gene_name	gene_id	chr	start	end	gene_length	length_quintile	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_direction	mecp2_fold	mecp2_fdr	mecp2_n_peaks	is_mecp2_up	is_neuronal	is_synapse	k119ub_decile	atac_fold	k27ac_fold	k27me3_fold	k119ub_fold	atac_fdr	k27ac_fdr	k27me3_fdr	k119ub_fdr	atac_remodeled	k27ac_remodeled	k27me3_remodeled	k119ub_remodeled	neuronal_group	synapse_group
Rbm15	ENSMUSG00000048109.10	chr3	107325420	107333673	8253	2	0.000292228557149683	-0.12953510799935	0.718551652724076	FALSE	Hypomethylated	-0.013323845	0.967878978	1	FALSE	FALSE	FALSE	7	0.0817758620459103	0.150077061046175	NA	0.245803403	0.641791389397889	0.284224905667406	NA	0.328356558	FALSE	FALSE	NA	FALSE	Neither	Neither
Rbm15b	ENSMUSG00000074102.4	chr9	106880917	106887428	6511	2	0.00138867198952337	-0.0131493508359041	0.974966918291522	FALSE	Hypomethylated	-0.017256157	0.957087356	1	FALSE	FALSE	FALSE	3	0.0289806492804159	NA	NA	-0.161183421	0.884220949895007	NA	NA	0.339209745	FALSE	NA	NA	FALSE	Neither	Neither
Rbm17	ENSMUSG00000037197.11	chr2	11585436	11604153	18717	3	0.00260080863647307	-0.0134031131485399	0.961268064687971	FALSE	Hypomethylated	-0.137726937	0.54383391	1	FALSE	FALSE	FALSE	NA	0.168760698365002	0.285041665488874	NA	NA	0.302519202285631	0.189631382491282	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rbm18	ENSMUSG00000026889.12	chr2	36116078	36136773	20695	3	9.57732226800328e-05	-0.210772363275597	0.315962335449068	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
Rbm19	ENSMUSG00000029594.12	chr5	120116464	120198981	82517	5	-0.00277170762231121	-0.198669500340919	0.000433676835821393	TRUE	Hypomethylated	0.040794713	0.877791401	18	FALSE	FALSE	FALSE	3	0.0251362099850067	-0.0718588410524036	0.0564721742305659	-0.162673219	0.899130686792439	0.691373279865832	0.846022667170752	0.308769374	FALSE	FALSE	FALSE	FALSE	Neither	Neither
Rbm20	ENSMUSG00000043639.15	chr19	53677305	53867080	189775	5	-0.000109750085638998	-0.172803294042738	0.00160403122165427	TRUE	Hypomethylated	-0.016039151	0.96066185	4	FALSE	FALSE	FALSE	3	0.607279759718459	-0.732987931907543	0.0813265887198931	-0.120353621	0.00524844393342112	1.39556801409608e-05	0.69103824473643	0.316756408	TRUE	TRUE	FALSE	FALSE	Neither	Neither
Rbm22	ENSMUSG00000024604.7	chr18	60560735	60572810	12075	2	0.00049942801606943	-0.237214406834157	0.357339941793093	FALSE	Hypomethylated	-0.015414583	0.962983527	1	FALSE	FALSE	FALSE	NA	0.0566368905745402	0.405438776905068	NA	NA	0.763151674063602	0.0282297450197252	NA	NA	FALSE	TRUE	NA	NA	Neither	Neither
Rbm24	ENSMUSG00000038132.6	chr13	46418433	46431095	12662	2	0.00278585088801209	0.0811418171099396	0.67314114283253	FALSE	Hypermethylated	-0.646335279	0.023325715	4	FALSE	FALSE	FALSE	6	0.116881577632091	-0.583872925417853	NA	0.139337406	0.598102245184501	0.00460009084090135	NA	0.334776815	FALSE	TRUE	NA	FALSE	Neither	Neither
Rbm25	ENSMUSG00000010608.15	chr12	83631235	83683123	51888	4	0.000766421273953788	-0.180960075023878	0.14098441690171	FALSE	Hypomethylated	0.003506278	0.992879564	1	FALSE	FALSE	FALSE	NA	0.101704872190795	0.0970379272933081	NA	NA	0.570234988995053	0.537271587115086	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rbm26	ENSMUSG00000022119.15	chr14	105106750	105177327	70577	5	-0.000108769247647423	-0.23718782049118	0.017703937762764	TRUE	Hypomethylated	0.016351708	0.960631306	1	FALSE	FALSE	FALSE	1	0.0677327278614659	0.0603075327017527	-0.616233735417841	-0.627324828	0.712017738849176	0.71362273019221	0.00468375369415142	5.32e-06	FALSE	FALSE	TRUE	TRUE	Neither	Neither
Rbm27	ENSMUSG00000024491.16	chr18	42275352	42341542	66190	5	-7.53818761623989e-06	-0.290549615737347	0.00700607421629813	TRUE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.384875709266095	NA	NA	NA	0.115225488163326	NA	NA	NA	FALSE	NA	NA	NA	Neither	Neither
Rbm28	ENSMUSG00000029701.15	chr6	29123575	29165006	41431	4	0.000557038175261499	-0.19592733325793	0.0761734987160395	FALSE	Hypomethylated	-0.03312342	0.90795018	2	FALSE	FALSE	FALSE	5	0.0664954889953	NA	0.704664880469496	0.088561276	0.741574074518128	NA	0.000174335549320765	0.360508918	FALSE	NA	TRUE	FALSE	Neither	Neither
Rbm3	ENSMUSG00000031167.16	chrX	8138974	8145880	6906	2	-0.00266084426864814	-0.47345386340303	0.186856099403316	FALSE	Hypomethylated	-0.124908175	0.579656808	1	FALSE	FALSE	FALSE	NA	NA	0.0511388282926811	NA	NA	NA	0.767440385933743	NA	NA	NA	FALSE	NA	NA	Neither	Neither
Rbm33	ENSMUSG00000048271.14	chr5	28317120	28419239	102119	5	-0.000574548913095474	-0.302039395039927	0.000810511814447439	TRUE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.0946689708278696	0.0430641310828385	NA	NA	0.592574314598757	0.783261948015169	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rbm34	ENSMUSG00000033931.9	chr8	126947171	126971071	23900	3	0.000576571828259962	-0.271306183600744	0.0975023391965861	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.0731937590327678	NA	0.387238474761604	NA	0.698502895193508	NA	0.0805044170506579	NA	FALSE	NA	FALSE	NA	Neither	Neither
Rbm38	ENSMUSG00000027510.17	chr2	173020497	173034734	14237	3	-0.00127835467286867	-0.163230611960716	0.308419023931938	FALSE	Hypomethylated	-0.105727693	0.630389842	1	FALSE	FALSE	FALSE	8	0.109087883465004	-0.128378871166845	NA	0.442588381	0.590285340693199	0.495982326082181	NA	2.86e-08	FALSE	FALSE	NA	TRUE	Neither	Neither
Rbm39	ENSMUSG00000027620.16	chr2	156147238	156180238	33000	4	0.000960610695719198	-0.109638538615575	0.506183959301264	FALSE	Hypomethylated	-0.057525896	0.814366209	1	FALSE	FALSE	FALSE	NA	0.0425239172567276	0.0724031321198563	NA	NA	0.828367380900079	0.62800240560987	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rbm4	ENSMUSG00000094936.8	chr19	4784292	4793901	9609	2	0.000623481268897958	-0.25303385995427	0.263920713739759	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	1	0.0193250866536017	0.37423909591748	NA	-0.456223725	0.930308259750987	0.035070243938542	NA	0.014351806	FALSE	TRUE	NA	TRUE	Neither	Neither
Rbm41	ENSMUSG00000031433.15	chrX	139889510	139998595	109085	5	8.07304256949543e-05	-0.264269912247698	0.00771959184322939	TRUE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.183057042635062	-0.145667592298973	NA	NA	0.371111760908825	0.440175724385404	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rbm42	ENSMUSG00000036733.16	chr7	30640998	30650317	9319	2	0.00301250611308589	0.203259266576789	0.457530743070566	FALSE	Hypermethylated	-0.095057463	0.667688625	2	FALSE	FALSE	FALSE	NA	0.11547523077867	NA	NA	NA	0.51365899233284	NA	NA	NA	FALSE	NA	NA	NA	Neither	Neither
Rbm43	ENSMUSG00000036249.16	chr2	51924447	51935163	10716	2	0.00143748155309934	-0.0628084215084107	0.79113355856906	FALSE	Hypomethylated	-0.190776271	0.37833282	3	FALSE	FALSE	FALSE	2	0.165398621419206	-0.316850234766965	0.134387710209364	-0.377649174	0.345405141082357	0.0320107280246089	0.526482742176509	0.006304604	FALSE	TRUE	FALSE	TRUE	Neither	Neither
Rbm44	ENSMUSG00000070732.2	chr1	91145088	91170795	25707	3	0.000454737698048973	-0.0903168510355792	0.53256769416499	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
Rbm45	ENSMUSG00000042369.8	chr2	76369983	76383768	13785	3	-0.000196842508900588	-0.22940937751713	0.314782316055337	FALSE	Hypomethylated	NA	NA	NA	FALSE	TRUE	FALSE	NA	0.0751135297000277	NA	NA	NA	0.66827520388601	NA	NA	NA	FALSE	NA	NA	NA	Gene set only	Neither
Rbm46	ENSMUSG00000033882.15	chr3	82837227	82876483	39256	4	0.00276024409050729	0.0506128172713273	0.701305998912247	FALSE	Hypermethylated	0.003948017	0.991888325	2	FALSE	FALSE	FALSE	10	0.224015881711052	-0.637471492978944	0.109127150637623	1.06797661	0.297543907822743	0.00315759930568142	0.621372358430015	1.79e-20	FALSE	TRUE	FALSE	TRUE	Neither	Neither
Rbm47	ENSMUSG00000070780.11	chr5	66016548	66173118	156570	5	0.000429041767979574	-0.108778629713628	0.0576574539178065	FALSE	Hypomethylated	-0.211921772	0.334942479	1	FALSE	FALSE	FALSE	2	0.639142576882166	NA	-0.44561424356196	-0.364956132	0.00284043604180712	NA	0.0114641200571612	0.000202276	TRUE	NA	TRUE	TRUE	Neither	Neither
Rbm48	ENSMUSG00000040302.17	chr5	3583977	3596585	12608	2	0.00127566952823778	-0.190407255450301	0.485305990029756	FALSE	Hypomethylated	0.016645145	0.958803734	1	FALSE	FALSE	FALSE	8	0.0901290769370975	0.274387877797442	NA	0.478337393	0.598130827719251	0.064500712584804	NA	0.048250892	FALSE	FALSE	NA	TRUE	Neither	Neither
Rbm4b	ENSMUSG00000033760.17	chr19	4756496	4767065	10569	2	-0.000588141547007121	-0.30501809040969	0.182335218759679	FALSE	Hypomethylated	-0.037350851	0.891398977	1	FALSE	FALSE	FALSE	1	0.123618221437249	0.164617955657574	NA	-1.002867059	0.483724589430362	0.207139008569424	NA	1.97e-07	FALSE	FALSE	NA	TRUE	Neither	Neither
Rbm5	ENSMUSG00000032580.12	chr9	107740370	107770996	30626	4	0.000526473912817583	-0.167134300022511	0.311953903065909	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	2	0.0940860467562893	0.141671087064312	NA	-0.361112107	0.601522738984197	0.301802061626111	NA	0.001342555	FALSE	FALSE	NA	TRUE	Neither	Neither
Rbm6	ENSMUSG00000032582.14	chr9	107773558	107873237	99679	5	0.000115373194670407	-0.198980273213874	0.0200653514395097	TRUE	Hypomethylated	-0.034130114	0.902100767	1	FALSE	FALSE	FALSE	NA	0.0602381525597478	0.214998458413588	NA	NA	0.75009054116491	0.25491968099979	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rbm7	ENSMUSG00000042396.10	chr9	48488700	48495299	6599	2	0.00353787093921794	0.0762320307283275	0.869117058820436	FALSE	Hypermethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
Rbm8a	ENSMUSG00000038374.10	chr3	96629932	96633791	3859	1	0.000766082371121021	-0.302394673246565	0.530746458837441	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
Rbm8a2	ENSMUSG00000078184.1	chr1	175977776	175979114	1338	1	0.00258633588606218	0.356230964637131	0.674545287761494	FALSE	Hypermethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
Rbms1	ENSMUSG00000026970.16	chr2	60750192	60963192	213000	5	-0.000448486226061005	-0.163795563238142	0.000706502698587192	TRUE	Hypomethylated	0.110047972	0.601646695	3	FALSE	FALSE	FALSE	7	0.370570886600095	0.941140869807587	-0.0690674218287942	0.317065319	0.0312095244222683	1.96319417359507e-05	0.775162310697351	0.003932113	TRUE	TRUE	FALSE	TRUE	Neither	Neither
Rbms2	ENSMUSG00000040043.17	chr10	128131557	128180297	48740	4	-0.00135474221468246	-0.215963755919043	0.0344930879861063	TRUE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	-0.0574325281002226	NA	NA	NA	0.791636189670732	NA	NA	NA	FALSE	NA	NA	NA	Neither	Neither
Rbms3	ENSMUSG00000039607.17	chr9	116572745	117872681	1299936	5	7.33101706645034e-05	-0.128953963141069	8.51046634918407e-06	TRUE	Hypomethylated	0.952814917	0.003792344	10	TRUE	FALSE	FALSE	1	0.271611041410599	NA	-0.414371726824647	-0.438225007	0.25495057036731	NA	0.0203190027533458	0.000296166	FALSE	NA	TRUE	TRUE	MeCP2-up only	MeCP2-up only
Rbmx	ENSMUSG00000031134.16	chrX	57383529	57393036	9507	2	-0.000864988233032996	-0.229573546848643	0.44200447233864	FALSE	Hypomethylated	NA	NA	NA	FALSE	TRUE	TRUE	NA	0.0303364144184868	0.148357714584869	NA	NA	0.87754085828159	0.336471719786406	NA	NA	FALSE	FALSE	NA	NA	Gene set only	Gene set only
Rbmx2	ENSMUSG00000031107.6	chrX	48695003	48710723	15720	3	-0.00170624955430137	-0.514455014478393	0.14370964140146	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.0471477185432847	NA	NA	NA	0.815703383852124	NA	NA	NA	FALSE	NA	NA	NA	Neither	Neither
Rbmxl1	ENSMUSG00000037070.10	chr8	78505268	78508898	3630	1	-0.00302349893897219	-0.541519084488445	0.35524032737595	FALSE	Hypomethylated	0.016009613	0.960631306	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
Rbmxl2	ENSMUSG00000073894.1	chr7	107209444	107210916	1472	1	-0.00180873923860199	-0.42055247080228	0.398745081852396	FALSE	Hypomethylated	0.060666131	0.806940216	1	FALSE	FALSE	FALSE	NA	0.0420376102828727	NA	-0.165671364360331	NA	0.879810402892512	NA	0.515160430401446	NA	FALSE	NA	FALSE	NA	Neither	Neither
Rbp1	ENSMUSG00000046402.10	chr9	98422960	98446575	23615	3	0.00108233311448767	-0.0636567963585764	0.691125610809518	FALSE	Hypomethylated	-0.086080055	0.690697137	5	FALSE	FALSE	FALSE	3	0.0226288403617046	NA	-0.152797200794923	-0.164952302	0.930578103313486	NA	0.44574279072178	0.178423931	FALSE	NA	FALSE	FALSE	Neither	Neither
Rbp2	ENSMUSG00000032454.9	chr9	98486114	98509781	23667	3	-0.000185146987415338	-0.181034904111127	0.203157048628085	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
Rbp3	ENSMUSG00000041534.9	chr14	33954002	33964216	10214	2	0.000472627194695763	-0.0270025646600856	0.887546157551651	FALSE	Hypomethylated	0.033209378	0.904515373	3	FALSE	FALSE	FALSE	7	0.0174005095300559	NA	NA	0.364317628	0.938297101329547	NA	NA	5.76e-06	FALSE	NA	NA	TRUE	Neither	Neither
Rbp4	ENSMUSG00000024990.13	chr19	38116628	38125281	8653	2	0.00266988644986444	-0.133779650031918	0.688051744664544	FALSE	Hypomethylated	0.042066682	0.875969107	1	FALSE	TRUE	FALSE	NA	NA	NA	-0.0620945900348305	NA	NA	NA	0.78431595062776	NA	NA	NA	FALSE	NA	Gene set only	Neither
Rbp7	ENSMUSG00000028996.9	chr4	149449686	149454978	5292	1	0.00266331159559046	0.0235965682410352	0.935838326468934	FALSE	Hypermethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	-1.30298451283301	-1.58422504973949	NA	NA	5.2529086297283e-12	5.85403361307263e-20	NA	NA	TRUE	TRUE	NA	NA	Neither	Neither
Rbpj	ENSMUSG00000039191.12	chr5	53466151	53657362	191211	5	0.000245630203713546	-0.121949794837845	0.0121114576080917	TRUE	Hypomethylated	-0.023344193	0.938041754	3	FALSE	TRUE	FALSE	10	0.0137909011523719	-0.0119295101742943	0.232724139085796	0.84621541	0.946529711576619	0.949465166212677	0.264914277250118	8.42e-11	FALSE	FALSE	FALSE	TRUE	Gene set only	Neither
Rbpjl	ENSMUSG00000017007.9	chr2	164403140	164415448	12308	2	0.00128619178744619	-0.133038457316087	0.550705018754511	FALSE	Hypomethylated	-0.01361693	0.967635707	1	FALSE	FALSE	FALSE	1	0.374562604732558	NA	-0.10557205960632	-0.625644786	0.0662637719001821	NA	0.637903533344335	7.71e-05	FALSE	NA	FALSE	TRUE	Neither	Neither
Rbpms	ENSMUSG00000031586.17	chr8	33782642	33929863	147221	5	0.00150058417905317	-0.0231260123975078	0.736685500803752	FALSE	Hypomethylated	0.006949634	0.985578879	3	FALSE	FALSE	FALSE	3	0.386664261781739	NA	-0.305775193946033	-0.199339527	0.080289233371853	NA	0.0878936942042213	0.08321738	FALSE	NA	FALSE	FALSE	Neither	Neither
Rbpms2	ENSMUSG00000032387.15	chr9	65629647	65660528	30881	4	-0.00215304420128767	-0.324734861242172	0.00824208789916237	TRUE	Hypomethylated	-0.064257469	0.784626756	1	FALSE	FALSE	FALSE	1	NA	NA	-0.0553321784395816	-0.824000709	NA	NA	0.821214480511426	1.91e-08	NA	NA	FALSE	TRUE	Neither	Neither
Rbsn	ENSMUSG00000014550.14	chr6	92186711	92214925	28214	4	0.000558731766141504	-0.0903837582491561	0.566159927778756	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.0347377888406373	0.253787098713867	-0.356411784106019	NA	0.863547354243705	0.146111361615052	0.0466611027698448	NA	FALSE	FALSE	TRUE	NA	Neither	Neither
Rbx1	ENSMUSG00000022400.9	chr15	81466295	81476369	10074	2	0.000702221617655983	-0.0126331648278167	0.973667821547324	FALSE	Hypomethylated	-0.039840434	0.879632985	1	FALSE	FALSE	FALSE	NA	0.0468663574082901	0.192356430050276	NA	NA	0.813484194192348	0.164949659059503	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rc3h1	ENSMUSG00000040423.11	chr1	160906417	160974978	68561	5	0.000478145860538435	-0.204774112020199	0.0513434738832531	FALSE	Hypomethylated	-0.04324785	0.869363947	1	FALSE	FALSE	FALSE	8	-0.077805796357858	0.154112964018954	NA	0.471399406	0.707347863402117	0.270915080667923	NA	0.002791168	FALSE	FALSE	NA	TRUE	Neither	Neither
Rc3h2	ENSMUSG00000075376.10	chr2	37370068	37422903	52835	4	-0.00034931405555442	-0.333516462098497	0.00927754073765275	TRUE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.117083626106215	0.110688408797442	NA	NA	0.500347626324768	0.417180693689382	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rcan1	ENSMUSG00000022951.16	chr16	92391952	92470867	78915	5	-0.00157859463340798	-0.179083200273064	0.0035397844225766	TRUE	Hypomethylated	-0.072614107	0.745689652	6	FALSE	TRUE	FALSE	8	0.326786955827646	0.342239302471454	NA	0.484123236	0.0869249974584285	0.0469699674842955	NA	7.47e-05	FALSE	TRUE	NA	TRUE	Gene set only	Neither
Rcan2	ENSMUSG00000039601.16	chr17	43801350	44039516	238166	5	0.00235993490884832	0.0312352089386938	0.57673084165448	FALSE	Hypermethylated	0.146741304	0.42408158	4	FALSE	TRUE	FALSE	6	0.613288615804807	-0.322290209032626	NA	0.17910359	0.00165339369279151	0.10749787370063	NA	0.101052823	TRUE	FALSE	NA	FALSE	Gene set only	Neither
Rcan3	ENSMUSG00000059713.12	chr4	135412307	135433853	21546	3	0.00583132841454449	0.306966972373934	0.026021794199655	TRUE	Hypermethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.00524787682855721	-0.544918709676079	NA	NA	0.979982620914859	0.000541575459177939	NA	NA	FALSE	TRUE	NA	NA	Neither	Neither
Rcbtb1	ENSMUSG00000035469.17	chr14	59201208	59237265	36057	4	0.00237262576240505	0.0240106846003432	0.875460634801353	FALSE	Hypermethylated	-0.025834356	0.930715799	1	FALSE	FALSE	FALSE	10	0.0135499419599325	-0.0418122749261701	NA	0.930266824	0.948645334211715	0.801416462931055	NA	1.66e-16	FALSE	FALSE	NA	TRUE	Neither	Neither
Rcbtb2	ENSMUSG00000022106.14	chr14	73123036	73207843	84807	5	0.00188767376936321	0.00813503643682488	0.93211110002661	FALSE	Hypermethylated	NA	NA	NA	FALSE	FALSE	FALSE	9	0.000240254323649541	-0.205277647087124	NA	0.593237733	0.999159619578985	0.199766465622204	NA	7.49e-13	FALSE	FALSE	NA	TRUE	Neither	Neither
Rcc1	ENSMUSG00000028896.13	chr4	132331918	132353605	21687	3	-0.00162060283808158	-0.317145875898531	0.0496337919648746	TRUE	Hypomethylated	0.022648973	0.941455249	1	FALSE	FALSE	FALSE	NA	0.0414558813870033	0.0152194591916539	NA	NA	0.825895181131526	0.933189106671533	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rcc1l	ENSMUSG00000061979.8	chr5	134148053	134176774	28721	4	0.00056527145971487	-0.154453685507621	0.275755789850294	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.120947609937666	NA	NA	NA	0.546355320082796	NA	NA	NA	FALSE	NA	NA	NA	Neither	Neither
Rcc2	ENSMUSG00000040945.13	chr4	140700540	140723220	22680	3	0.00310421130206035	0.13621939955622	0.39839470644216	FALSE	Hypermethylated	-0.0471725	0.851876099	2	FALSE	FALSE	FALSE	5	-0.119969010678325	-0.336396609527778	NA	0.070440689	0.5033357840335	0.054496219319807	NA	0.58254535	FALSE	FALSE	NA	FALSE	Neither	Neither
Rccd1	ENSMUSG00000038930.11	chr7	80293228	80324454	31226	4	0.00131422133522948	-0.123362857364937	0.336941398287577	FALSE	Hypomethylated	-0.126806799	0.539000527	2	FALSE	FALSE	FALSE	NA	0.097673752854641	0.0836579734577783	NA	NA	0.581826439955997	0.568781182368667	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rce1	ENSMUSG00000024889.5	chr19	4622590	4625641	3051	1	-0.00226610092318041	-0.0653845793514285	0.937409087896975	FALSE	Hypomethylated	-0.022336733	0.94239661	1	FALSE	FALSE	FALSE	NA	0.243561276287864	0.132144011047769	NA	NA	0.158904383526142	0.430721286631806	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rchy1	ENSMUSG00000029397.15	chr5	91948903	91963068	14165	3	0.00184053313703913	0.0167578829927546	0.958835768981895	FALSE	Hypermethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	-0.0115707817627629	NA	NA	NA	0.944850928534236	NA	NA	NA	FALSE	NA	NA	Neither	Neither
Rcl1	ENSMUSG00000024785.7	chr19	29101374	29143929	42555	4	0.0018639662929917	-0.0460198287839085	0.711503163213345	FALSE	Hypomethylated	-0.072624906	0.750229531	1	FALSE	FALSE	FALSE	9	0.126588541143118	0.0528628826309012	NA	0.657922174	0.440589007548921	0.760414191217889	NA	4.17e-05	FALSE	FALSE	NA	TRUE	Neither	Neither
Rcn1	ENSMUSG00000005973.6	chr2	105386290	105399319	13029	3	0.000609544316098845	-0.0872159803977127	0.647074854167508	FALSE	Hypomethylated	-0.049124659	0.842821194	8	FALSE	FALSE	FALSE	6	0.332962116178334	NA	-0.000342014566946745	0.206261762	0.0690585928189914	NA	0.998957372367832	0.020097458	FALSE	NA	FALSE	TRUE	Neither	Neither
Rcn2	ENSMUSG00000032320.7	chr9	56041844	56061882	20038	3	-0.000304305441205415	-0.277838310491876	0.105804308842612	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	0.147015717026302	0.101000012914148	NA	NA	0.387889653883082	0.578597481545199	NA	NA	FALSE	FALSE	NA	NA	Neither	Neither
Rcn3	ENSMUSG00000019539.11	chr7	45082912	45092221	9309	2	-0.000860155006417507	-0.303338341608916	0.185606825739876	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
Rcor1	ENSMUSG00000037896.17	chr12	111039350	111115901	76551	5	-0.00149398544561731	-0.293574133372798	0.000988749271901244	TRUE	Hypomethylated	-0.023140858	0.940042986	1	FALSE	FALSE	FALSE	NA	-0.0250637480028234	NA	NA	NA	0.898574204226795	NA	NA	NA	FALSE	NA	NA	NA	Neither	Neither
Rcor2	ENSMUSG00000024968.14	chr19	7267324	7275225	7901	2	-0.00220673542044981	-0.118989526722858	0.508491085978756	FALSE	Hypomethylated	-0.176980525	0.368129789	2	FALSE	FALSE	FALSE	3	-0.00746356064743814	NA	NA	-0.123048309	0.974746108169749	NA	NA	0.207148735	FALSE	NA	NA	FALSE	Neither	Neither
Rcor3	ENSMUSG00000037395.15	chr1	192098545	192138062	39517	4	-0.000703980183826666	-0.322595950052816	0.0143497116544813	TRUE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	5	0.145466485105116	0.21710833801152	NA	0.010209328	0.383924453988536	0.171067145227633	NA	0.962055934	FALSE	FALSE	NA	FALSE	Neither	Neither
Rcsd1	ENSMUSG00000040723.14	chr1	165646515	165709757	63242	5	-0.000379025590978445	-0.129918371169138	0.0734260305022775	FALSE	Hypomethylated	-0.034984498	0.899413873	4	FALSE	TRUE	FALSE	5	0.287490795997842	NA	-0.365142647845598	0.023685125	0.1882305414542	NA	0.0270007287800778	0.805827232	FALSE	NA	TRUE	FALSE	Gene set only	Neither
Rcvrn	ENSMUSG00000020907.1	chr11	67695325	67703333	8008	2	-0.0022740498489806	-0.195360283700212	0.520812113093513	FALSE	Hypomethylated	NA	NA	NA	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Gene set only	Neither
Rd3	ENSMUSG00000049353.17	chr1	191977369	191988283	10914	2	0.000184007558894382	-0.20218539770042	0.336458996725054	FALSE	Hypomethylated	0.095775111	0.668793285	3	FALSE	TRUE	FALSE	9	0.12029516791903	NA	NA	0.637875783	0.536983518451012	NA	NA	0.000376214	FALSE	NA	NA	TRUE	Gene set only	Neither
Rd3l	ENSMUSG00000091402.7	chr12	111979110	111981317	2207	1	0.0043552121629584	0.256669755465297	0.656037148517839	FALSE	Hypermethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
Rdh1	ENSMUSG00000089789.1	chr10	127759720	127768297	8577	2	-0.00097728697036004	-0.232414812023795	0.193880552044664	FALSE	Hypomethylated	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Neither	Neither
