"seqnames","start","end","width","strand","peak_id","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","h2a_Fold","h2a_FDR"
"chr6",55510371,55512795,2425,"*","h2a_peak_34389",-0.041342227,0.77919289,"Distal Intergenic",6,55460236,55497428,37193,1,"11517","ENSMUST00000165786.1",50135,"ENSMUSG00000029778","Adcyap1r1","adenylate cyclase activating polypeptide 1 receptor 1",-0.041342227,0.77919289
"chr6",43273056,43278502,5447,"*","h2a_peak_34390",-0.245061564,0.035508348,"Promoter (<=1kb)",6,43274511,43289319,14809,1,"54324","ENSMUST00000182924.1",0,"ENSMUSG00000033542","Arhgef5","Rho guanine nucleotide exchange factor 5",-0.245061564,0.035508348
"chr6",113855391,113858837,3447,"*","h2a_peak_34391",0.149340686,0.177172874,"Intron (ENSMUST00000101045.9/11941, intron 3 of 21)",6,113803338,113891370,88033,2,"11941","ENSMUST00000135199.1",32533,"ENSMUSG00000030302","Atp2b2","ATPase, Ca++ transporting, plasma membrane 2",0.149340686,0.177172874
"chr6",91841820,91843907,2088,"*","h2a_peak_34392",-0.135909658,0.229820053,"Distal Intergenic",6,91761509,91827250,65742,2,"243547","ENSMUST00000162293.7",-14570,"ENSMUSG00000030098","Grip2","glutamate receptor interacting protein 2",-0.135909658,0.229820053
"chr6",80019947,80023418,3472,"*","h2a_peak_34393",0.734449581,2.16e-12,"Promoter (<=1kb)",6,80019643,80024932,5290,1,"243499","ENSMUST00000074662.4",304,"ENSMUSG00000052581","Lrrtm4","leucine rich repeat transmembrane neuronal 4",0.734449581,2.16e-12
"chr6",100139775,100141046,1272,"*","h2a_peak_34394",0.018072239,0.910219978,"Distal Intergenic",6,100232011,100233131,1121,2,"56353","ENSMUST00000203410.1",92085,"ENSMUSG00000072872","Rybp","RING1 and YY1 binding protein",0.018072239,0.910219978
"chr6",81815235,81816573,1339,"*","h2a_peak_34395",-0.016717152,0.914309117,"Distal Intergenic",6,81895590,81895663,74,2,"102465711","ENSMUST00000197929.1",79090,"ENSMUSG00000106154","Mir7232","microRNA 7232",-0.016717152,0.914309117
"chr6",91827134,91830183,3050,"*","h2a_peak_34396",-0.356056241,0.001582248,"Promoter (<=1kb)",6,91761509,91827250,65742,2,"243547","ENSMUST00000162293.7",0,"ENSMUSG00000030098","Grip2","glutamate receptor interacting protein 2",-0.356056241,0.001582248
"chr6",117800505,117803959,3455,"*","h2a_peak_34397",-0.209379667,0.083465932,"Distal Intergenic",6,117841180,117844518,3339,1,"232337","ENSMUST00000127593.7",-37221,"ENSMUSG00000059689","Zfp637","zinc finger protein 637",-0.209379667,0.083465932
"chr6",125080267,125083310,3044,"*","h2a_peak_34398",0.331298916,0.02355151,"5' UTR",6,125071277,125082472,11196,1,"381810","ENSMUST00000171989.2",8990,"ENSMUSG00000067714","Lpar5","lysophosphatidic acid receptor 5",0.331298916,0.02355151
"chr6",18676879,18678756,1878,"*","h2a_peak_34399",0.283992781,0.171303631,"Distal Intergenic",6,18501626,18514843,13218,2,"30785","ENSMUST00000140416.1",-162036,"ENSMUSG00000000416","Cttnbp2","cortactin binding protein 2",0.283992781,0.171303631
"chr6",57533399,57536337,2939,"*","h2a_peak_34400",0.486374134,0.000227992,"Promoter (<=1kb)",6,57506502,57535426,28925,2,"243382","ENSMUST00000042766.5",0,"ENSMUSG00000037826","Ppm1k","protein phosphatase 1K (PP2C domain containing)",0.486374134,0.000227992
"chr6",113931689,113933990,2302,"*","h2a_peak_34401",0.303978166,0.012807926,"Promoter (<=1kb)",6,113748294,113934681,186388,2,"11941","ENSMUST00000101044.8",691,"ENSMUSG00000030302","Atp2b2","ATPase, Ca++ transporting, plasma membrane 2",0.303978166,0.012807926
"chr6",54458865,54461727,2863,"*","h2a_peak_34402",0.565109513,3.29e-08,"Intron (ENSMUST00000126637.7/330319, intron 2 of 7)",6,54452883,54503768,50886,1,"330319","ENSMUST00000172046.1",5982,"ENSMUSG00000086040","Wipf3","WAS/WASL interacting protein family, member 3",0.565109513,3.29e-08
"chr6",127973180,127978358,5179,"*","h2a_peak_34403",-0.360674949,0.005785866,"Intron (ENSMUST00000112173.7/109246, intron 2 of 7)",6,127965257,127966817,1561,2,"109246","ENSMUST00000202141.1",-6363,"ENSMUSG00000030352","Tspan9","tetraspanin 9",-0.360674949,0.005785866
"chr6",114873913,114876445,2533,"*","h2a_peak_34404",0.107162303,0.410582988,"Promoter (<=1kb)",6,114860628,114875107,14480,2,"232334","ENSMUST00000152710.7",0,"ENSMUSG00000030315","Vgll4","vestigial like family member 4",0.107162303,0.410582988
"chr6",99012229,99016802,4574,"*","h2a_peak_34405",0.250101973,0.028902597,"5' UTR",6,98952201,99003680,51480,2,"108655","ENSMUST00000142164.1",-8549,"ENSMUSG00000030067","Foxp1","forkhead box P1",0.250101973,0.028902597
"chr6",125311832,125315331,3500,"*","h2a_peak_34406",-0.000963339,0.994486922,"Promoter (<=1kb)",6,125306571,125313885,7315,2,"17000","ENSMUST00000032489.7",0,"ENSMUSG00000030339","Ltbr","lymphotoxin B receptor",-0.000963339,0.994486922
"chr6",28719267,28723578,4312,"*","h2a_peak_34407",0.639883832,5.4e-09,"Intron (ENSMUST00000164915.7/56463, intron 12 of 16)",6,28705720,28724981,19262,1,"56463","ENSMUST00000169321.1",13547,"ENSMUSG00000001424","Snd1","staphylococcal nuclease and tudor domain containing 1",0.639883832,5.4e-09
"chr6",55277642,55281462,3821,"*","h2a_peak_34408",0.426252177,0.000180088,"Promoter (<=1kb)",6,55278155,55318315,40161,1,"330323","ENSMUST00000203225.1",0,"ENSMUSG00000038022","Mindy4","MINDY lysine 48 deubiquitinase 4",0.426252177,0.000180088
"chr6",85330696,85334040,3345,"*","h2a_peak_34409",0.107282782,0.388565192,"Promoter (<=1kb)",6,85213049,85333422,120374,2,"94282","ENSMUST00000045846.11",0,"ENSMUSG00000033720","Sfxn5","sideroflexin 5",0.107282782,0.388565192
"chr6",90323433,90326306,2874,"*","h2a_peak_34410",0.053914441,0.721912049,"Promoter (<=1kb)",6,90308349,90325185,16837,2,"71797","ENSMUST00000070890.5",0,"ENSMUSG00000056643","Chst13","carbohydrate sulfotransferase 13",0.053914441,0.721912049
"chr6",100058291,100060800,2510,"*","h2a_peak_34411",0.051032352,0.690596469,"Distal Intergenic",6,100232011,100233131,1121,2,"56353","ENSMUST00000203410.1",172331,"ENSMUSG00000072872","Rybp","RING1 and YY1 binding protein",0.051032352,0.690596469
"chr6",89420345,89423401,3057,"*","h2a_peak_34412",0.473794809,0.000386649,"Intron (ENSMUST00000113550.5/66098, intron 4 of 6)",6,89316314,89362620,46307,2,"18844","ENSMUST00000163139.7",-57725,"ENSMUSG00000030084","Plxna1","plexin A1",0.473794809,0.000386649
"chr6",128041984,128045005,3022,"*","h2a_peak_34413",0.128219573,0.265987188,"Intron (ENSMUST00000112173.7/109246, intron 1 of 7)",6,127965762,128035005,69244,2,"109246","ENSMUST00000202372.3",-6979,"ENSMUSG00000030352","Tspan9","tetraspanin 9",0.128219573,0.265987188
"chr6",140993096,140994527,1432,"*","h2a_peak_34414",0.576961184,1.94e-05,"Intron (ENSMUST00000204271.2/ENSMUST00000204271.2, intron 2 of 3)",6,141249269,141507448,258180,1,"54611","ENSMUST00000043259.9",-254742,"ENSMUSG00000041741","Pde3a","phosphodiesterase 3A, cGMP inhibited",0.576961184,1.94e-05
"chr6",145007574,145009733,2160,"*","h2a_peak_34415",0.069667339,0.677344169,"Exon (ENSMUST00000032402.11/12035, exon 9 of 11)",6,145015676,145032843,17168,2,"12035","ENSMUST00000136819.2",23110,"ENSMUSG00000030268","Bcat1","branched chain aminotransferase 1, cytosolic",0.069667339,0.677344169
"chr6",85153796,85156033,2238,"*","h2a_peak_34416",0.148152064,0.248197117,"Exon (ENSMUST00000187705.1/ENSMUST00000187705.1, exon 1 of 1)",6,85133678,85137766,4089,2,"20751","ENSMUST00000045986.7",-16030,"ENSMUSG00000033735","Spr","sepiapterin reductase",0.148152064,0.248197117
"chr6",49576868,49579328,2461,"*","h2a_peak_34417",-0.00287658,0.985673805,"Distal Intergenic",6,49438564,49469500,30937,1,"77485","ENSMUST00000167846.1",138304,"ENSMUSG00000023403","Stk31","serine threonine kinase 31",-0.00287658,0.985673805
"chr6",73427676,73429611,1936,"*","h2a_peak_34418",0.447311601,0.000159695,"Distal Intergenic",6,73468647,73469564,918,2,"66740","ENSMUST00000204006.1",39953,"ENSMUSG00000056197","Jkampl","JNK1/MAPK8 associated membrane protein like",0.447311601,0.000159695
"chr6",91182806,91185903,3098,"*","h2a_peak_34419",-0.29460059,0.007592759,"Distal Intergenic",6,91171764,91173283,1520,1,"232232","ENSMUST00000134154.1",11042,"ENSMUSG00000034245","Hdac11","histone deacetylase 11",-0.29460059,0.007592759
"chr6",91696637,91698296,1660,"*","h2a_peak_34420",-0.371224087,0.004632435,"Intron (ENSMUST00000032185.8/21366, intron 1 of 14)",6,91701657,91724863,23207,1,"21366","ENSMUST00000205828.1",-3361,"ENSMUSG00000030096","Slc6a6","solute carrier family 6 (neurotransmitter transporter, taurine), member 6",-0.371224087,0.004632435
"chr6",122307989,122310081,2093,"*","h2a_peak_34421",0.153868102,0.554107646,"Promoter (<=1kb)",6,122308720,122317680,8961,1,"17113","ENSMUST00000007602.14",0,"ENSMUSG00000007458","M6pr","mannose-6-phosphate receptor, cation dependent",0.153868102,0.554107646
"chr6",84310230,84312908,2679,"*","h2a_peak_34422",0.02164475,0.874485235,"Distal Intergenic",6,84210484,84211041,558,1,"26903","ENSMUST00000128965.1",99746,"ENSMUSG00000033788","Dysf","dysferlin",0.02164475,0.874485235
"chr6",91694557,91695690,1134,"*","h2a_peak_34423",-0.29941918,0.017066966,"Intron (ENSMUST00000032185.8/21366, intron 1 of 14)",6,91701657,91724863,23207,1,"21366","ENSMUST00000205828.1",-5967,"ENSMUSG00000030096","Slc6a6","solute carrier family 6 (neurotransmitter transporter, taurine), member 6",-0.29941918,0.017066966
"chr6",54811273,54813335,2063,"*","h2a_peak_34424",0.356356366,0.003264877,"Distal Intergenic",6,54816916,54893500,76585,1,"387524","ENSMUST00000079869.12",-3581,"ENSMUSG00000058446","Znrf2","zinc and ring finger 2",0.356356366,0.003264877
"chr6",145478339,145481283,2945,"*","h2a_peak_34425",-0.303374016,0.021039378,"Intron (ENSMUST00000148739.7/74071, intron 2 of 10)",6,145393459,145450767,57309,2,"74071","ENSMUST00000111706.7",-27572,"ENSMUSG00000054966","Lmntd1","lamin tail domain containing 1",-0.303374016,0.021039378
"chr6",47812098,47814452,2355,"*","h2a_peak_34426",0.830289639,1.79e-09,"Promoter (<=1kb)",6,47796141,47813430,17290,2,"12304","ENSMUST00000077290.8",0,"ENSMUSG00000025823","Pdia4","protein disulfide isomerase associated 4",0.830289639,1.79e-09
"chr6",92641517,92643556,2040,"*","h2a_peak_34427",0.401437484,0.000775958,"Intron (ENSMUST00000032093.11/243548, intron 2 of 8)",6,92370908,92706155,335248,2,"243548","ENSMUST00000032093.11",62599,"ENSMUSG00000030020","Prickle2","prickle planar cell polarity protein 2",0.401437484,0.000775958
"chr6",145617964,145622588,4625,"*","h2a_peak_34428",0.099188273,0.39293082,"3' UTR",6,145615757,145621479,5723,1,"22147","ENSMUST00000087445.6",2207,"ENSMUSG00000067338","Tuba3b","tubulin, alpha 3B",0.099188273,0.39293082
"chr6",93819456,93820565,1110,"*","h2a_peak_34429",0.248606625,0.039245896,"Intron (ENSMUST00000055224.14/14924, intron 2 of 21)",6,93785303,93792539,7237,2,"14924","ENSMUST00000204788.1",-26917,"ENSMUSG00000045095","Magi1","membrane associated guanylate kinase, WW and PDZ domain containing 1",0.248606625,0.039245896
"chr6",50107849,50110489,2641,"*","h2a_peak_34430",0.520672273,1.92e-06,"Promoter (<=1kb)",6,50110241,50198598,88358,1,"56524","ENSMUST00000166318.7",0,"ENSMUSG00000038388","Pals2","protein associated with LIN7 2, MAGUK family member",0.520672273,1.92e-06
"chr6",93821106,93823131,2026,"*","h2a_peak_34431",1.098571365,8.86e-25,"Intron (ENSMUST00000055224.14/14924, intron 2 of 21)",6,93785303,93792539,7237,2,"14924","ENSMUST00000204788.1",-28567,"ENSMUSG00000045095","Magi1","membrane associated guanylate kinase, WW and PDZ domain containing 1",1.098571365,8.86e-25
"chr6",144463186,144467364,4179,"*","h2a_peak_34432",0.22884006,0.037055758,"Intron (ENSMUST00000141102.7/20678, intron 3 of 13)",6,144672868,144693834,20967,1,"66760","ENSMUST00000139351.7",-205504,"ENSMUSG00000085785","Sox5os3","SRY (sex determining region Y)-box 5, opposite strand 3",0.22884006,0.037055758
"chr6",34602835,34605250,2416,"*","h2a_peak_34433",0.134319194,0.318152494,"Intron (ENSMUST00000079391.9/109624, intron 1 of 13)",6,34598620,34662748,64129,1,"109624","ENSMUST00000127055.1",4215,"ENSMUSG00000029761","Cald1","caldesmon 1",0.134319194,0.318152494
"chr6",29984589,29986853,2265,"*","h2a_peak_34434",-0.148416568,0.217071841,"Promoter (<=1kb)",6,29985235,29993778,8544,1,"76419","ENSMUST00000141679.2",0,NA,"Smkr-ps","smal lysine rich protein 1, pseudogene",-0.148416568,0.217071841
"chr6",104318177,104320883,2707,"*","h2a_peak_34435",1.418842835,3.28e-38,"Distal Intergenic",6,104492790,104642949,150160,1,"53870","ENSMUST00000161446.1",-171907,"ENSMUSG00000030092","Cntn6","contactin 6",1.418842835,3.28e-38
"chr6",99506270,99508344,2075,"*","h2a_peak_34436",-0.155018204,0.171039138,"Intron (ENSMUST00000176565.7/108655, intron 1 of 19)",6,98929189,99520997,591809,2,"108655","ENSMUST00000176565.7",12653,"ENSMUSG00000030067","Foxp1","forkhead box P1",-0.155018204,0.171039138
"chr6",50775419,50778402,2984,"*","h2a_peak_34437",0.443651371,0.000188588,"Promoter (<=1kb)",6,50776115,50814894,38780,1,"319981","ENSMUST00000205217.2",0,"ENSMUSG00000107667","C530044C16Rik","RIKEN cDNA C530044C16 gene",0.443651371,0.000188588
"chr6",60716975,60719480,2506,"*","h2a_peak_34438",0.847260549,6.68e-15,"Distal Intergenic",6,60808679,60827556,18878,2,"20617","ENSMUST00000204586.2",108076,"ENSMUSG00000025889","Snca","synuclein, alpha",0.847260549,6.68e-15
"chr6",140335515,140338558,3044,"*","h2a_peak_34439",0.568917233,3.38e-07,"Distal Intergenic",6,140424054,140597110,173057,1,"109135","ENSMUST00000087622.5",-85496,"ENSMUSG00000030231","Plekha5","pleckstrin homology domain containing, family A member 5",0.568917233,3.38e-07
"chr6",37198983,37201836,2854,"*","h2a_peak_34440",0.295602822,0.006428755,"Intron (ENSMUST00000101532.9/320127, intron 1 of 33)",6,36847156,37299637,452482,2,"320127","ENSMUST00000042075.7",97801,"ENSMUSG00000038665","Dgki","diacylglycerol kinase, iota",0.295602822,0.006428755
"chr6",99669986,99672259,2274,"*","h2a_peak_34441",0.796007455,6.03e-14,"Distal Intergenic",6,99257484,99666797,409314,2,"66892","ENSMUST00000155466.1",-3189,"ENSMUSG00000093661","Eif4e3","eukaryotic translation initiation factor 4E member 3",0.796007455,6.03e-14
"chr6",125656565,125658362,1798,"*","h2a_peak_34442",-0.18919474,0.100958451,"Promoter (1-2kb)",6,125654931,125656627,1697,1,"22371","ENSMUST00000129436.1",1634,"ENSMUSG00000001930","Vwf","Von Willebrand factor",-0.18919474,0.100958451
"chr6",99967027,99968116,1090,"*","h2a_peak_34443",0.190287056,0.090338973,"Exon (ENSMUST00000204791.1/ENSMUST00000204791.1, exon 4 of 4)",6,99722105,99726392,4288,2,"50501","ENSMUST00000203738.1",-240635,"ENSMUSG00000030069","Prok2","prokineticin 2",0.190287056,0.090338973
"chr6",140855592,140858055,2464,"*","h2a_peak_34444",0.650466093,3.75e-09,"Distal Intergenic",6,140646817,140648390,1574,1,"11569","ENSMUST00000160772.1",208775,"ENSMUSG00000030232","Aebp2","AE binding protein 2",0.650466093,3.75e-09
"chr6",99198229,99203131,4903,"*","h2a_peak_34445",-0.124659787,0.333742868,"Intron (ENSMUST00000113326.8/108655, intron 2 of 17)",6,98930090,99163018,232929,2,"108655","ENSMUST00000177307.7",-35211,"ENSMUSG00000030067","Foxp1","forkhead box P1",-0.124659787,0.333742868
"chr6",40074521,40078776,4256,"*","h2a_peak_34446",-0.151697931,0.187678215,"Intron (ENSMUST00000239008.1/434008, intron 2 of 3)",6,40110251,40248437,138187,1,"434008","ENSMUST00000061740.7",-31475,"ENSMUSG00000057716","Tmem178b","transmembrane protein 178B",-0.151697931,0.187678215
"chr6",125379733,125383116,3384,"*","h2a_peak_34447",-0.447301521,0.000126865,"Promoter (<=1kb)",6,125362660,125380793,18134,2,"213522","ENSMUST00000042647.6",0,"ENSMUSG00000038167","Plekhg6","pleckstrin homology domain containing, family G (with RhoGef domain) member 6",-0.447301521,0.000126865
"chr6",50665111,50668545,3435,"*","h2a_peak_34448",1.35738794,5.07e-33,"Distal Intergenic",6,50650672,50654439,3768,2,"60531","ENSMUST00000031853.7",-10672,"ENSMUSG00000029831","Npvf","neuropeptide VF precursor",1.35738794,5.07e-33
"chr6",54427991,54430375,2385,"*","h2a_peak_34449",0.273427891,0.014751681,"Promoter (<=1kb)",6,54269681,54430221,160541,2,"100042056","ENSMUST00000145111.7",0,"ENSMUSG00000073067","9130019P16Rik","RIKEN cDNA 9130019P16 gene",0.273427891,0.014751681
"chr6",52887430,52889074,1645,"*","h2a_peak_34450",0.386455225,0.001999111,"Intron (ENSMUST00000136250.5/231986, intron 2 of 4)",6,52768797,52909620,140824,2,"231986","ENSMUST00000136250.5",20546,"ENSMUSG00000063568","Jazf1","JAZF zinc finger 1",0.386455225,0.001999111
"chr6",53641146,53644367,3222,"*","h2a_peak_34451",0.303417384,0.007011907,"Intron (ENSMUST00000203528.2/231991, intron 7 of 10)",6,53573376,53610451,37076,1,"231991","ENSMUST00000203641.1",67770,"ENSMUSG00000053007","Creb5","cAMP responsive element binding protein 5",0.303417384,0.007011907
"chr6",145669581,145670675,1095,"*","h2a_peak_34452",-0.430896786,0.000485706,"Distal Intergenic",6,145615757,145621479,5723,1,"22147","ENSMUST00000087445.6",53824,"ENSMUSG00000067338","Tuba3b","tubulin, alpha 3B",-0.430896786,0.000485706
"chr6",50680914,50684685,3772,"*","h2a_peak_34453",0.248634312,0.031877626,"Distal Intergenic",6,50650672,50654439,3768,2,"60531","ENSMUST00000031853.7",-26475,"ENSMUSG00000029831","Npvf","neuropeptide VF precursor",0.248634312,0.031877626
"chr6",91347202,91350488,3287,"*","h2a_peak_34454",0.140325626,0.239369349,"Distal Intergenic",6,91363981,91411363,47383,2,"22421","ENSMUST00000032180.6",60875,"ENSMUSG00000030093","Wnt7a","wingless-type MMTV integration site family, member 7A",0.140325626,0.239369349
"chr6",92012557,92015566,3010,"*","h2a_peak_34455",-0.3538805,0.003164303,"Exon (ENSMUST00000144105.1/ENSMUST00000144105.1, exon 2 of 2)",6,91987110,92076004,88895,1,"232237","ENSMUST00000113466.1",25447,"ENSMUSG00000034037","Fgd5","FYVE, RhoGEF and PH domain containing 5",-0.3538805,0.003164303
"chr6",53635617,53639907,4291,"*","h2a_peak_34456",0.300594425,0.003949354,"Intron (ENSMUST00000203528.2/231991, intron 7 of 10)",6,53573376,53610451,37076,1,"231991","ENSMUST00000203641.1",62241,"ENSMUSG00000053007","Creb5","cAMP responsive element binding protein 5",0.300594425,0.003949354
"chr6",88905973,88911700,5728,"*","h2a_peak_34457",-0.082232917,0.574780371,"Promoter (<=1kb)",6,88905975,88910820,4846,1,"24100","ENSMUST00000128790.7",0,"ENSMUSG00000002871","Tpra1","transmembrane protein, adipocyte asscociated 1",-0.082232917,0.574780371
"chr6",126479047,126482122,3076,"*","h2a_peak_34458",0.368963129,0.000382918,"Distal Intergenic",6,126532551,126535412,2862,2,"16493","ENSMUST00000060972.4",53290,"ENSMUSG00000045534","Kcna5","potassium voltage-gated channel, shaker-related subfamily, member 5",0.368963129,0.000382918
"chr6",141245195,141247336,2142,"*","h2a_peak_34459",1.306256592,1.46e-31,"Promoter (1-2kb)",6,141249269,141507448,258180,1,"54611","ENSMUST00000043259.9",-1933,"ENSMUSG00000041741","Pde3a","phosphodiesterase 3A, cGMP inhibited",1.306256592,1.46e-31
"chr6",106553430,106557969,4540,"*","h2a_peak_34460",0.867203714,5.85e-09,"Intron (ENSMUST00000113261.8/269784, intron 14 of 19)",6,106513558,106697756,184199,1,"269784","ENSMUST00000132395.3",39872,"ENSMUSG00000064293","Cntn4","contactin 4",0.867203714,5.85e-09
"chr6",118933675,118937244,3570,"*","h2a_peak_34461",-0.270437241,0.012595553,"Intron (ENSMUST00000186889.6/12288, intron 3 of 46)",6,118593799,119080007,486209,2,"12288","ENSMUST00000187386.6",142763,"ENSMUSG00000051331","Cacna1c","calcium channel, voltage-dependent, L type, alpha 1C subunit",-0.270437241,0.012595553
"chr6",76776226,76777445,1220,"*","h2a_peak_34462",0.580203484,4.41e-07,"Distal Intergenic",6,76882756,76902888,20133,2,"12386","ENSMUST00000162991.1",125443,"ENSMUSG00000063063","Ctnna2","catenin alpha 2",0.580203484,4.41e-07
"chr6",90514115,90515606,1492,"*","h2a_peak_34463",-0.030722116,0.815444618,"Intron (ENSMUST00000203807.1/ENSMUST00000203807.1, intron 1 of 1)",6,90486427,90559386,72960,1,"107747","ENSMUST00000127199.1",27688,"ENSMUSG00000030088","Aldh1l1","aldehyde dehydrogenase 1 family, member L1",-0.030722116,0.815444618
"chr6",137457553,137459382,1830,"*","h2a_peak_34464",0.576661366,2.31e-06,"Intron (ENSMUST00000167679.7/19277, intron 24 of 25)",6,137454028,137462622,8595,1,"19277","ENSMUST00000203127.1",3525,"ENSMUSG00000030223","Ptpro","protein tyrosine phosphatase receptor type O",0.576661366,2.31e-06
