gene_name	feature_type	chr	strand	n_intervals	total_bases	n_enhancer_intervals	ctrl_coverage	ctrl_methylated	mut_coverage	mut_methylated	mch_ctrl	mch_mut	delta_mch	has_enhancer
Timd4	Exon	chr11	+	9	2173	0	65070	707	101166	1300	0.0108652220685416	0.0128501670521717	0.00198494498363011	FALSE
Timd4	SpliceSite_Donor	chr11	+	8	168	0	5103	66	8244	120	0.012933568489124	0.0145560407569141	0.00162247226779007	FALSE
Timd4	SpliceSite_Acceptor	chr11	+	8	168	0	5441	63	8227	120	0.0115787539055321	0.0145861188768688	0.00300736497133678	FALSE
Timd4	Intron	chr11	+	8	31360	0	838672	10904	1329914	19557	0.0130015071446287	0.0147054621577034	0.00170395501307478	FALSE
Timd4	3UTR	chr11	+	1	1132	0	29582	343	46580	637	0.0115948887837198	0.0136753971661657	0.00208050838244591	FALSE
Timeless	5UTR	chr10	+	5	545	0	13090	213	25504	583	0.0162719633307869	0.0228591593475533	0.00658719601676646	FALSE
Timeless	Exon	chr10	+	28	6115	0	179032	2557	311987	4624	0.0142823629295322	0.0148211303676115	0.00053876743807932	FALSE
Timeless	SpliceSite_Donor	chr10	+	27	567	0	16305	238	29013	429	0.0145967494633548	0.0147864750284355	0.000189725565080729	FALSE
Timeless	SpliceSite_Acceptor	chr10	+	27	567	0	16564	197	28899	415	0.0118932624969814	0.0143603584899131	0.00246709599293174	FALSE
Timeless	Intron	chr10	+	27	14762	0	392526	7211	672555	12431	0.0183707576058656	0.0184832467233163	0.000112489117450709	FALSE
Timeless	3UTR	chr10	+	1	688	0	23454	393	38568	551	0.0167562036326426	0.0142864550923045	-0.00246974854033812	FALSE
Timm10	5UTR	chr2	+	3	320	0	6986	67	11444	108	0.00959060979101059	0.0094372596994058	-0.00015335009160479	FALSE
Timm10	Exon	chr2	+	4	815	0	21379	239	34287	329	0.0111791945366949	0.00959547350307697	-0.00158372103361792	FALSE
Timm10	SpliceSite_Donor	chr2	+	3	63	0	1346	26	2331	29	0.0193164933135215	0.0124410124410124	-0.0068754808725091	FALSE
Timm10	SpliceSite_Acceptor	chr2	+	3	63	0	1727	20	2723	34	0.0115807759119861	0.0124862284245318	0.000905452512545663	FALSE
Timm10	Intron	chr2	+	3	2402	0	66396	661	110876	1166	0.00995541900114465	0.0105162523900574	0.000560833388912715	FALSE
Timm10	3UTR	chr2	+	1	225	0	6003	48	9539	100	0.0079960019990005	0.0104832791697243	0.00248727717072379	FALSE
Timm10b	5UTR	chr7	+	1	537	0	8468	259	15260	122	0.0305857345299953	0.00799475753604194	-0.0225909769939533	FALSE
Timm10b	Exon	chr7	+	1	3582	0	82021	1383	139095	1898	0.0168615354604309	0.0136453503001546	-0.00321618516027629	FALSE
Timm10b	3UTR	chr7	+	2	2818	0	69573	1071	116678	1680	0.0153939028071235	0.0143986012787329	-0.00099530152839053	FALSE
Timm13	5UTR	chr10	-	1	226	0	5951	18	10393	238	0.00302470173080155	0.0229000288655826	0.0198753271347811	FALSE
Timm13	Exon	chr10	-	2	1371	0	33823	567	63354	1023	0.0167637406498536	0.016147362439625	-0.000616378210228686	FALSE
Timm13	SpliceSite_Donor	chr10	-	1	21	0	436	8	726	6	0.018348623853211	0.00826446280991736	-0.0100841610432937	FALSE
Timm13	SpliceSite_Acceptor	chr10	-	1	21	0	563	0	976	15	0	0.0153688524590164	0.0153688524590164	FALSE
Timm13	Intron	chr10	-	1	149	0	3303	49	5286	102	0.0148349984862246	0.0192962542565267	0.00446125577030203	FALSE
Timm13	3UTR	chr10	-	1	847	0	21893	443	42396	583	0.02023477823962	0.0137512972921974	-0.0064834809474226	FALSE
Timm17a	5UTR	chr1	-	4	661	0	13822	135	23058	582	0.0097670380552742	0.0252406973718449	0.0154736593165707	FALSE
Timm17a	Exon	chr1	-	8	7893	0	214873	2611	355003	4963	0.0121513638288664	0.0139801635479137	0.00182879971904733	FALSE
Timm17a	SpliceSite_Donor	chr1	-	7	147	0	5222	34	8048	81	0.00651091535810034	0.0100646123260437	0.00355369696794339	FALSE
Timm17a	SpliceSite_Acceptor	chr1	-	7	147	0	4379	33	6990	106	0.00753596711577986	0.0151645207439199	0.00762855362814003	FALSE
Timm17a	Intron	chr1	-	7	10673	0	299123	3191	481692	7226	0.0106678523550513	0.0150012871295351	0.00433343477448379	FALSE
Timm17a	3UTR	chr1	-	1	6708	0	182606	2361	303314	4046	0.0129294765779876	0.0133393117363524	0.000409835158364846	FALSE
Timm17b	5UTR	chrX	+	1	87	0	2070	14	3039	42	0.00676328502415459	0.0138203356367226	0.00705705061256802	FALSE
Timm17b	Exon	chrX	+	6	2557	0	58524	692	97288	1323	0.0118242088715741	0.0135987994408355	0.0017745905692614	FALSE
Timm17b	SpliceSite_Donor	chrX	+	5	105	0	2219	10	3855	43	0.00450653447498873	0.0111543450064851	0.00664781053149635	FALSE
Timm17b	SpliceSite_Acceptor	chrX	+	5	105	0	2194	34	3563	44	0.0154968094804011	0.0123491439797923	-0.00314766550060878	FALSE
Timm17b	Intron	chrX	+	5	6438	0	144251	1728	227581	3419	0.011979119728806	0.0150232225009996	0.0030441027721936	FALSE
Timm17b	3UTR	chrX	+	1	1778	0	40552	511	66367	826	0.0126011047543894	0.0124459445206202	-0.000155160233769238	FALSE
Timm21	5UTR	chr18	-	1	227	0	6465	112	9892	296	0.0173240525908739	0.0299231702385766	0.0125991176477027	FALSE
Timm21	Exon	chr18	-	4	3722	0	106742	912	171496	2477	0.0085439658241367	0.0144434855623455	0.00589951973820877	FALSE
Timm21	SpliceSite_Donor	chr18	-	3	63	0	1672	26	2801	24	0.0155502392344498	0.00856836843984291	-0.00698187079460685	FALSE
Timm21	SpliceSite_Acceptor	chr18	-	3	63	0	2301	26	3952	25	0.0112994350282486	0.00632591093117409	-0.0049735240970745	FALSE
Timm21	Intron	chr18	-	3	1612	0	48511	480	75479	1101	0.00989466306610872	0.0145868387233535	0.0046921756572448	FALSE
Timm21	3UTR	chr18	-	1	1459	0	41509	306	69137	906	0.00737189525163218	0.0131044158699394	0.00573252061830722	FALSE
Timm22	5UTR	chr11	+	2	175	0	5231	101	7481	98	0.0193079717071306	0.0130998529608341	-0.00620811874629645	FALSE
Timm22	Exon	chr11	+	4	3183	0	95695	1364	148802	2218	0.0142536182663671	0.0149057136328813	0.000652095366514173	FALSE
Timm22	SpliceSite_Donor	chr11	+	3	63	0	1622	40	2585	48	0.0246609124537608	0.018568665377176	-0.00609224707658478	FALSE
Timm22	SpliceSite_Acceptor	chr11	+	3	63	0	2127	24	3243	54	0.0112834978843441	0.0166512488436633	0.00536775095931913	FALSE
Timm22	Intron	chr11	+	3	6158	0	161492	2178	257213	4887	0.0134867361850742	0.0189998172720663	0.00551308108699216	FALSE
Timm22	3UTR	chr11	+	3	2371	0	72647	977	113844	1675	0.0134485938855011	0.0147131161940902	0.00126452230858904	FALSE
Timm23	5UTR	chr14	-	1	150	0	2281	47	4027	116	0.020604997807979	0.0288055624534393	0.00820056464546033	FALSE
Timm23	Exon	chr14	-	8	1786	0	44427	551	68230	680	0.0124023679294123	0.00996629048805511	-0.00243607744135719	FALSE
Timm23	SpliceSite_Donor	chr14	-	7	147	0	4477	56	7203	64	0.0125083761447398	0.00888518672775233	-0.00362318941698746	FALSE
Timm23	SpliceSite_Acceptor	chr14	-	7	147	0	5462	56	8104	69	0.0102526547052362	0.00851431391905232	-0.00173834078618386	FALSE
Timm23	Intron	chr14	-	7	19951	0	520506	6868	847615	10488	0.0131948527010255	0.0123735422332073	-0.000821310467818246	FALSE
Timm23	3UTR	chr14	-	4	746	0	16502	163	23082	197	0.00987759059507938	0.00853478901308379	-0.0013428015819956	FALSE
Timm29	5UTR	chr9	+	1	237	0	4048	97	7531	177	0.0239624505928854	0.0235028548665516	-0.000459595726333788	FALSE
Timm29	Exon	chr9	+	2	3170	0	86521	1241	137613	2001	0.0143433386114354	0.0145407773974842	0.000197438786048876	FALSE
Timm29	SpliceSite_Donor	chr9	+	1	21	0	238	2	475	8	0.00840336134453781	0.0168421052631579	0.00843874391862008	FALSE
Timm29	SpliceSite_Acceptor	chr9	+	1	21	0	414	12	745	9	0.0289855072463768	0.0120805369127517	-0.0169049703336251	FALSE
Timm29	Intron	chr9	+	1	79	0	1240	35	2402	55	0.0282258064516129	0.0228975853455454	-0.00532822110606752	FALSE
Timm29	3UTR	chr9	+	1	2135	0	65700	687	102857	1191	0.0104566210045662	0.0115791827488649	0.00112256174429872	FALSE
Timm44	5UTR	chr8	-	1	26	0	523	17	967	19	0.0325047801147228	0.0196483971044467	-0.012856383010276	FALSE
Timm44	Exon	chr8	-	11	3664	0	93186	1734	157607	2355	0.0186079453995235	0.0149422297232991	-0.00366571567622444	FALSE
Timm44	SpliceSite_Donor	chr8	-	10	210	0	4994	93	9257	160	0.0186223468161794	0.0172842173490332	-0.00133812946714625	FALSE
Timm44	SpliceSite_Acceptor	chr8	-	10	210	0	5691	102	9322	141	0.0179230363732209	0.0151255095473074	-0.00279752682591343	FALSE
Timm44	Intron	chr8	-	10	12519	0	391374	4985	635885	8811	0.0127371772268981	0.0138562790441668	0.00111910181726873	FALSE
Timm44	3UTR	chr8	-	1	408	0	10044	171	19688	289	0.0170250896057348	0.0146789922795612	-0.00234609732617361	FALSE
Timm50	5UTR	chr7	-	1	40	0	476	20	1111	32	0.0420168067226891	0.0288028802880288	-0.0132139264346603	FALSE
Timm50	Exon	chr7	-	11	2684	0	71835	873	120112	1534	0.012152850281896	0.0127714133475423	0.000618563065646283	FALSE
Timm50	SpliceSite_Donor	chr7	-	10	210	0	6665	69	11603	154	0.0103525881470368	0.0132724295440834	0.00291984139704667	FALSE
Timm50	SpliceSite_Acceptor	chr7	-	10	210	0	5381	57	9227	114	0.0105928266121539	0.0123550449766988	0.00176221836454494	FALSE
Timm50	Intron	chr7	-	10	3873	0	110654	1384	189304	2656	0.0125074556726372	0.0140303427291552	0.00152288705651799	FALSE
Timm50	3UTR	chr7	-	1	416	0	11939	205	19667	241	0.0171706173046319	0.0122540295927188	-0.00491658771191311	FALSE
Timm8a1	5UTR	chrX	-	1	277	0	3316	103	5402	69	0.0310615199034982	0.0127730470196224	-0.0182884728838758	FALSE
Timm8a1	Exon	chrX	-	2	1421	0	12259	188	20007	250	0.0153356717513663	0.0124956265307142	-0.00284004522065209	FALSE
Timm8a1	SpliceSite_Donor	chrX	-	1	21	0	351	0	631	4	0	0.0063391442155309	0.0063391442155309	FALSE
Timm8a1	SpliceSite_Acceptor	chrX	-	1	21	0	468	7	715	13	0.014957264957265	0.0181818181818182	0.00322455322455322	FALSE
Timm8a1	Intron	chrX	-	1	3189	0	59733	740	91588	1331	0.0123884619891852	0.014532471502817	0.00214400951363176	FALSE
Timm8a1	3UTR	chrX	-	1	853	0	4542	37	7533	105	0.00814619110523998	0.0139386698526483	0.00579247874740836	FALSE
Timm8a2	5UTR	chr14	+	1	13	0	379	3	662	3	0.0079155672823219	0.00453172205438067	-0.00338384522794124	FALSE
Timm8a2	Exon	chr14	+	2	913	0	26525	491	41886	396	0.0185108388312912	0.00945423291792007	-0.00905660591337117	FALSE
Timm8a2	SpliceSite_Donor	chr14	+	1	21	0	676	15	833	1	0.022189349112426	0.00120048019207683	-0.0209888689203492	FALSE
Timm8a2	SpliceSite_Acceptor	chr14	+	1	21	0	590	3	779	3	0.00508474576271186	0.00385109114249037	-0.00123365462022149	FALSE
Timm8a2	Intron	chr14	+	1	2834	0	76408	971	112745	1843	0.012708093393362	0.0163466229101069	0.00363852951674493	FALSE
Timm8a2	3UTR	chr14	+	2	609	0	16866	252	26668	258	0.0149413020277481	0.00967451627418629	-0.00526678575356184	FALSE
Timm8b	5UTR	chr9	+	1	46	0	1437	1	2265	15	0.00069589422407794	0.00662251655629139	0.00592662233221345	FALSE
Timm8b	Exon	chr9	+	2	518	0	15570	114	25615	359	0.00732177263969172	0.0140152254538356	0.00669345281414393	FALSE
Timm8b	SpliceSite_Donor	chr9	+	1	21	0	305	3	597	5	0.00983606557377049	0.00837520938023451	-0.00146085619353599	FALSE
Timm8b	SpliceSite_Acceptor	chr9	+	1	21	0	1080	9	1657	16	0.00833333333333333	0.00965600482800241	0.00132267149466908	FALSE
Timm8b	Intron	chr9	+	1	893	0	23331	240	37625	743	0.0102867429600103	0.0197475083056478	0.00946076534563755	FALSE
Timm8b	3UTR	chr9	+	1	223	0	6583	58	10762	188	0.00881057268722467	0.0174688719568853	0.00865829926966067	FALSE
Timm9	5UTR	chr12	-	4	534	0	15853	294	25832	234	0.0185453857314073	0.00905853205326726	-0.00948685367814004	FALSE
Timm9	Exon	chr12	-	6	4282	1	108543	1506	177303	2797	0.0138746856084685	0.0157752547898231	0.00190056918135454	TRUE
Timm9	SpliceSite_Donor	chr12	-	5	105	0	1931	29	3474	56	0.0150181253236665	0.0161197466896949	0.00110162136602838	FALSE
Timm9	SpliceSite_Acceptor	chr12	-	5	105	0	2129	56	3610	48	0.0263034288398309	0.0132963988919668	-0.0130070299478641	FALSE
Timm9	Intron	chr12	-	5	9230	0	260256	3186	421366	5755	0.012241792696422	0.0136579600632229	0.00141616736680096	FALSE
Timm9	3UTR	chr12	-	1	2286	1	62377	750	101059	1648	0.0120236625679337	0.0163073056333429	0.00428364306540921	TRUE
Timmdc1	5UTR	chr16	-	1	129	0	2280	75	4359	67	0.0328947368421053	0.0153704978206011	-0.0175242390215042	FALSE
Timmdc1	Exon	chr16	-	8	1784	0	46310	677	79488	1154	0.0146188728136472	0.0145179146537842	-0.000100958159862941	FALSE
Timmdc1	SpliceSite_Donor	chr16	-	7	147	0	4471	62	7025	92	0.0138671438157012	0.0130960854092527	-0.000771058406448517	FALSE
Timmdc1	SpliceSite_Acceptor	chr16	-	7	147	0	5204	48	7677	116	0.00922367409684858	0.0151100690373844	0.00588639494053582	FALSE
Timmdc1	Intron	chr16	-	7	22533	0	618127	8588	980460	13959	0.0138935849752559	0.0142371947861208	0.000343609810864906	FALSE
Timmdc1	3UTR	chr16	-	1	589	0	11619	154	22465	445	0.0132541526809536	0.0198085911417761	0.00655443846082248	FALSE
Timp1	5UTR	chrX	+	2	167	0	4190	62	5011	104	0.0147971360381862	0.0207543404510078	0.00595720441282162	FALSE
Timp1	Exon	chrX	+	6	888	0	19823	310	29044	478	0.0156383998385714	0.0164577881834458	0.000819388344874449	FALSE
Timp1	SpliceSite_Donor	chrX	+	5	105	0	2871	54	4428	58	0.0188087774294671	0.0130984643179765	-0.00571031311149057	FALSE
Timp1	SpliceSite_Acceptor	chrX	+	5	105	0	1967	15	3021	59	0.00762582613116421	0.0195299569678914	0.0119041308367272	FALSE
Timp1	Intron	chrX	+	5	3682	0	76978	1040	114092	1413	0.0135103536075242	0.0123847421379238	-0.00112561146960045	FALSE
Timp1	3UTR	chrX	+	1	106	0	2133	27	3265	25	0.0126582278481013	0.00765696784073507	-0.0050012600073662	FALSE
Timp2	5UTR	chr11	-	3	704	0	10061	108	19768	466	0.010734519431468	0.023573452043707	0.012838932612239	FALSE
Timp2	Exon	chr11	-	6	3896	0	100045	1600	169838	2839	0.0159928032385427	0.0167159292973304	0.000723126058787743	FALSE
Timp2	SpliceSite_Donor	chr11	-	5	105	0	1775	28	3371	64	0.0157746478873239	0.0189854642539306	0.00321081636660664	FALSE
Timp2	SpliceSite_Acceptor	chr11	-	5	105	0	2446	37	4317	105	0.0151267375306623	0.024322446143155	0.00919570861249266	FALSE
Timp2	Intron	chr11	-	5	50776	0	1530417	46297	2440465	74044	0.0302512321805103	0.0303401196083533	8.8887427843045e-05	FALSE
Timp2	3UTR	chr11	-	1	2633	0	78523	1333	128354	1940	0.0169759178839321	0.0151144491017031	-0.00186146878222899	FALSE
Timp3	5UTR	chr10	+	2	683	1	12061	348	21485	375	0.0288533289113672	0.0174540377007214	-0.0113992912106458	TRUE
Timp3	Exon	chr10	+	8	8144	1	224619	9465	359135	17053	0.0421380203811788	0.0474835368315536	0.0053455164503748	TRUE
Timp3	SpliceSite_Donor	chr10	+	7	147	1	4001	119	6855	221	0.0297425643589103	0.0322392414296134	0.00249667707070315	TRUE
Timp3	SpliceSite_Acceptor	chr10	+	7	147	1	4428	222	7707	394	0.0501355013550136	0.051122356299468	0.000986854944454461	TRUE
Timp3	Intron	chr10	+	7	40991	4	1250773	64540	1953536	95015	0.0516000905040323	0.0486374451251474	-0.00296264537888488	TRUE
Timp3	3UTR	chr10	+	1	3607	0	95520	3129	145386	5528	0.0327575376884422	0.038022918300249	0.00526538061180679	FALSE
Timp4	5UTR	chr6	-	1	427	1	7247	84	14241	250	0.0115910031737271	0.0175549469840601	0.00596394381033305	TRUE
Timp4	Exon	chr6	-	5	5894	1	159087	2754	264396	7481	0.0173112825057987	0.0282946791933312	0.0109833966875325	TRUE
Timp4	SpliceSite_Donor	chr6	-	4	84	0	1730	38	3045	95	0.0219653179190751	0.0311986863711002	0.00923336845202502	FALSE
Timp4	SpliceSite_Acceptor	chr6	-	4	84	0	2393	41	3642	111	0.0171333054743	0.0304777594728171	0.0133444539985171	FALSE
Timp4	Intron	chr6	-	4	4420	0	114509	2106	186106	3962	0.0183915674750456	0.0212889428605203	0.00289737538547472	FALSE
Timp4	3UTR	chr6	-	2	4747	0	129096	2213	212786	6128	0.0171422817128339	0.028798887144831	0.0116566054319971	FALSE
Tinag	5UTR	chr9	-	1	94	0	2592	44	3810	120	0.0169753086419753	0.031496062992126	0.0145207543501507	FALSE
Tinag	Exon	chr9	-	11	1735	0	53772	501	82446	1124	0.00931711671501897	0.0136331659510467	0.00431604923602778	FALSE
Tinag	SpliceSite_Donor	chr9	-	10	210	0	6177	62	9237	92	0.0100372349036749	0.00995994370466602	-7.72911990089067e-05	FALSE
Tinag	SpliceSite_Acceptor	chr9	-	10	210	0	6549	73	9882	143	0.0111467399602993	0.0144707549079134	0.00332401494761409	FALSE
Tinag	Intron	chr9	-	10	92367	0	2277118	33800	3626549	60324	0.0148433238857187	0.016633995569893	0.00179067168417433	FALSE
Tinag	3UTR	chr9	-	8	1134	0	33923	308	52118	475	0.0090793856675412	0.00911393376568556	3.4548098144363e-05	FALSE
Tinagl1	5UTR	chr4	-	3	793	0	13731	155	22073	469	0.011288325686403	0.0212476781588366	0.00995935247243356	FALSE
Tinagl1	Exon	chr4	-	15	4358	0	107072	2633	180867	4088	0.0245909294680215	0.0226022436375901	-0.00198868583043147	FALSE
Tinagl1	SpliceSite_Donor	chr4	-	14	294	0	6569	284	10928	379	0.0432333688537068	0.0346815519765739	-0.00855181687713287	FALSE
Tinagl1	SpliceSite_Acceptor	chr4	-	14	294	0	7205	253	11949	344	0.0351145038167939	0.0287890200016738	-0.00632548381512011	FALSE
Tinagl1	Intron	chr4	-	14	6311	0	163015	4487	268822	7299	0.0275250743796583	0.0271517956119663	-0.000373278767692033	FALSE
Tinagl1	3UTR	chr4	-	2	971	0	22092	419	39757	1057	0.0189661415897157	0.0265865130668813	0.00762037147716557	FALSE
Tinf2	5UTR	chr14	-	1	239	0	3753	30	7584	165	0.00799360511590727	0.0217563291139241	0.0137627239980168	FALSE
Tinf2	Exon	chr14	-	5	4938	0	131662	1471	223220	2981	0.0111725478877732	0.013354538123824	0.00218199023605079	FALSE
Tinf2	SpliceSite_Donor	chr14	-	4	84	0	2251	28	3731	35	0.0124389160373167	0.00938086303939963	-0.00305805299791712	FALSE
Tinf2	SpliceSite_Acceptor	chr14	-	4	84	0	2086	19	3514	32	0.00910834132310642	0.00910643141718839	-1.90990591803462e-06	FALSE
Tinf2	Intron	chr14	-	4	2194	0	60388	691	97895	1504	0.011442670729284	0.0153633995607539	0.00392072883146991	FALSE
Tinf2	3UTR	chr14	-	3	2272	0	65647	709	112084	1812	0.0108001888890581	0.0161664465936262	0.00536625770456806	FALSE
Tiparp	5UTR	chr3	+	3	302	0	4716	58	8425	141	0.0122985581000848	0.0167359050445104	0.00443734694442557	FALSE
Tiparp	Exon	chr3	+	6	4358	1	116683	1802	190131	3306	0.0154435521884079	0.0173880114237026	0.0019444592352947	TRUE
Tiparp	SpliceSite_Donor	chr3	+	5	105	1	1867	25	3098	52	0.0133904659882164	0.0167850225952227	0.00339455660700634	TRUE
Tiparp	SpliceSite_Acceptor	chr3	+	5	105	0	2627	42	4203	36	0.0159878188047202	0.00856531049250535	-0.00742250831221486	FALSE
Tiparp	Intron	chr3	+	5	22751	1	548916	10465	880804	23161	0.0190648478091366	0.0262952938451687	0.00723044603603218	TRUE
Tiparp	3UTR	chr3	+	1	1956	0	55359	618	89172	1321	0.0111634964504417	0.0148140671959808	0.00365057074553914	FALSE
Tipin	5UTR	chr9	+	2	78	0	1097	82	1689	20	0.0747493163172288	0.0118413262285376	-0.0629079900886912	FALSE
Tipin	Exon	chr9	+	8	1869	0	49833	691	78486	936	0.0138663134870467	0.0119256937543001	-0.00194061973274661	FALSE
Tipin	SpliceSite_Donor	chr9	+	7	147	0	3409	50	5253	52	0.0146670577882077	0.00989910527317723	-0.00476795251503045	FALSE
Tipin	SpliceSite_Acceptor	chr9	+	7	147	0	4372	46	6653	60	0.0105215004574565	0.0090184879001954	-0.00150301255726114	FALSE
Tipin	Intron	chr9	+	7	21975	0	528414	8337	848954	13140	0.0157774018099445	0.0154778704146514	-0.000299531395293035	FALSE
Tipin	3UTR	chr9	+	1	957	0	25108	233	40002	603	0.00927991078540704	0.0150742462876856	0.00579433550227857	FALSE
Tiprl	5UTR	chr1	-	3	438	0	10286	156	15749	260	0.0151662453820727	0.0165089846974411	0.00134273931536838	FALSE
Tiprl	Exon	chr1	-	9	5473	0	153882	2181	237983	2941	0.0141731976449487	0.0123580255732552	-0.00181517207169349	FALSE
Tiprl	SpliceSite_Donor	chr1	-	8	168	0	4571	61	7014	107	0.0133450010938525	0.0152552038779584	0.00191020278410582	FALSE
Tiprl	SpliceSite_Acceptor	chr1	-	8	168	0	4514	67	7416	110	0.014842711564023	0.0148327939590076	-9.91760501548901e-06	FALSE
Tiprl	Intron	chr1	-	8	19238	0	480825	6422	750054	10278	0.0133562106795612	0.0137030133830364	0.00034680270347525	FALSE
Tiprl	3UTR	chr1	-	7	4248	0	121314	1690	188623	2311	0.0139307911700216	0.0122519523069827	-0.00167883886303889	FALSE
Tirap	5UTR	chr9	-	6	819	0	21299	541	33757	564	0.0254002535330297	0.0167076458216074	-0.00869260771142235	FALSE
Tirap	Exon	chr9	-	8	4929	0	136407	3244	214744	4181	0.0237817707302411	0.01946969414745	-0.00431207658279113	FALSE
Tirap	SpliceSite_Donor	chr9	-	7	147	0	3122	83	4781	95	0.0265855221012172	0.0198703200167329	-0.00671520208448427	FALSE
Tirap	SpliceSite_Acceptor	chr9	-	7	147	0	4201	112	6708	109	0.0266603189716734	0.0162492546213476	-0.0104110643503258	FALSE
Tirap	Intron	chr9	-	7	10812	0	280432	7690	446252	11402	0.0274219775203971	0.0255505857676828	-0.00187139175271427	FALSE
Tirap	3UTR	chr9	-	1	3363	0	96136	2415	149936	3151	0.0251206623949405	0.0210156333368904	-0.0041050290580501	FALSE
Tjap1	5UTR	chr17	-	9	1024	0	24903	466	41673	490	0.0187126049070393	0.0117582127516617	-0.00695439215537757	FALSE
Tjap1	Exon	chr17	-	17	4701	0	119438	2204	203442	3428	0.0184530886317587	0.0168500113054335	-0.00160307732632525	FALSE
Tjap1	SpliceSite_Donor	chr17	-	16	336	0	8778	147	14745	251	0.0167464114832536	0.0170227195659546	0.00027630808270097	FALSE
Tjap1	SpliceSite_Acceptor	chr17	-	16	336	0	8536	92	14050	167	0.0107778819119025	0.0118861209964413	0.00110823908453875	FALSE
Tjap1	Intron	chr17	-	16	20475	0	586425	9206	933441	14037	0.0156985121712069	0.0150379081270268	-0.000660604044180115	FALSE
Tjap1	3UTR	chr17	-	1	565	0	15294	382	26064	652	0.0249771152085785	0.0250153468385513	3.82316299727299e-05	FALSE
Tjp1	5UTR	chr7	-	2	441	0	2887	95	6481	199	0.0329061309317631	0.0307051380959728	-0.00220099283579023	FALSE
Tjp1	Exon	chr7	-	31	7811	0	233922	5562	355055	6219	0.0237771564880601	0.0175155961752405	-0.00626156031281967	FALSE
Tjp1	SpliceSite_Donor	chr7	-	30	630	0	19386	663	28536	718	0.0341999380996596	0.0251611998878609	-0.0090387382117986	FALSE
Tjp1	SpliceSite_Acceptor	chr7	-	30	630	0	18605	302	28759	431	0.0162321956463316	0.0149866128864008	-0.00124558275993085	FALSE
Tjp1	Intron	chr7	-	30	223806	1	6303743	260201	9633095	305866	0.0412772221202546	0.031751581397256	-0.00952564072299857	TRUE
Tjp1	3UTR	chr7	-	8	2918	0	81998	1713	126602	1972	0.0208907534330106	0.0155763732010553	-0.00531438023195529	FALSE
Tjp2	5UTR	chr19	-	7	1310	0	38175	918	59969	1271	0.0240471512770138	0.0211942837132518	-0.0028528675637619	FALSE
