Summit_Chr	Summit_Start	Summit_End	seqnames	start	end	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr6	64077113	64077513	chr6	64074960	64078988	4029	*	8.544007169	8.699720781	8.36943056	0.293177215	0.009170452	0.01845283
chr6	49227446	49227846	chr6	49226938	49229352	2415	*	8.546690453	8.312863243	8.747852534	-0.406217452	0.000167356	0.000494104
chr6	85833556	85833956	chr6	85829438	85835554	6117	*	8.546947662	8.304553932	8.754413823	-0.416652767	2.63E-05	9.10E-05
chr6	43403100	43403500	chr6	43400372	43405355	4984	*	8.547176433	9.072142566	7.713506761	1.324334315	9.99E-40	1.43E-37
chr6	34879204	34879604	chr6	34877503	34882279	4777	*	8.54754551	8.815261246	8.218566816	0.575682673	9.42E-10	6.69E-09
chr6	100170852	100171252	chr6	100170605	100171983	1379	*	8.548152123	8.505923876	8.589179402	-0.086685458	0.42257051	0.508502683
chr6	55469919	55470319	chr6	55468387	55471664	3278	*	8.549285111	8.428591895	8.660656211	-0.232294928	0.012689139	0.024646292
chr6	128066261	128066661	chr6	128065125	128068879	3755	*	8.550872414	8.918591945	8.056130001	0.8383593	3.05E-15	4.29E-14
chr6	118713278	118713678	chr6	118710509	118713977	3469	*	8.551117977	8.493983757	8.606075473	-0.11041289	0.311043426	0.394594807
chr6	108668133	108668533	chr6	108667187	108669105	1919	*	8.55750398	8.675738638	8.428707495	0.245395141	0.011607733	0.022770306
chr6	32637985	32638385	chr6	32636692	32639513	2822	*	8.558182921	8.866798232	8.165063987	0.672350245	1.12E-11	1.02E-10
chr6	126644580	126644980	chr6	126641699	126646695	4997	*	8.558607088	8.443161167	8.665495466	-0.200302082	0.044380468	0.07413645
chr6	100011433	100011833	chr6	100010599	100012577	1979	*	8.560527913	8.502985077	8.615863376	-0.097499015	0.332399741	0.417469699
chr6	100045894	100046294	chr6	100044027	100047323	3297	*	8.561607183	8.476870712	8.641641571	-0.152519795	0.138365475	0.198753878
chr6	145339214	145339614	chr6	145337892	145340393	2502	*	8.564562629	8.779486959	8.311919028	0.44643857	1.73E-06	7.42E-06
chr6	31917861	31918261	chr6	31917135	31918767	1633	*	8.564599914	8.583375384	8.545576871	0.043285939	0.686629071	0.751776627
chr6	32319711	32320111	chr6	32319240	32321965	2726	*	8.566137188	8.589895141	8.541981435	0.04653206	0.600367872	0.675691441
chr6	17170333	17170733	chr6	17169887	17172573	2687	*	8.566347437	8.777679185	8.31865688	0.420481566	0.000339785	0.000943922
chr6	104688621	104689021	chr6	104687823	104689216	1394	*	8.569769481	8.829885366	8.252208128	0.548668683	5.91E-09	3.75E-08
chr6	30674977	30675377	chr6	30673318	30676361	3044	*	8.570052105	8.899136607	8.143007803	0.724038103	6.47E-12	6.11E-11
chr6	94410019	94410419	chr6	94407705	94411501	3797	*	8.570301939	8.936615549	8.07811218	0.831496729	3.00E-19	6.55E-18
chr6	148442789	148443189	chr6	148441839	148444980	3142	*	8.570753264	8.727223529	8.395224776	0.308407992	0.000899762	0.002287043
chr6	125923030	125923430	chr6	125921769	125924329	2561	*	8.570899459	8.664798029	8.470461354	0.186567803	0.044485528	0.074290176
chr6	59328264	59328664	chr6	59328126	59329041	916	*	8.572095351	8.857779619	8.215511434	0.6204693	1.16E-10	9.29E-10
chr6	146282369	146282769	chr6	146281697	146284420	2724	*	8.574642854	8.713498518	8.420985421	0.268570968	0.005660949	0.011979326
chr6	125690154	125690554	chr6	125689380	125691492	2113	*	8.574901832	8.392266044	8.736993534	-0.32374498	0.002599672	0.005954008
chr6	19579319	19579719	chr6	19578940	19582195	3256	*	8.576976339	9.054797303	7.857603359	1.177906432	2.83E-30	1.75E-28
chr6	145754838	145755238	chr6	145754428	145757327	2900	*	8.577875889	8.403215908	8.733655809	-0.30043379	0.008805086	0.017801605
chr6	145018270	145018670	chr6	145017656	145018687	1032	*	8.5780886	8.471697079	8.677170261	-0.179185699	0.120673655	0.176651921
chr6	89035291	89035691	chr6	89033350	89037340	3991	*	8.57884291	8.563610862	8.593915815	-0.018884326	0.846219135	0.882228007
chr6	145793024	145793424	chr6	145791164	145794847	3684	*	8.579602547	8.546249972	8.612201459	-0.062126069	0.513415967	0.595734126
chr6	77505209	77505609	chr6	77504072	77506944	2873	*	8.580912401	8.770000509	8.363249005	0.389676435	0.000143732	0.000430562
chr6	31220682	31221082	chr6	31219204	31222627	3424	*	8.581222654	9.009682077	7.969035789	1.005810801	5.58E-21	1.43E-19
chr6	99207301	99207701	chr6	99204070	99208033	3964	*	8.581687578	8.559322575	8.603711159	-0.053863979	0.611903273	0.68603619
chr6	91982663	91983063	chr6	91981125	91983849	2725	*	8.58633943	8.729167497	8.427801762	0.287119863	0.007149896	0.014779451
chr6	37072141	37072541	chr6	37071041	37073763	2723	*	8.586519775	8.64781099	8.522508696	0.104598137	0.296305955	0.379240294
chr6	99974723	99975123	chr6	99974452	99975866	1415	*	8.586651284	8.592273319	8.581007254	0.007261896	0.95473295	0.966670032
chr6	93856319	93856719	chr6	93854942	93858297	3356	*	8.587630051	8.595823054	8.579390255	0.019577836	0.853603761	0.888092151
chr6	97311296	97311696	chr6	97310612	97314554	3943	*	8.590309777	8.650701362	8.527279319	0.107343301	0.274168182	0.35541974
chr6	145815444	145815844	chr6	145814371	145819022	4652	*	8.594940689	8.630819892	8.558146379	0.074444554	0.49382315	0.576930993
chr6	88732044	88732444	chr6	88730231	88733700	3470	*	8.59881793	8.764451545	8.411671658	0.340610224	0.00189024	0.004475436
chr6	124859649	124860049	chr6	124857893	124863318	5426	*	8.599890647	8.451448865	8.734473818	-0.267871438	0.002409425	0.005559689
chr6	104493619	104494019	chr6	104492178	104496455	4278	*	8.600101298	9.092440943	7.846875802	1.192731383	3.26E-26	1.40E-24
chr6	126497762	126498162	chr6	126495692	126498146	2455	*	8.600361756	8.825652396	8.333260036	0.468511003	5.08E-06	2.00E-05
chr6	49591207	49591607	chr6	49590480	49592197	1718	*	8.601528526	8.652973844	8.548180657	0.109091067	0.312932836	0.396554086
chr6	121363450	121363850	chr6	121360357	121364283	3927	*	8.603180216	8.348197979	8.819793447	-0.452674509	8.46E-07	3.81E-06
chr6	38664087	38664487	chr6	38662654	38666750	4097	*	8.605642109	8.621011532	8.590107186	0.036353885	0.702826768	0.765400139
chr6	105940498	105940898	chr6	105940032	105941770	1739	*	8.605964251	8.768664809	8.422554899	0.32320864	0.001470915	0.003574176
chr6	54326667	54327067	chr6	54325227	54328429	3203	*	8.606407703	8.51991268	8.688009035	-0.148765304	0.160492718	0.225627625
chr6	29694053	29694453	chr6	29693268	29696471	3204	*	8.60750712	8.756587101	8.4412277	0.290518728	0.013793494	0.02653103
chr6	81766711	81767111	chr6	81765292	81767347	2056	*	8.608966507	8.824630772	8.355299116	0.440660722	2.93E-05	0.000100583
chr6	137447428	137447828	chr6	137446771	137450117	3347	*	8.609726817	8.760544206	8.441282576	0.288828186	0.002856158	0.006476556
chr6	140689979	140690379	chr6	140689610	140692106	2497	*	8.610961851	8.865531444	8.301638575	0.545314413	4.77E-09	3.07E-08
chr6	77491194	77491594	chr6	77490282	77491764	1483	*	8.611027974	8.721840263	8.490990813	0.211759092	0.03702245	0.063272139
chr6	91646978	91647378	chr6	91645289	91647853	2565	*	8.612139732	8.515487231	8.702721624	-0.18730561	0.062827857	0.100315606
chr6	86792927	86793327	chr6	86792195	86795105	2911	*	8.614778369	8.627278383	8.602169103	0.021591528	0.812502403	0.855258721
chr6	8178775	8179175	chr6	8178150	8181126	2977	*	8.614780266	8.814156061	8.38336443	0.406042167	0.000139234	0.000418269
chr6	91229134	91229534	chr6	91228715	91230381	1667	*	8.615222105	8.55031622	8.677333202	-0.116097625	0.243349413	0.321313931
chr6	97557128	97557528	chr6	97555710	97558173	2464	*	8.619212131	8.912804369	8.250198321	0.637315164	5.86E-09	3.72E-08
chr6	71012739	71013139	chr6	71012107	71013713	1607	*	8.619784691	8.461524544	8.762387513	-0.273227489	0.009591478	0.019199194
chr6	114247521	114247921	chr6	114243477	114249639	6163	*	8.620968681	8.468925265	8.758505195	-0.27533357	0.003083662	0.006930159
chr6	4739669	4740069	chr6	4737290	4741800	4511	*	8.62220613	8.747334012	8.485186058	0.240606246	0.019329566	0.035772665
chr6	112273494	112273894	chr6	112273258	112276238	2981	*	8.627398152	8.744126009	8.500387841	0.236913656	0.011604074	0.022765286
chr6	107312605	107313005	chr6	107309124	107314437	5314	*	8.627473932	8.832720702	8.388106179	0.433510469	2.50E-06	1.04E-05
chr6	135731816	135732216	chr6	135730592	135736524	5933	*	8.628676259	8.763842471	8.479524748	0.259003473	0.004882126	0.010476961
chr6	93848992	93849392	chr6	93847878	93850303	2426	*	8.63225203	8.765640809	8.485262183	0.264962188	0.002537577	0.005823402
chr6	23873778	23874178	chr6	23873580	23875056	1477	*	8.632347639	8.771959067	8.477764027	0.275508737	0.011388484	0.022391166
chr6	16995251	16995651	chr6	16990449	16996166	5718	*	8.634521125	8.588227189	8.679375628	-0.083197885	0.503816679	0.586486947
chr6	104028642	104029042	chr6	104027452	104030133	2682	*	8.634896253	8.939309734	8.248585391	0.649355224	5.49E-09	3.50E-08
chr6	56532027	56532427	chr6	56529504	56532702	3199	*	8.635219898	8.827503277	8.413309602	0.397942132	5.72E-05	0.00018546
chr6	100146425	100146825	chr6	100146171	100148075	1905	*	8.644731984	8.68187436	8.606608048	0.075185286	0.448276167	0.533095268
chr6	18694458	18694858	chr6	18693041	18696729	3689	*	8.647896316	8.672601195	8.622761006	0.044390014	0.672124823	0.738828458
chr6	106259367	106259767	chr6	106256957	106261040	4084	*	8.648907854	8.965826127	8.242181592	0.688925088	4.18E-12	4.04E-11
chr6	45584463	45584863	chr6	45583623	45585925	2303	*	8.650156283	8.906194975	8.338658562	0.548379874	4.74E-07	2.23E-06
chr6	111372419	111372819	chr6	111371567	111373960	2394	*	8.650680318	8.985913402	8.213191477	0.722597311	2.45E-10	1.88E-09
chr6	50655928	50656328	chr6	50652908	50656570	3663	*	8.653381038	9.181242224	7.812260559	1.344440112	3.31E-38	4.08E-36
chr6	111757764	111758164	chr6	111756674	111759783	3110	*	8.656497852	8.632620279	8.679986661	-0.053056883	0.648603654	0.718604225
chr6	36608234	36608634	chr6	36607329	36611058	3730	*	8.656861121	8.772479953	8.531162859	0.218069072	0.066137807	0.104912354
chr6	137493417	137493817	chr6	137491312	137495067	3756	*	8.658686678	8.589021661	8.725142094	-0.119835088	0.26336733	0.343408226
chr6	118065397	118065797	chr6	118063579	118067305	3727	*	8.658687079	8.735887319	8.577121047	0.159365579	0.079215918	0.122823407
chr6	66982239	66982639	chr6	66981373	66986362	4990	*	8.659482225	8.595704213	8.720559729	-0.11791433	0.267273822	0.347855261
chr6	115523083	115523483	chr6	115522587	115525012	2426	*	8.659527269	8.618721957	8.699210115	-0.073367876	0.409186049	0.495088678
chr6	126772919	126773319	chr6	126771563	126775223	3661	*	8.659943596	8.678384422	8.641263999	0.033434661	0.730894636	0.788650629
chr6	145075171	145075571	chr6	145074501	145076385	1885	*	8.662734618	8.424400155	8.867221674	-0.408719966	0.000111029	0.000340432
chr6	125604008	125604408	chr6	125602219	125605183	2965	*	8.662776886	8.457616185	8.842361747	-0.366509246	6.08E-05	0.000196049
chr6	146889176	146889576	chr6	146887880	146891142	3263	*	8.669416742	8.734695527	8.601043671	0.128305581	0.221344073	0.296633172
chr6	31664597	31664997	chr6	31663522	31666799	3278	*	8.67038218	8.653530026	8.687039753	-0.026714228	0.795138566	0.841352895
chr6	53005715	53006115	chr6	53003091	53006715	3625	*	8.673623037	8.923576177	8.371097099	0.533747449	3.48E-07	1.67E-06
chr6	100557376	100557776	chr6	100555967	100558770	2804	*	8.674712252	8.654212106	8.694925175	-0.037390457	0.717473892	0.777952708
chr6	22354690	22355090	chr6	22352986	22356956	3971	*	8.67628233	8.96307545	8.317966034	0.60412871	2.56E-09	1.71E-08
chr6	99667063	99667463	chr6	99666269	99669385	3117	*	8.678625377	9.057446215	8.163477772	0.870782638	5.86E-17	1.01E-15
chr6	46263144	46263544	chr6	46262826	46265806	2981	*	8.679446119	8.652667257	8.705736965	-0.047191838	0.641745919	0.712704647
chr6	65818709	65819109	chr6	65817627	65822034	4408	*	8.68354021	9.174403054	7.933810349	1.208660962	1.88E-37	2.19E-35
chr6	121375232	121375632	chr6	121372355	121379688	7334	*	8.686647585	8.116529026	9.094205445	-0.924573875	3.80E-17	6.69E-16
chr6	82402194	82402594	chr6	82400232	82405473	5242	*	8.68949648	8.695102908	8.683868179	0.018805279	0.86224646	0.895148539
chr6	51060197	51060597	chr6	51058689	51062681	3993	*	8.692070322	8.848758006	8.51626811	0.300280013	0.010527607	0.020868121
chr6	31075620	31076020	chr6	31073952	31078769	4818	*	8.692273065	8.273125854	9.016661379	-0.706735481	2.11E-11	1.86E-10
chr6	88341459	88341859	chr6	88338247	88342720	4474	*	8.696439983	8.47312108	8.889779532	-0.404553616	5.41E-06	2.12E-05
chr6	91015417	91015817	chr6	91011565	91016930	5366	*	8.697680136	8.460271846	8.901485433	-0.428593665	2.73E-05	9.42E-05
chr6	86194953	86195353	chr6	86194290	86198019	3730	*	8.698665917	8.562354	8.823203041	-0.228133944	0.023694309	0.042842532
chr6	43296804	43297204	chr6	43295268	43297847	2580	*	8.699063245	9.188265506	7.953249693	1.203325152	7.57E-30	4.50E-28
chr6	111741190	111741590	chr6	111740609	111743520	2912	*	8.700541968	8.644613523	8.754382929	-0.099002609	0.389102847	0.475193746
chr6	60828264	60828664	chr6	60827185	60830275	3091	*	8.701191012	8.98146577	8.353009827	0.605637599	1.63E-11	1.45E-10
chr6	115901078	115901478	chr6	115900612	115904385	3774	*	8.702181067	8.965327973	8.380084205	0.566072387	4.47E-10	3.32E-09
chr6	100189070	100189470	chr6	100187978	100190861	2884	*	8.705453555	8.716477244	8.694344985	0.026208263	0.769862597	0.820820471
chr6	91409714	91410114	chr6	91408434	91411977	3544	*	8.707942877	8.701290426	8.714564793	-0.006076763	0.947393041	0.961403724
chr6	71091073	71091473	chr6	71088970	71092441	3472	*	8.710588055	8.670748984	8.749356495	-0.070880406	0.46519694	0.549459528
chr6	145747765	145748165	chr6	145747049	145749731	2683	*	8.712326277	8.901435274	8.494635189	0.382744379	8.93E-05	0.000278772
chr6	111368213	111368613	chr6	111364224	111369712	5489	*	8.712575096	8.985379702	8.375866508	0.578549633	1.50E-07	7.64E-07
chr6	135975107	135975507	chr6	135974139	135977109	2971	*	8.712710895	8.636252846	8.785320044	-0.131613417	0.243355644	0.321313931
chr6	24396263	24396663	chr6	24394681	24399442	4762	*	8.715115602	9.107218944	8.174955832	0.904889235	5.53E-20	1.30E-18
chr6	127740611	127741011	chr6	127737810	127741542	3733	*	8.71695595	8.820152525	8.605805054	0.192391943	0.051916976	0.085010145
chr6	72957433	72957833	chr6	72955831	72959421	3591	*	8.724925214	8.897093039	8.529391373	0.36052647	0.000108554	0.000333513
chr6	37352101	37352501	chr6	37351251	37355290	4040	*	8.729473593	8.840376939	8.609329565	0.225610094	0.012187377	0.023793443
chr6	51734238	51734638	chr6	51733661	51738266	4606	*	8.731725637	9.110721714	8.216252333	0.85984303	1.30E-19	2.96E-18
chr6	77222970	77223370	chr6	77220974	77223758	2785	*	8.731794774	8.871699708	8.576851185	0.274131493	0.004862388	0.010438935
chr6	53721598	53721998	chr6	53719558	53724223	4666	*	8.733332197	8.68481979	8.780266246	-0.084010234	0.356720851	0.44215862
chr6	99485606	99486006	chr6	99484442	99486661	2220	*	8.734016915	8.815347154	8.647826425	0.153018792	0.090700395	0.138226827
chr6	115986625	115987025	chr6	115984584	115988233	3650	*	8.734431261	8.895812034	8.552697784	0.328403059	0.000464045	0.001255321
chr6	86270856	86271256	chr6	86269611	86273468	3858	*	8.734596098	8.785397597	8.681940235	0.103786084	0.316466666	0.40040687
chr6	101211266	101211666	chr6	101210097	101214718	4622	*	8.736525432	8.920838	8.525168687	0.382367227	1.79E-05	6.38E-05
chr6	28855382	28855782	chr6	28853094	28855897	2804	*	8.738969959	8.869738457	8.595156093	0.26807984	0.005923098	0.012473029
chr6	92010094	92010494	chr6	92008692	92011570	2879	*	8.739722421	8.703708565	8.774859118	-0.075457884	0.455314095	0.539789502
chr6	49822353	49822753	chr6	49820447	49824266	3820	*	8.742037526	8.517176029	8.936531641	-0.38845795	0.000135798	0.000408805
chr6	40091525	40091925	chr6	40090854	40093791	2938	*	8.743733661	8.683269108	8.801765702	-0.102519182	0.275015096	0.356316719
chr6	28397439	28397839	chr6	28395373	28398308	2936	*	8.74501978	8.771368779	8.718180583	0.047335274	0.600558603	0.675869338
chr6	86219761	86220161	chr6	86217950	86221749	3800	*	8.746927982	8.94679605	8.514848307	0.421553001	1.62E-05	5.81E-05
chr6	64276378	64276778	chr6	64273832	64278889	5058	*	8.750365854	8.97416318	8.48536228	0.447126555	8.03E-05	0.000252917
chr6	145968179	145968579	chr6	145966597	145970423	3827	*	8.750482291	8.953379532	8.514305996	0.420305974	5.27E-05	0.000172028
chr6	76965802	76966202	chr6	76964925	76967349	2425	*	8.754843289	9.007725618	8.448010606	0.538188835	5.64E-08	3.07E-07
chr6	37328985	37329385	chr6	37327211	37331105	3895	*	8.755883142	8.907565641	8.586358784	0.313785791	0.000888275	0.002261177
chr6	42264648	42265048	chr6	42262896	42267132	4237	*	8.758618645	9.071915895	8.357852128	0.685813939	2.04E-10	1.59E-09
chr6	90616521	90616921	chr6	90615017	90620267	5251	*	8.766309487	8.649506158	8.874360389	-0.212332474	0.043144818	0.072311693
chr6	106118385	106118785	chr6	106117459	106122087	4629	*	8.766457662	8.940128602	8.568982042	0.348964942	8.02E-05	0.000252698
chr6	116673991	116674391	chr6	116672963	116675590	2628	*	8.767009761	8.747009655	8.786736393	-0.043844896	0.605276511	0.68023539
chr6	6115587	6115987	chr6	6112066	6116591	4526	*	8.767038088	9.121308339	8.296431675	0.789645372	7.99E-17	1.35E-15
chr6	42349242	42349642	chr6	42348165	42352966	4802	*	8.76911412	8.9275487	8.591109229	0.310355444	0.005565657	0.011798189
chr6	146271512	146271912	chr6	146269630	146273364	3735	*	8.769232828	9.054971289	8.412564324	0.603707025	3.39E-09	2.22E-08
chr6	142963315	142963715	chr6	142960446	142964809	4364	*	8.769285345	8.843125195	8.691461403	0.155427709	0.110469978	0.163783388
chr6	24350903	24351303	chr6	24347589	24352149	4561	*	8.772144692	9.21020589	8.140002289	1.035219469	1.44E-27	6.94E-26
chr6	113470163	113470563	chr6	113468156	113473071	4916	*	8.773332753	8.813650126	8.731856203	0.08923703	0.332671659	0.417717136
chr6	18030826	18031226	chr6	18028746	18033301	4556	*	8.77666783	8.881838201	8.663223589	0.199625502	0.062730648	0.100171989
chr6	119449550	119449950	chr6	119447584	119451547	3964	*	8.777562818	8.900929501	8.642652054	0.249468329	0.007624595	0.015648137
chr6	99439175	99439575	chr6	99438312	99442794	4483	*	8.778385629	8.911553421	8.631664129	0.264889498	0.002240701	0.005213519
chr6	77075664	77076064	chr6	77074880	77077331	2452	*	8.780201856	8.945597489	8.593359434	0.343554125	0.000170459	0.000502583
chr6	114890860	114891260	chr6	114890120	114893762	3643	*	8.781319377	8.863190106	8.694521606	0.166946774	0.083609615	0.128882455
chr6	38882471	38882871	chr6	38881376	38884242	2867	*	8.783239215	8.664353523	8.893069573	-0.214845306	0.021120793	0.038675968
chr6	135559390	135559790	chr6	135559366	135560619	1254	*	8.785356545	8.662901382	8.8982261	-0.211936087	0.037958601	0.064667141
