seqnames	start	end	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr8	122070670	122071070	401	*	3.956418476	3.84082418	4.063434025	-0.141750978	0.494864231	0.671042225
chr8	11664480	11664880	401	*	3.96489477	4.25989046	3.593656585	0.333827212	0.122703564	0.272487899
chr8	40445326	40445726	401	*	3.970976768	4.210881815	3.683061962	0.359314106	0.093864527	0.226802566
chr8	70408359	70408759	401	*	3.973730193	3.786157849	4.139697366	-0.131126659	0.527584385	0.697040925
chr8	101466152	101466552	401	*	3.974235445	4.550752476	2.999279209	1.044831957	0.000103683	0.001288604
chr8	83876493	83876893	401	*	3.98009722	4.155002085	3.781024098	0.222599061	0.279196352	0.468546825
chr8	10182953	10183353	401	*	3.981499351	4.248881077	3.653025614	0.284025862	0.191579574	0.36673139
chr8	44693403	44693803	401	*	3.982222946	4.642127814	2.730758251	0.749049245	0.004930151	0.026450796
chr8	117391070	117391470	401	*	3.984755668	3.333596953	4.431786053	-0.76364257	0.001844738	0.01237958
chr8	122432530	122432930	401	*	3.985208354	4.147799655	3.80193787	0.229407027	0.267278099	0.455711638
chr8	88285550	88285950	401	*	3.999258928	3.763682403	4.201713614	-0.270635635	0.190584874	0.365475517
chr8	34685855	34686255	401	*	4.000494655	4.257420829	3.687680689	0.321416031	0.128408555	0.280821565
chr8	72495616	72496016	401	*	4.010754727	3.810963217	4.186213692	-0.168284402	0.408332729	0.596673293
chr8	125492385	125492785	401	*	4.011324972	4.209409069	3.78164848	0.283207336	0.17856718	0.350269554
chr8	122014939	122015339	401	*	4.011986475	3.841852315	4.164156873	-0.191298163	0.345154856	0.535806271
chr8	95103603	95104003	401	*	4.015590279	3.598104723	4.338985216	-0.418438281	0.053865174	0.153666932
chr8	71710110	71710510	401	*	4.018127096	4.142596365	3.881896477	0.111555046	0.584410757	0.740620757
chr8	105312335	105312735	401	*	4.021288939	3.960104188	4.079984069	-0.028275319	0.889977827	0.940313174
chr8	83915337	83915737	401	*	4.022044839	3.430213781	4.440504394	-0.654073692	0.005824302	0.030046968
chr8	12804183	12804583	401	*	4.02219335	3.700259564	4.285231549	-0.358405157	0.103480171	0.242821332
chr8	11236138	11236538	401	*	4.022436573	4.075903465	3.966911659	-0.008486168	0.966626493	0.982846852
chr8	122036457	122036857	401	*	4.026448322	3.778968324	4.237626875	-0.214324479	0.301100802	0.492102963
chr8	91509407	91509807	401	*	4.02984829	3.806951505	4.222871525	-0.315707237	0.145573537	0.305769837
chr8	94983224	94983624	401	*	4.030274444	4.18968885	3.851031438	0.17949123	0.376583871	0.565696548
chr8	14226406	14226806	401	*	4.04065735	4.571550078	3.191677151	0.947281559	0.000265305	0.00268503
chr8	8634381	8634781	401	*	4.041053667	3.915808004	4.1562895	-0.168849046	0.402500112	0.591074336
chr8	105413341	105413741	401	*	4.042066637	3.93029192	4.145800688	-0.145124416	0.474272034	0.65442274
chr8	23061507	23061907	401	*	4.045656541	4.061492698	4.029644623	0.019746319	0.921148424	0.957950349
chr8	11842371	11842771	401	*	4.046059327	4.258936408	3.796241837	0.249971141	0.226102374	0.409322624
chr8	95306662	95307062	401	*	4.046595294	3.556152468	4.411944521	-0.530817532	0.017492909	0.068408439
chr8	120466245	120466645	401	*	4.04784557	3.728750543	4.308988168	-0.385262705	0.074200675	0.192616214
chr8	124329022	124329422	401	*	4.048300037	3.859015436	4.215605911	-0.182646057	0.369928756	0.559075555
chr8	33797583	33797983	401	*	4.055684697	4.134200718	3.972648399	0.096919367	0.62653186	0.772229344
chr8	114206186	114206586	401	*	4.056107609	4.134652078	3.973039492	0.096819343	0.632911419	0.77702395
chr8	114714627	114715027	401	*	4.067473322	4.615543695	3.172806056	1.060009953	9.35E-05	0.001192477
chr8	118862968	118863368	401	*	4.070728003	3.936092772	4.193864277	-0.179903875	0.380898494	0.569771929
chr8	12279274	12279674	401	*	4.07182178	3.949567166	4.184520948	-0.147700329	0.470216417	0.650987151
chr8	79294427	79294827	401	*	4.076368109	4.19441943	3.947789171	0.184554292	0.365034637	0.554432759
chr8	122692719	122693119	401	*	4.077182319	3.81743682	4.297220922	-0.232886164	0.262412195	0.450503091
chr8	23058485	23058885	401	*	4.077873125	4.113025172	4.041843143	0.048554734	0.809573047	0.892463053
chr8	103373363	103373763	401	*	4.078292175	3.980633843	4.1697569	-0.143933272	0.477854056	0.657489025
chr8	127183867	127184267	401	*	4.080011703	4.28801148	3.836888784	0.245663696	0.23301297	0.417605693
chr8	18781819	18782219	401	*	4.084051671	3.785962152	4.330972009	-0.261366405	0.212071597	0.392206201
chr8	85700702	85701102	401	*	4.088666603	4.337135236	3.788315087	0.35660169	0.091943003	0.223500537
chr8	78509411	78509811	401	*	4.090662962	4.147912154	4.031047791	0.084947051	0.669502908	0.801889997
chr8	89042099	89042499	401	*	4.092647446	3.985211776	4.192634039	-0.101855675	0.609356909	0.759063367
chr8	11758093	11758493	401	*	4.100911408	4.163783024	4.035174553	0.041681507	0.836239225	0.908844602
chr8	122739146	122739546	401	*	4.10171286	3.674210318	4.431068611	-0.461792863	0.036402317	0.116394537
chr8	14542914	14543314	401	*	4.10595787	4.185071631	4.022252711	0.111655328	0.573628554	0.732851679
chr8	122488029	122488429	401	*	4.106548588	4.113740968	4.099320171	0.0386768	0.846758311	0.914798993
chr8	88654327	88654727	401	*	4.108406129	4.398775113	3.744479858	0.454596398	0.0369744	0.117689151
chr8	11373546	11373946	401	*	4.109718801	4.128246577	4.090949984	-0.008656578	0.965283975	0.98208172
chr8	36001809	36002209	401	*	4.125797227	4.61858908	3.371498932	0.787210736	0.001388059	0.009909914
chr8	123715756	123716156	401	*	4.125928652	3.774440268	4.408338702	-0.383920683	0.072574099	0.189520995
chr8	127064234	127064634	401	*	4.134738879	3.662761141	4.489782709	-0.43268026	0.049496298	0.144543695
chr8	115491811	115492211	401	*	4.137482311	4.082996277	4.189985249	-0.102784448	0.60509601	0.756151763
chr8	36663734	36664134	401	*	4.140725519	4.478112508	3.699549298	0.452621717	0.040612676	0.12590129
chr8	25520697	25521097	401	*	4.141190416	4.088371329	4.192143826	-0.089845399	0.648876883	0.7877786
chr8	92505958	92506358	401	*	4.143375737	3.947718271	4.315639366	-0.153330083	0.453955199	0.636854102
chr8	96309243	96309643	401	*	4.144400233	4.481993877	3.702869442	0.450672503	0.03873188	0.121656304
chr8	92847733	92848133	401	*	4.146364214	4.065851552	4.222620202	-0.062569797	0.750041445	0.853335358
chr8	87822367	87822767	401	*	4.149207642	4.085409716	4.210303408	-0.017813758	0.92844224	0.962177107
chr8	114245129	114245529	401	*	4.152365823	4.308198731	3.977639212	0.183221681	0.375097187	0.564231851
chr8	88314102	88314502	401	*	4.152879462	3.754161153	4.464926696	-0.436571398	0.048013277	0.141537135
chr8	8644886	8645286	401	*	4.157736989	4.096024788	4.216917342	-0.053537266	0.790196333	0.879925659
chr8	39314259	39314659	401	*	4.159150092	4.498912625	3.713889675	0.426933593	0.054719597	0.155420944
chr8	118752176	118752576	401	*	4.159210403	3.918844727	4.365189988	-0.202484359	0.328068229	0.519558897
chr8	115891888	115892288	401	*	4.162550049	4.31094535	3.997122138	0.230526111	0.254904449	0.441956421
chr8	92428346	92428746	401	*	4.163077739	4.310827198	3.998452205	0.15960085	0.426600806	0.613344099
chr8	70453667	70454067	401	*	4.166237427	4.033878717	4.287466905	-0.170034284	0.394895879	0.583675336
chr8	90271536	90271936	401	*	4.169028352	4.513606689	3.715431826	0.500050681	0.023916444	0.0856055
chr8	127079688	127080088	401	*	4.169819231	4.169292741	4.170345529	-0.034910749	0.859980825	0.922745172
chr8	105688612	105689012	401	*	4.170556207	3.941870327	4.367903428	-0.207076515	0.30457973	0.495765795
chr8	14549909	14550309	401	*	4.175101779	4.421069882	3.878400473	0.307596405	0.148367457	0.309956736
chr8	126702788	126703188	401	*	4.177969479	4.187071062	4.168810112	0.017365961	0.929371491	0.962448005
chr8	105533648	105534048	401	*	4.180401505	3.75534466	4.508307977	-0.409268602	0.059606986	0.16528686
chr8	14836593	14836993	401	*	4.180765083	4.094827419	4.261870175	-0.099581797	0.612974017	0.761720587
chr8	125450865	125451265	401	*	4.181322088	4.172939558	4.189656195	0.017004893	0.931910425	0.963860794
chr8	87077924	87078324	401	*	4.181834398	4.121123738	4.240093101	-0.078863993	0.690471939	0.81581278
chr8	124264299	124264699	401	*	4.184505898	3.854325457	4.45301576	-0.355339959	0.103320645	0.242567429
chr8	36458678	36459078	401	*	4.186218582	4.545486533	3.706716605	0.532094926	0.021406536	0.07905937
chr8	116322623	116323023	401	*	4.186412845	4.282404914	4.083575628	0.103053541	0.605214603	0.756167277
chr8	67817535	67817935	401	*	4.188155731	4.267657935	4.104015597	0.155097928	0.446223318	0.630177003
chr8	93812084	93812484	401	*	4.193478952	4.501557841	3.801232063	0.417984026	0.050734653	0.147245308
chr8	12916780	12917180	401	*	4.194449054	4.304110808	4.075760906	0.194832552	0.335205609	0.526587956
chr8	122225529	122225929	401	*	4.197103364	4.043480025	4.335931192	-0.159115548	0.431909393	0.618062239
chr8	5291681	5292081	401	*	4.20082615	4.641120983	3.563982431	0.669146805	0.004878737	0.026253762
chr8	13609687	13610087	401	*	4.204083934	3.983550025	4.395333554	-0.182004196	0.367935562	0.557281956
chr8	14828746	14829146	401	*	4.205165161	3.948488327	4.422999245	-0.23981126	0.248621958	0.43516077
chr8	27121449	27121849	401	*	4.206629831	4.193005866	4.220126342	-0.011931913	0.951672776	0.975095563
chr8	67860555	67860955	401	*	4.207858114	4.864015495	2.97040365	1.491498998	1.92E-07	7.83E-06
chr8	122650557	122650957	401	*	4.208424633	4.009291396	4.383375884	-0.215647117	0.289509495	0.479578016
chr8	105949639	105950039	401	*	4.208788056	4.135008272	4.278977585	-0.110287178	0.579466666	0.737008887
chr8	13026480	13026880	401	*	4.20962339	4.197714813	4.221434473	-0.061273872	0.762366642	0.861201607
chr8	44726752	44727152	401	*	4.211174688	4.300755752	4.115660865	0.098004975	0.620019539	0.767146356
chr8	26358740	26359140	401	*	4.214904217	4.082062261	4.336538921	-0.209562822	0.30114667	0.492152561
chr8	16999756	17000156	401	*	4.220830971	4.585706998	3.731244127	0.547091213	0.013682845	0.057178634
chr8	14980214	14980614	401	*	4.22502471	4.344162257	4.095155977	0.111215273	0.574960902	0.733902021
chr8	92556024	92556424	401	*	4.225282596	4.441467216	3.970894479	0.233573213	0.248057673	0.43467969
chr8	125171206	125171606	401	*	4.22572648	4.183022391	4.267202774	-0.080257024	0.689597629	0.815332998
chr8	28594836	28595236	401	*	4.226091274	4.915680803	2.857150555	1.45332664	6.55E-07	2.15E-05
chr8	119666250	119666650	401	*	4.228358229	3.918010036	4.483620739	-0.290781165	0.156259445	0.320342513
chr8	114812692	114813092	401	*	4.234899564	4.196909799	4.271914576	-0.053727867	0.785451238	0.876688355
chr8	124375677	124376077	401	*	4.235463223	3.836851558	4.547445293	-0.389744186	0.066237527	0.177931336
chr8	121743244	121743644	401	*	4.2357831	3.755998763	4.5952089	-0.616585465	0.006498896	0.03268118
chr8	122237879	122238279	401	*	4.23744411	3.72121864	4.616844648	-0.543750358	0.015117719	0.061640943
chr8	90521307	90521707	401	*	4.241514989	3.885134392	4.527068975	-0.317155353	0.12712879	0.278840409
chr8	71507154	71507554	401	*	4.243967062	4.343339191	4.13724054	0.101946477	0.605755948	0.756514657
chr8	122623918	122624318	401	*	4.244652163	4.11656084	4.362292363	-0.149352221	0.468574677	0.649596645
chr8	121450267	121450667	401	*	4.246865372	4.298943761	4.192836427	0.088090844	0.65173351	0.78971049
chr8	94488709	94489109	401	*	4.247481099	3.869353958	4.546801027	-0.466776071	0.032404583	0.107110922
chr8	26907884	26908284	401	*	4.248510943	3.753631775	4.616305686	-0.605222422	0.006709326	0.033454611
chr8	105612751	105613151	401	*	4.253088065	3.909064701	4.530666865	-0.320319987	0.130201697	0.283823744
chr8	27678447	27678847	401	*	4.253901622	4.838380551	3.255351366	1.226800854	7.61E-06	0.000154744
chr8	9419713	9420113	401	*	4.256540193	4.497138829	3.967624817	0.290108466	0.155723761	0.31975949
chr8	16859395	16859795	401	*	4.256778967	4.847663312	3.238866179	1.238361514	7.14E-06	0.000147256
chr8	8465929	8466329	401	*	4.257417428	4.081923568	4.413860183	-0.186417457	0.355214325	0.545205786
chr8	46470831	46471231	401	*	4.264300545	4.393637682	4.122216221	0.1839061	0.362844772	0.55255956
chr8	8259070	8259470	401	*	4.265161486	4.221228874	4.307795714	-0.054262287	0.781935498	0.87456938
chr8	91993091	91993491	401	*	4.266175238	4.237939799	4.293868663	-0.071906824	0.713768798	0.830642193
chr8	109464525	109464925	401	*	4.266700164	4.460607214	4.042623395	0.301128807	0.143893091	0.303445656
chr8	87877580	87877980	401	*	4.269711195	3.881825606	4.575099426	-0.449659142	0.03703798	0.117834843
chr8	40271045	40271445	401	*	4.274129304	4.908666431	3.114283646	1.393707764	5.71E-07	1.91E-05
chr8	109417515	109417915	401	*	4.275755686	4.790392639	3.468241301	0.762754518	0.00274616	0.016831039
chr8	15312054	15312454	401	*	4.276541261	4.194481692	4.354183464	-0.112562217	0.56680454	0.727448266
chr8	79399038	79399438	401	*	4.276891348	4.150700008	4.392927179	-0.131685102	0.507051172	0.680042199
chr8	118801167	118801567	401	*	4.277522568	4.174754511	4.37345438	-0.120065726	0.539469905	0.70606149
chr8	77430801	77431201	401	*	4.285349527	4.48987168	4.046967357	0.192527094	0.344027571	0.534733763
chr8	122733785	122734185	401	*	4.286203626	3.914382465	4.581566558	-0.44978741	0.040058081	0.124744123
chr8	45409874	45410274	401	*	4.289790174	4.658812084	3.79267684	0.51978499	0.018142352	0.070283556
chr8	64382130	64382530	401	*	4.290394576	4.532211803	3.999718417	0.350907003	0.086687643	0.214540243
chr8	125436029	125436429	401	*	4.292514108	4.159781232	4.414057365	-0.127530359	0.52793632	0.697288733
chr8	117935998	117936398	401	*	4.294262838	4.047811459	4.504692442	-0.313939605	0.130880025	0.284964444
chr8	110698938	110699338	401	*	4.294310769	4.26192427	4.32598617	0.001501425	0.993968828	0.997212236
chr8	124257637	124258037	401	*	4.295597157	4.139053693	4.436804931	-0.177859095	0.36972963	0.558951338
chr8	8597098	8597498	401	*	4.298717381	4.165294763	4.420838669	-0.156663268	0.433291259	0.619354719
chr8	78576478	78576878	401	*	4.300211395	4.321817366	4.278276925	0.010238188	0.959193115	0.979162249
chr8	122714257	122714657	401	*	4.301452985	4.265860575	4.336188403	-0.091873844	0.640316474	0.782309405
chr8	73352763	73353163	401	*	4.301663769	4.223790761	4.375547787	-0.064441181	0.747784193	0.851926133
chr8	15059385	15059785	401	*	4.308481462	4.764444935	3.638010255	0.846126021	0.000436235	0.004003441
chr8	13475972	13476372	401	*	4.309905426	3.683561361	4.745196942	-0.802806436	0.000736103	0.006048986
chr8	72536085	72536485	401	*	4.312301597	3.908942119	4.627177235	-0.523331749	0.015918365	0.063888919
chr8	122056087	122056487	401	*	4.313845707	4.023598715	4.55536615	-0.308093611	0.130744959	0.28471335
chr8	10570366	10570766	401	*	4.314679801	4.382347478	4.243681398	0.068071374	0.727839525	0.840072664
chr8	34371533	34371933	401	*	4.317203629	4.675030695	3.840275127	0.53950727	0.014557892	0.05985253
chr8	48138484	48138884	401	*	4.320391597	4.67876239	3.842492821	0.600298014	0.007033449	0.034725356
chr8	26993316	26993716	401	*	4.320896178	4.070808887	4.533969002	-0.249053117	0.219120503	0.400881904
chr8	31918288	31918688	401	*	4.321153527	4.355805836	4.285648373	0.005563165	0.977423524	0.989200608
chr8	125423221	125423621	401	*	4.321757273	3.984215395	4.595107772	-0.380988538	0.067777714	0.180879074
chr8	120026941	120027341	401	*	4.323804467	4.203378585	4.434947915	-0.119227363	0.549327447	0.713576221
chr8	26563836	26564236	401	*	4.323904752	4.650116215	3.901699924	0.429744812	0.042998945	0.130944137
chr8	94996828	94997228	401	*	4.324843283	4.185096566	4.452240831	-0.143846166	0.464010226	0.645511345
chr8	26903108	26903508	401	*	4.330996319	4.310978419	4.35074026	-0.056652441	0.771421371	0.86747698
chr8	123410736	123411136	401	*	4.334537574	4.233289409	4.429143743	-0.139759934	0.472405467	0.652897589
chr8	9265399	9265799	401	*	4.337476981	4.371583795	4.302544283	0.010350554	0.957186813	0.978484775
chr8	70330819	70331219	401	*	4.338893653	4.093915779	4.548248772	-0.298959691	0.139886369	0.297831305
chr8	93960704	93961104	401	*	4.341108242	3.775666067	4.746285632	-0.598448998	0.0075226	0.036458669
chr8	8326314	8326714	401	*	4.343147364	4.39512115	4.289230996	0.087400001	0.652440121	0.790071709
chr8	92960808	92961208	401	*	4.344509751	4.098835384	4.554372992	-0.186443882	0.387852734	0.576565272
chr8	84779118	84779518	401	*	4.346643213	4.503859077	4.170175649	0.216452887	0.271026796	0.459993357
chr8	14896981	14897381	401	*	4.346713089	4.477509996	4.202864857	0.107721326	0.590644089	0.745508985
chr8	11099168	11099568	401	*	4.349666138	4.659640077	3.954334716	0.475650793	0.024019432	0.085853381
chr8	114532421	114532821	401	*	4.350681881	4.299478498	4.400130097	-0.084179136	0.669871053	0.802180438
chr8	84785179	84785579	401	*	4.350943624	3.897005178	4.695718555	-0.462349189	0.032640526	0.107686393
chr8	120001732	120002132	401	*	4.352691043	4.192533823	4.496832015	-0.193380415	0.326858117	0.51837275
chr8	14641350	14641750	401	*	4.353200211	4.44770548	4.252067607	0.073550448	0.70458994	0.824193105
chr8	69902594	69902994	401	*	4.355288184	4.370384717	4.340032007	0.054706924	0.776635191	0.870856333
chr8	18726990	18727390	401	*	4.361163264	4.242085524	4.471157494	-0.133850955	0.493482034	0.669837561
chr8	15020103	15020503	401	*	4.362673438	4.132522331	4.56111027	-0.211483634	0.288058674	0.477988422
chr8	28829954	28830354	401	*	4.364728598	4.682673191	3.956305923	0.433612892	0.040495388	0.125680057
chr8	70796573	70796973	401	*	4.365582017	4.333498041	4.396967975	-0.056496332	0.768574068	0.865410948
chr8	41549284	41549684	401	*	4.365858928	4.6028313	4.082161838	0.325191415	0.105448178	0.245973878
chr8	35916614	35917014	401	*	4.36646431	4.784911399	3.77465836	0.695804513	0.002679147	0.016502865
chr8	91193718	91194118	401	*	4.366816917	3.844825672	4.749307144	-0.506195078	0.02164979	0.079699749
chr8	60631998	60632398	401	*	4.369226169	4.72705138	3.892300975	0.525047821	0.015192115	0.061880328
