chr	start	end	mecp2_fold	mecp2_fdr	mecp2_direction	peak_class	distance_to_anchor
chr6	113860064	113861301	-0.0758484	0.729597442	Unchanged	Other genome	218699
chr6	33495921	33497547	0.898093498	0.003333402	Gained	Other genome	70920
chr6	144043742	144044783	-0.255715449	0.270684858	Unchanged	Other genome	2463741
chr6	125046830	125048825	-0.111537864	0.588295586	Unchanged	Other genome	306829
chr6	114315286	114317013	0.061443745	0.793685067	Unchanged	Other genome	22987
chr6	145795100	145795938	-0.026968298	0.93429775	Unchanged	Other genome	1204062
chr6	115237045	115238672	0.072696401	0.746016345	Unchanged	Other genome	291328
chr6	57534483	57536010	0.015276035	0.962936199	Unchanged	Other genome	1008990
chr6	90464162	90465760	-0.177525899	0.396524611	Unchanged	Other genome	699240
chr6	106282142	106283675	0.879515509	0.014668914	Gained	Other genome	141325
chr6	28931278	28933566	0.053001097	0.833556544	Unchanged	Other genome	791277
chr6	127740160	127741446	-0.119564392	0.554909684	Unchanged	Other genome	120159
chr6	91705583	91707027	-0.662409353	0.038214415	Lost	Other genome	62973
chr6	38254891	38256174	-0.144635012	0.483676235	Unchanged	Other genome	179890
chr6	49670911	49673059	-0.284554327	0.244719802	Unchanged	Other genome	150910
chr6	19516686	19519067	1.829342102	0.000893933	Gained	Other genome	30933
chr6	147031672	147033802	0.021654703	0.943591782	Unchanged	Other genome	21671
chr6	144045956	144047228	0.072332266	0.754969639	Unchanged	Other genome	2465955
chr6	51331176	51333521	-0.101024783	0.617785798	Unchanged	Other genome	121175
chr6	143993646	143994139	-0.047676649	0.855518973	Unchanged	Other genome	2413645
chr6	88802877	88804238	1.163132867	4.29e-05	Gained	Other genome	175762
chr6	90590522	90592488	-0.026088813	0.929378681	Unchanged	Other genome	572512
chr6	91650347	91651167	-0.399203088	0.100311355	Unchanged	Other genome	118833
chr6	97588695	97590148	0.667649193	0.028334441	Gained	Other genome	63694
chr6	52169995	52171633	-0.012414035	0.971205192	Unchanged	Lost anchor	0
chr6	135922818	135924049	-0.111609342	0.606099022	Unchanged	Gained anchor	0
chr6	90500887	90501769	-0.060442465	0.801397717	Unchanged	Other genome	663231
chr6	9085201	9086295	0.532170045	0.083179393	Unchanged	Other genome	135200
chr6	29534946	29536862	-0.043321049	0.868680132	Unchanged	Other genome	1394945
chr6	52804742	52806648	-0.096578977	0.654611091	Unchanged	Other genome	54741
chr6	31932885	31934816	0.045984234	0.856290648	Unchanged	Other genome	257884
chr6	121412407	121413813	-0.024975179	0.933162716	Unchanged	Other genome	36187
chr6	8258984	8260195	-0.033743462	0.902166802	Unchanged	Other genome	664805
chr6	94684765	94686392	-0.089278941	0.681690194	Unchanged	Other genome	214764
chr6	37300496	37302134	-0.1227739	0.567290104	Unchanged	Gained anchor	0
chr6	107529737	107531100	-0.013459159	0.967917152	Unchanged	Other genome	28900
chr6	115970693	115971713	0.011330826	0.973500713	Unchanged	Other genome	430692
chr6	111800861	111802812	0.094591633	0.654950373	Unchanged	Other genome	50860
chr6	51823662	51825000	0.908902176	0.001232477	Gained	Other genome	20000
chr6	53760879	53763304	-0.045870357	0.858483025	Unchanged	Other genome	35878
chr6	91234026	91234649	-0.338594982	0.125020639	Unchanged	Other genome	40351
chr6	17747907	17749675	0.176678931	0.380273537	Unchanged	Other genome	97906
chr6	92631416	92632647	-0.679965773	0.04287725	Lost	Other genome	17353
chr6	86364881	86366958	-0.009859072	0.978239549	Unchanged	Other genome	464880
chr6	46201289	46202757	0.982303185	0.000783152	Gained	Other genome	601288
chr6	104342119	104343093	1.657748883	5.56e-07	Gained	Other genome	17118
chr6	121246900	121248415	-0.271747318	0.240568401	Unchanged	Other genome	1585
chr6	93985024	93986104	-0.197297028	0.378963957	Unchanged	Other genome	293896
chr6	51035894	51037900	-0.031395592	0.91127624	Unchanged	Other genome	95893
chr6	24236981	24237892	2.826734189	7.61e-14	Gained	Matched background	61980
chr6	144543669	144546022	-0.186414402	0.369706864	Unchanged	Other genome	2453978
chr6	121335646	121336410	0.011291017	0.973750049	Unchanged	Gained anchor	0
chr6	15405043	15406483	0.751542403	0.014608888	Gained	Other genome	555042
chr6	146999448	147001886	-0.055277209	0.820704824	Unchanged	Lost anchor	0
chr6	120036774	120038866	-0.030888816	0.912796277	Unchanged	Other genome	106773
chr6	121518783	121520705	-0.05344196	0.82911055	Unchanged	Other genome	9295
chr6	65860772	65862130	1.963951457	2.92e-08	Gained	Other genome	400771
chr6	125088586	125090365	-0.171056482	0.408209216	Unchanged	Other genome	348585
chr6	106836430	106838478	1.259953489	4.58e-05	Gained	Other genome	6429
chr6	91276421	91278290	-0.102551218	0.632139857	Unchanged	Gained anchor	0
chr6	100479367	100480348	-0.170516698	0.45825107	Unchanged	Other genome	79652
chr6	114160833	114162932	0.026997181	0.925826963	Unchanged	Other genome	27068
chr6	45026265	45027594	-0.021518414	0.943963064	Unchanged	Lost anchor	0
chr6	121129514	121131315	0.007578869	0.984107301	Unchanged	Other genome	118685
chr6	146401885	146403624	-0.054470661	0.828902075	Unchanged	Other genome	596376
chr6	28549911	28551222	1.051371222	0.000203533	Gained	Other genome	409910
chr6	115984820	115986531	-0.047699039	0.849974296	Unchanged	Other genome	444819
chr6	127986256	127988112	0.017182674	0.957087356	Unchanged	Other genome	61255
chr6	50455187	50456383	-0.116393635	0.567736737	Unchanged	Other genome	155186
chr6	24087616	24088624	2.669491523	1.06e-11	Gained	Other genome	16376
chr6	94675864	94677464	-0.039321309	0.882972273	Unchanged	Other genome	205863
chr6	92460901	92462387	-0.106052423	0.640450547	Unchanged	Other genome	12613
chr6	43665806	43666941	0.025269729	0.93145403	Unchanged	Lost anchor	0
chr6	67144288	67145387	0.25291271	0.242855172	Unchanged	Other genome	4613
chr6	53370157	53371219	1.012346437	0.004170932	Gained	Other genome	95156
chr6	37296423	37297744	-0.048185044	0.849641065	Unchanged	Other genome	2256
chr6	84349089	84350453	0.008030728	0.982852737	Unchanged	Other genome	49547
chr6	84565867	84566686	-0.015519437	0.962060038	Unchanged	Other genome	8314
chr6	77241132	77241896	-0.407024999	0.124519816	Unchanged	Other genome	1658104
chr6	53528205	53529178	-0.283248648	0.309965013	Unchanged	Other genome	190822
chr6	43336838	43337935	0.101053794	0.631155909	Unchanged	Lost anchor	0
chr6	43403528	43405024	2.337082312	8.72e-13	Gained	Lost anchor	0
chr6	126737695	126739136	0.283363431	0.150964168	Unchanged	Other genome	567694
chr6	51432355	51433908	0.002246572	0.995614319	Unchanged	Other genome	36092
chr6	128081259	128082225	0.002697551	0.994611007	Unchanged	Other genome	156258
chr6	55116510	55118139	-0.071915782	0.751877469	Unchanged	Other genome	391861
chr6	85207375	85208410	-0.225390428	0.310588336	Unchanged	Other genome	26590
chr6	106335529	106337044	0.612873037	0.047307357	Gained	Other genome	87956
chr6	100506877	100507444	0.005218522	0.989995178	Unchanged	Other genome	52556
chr6	124711597	124713030	-0.013241199	0.968454006	Unchanged	Other genome	21970
chr6	113761118	113762956	0.056702059	0.811572773	Unchanged	Other genome	317044
chr6	106244552	106246612	0.266075805	0.258588978	Unchanged	Other genome	178388
chr6	106306917	106308119	0.254126061	0.29387671	Unchanged	Other genome	116881
chr6	124414310	124416188	-0.053294075	0.83181913	Unchanged	Other genome	14309
chr6	55420092	55421233	0.265404033	0.207497253	Unchanged	Other genome	88767
chr6	117246868	117248342	0.005634689	0.98876069	Unchanged	Other genome	506658
chr6	100453468	100454909	-0.337210666	0.144687807	Unchanged	Other genome	105091
chr6	100330454	100331884	0.005431539	0.989015011	Unchanged	Other genome	40453
chr6	120491573	120493176	-0.039113657	0.884912793	Unchanged	Matched background	36824
chr6	40147532	40148500	-0.059012319	0.81401211	Unchanged	Other genome	272531
chr6	43331635	43332799	1.919669953	5.74e-10	Gained	Lost anchor	0
chr6	121108824	121110969	-0.040751355	0.876710624	Unchanged	Other genome	108823
chr6	5023046	5025072	0.313533199	0.146701972	Unchanged	Other genome	273045
chr6	38352852	38355098	0.019679595	0.949483716	Unchanged	Other genome	277851
chr6	66992157	66993598	-0.208874078	0.313721818	Unchanged	Other genome	17156
chr6	88486537	88487669	1.039234175	0.000146467	Gained	Other genome	492331
chr6	50260900	50262565	0.033696232	0.902120966	Unchanged	Other genome	27435
chr6	125489823	125490886	-0.024589585	0.934240228	Unchanged	Other genome	129114
chr6	99668150	99669002	1.834252185	9e-09	Gained	Other genome	8149
chr6	143614896	143617893	-0.031108676	0.91127624	Unchanged	Other genome	2034895
chr6	24167649	24169885	1.294666777	0.00023496	Gained	Other genome	115
chr6	128074472	128075653	1.013809576	0.000433424	Gained	Other genome	149471
chr6	22207205	22208675	-0.065441549	0.789574893	Unchanged	Matched background	116325
chr6	108828167	108829983	0.013780325	0.966956157	Unchanged	Other genome	353166
chr6	53450527	53452045	-0.045847945	0.858099132	Unchanged	Other genome	175526
chr6	137454403	137455966	0.015866029	0.960978981	Unchanged	Other genome	254402
chr6	100509027	100509429	0.140599803	0.534453504	Unchanged	Other genome	50571
chr6	73368706	73369591	0.095312836	0.662267198	Unchanged	Other genome	578705
chr6	4599966	4601779	-0.076242507	0.728205505	Unchanged	Other genome	123221
chr6	141422666	141424136	-0.076450839	0.742497582	Unchanged	Other genome	145864
chr6	77432780	77433758	0.868067833	0.017513202	Gained	Other genome	1466242
chr6	84385928	84387896	0.008841717	0.980499419	Unchanged	Other genome	12104
chr6	116401897	116403742	0.016804264	0.957964335	Unchanged	Other genome	861896
chr6	32446049	32447598	0.022717701	0.940669577	Unchanged	Other genome	96048
chr6	121017195	121018798	-0.074882211	0.742814889	Unchanged	Other genome	17194
chr6	18030288	18032480	0.109339402	0.59843917	Unchanged	Other genome	367520
chr6	92624266	92625255	-0.170396649	0.391018967	Unchanged	Other genome	24745
chr6	100158664	100159152	0.053522749	0.859756843	Unchanged	Other genome	120848
chr6	122763043	122765242	0.164833666	0.407885996	Unchanged	Other genome	88042
chr6	89556291	89558346	-0.1803633	0.363254072	Unchanged	Other genome	1290
chr6	114918609	114920803	-0.126410644	0.536804826	Unchanged	Other genome	4197
chr6	91242153	91242786	-0.007927035	0.983336769	Unchanged	Other genome	32214
chr6	94082273	94083953	0.02007329	0.948242832	Unchanged	Other genome	196047
chr6	51741173	51742412	0.011352132	0.974369587	Unchanged	Other genome	22588
chr6	39205216	39207450	-0.064860473	0.786733285	Unchanged	Other genome	617550
chr6	38206651	38208552	-0.216019664	0.324575298	Unchanged	Other genome	131650
chr6	40435145	40436486	-0.045246268	0.861944675	Unchanged	Other genome	238514
chr6	39343813	39346051	-0.099582876	0.624832094	Unchanged	Other genome	478949
chr6	91985431	91986339	-0.082435858	0.712870644	Unchanged	Other genome	103661
chr6	75601711	75603146	0.874624841	0.001493202	Gained	Other genome	2811710
chr6	24240290	24242274	2.312767543	6.1e-09	Gained	Matched background	65289
chr6	100642955	100643993	-0.00580201	0.989294688	Unchanged	Gained anchor	0
chr6	38956915	38957926	-0.048375346	0.851285401	Unchanged	Other genome	867074
chr6	37331792	37332404	-0.029269463	0.917940027	Unchanged	Other genome	26791
chr6	98989151	98990703	-0.028334185	0.921684399	Unchanged	Other genome	659297
chr6	87892822	87894976	-0.139117143	0.509483879	Unchanged	Other genome	552821
chr6	22690280	22690908	2.788479283	2.28e-15	Gained	Other genome	140279
chr6	115316862	115319501	-0.032162441	0.908298596	Unchanged	Other genome	210499
chr6	100144046	100144673	-0.216502681	0.332934565	Unchanged	Other genome	135327
chr6	146300772	146302911	-0.000573433	0.998741639	Unchanged	Other genome	697089
chr6	126553251	126555319	0.064376367	0.779570385	Unchanged	Other genome	383250
chr6	25688314	25690342	-0.043464892	0.869896611	Unchanged	Other genome	1228313
chr6	136079765	136080500	0.383880175	0.113323032	Unchanged	Other genome	44500
chr6	81474065	81474501	2.532438144	2.9e-14	Gained	Gained anchor	0
chr6	53821499	53822578	-0.05663822	0.821384505	Unchanged	Other genome	96498
chr6	8628463	8631006	-0.156017203	0.430584771	Unchanged	Other genome	293994
chr6	83161142	83162685	-0.040602089	0.879781784	Unchanged	Other genome	527315
chr6	32562160	32564082	-0.076440308	0.732877421	Unchanged	Other genome	212159
chr6	112944934	112947657	-0.151240834	0.460240401	Unchanged	Other genome	869933
chr6	30047274	30049757	-0.02495061	0.933458679	Unchanged	Other genome	1480243
chr6	125620974	125622539	-0.014356758	0.965332969	Unchanged	Mixed anchor	0
chr6	101250881	101252829	0.021134057	0.945457325	Unchanged	Other genome	600880
chr6	29526326	29528657	-0.014741488	0.964931701	Unchanged	Other genome	1386325
chr6	145252882	145254447	0.58578154	0.035597204	Gained	Other genome	1745553
chr6	82912124	82914091	-0.00152711	0.996685272	Unchanged	Other genome	775909
chr6	88116312	88118142	0.058347008	0.802454772	Unchanged	Other genome	776311
chr6	59421379	59421958	2.412944714	2.04e-14	Gained	Other genome	78042
chr6	32415898	32417298	0.047652058	0.857915601	Unchanged	Other genome	65897
chr6	88105906	88107273	-0.042773176	0.872018834	Unchanged	Matched background	765905
chr6	19929537	19931018	2.168548573	1.19e-10	Gained	Lost anchor	0
chr6	135920808	135921402	-0.091566921	0.729460947	Unchanged	Gained anchor	0
chr6	135977433	135977657	-0.06309601	0.819100796	Unchanged	Other genome	52432
chr6	111855941	111856736	0.012978961	0.971734226	Unchanged	Other genome	3264
chr6	48842374	48844930	-0.077256654	0.729980459	Unchanged	Other genome	22373
chr6	29177138	29179683	-0.072515986	0.75495715	Unchanged	Other genome	1037137
chr6	84148893	84150001	-0.328454804	0.146997113	Unchanged	Other genome	109999
chr6	145945763	145948077	-0.001430634	0.996768717	Unchanged	Other genome	1051923
chr6	32571330	32573116	-0.02737628	0.925355882	Unchanged	Other genome	221329
chr6	120958108	120960050	0.010237537	0.97705426	Unchanged	Other genome	14950
chr6	13903753	13904580	1.815036325	7.61e-08	Gained	Lost anchor	0
chr6	38859286	38860749	0.054170739	0.832942372	Unchanged	Other genome	784285
chr6	51845636	51846375	1.561416836	1.9e-06	Gained	Lost anchor	0
chr6	126169563	126170440	0.504716848	0.144685146	Unchanged	Lost anchor	0
chr6	115791722	115793154	-0.056676393	0.819728253	Unchanged	Other genome	251721
chr6	144306885	144308698	0.303805526	0.201155524	Unchanged	Other genome	2691302
chr6	147475289	147477044	-0.055708695	0.81747335	Unchanged	Other genome	355288
chr6	128086157	128087613	0.096074923	0.657344591	Unchanged	Other genome	161156
chr6	31917319	31918529	0.043491166	0.868161252	Unchanged	Other genome	242318
chr6	30736701	30738494	-0.050032129	0.841266858	Unchanged	Other genome	791506
chr6	22201859	22203277	-0.019533565	0.950324824	Unchanged	Matched background	121723
chr6	49689180	49690390	-0.479204646	0.052150201	Unchanged	Other genome	169179
chr6	37324602	37325002	0.168705263	0.513198024	Unchanged	Other genome	19601
chr6	113342547	113344686	-0.147805638	0.471968322	Unchanged	Other genome	735314
chr6	40222087	40222884	-1.202480052	0.010337022	Lost	Other genome	347086
chr6	55232342	55234842	-0.017885215	0.954498982	Unchanged	Other genome	275158
chr6	40153211	40154927	-0.10268052	0.634401901	Unchanged	Other genome	278210
chr6	115956793	115957864	0.005419981	0.989015011	Unchanged	Other genome	416792
chr6	142386343	142387690	0.064659937	0.778209907	Unchanged	Other genome	806342
chr6	114427403	114429472	-0.004122073	0.991600197	Unchanged	Other genome	2402
chr6	81495838	81497516	0.36205299	0.131397805	Unchanged	Other genome	15837
chr6	114873959	114875088	-0.140705502	0.461945521	Unchanged	Other genome	49912
chr6	51153763	51155257	-0.015087695	0.964087651	Unchanged	Lost anchor	0
chr6	19262589	19264696	1.772180118	9.61e-08	Gained	Other genome	285304
chr6	126495818	126497537	0.072208785	0.741241924	Unchanged	Other genome	325817
chr6	86092225	86094595	-0.145167005	0.452345553	Unchanged	Other genome	192224
chr6	88344042	88345454	0.064472471	0.782759783	Unchanged	Other genome	634546
chr6	90534691	90535921	-0.349677706	0.146717097	Unchanged	Other genome	629079
chr6	56434785	56436241	1.828532088	1.13e-06	Gained	Other genome	624784
chr6	29505927	29507945	-0.015650635	0.962036087	Unchanged	Other genome	1365926
chr6	107568158	107569344	-0.058760212	0.811831913	Unchanged	Lost anchor	0
chr6	47453311	47455352	-0.034548745	0.9003563	Unchanged	Other genome	253310
chr6	91204402	91206177	-0.027147653	0.925060398	Unchanged	Other genome	34401
chr6	55462808	55464062	-0.195530919	0.335020144	Unchanged	Other genome	45938
chr6	30957494	30959342	-0.039883155	0.881670437	Unchanged	Other genome	570658
chr6	4903810	4905884	0.004119457	0.991656802	Unchanged	Other genome	153809
chr6	90736179	90737683	-0.04914639	0.848368793	Unchanged	Other genome	427317
chr6	37037130	37038770	-0.004193199	0.991495373	Unchanged	Gained anchor	0
chr6	100880858	100882990	-0.011394056	0.973223594	Unchanged	Other genome	230857
chr6	55409289	55410618	0.301180729	0.212209228	Unchanged	Other genome	99382
chr6	125710114	125712785	-0.037015316	0.891518547	Unchanged	Other genome	45113
chr6	19278058	19279584	2.873896685	9.02e-13	Gained	Other genome	270416
chr6	40219936	40220486	-0.61704572	0.09500883	Unchanged	Other genome	344935
chr6	48024403	48025622	-0.025985579	0.929856327	Unchanged	Other genome	9402
chr6	145460632	145462436	-0.332525085	0.145094009	Unchanged	Other genome	1537564
