anchor_id	chr	start	end	width	anchor_class	n_loops	n_gained_loops	n_lost_loops	mean_loop_logfc	n_mecp2_peaks	n_mecp2_gained	n_mecp2_lost
chr7:91225001-91250000	chr7	91225001	91250000	25000	Lost anchor	1	0	1	-0.315936634654699	0	0	0
chr7:91250001-91260000	chr7	91250001	91260000	10000	Lost anchor	1	0	1	-0.399254576777918	0	0	0
chr7:91425001-91450000	chr7	91425001	91450000	25000	Lost anchor	1	0	1	-0.315936634654699	0	0	0
chr7:91430001-91440000	chr7	91430001	91440000	10000	Lost anchor	2	0	2	-0.362895695461558	0	0	0
chr7:91450001-91475000	chr7	91450001	91475000	25000	Lost anchor	1	0	1	-0.303392304937374	0	0	0
chr7:91570001-91580000	chr7	91570001	91580000	10000	Lost anchor	1	0	1	-0.410173549331985	2	1	0
chr7:92020001-92030000	chr7	92020001	92030000	10000	Lost anchor	1	0	1	-0.410173549331985	0	0	0
chr7:92525001-92550000	chr7	92525001	92550000	25000	Lost anchor	1	0	1	-0.303392304937374	1	1	0
chr7:92630001-92640000	chr7	92630001	92640000	10000	Lost anchor	1	0	1	-0.338173005482821	1	0	0
chr7:92870001-92875000	chr7	92870001	92875000	5000	Lost anchor	1	0	1	-0.404672533324142	1	0	0
chr7:92960001-92970000	chr7	92960001	92970000	10000	Lost anchor	1	0	1	-0.415063220211073	0	0	0
chr7:93080001-93090000	chr7	93080001	93090000	10000	Lost anchor	1	0	1	-0.338173005482821	2	0	0
chr7:93090001-93095000	chr7	93090001	93095000	5000	Lost anchor	1	0	1	-0.404672533324142	1	0	0
chr7:93090001-93100000	chr7	93090001	93100000	10000	Lost anchor	1	0	1	-0.415063220211073	1	0	0
chr7:95475001-95500000	chr7	95475001	95500000	25000	Gained anchor	2	2	0	0.49953187068719	0	0	0
chr7:95490001-95500000	chr7	95490001	95500000	10000	Gained anchor	1	1	0	0.487637969968264	0	0	0
chr7:96200001-96225000	chr7	96200001	96225000	25000	Gained anchor	2	2	0	0.523913605340553	2	1	0
chr7:96400001-96425000	chr7	96400001	96425000	25000	Gained anchor	1	1	0	0.509864681486331	5	1	0
chr7:96500001-96525000	chr7	96500001	96525000	25000	Gained anchor	1	1	0	0.512882714649342	3	0	0
chr7:96770001-96780000	chr7	96770001	96780000	10000	Gained anchor	1	1	0	0.359374308262088	2	0	0
chr7:96890001-96900000	chr7	96890001	96900000	10000	Gained anchor	1	1	0	0.359374308262088	1	0	0
chr7:96900001-96925000	chr7	96900001	96925000	25000	Gained anchor	2	2	0	0.512071777959907	4	0	0
chr7:96910001-96920000	chr7	96910001	96920000	10000	Gained anchor	1	1	0	0.487637969968264	1	0	0
chr8:10025001-10050000	chr8	10025001	10050000	25000	Gained anchor	1	1	0	0.30091641928883	1	0	0
chr8:10040001-10050000	chr8	10040001	10050000	10000	Gained anchor	2	2	0	0.488629905227862	1	0	0
chr8:100750001-100775000	chr8	100750001	100775000	25000	Lost anchor	2	0	2	-0.633056162075258	0	0	0
chr8:100770001-100780000	chr8	100770001	100780000	10000	Lost anchor	2	0	2	-0.804992805051858	0	0	0
chr8:102780001-102790000	chr8	102780001	102790000	10000	Gained anchor	1	1	0	0.600646870003346	1	0	0
chr8:10300001-10310000	chr8	10300001	10310000	10000	Gained anchor	1	1	0	0.621906999750703	0	0	0
chr8:10300001-10325000	chr8	10300001	10325000	25000	Gained anchor	1	1	0	0.30091641928883	0	0	0
chr8:10400001-10410000	chr8	10400001	10410000	10000	Gained anchor	1	1	0	0.355352810705021	0	0	0
chr8:104020001-104030000	chr8	104020001	104030000	10000	Gained anchor	1	1	0	0.600646870003346	1	0	0
chr8:104145001-104150000	chr8	104145001	104150000	5000	Gained anchor	1	1	0	0.5159233364003	0	0	0
chr8:104220001-104225000	chr8	104220001	104225000	5000	Gained anchor	1	1	0	0.5159233364003	0	0	0
chr8:104740001-104750000	chr8	104740001	104750000	10000	Gained anchor	1	1	0	0.357571102231438	0	0	0
chr8:105210001-105220000	chr8	105210001	105220000	10000	Gained anchor	1	1	0	0.357571102231438	0	0	0
chr8:105410001-105415000	chr8	105410001	105415000	5000	Lost anchor	1	0	1	-0.353440468951805	0	0	0
chr8:105470001-105475000	chr8	105470001	105475000	5000	Lost anchor	1	0	1	-0.353440468951805	0	0	0
chr8:10570001-10575000	chr8	10570001	10575000	5000	Gained anchor	1	1	0	0.421838443236527	1	0	0
chr8:107600001-107610000	chr8	107600001	107610000	10000	Lost anchor	1	0	1	-0.414815290303671	0	0	0
chr8:108775001-108800000	chr8	108775001	108800000	25000	Gained anchor	1	1	0	0.403310074306788	5	0	0
chr8:108875001-108900000	chr8	108875001	108900000	25000	Gained anchor	1	1	0	0.432934934429441	4	0	0
chr8:108900001-108910000	chr8	108900001	108910000	10000	Lost anchor	1	0	1	-0.414815290303671	3	0	0
chr8:109400001-109425000	chr8	109400001	109425000	25000	Gained anchor	2	2	0	0.418122504368114	0	0	0
chr8:11015001-11020000	chr8	11015001	11020000	5000	Gained anchor	1	1	0	0.421838443236527	0	0	0
chr8:113670001-113675000	chr8	113670001	113675000	5000	Gained anchor	1	1	0	0.394111171616668	0	0	0
chr8:113770001-113775000	chr8	113770001	113775000	5000	Lost anchor	1	0	1	-0.328975169951082	0	0	0
chr8:113845001-113850000	chr8	113845001	113850000	5000	Gained anchor	1	1	0	0.394111171616668	1	0	0
chr8:113980001-113985000	chr8	113980001	113985000	5000	Lost anchor	1	0	1	-0.328975169951082	0	0	0
chr8:11420001-11425000	chr8	11420001	11425000	5000	Gained anchor	1	1	0	0.364211896020799	0	0	0
chr8:114450001-114460000	chr8	114450001	114460000	10000	Lost anchor	1	0	1	-0.309512135940913	2	1	0
chr8:114490001-114500000	chr8	114490001	114500000	10000	Lost anchor	1	0	1	-0.451602332195589	3	2	0
chr8:114590001-114600000	chr8	114590001	114600000	10000	Lost anchor	1	0	1	-0.451602332195589	1	1	0
chr8:114770001-114780000	chr8	114770001	114780000	10000	Lost anchor	1	0	1	-0.309512135940913	2	0	0
chr8:11485001-11490000	chr8	11485001	11490000	5000	Gained anchor	1	1	0	0.364211896020799	0	0	0
chr8:115430001-115440000	chr8	115430001	115440000	10000	Lost anchor	1	0	1	-0.357861269121538	4	2	0
chr8:115610001-115620000	chr8	115610001	115620000	10000	Lost anchor	1	0	1	-0.357861269121538	1	0	0
chr8:11635001-11640000	chr8	11635001	11640000	5000	Gained anchor	1	1	0	0.507964758182221	1	0	0
chr8:11695001-11700000	chr8	11695001	11700000	5000	Gained anchor	1	1	0	0.507964758182221	0	0	0
chr8:11775001-11800000	chr8	11775001	11800000	25000	Lost anchor	1	0	1	-0.490920360194307	1	0	0
chr8:118280001-118290000	chr8	118280001	118290000	10000	Gained anchor	1	1	0	0.384035494305588	1	0	1
chr8:118850001-118860000	chr8	118850001	118860000	10000	Gained anchor	1	1	0	0.384035494305588	1	0	0
chr8:11950001-11960000	chr8	11950001	11960000	10000	Gained anchor	1	1	0	0.445205715979936	0	0	0
chr8:11975001-12000000	chr8	11975001	12000000	25000	Gained anchor	1	1	0	0.371748696936599	0	0	0
chr8:11990001-12000000	chr8	11990001	12000000	10000	Gained anchor	1	1	0	0.584566621350253	0	0	0
chr8:120670001-120680000	chr8	120670001	120680000	10000	Gained anchor	1	1	0	0.325221624282701	0	0	0
chr8:120790001-120800000	chr8	120790001	120800000	10000	Gained anchor	1	1	0	0.325221624282701	0	0	0
chr8:120800001-120825000	chr8	120800001	120825000	25000	Gained anchor	1	1	0	0.462969451194543	1	0	0
chr8:120820001-120830000	chr8	120820001	120830000	10000	Gained anchor	1	1	0	0.599324583324095	1	0	0
chr8:120950001-120975000	chr8	120950001	120975000	25000	Gained anchor	1	1	0	0.419649731772824	0	0	0
chr8:120970001-120980000	chr8	120970001	120980000	10000	Gained anchor	1	1	0	0.943429183087818	1	0	0
chr8:121075001-121100000	chr8	121075001	121100000	25000	Gained anchor	2	2	0	0.441309591483684	0	0	0
chr8:121090001-121100000	chr8	121090001	121100000	10000	Gained anchor	2	2	0	0.771376883205956	0	0	0
chr8:121110001-121120000	chr8	121110001	121120000	10000	Gained anchor	1	1	0	0.432790126837187	1	0	0
chr8:121125001-121130000	chr8	121125001	121130000	5000	Gained anchor	1	1	0	0.549519963760996	1	0	0
chr8:121390001-121395000	chr8	121390001	121395000	5000	Gained anchor	2	2	0	0.478114307470763	0	0	0
chr8:121390001-121400000	chr8	121390001	121400000	10000	Gained anchor	1	1	0	0.432790126837187	1	0	0
chr8:121510001-121515000	chr8	121510001	121515000	5000	Gained anchor	1	1	0	0.40670865118053	0	0	0
chr8:122160001-122165000	chr8	122160001	122165000	5000	Gained anchor	1	1	0	0.345273315784937	1	0	0
chr8:122255001-122260000	chr8	122255001	122260000	5000	Gained anchor	1	1	0	0.345273315784937	0	0	0
chr8:12550001-12575000	chr8	12550001	12575000	25000	Gained anchor	1	1	0	0.371748696936599	0	0	0
chr8:12560001-12570000	chr8	12560001	12570000	10000	Gained anchor	2	2	0	0.514886168665095	0	0	0
chr8:12670001-12675000	chr8	12670001	12675000	5000	Gained anchor	1	1	0	0.432447966143887	1	0	0
chr8:127580001-127590000	chr8	127580001	127590000	10000	Gained anchor	1	1	0	0.382579119046907	0	0	0
chr8:12805001-12810000	chr8	12805001	12810000	5000	Gained anchor	1	1	0	0.432447966143887	0	0	0
chr8:128360001-128370000	chr8	128360001	128370000	10000	Gained anchor	1	1	0	0.382579119046907	1	0	0
chr8:14090001-14100000	chr8	14090001	14100000	10000	Gained anchor	1	1	0	0.508881121346172	2	0	0
chr8:14280001-14290000	chr8	14280001	14290000	10000	Gained anchor	1	1	0	0.508881121346172	3	0	0
chr8:14320001-14330000	chr8	14320001	14330000	10000	Gained anchor	1	1	0	0.513033558807321	0	0	0
chr8:14350001-14375000	chr8	14350001	14375000	25000	Gained anchor	1	1	0	0.341766777807013	0	0	0
chr8:14370001-14380000	chr8	14370001	14380000	10000	Gained anchor	1	1	0	0.364680164478322	1	0	0
chr8:14400001-14425000	chr8	14400001	14425000	25000	Gained anchor	1	1	0	0.323456632310083	3	2	0
chr8:14420001-14430000	chr8	14420001	14430000	10000	Gained anchor	1	1	0	0.564881609870098	2	2	0
chr8:14725001-14750000	chr8	14725001	14750000	25000	Mixed anchor	2	1	1	-0.235610140482704	4	1	0
chr8:14740001-14750000	chr8	14740001	14750000	10000	Gained anchor	1	1	0	0.564881609870098	2	1	0
chr8:14825001-14850000	chr8	14825001	14850000	25000	Gained anchor	1	1	0	0.341766777807013	6	0	0
chr8:14830001-14840000	chr8	14830001	14840000	10000	Gained anchor	1	1	0	0.364680164478322	3	0	0
chr8:14840001-14850000	chr8	14840001	14850000	10000	Gained anchor	1	1	0	0.513033558807321	2	0	0
chr8:15000001-15025000	chr8	15000001	15025000	25000	Lost anchor	2	0	2	-0.615982776099668	3	2	0
chr8:15220001-15230000	chr8	15220001	15230000	10000	Mixed anchor	2	1	1	-0.0232574549973245	0	0	0
chr8:15250001-15275000	chr8	15250001	15275000	25000	Gained anchor	1	1	0	0.478902741285152	0	0	0
chr8:15270001-15280000	chr8	15270001	15280000	10000	Gained anchor	1	1	0	0.515377247626851	0	0	0
chr8:15475001-15500000	chr8	15475001	15500000	25000	Gained anchor	1	1	0	0.305679033013639	0	0	0
chr8:15720001-15730000	chr8	15720001	15730000	10000	Gained anchor	2	2	0	0.432956629536512	0	0	0
chr8:15725001-15750000	chr8	15725001	15750000	25000	Gained anchor	2	2	0	0.392290887149396	0	0	0
chr8:15730001-15740000	chr8	15730001	15740000	10000	Gained anchor	1	1	0	0.39499789284158	0	0	0
chr8:15900001-15925000	chr8	15900001	15925000	25000	Gained anchor	1	1	0	0.305478557930776	1	0	0
chr8:16075001-16100000	chr8	16075001	16100000	25000	Gained anchor	1	1	0	0.324054185376792	0	0	0
chr8:16890001-16895000	chr8	16890001	16895000	5000	Gained anchor	1	1	0	0.840195182073115	1	0	0
chr8:17375001-17400000	chr8	17375001	17400000	25000	Lost anchor	2	0	2	-0.594032259722479	2	0	0
chr8:17390001-17400000	chr8	17390001	17400000	10000	Lost anchor	2	0	2	-0.582006987052743	2	0	0
chr8:17420001-17425000	chr8	17420001	17425000	5000	Gained anchor	1	1	0	0.840195182073115	0	0	0
chr8:17450001-17475000	chr8	17450001	17475000	25000	Lost anchor	1	0	1	-0.794676913275492	5	0	0
chr8:17525001-17550000	chr8	17525001	17550000	25000	Gained anchor	2	2	0	0.314766371653784	2	0	0
chr8:17530001-17540000	chr8	17530001	17540000	10000	Mixed anchor	2	1	1	-0.0010265142996215	2	0	0
chr8:18325001-18350000	chr8	18325001	18350000	25000	Lost anchor	1	0	1	-0.575051418148471	0	0	0
chr8:18340001-18350000	chr8	18340001	18350000	10000	Lost anchor	1	0	1	-0.654735731137619	0	0	0
chr8:18550001-18575000	chr8	18550001	18575000	25000	Lost anchor	1	0	1	-0.613013101296486	1	0	0
chr8:18560001-18570000	chr8	18560001	18570000	10000	Lost anchor	1	0	1	-0.509278242967867	1	0	0
chr8:19705001-19710000	chr8	19705001	19710000	5000	Gained anchor	1	1	0	0.409196285067122	0	0	0
chr8:20595001-20600000	chr8	20595001	20600000	5000	Gained anchor	1	1	0	0.409196285067122	0	0	0
chr8:21990001-21995000	chr8	21990001	21995000	5000	Lost anchor	1	0	1	-0.435500809394855	0	0	0
chr8:22045001-22050000	chr8	22045001	22050000	5000	Lost anchor	1	0	1	-0.435500809394855	0	0	0
chr8:22490001-22495000	chr8	22490001	22495000	5000	Lost anchor	1	0	1	-0.305740611922278	0	0	0
chr8:22540001-22545000	chr8	22540001	22545000	5000	Lost anchor	1	0	1	-0.305740611922278	0	0	0
chr8:23180001-23190000	chr8	23180001	23190000	10000	Gained anchor	1	1	0	0.5082593972012	1	0	0
chr8:23250001-23260000	chr8	23250001	23260000	10000	Gained anchor	1	1	0	0.420822940441517	1	0	0
chr8:23500001-23510000	chr8	23500001	23510000	10000	Gained anchor	2	2	0	0.464541168821358	0	0	0
chr8:23595001-23600000	chr8	23595001	23600000	5000	Gained anchor	1	1	0	0.485348748715291	0	0	0
chr8:24380001-24385000	chr8	24380001	24385000	5000	Gained anchor	1	1	0	0.485348748715291	0	0	0
chr8:25200001-25210000	chr8	25200001	25210000	10000	Lost anchor	1	0	1	-0.388266176224147	0	0	0
chr8:26150001-26160000	chr8	26150001	26160000	10000	Lost anchor	1	0	1	-0.388266176224147	0	0	0
chr8:26340001-26350000	chr8	26340001	26350000	10000	Lost anchor	1	0	1	-0.3310523064423	1	0	0
chr8:26370001-26380000	chr8	26370001	26380000	10000	Lost anchor	1	0	1	-0.35746073311754	0	0	0
chr8:26440001-26450000	chr8	26440001	26450000	10000	Lost anchor	2	0	2	-0.34425651977992	1	1	0
chr8:26530001-26535000	chr8	26530001	26535000	5000	Lost anchor	1	0	1	-0.3473539696491	3	2	0
chr8:26590001-26595000	chr8	26590001	26595000	5000	Lost anchor	1	0	1	-0.3473539696491	1	1	0
chr8:27650001-27675000	chr8	27650001	27675000	25000	Lost anchor	1	0	1	-0.366460790402689	0	0	0
chr8:27670001-27680000	chr8	27670001	27680000	10000	Mixed anchor	2	1	1	-0.0431945901776745	1	0	0
chr8:27675001-27700000	chr8	27675001	27700000	25000	Mixed anchor	2	1	1	-0.030898487985941	1	0	0
chr8:28125001-28150000	chr8	28125001	28150000	25000	Gained anchor	1	1	0	0.622434143478383	0	0	0
chr8:28140001-28150000	chr8	28140001	28150000	10000	Gained anchor	1	1	0	0.971785282865532	0	0	0
chr8:28150001-28175000	chr8	28150001	28175000	25000	Gained anchor	1	1	0	0.673780739571152	0	0	0
chr8:29275001-29300000	chr8	29275001	29300000	25000	Gained anchor	3	3	0	0.544785252931825	2	0	0
chr8:29290001-29300000	chr8	29290001	29300000	10000	Gained anchor	2	2	0	0.69862979320497	0	0	0
chr8:30900001-30925000	chr8	30900001	30925000	25000	Lost anchor	1	0	1	-0.399937851717822	1	0	0
chr8:30920001-30930000	chr8	30920001	30930000	10000	Lost anchor	1	0	1	-0.511863483899756	0	0	0
chr8:30925001-30950000	chr8	30925001	30950000	25000	Lost anchor	1	0	1	-0.366460790402689	0	0	0
chr8:32275001-32300000	chr8	32275001	32300000	25000	Gained anchor	2	2	0	0.328035051630996	1	0	0
chr8:32290001-32300000	chr8	32290001	32300000	10000	Gained anchor	1	1	0	0.322839461073419	1	0	0
chr8:32875001-32900000	chr8	32875001	32900000	25000	Gained anchor	1	1	0	0.352803884638455	1	0	0
chr8:33175001-33200000	chr8	33175001	33200000	25000	Gained anchor	1	1	0	0.303266218623538	0	0	0
chr8:33180001-33190000	chr8	33180001	33190000	10000	Gained anchor	1	1	0	0.322839461073419	0	0	0
chr8:3550001-3575000	chr8	3550001	3575000	25000	Lost anchor	1	0	1	-0.445936268635301	0	0	0
chr8:35720001-35730000	chr8	35720001	35730000	10000	Gained anchor	1	1	0	0.379992328410638	0	0	0
chr8:35850001-35860000	chr8	35850001	35860000	10000	Gained anchor	1	1	0	0.379992328410638	1	0	0
chr8:36530001-36535000	chr8	36530001	36535000	5000	Gained anchor	1	1	0	0.543697014637347	0	0	0
chr8:3675001-3700000	chr8	3675001	3700000	25000	Lost anchor	1	0	1	-0.741045192005028	0	0	0
chr8:37060001-37065000	chr8	37060001	37065000	5000	Gained anchor	1	1	0	0.543697014637347	0	0	0
chr8:37125001-37150000	chr8	37125001	37150000	25000	Gained anchor	1	1	0	0.447242876623272	0	0	0
chr8:38800001-38825000	chr8	38800001	38825000	25000	Gained anchor	1	1	0	0.447242876623272	0	0	0
chr8:3950001-3975000	chr8	3950001	3975000	25000	Lost anchor	1	0	1	-0.445936268635301	0	0	0
chr8:4140001-4150000	chr8	4140001	4150000	10000	Lost anchor	1	0	1	-0.321546496063933	0	0	0
chr8:4230001-4240000	chr8	4230001	4240000	10000	Lost anchor	1	0	1	-0.429114058464164	2	0	0
chr8:44025001-44050000	chr8	44025001	44050000	25000	Lost anchor	1	0	1	-0.303708120477432	1	1	0
chr8:44040001-44050000	chr8	44040001	44050000	10000	Lost anchor	1	0	1	-0.335699301801381	1	1	0
chr8:4410001-4415000	chr8	4410001	4415000	5000	Gained anchor	1	1	0	0.313947129204878	0	0	0
chr8:44690001-44700000	chr8	44690001	44700000	10000	Lost anchor	1	0	1	-0.335699301801381	2	1	0
chr8:45000001-45025000	chr8	45000001	45025000	25000	Lost anchor	1	0	1	-0.303708120477432	4	0	0
chr8:4580001-4590000	chr8	4580001	4590000	10000	Lost anchor	1	0	1	-0.321546496063933	0	0	0
chr8:4585001-4590000	chr8	4585001	4590000	5000	Gained anchor	1	1	0	0.313947129204878	0	0	0
chr8:4670001-4680000	chr8	4670001	4680000	10000	Lost anchor	1	0	1	-0.429114058464164	1	0	0
chr8:47850001-47875000	chr8	47850001	47875000	25000	Lost anchor	1	0	1	-0.904820765241616	1	0	0
chr8:47870001-47875000	chr8	47870001	47875000	5000	Gained anchor	1	1	0	0.348004119393434	0	0	0
chr8:48010001-48015000	chr8	48010001	48015000	5000	Gained anchor	1	1	0	0.348004119393434	0	0	0
chr8:48075001-48100000	chr8	48075001	48100000	25000	Gained anchor	1	1	0	0.328485437800389	2	0	0
chr8:48090001-48100000	chr8	48090001	48100000	10000	Gained anchor	1	1	0	0.383233469280687	2	0	0
chr8:48200001-48225000	chr8	48200001	48225000	25000	Mixed anchor	4	1	3	-0.260686112477938	1	0	0
chr8:48220001-48230000	chr8	48220001	48230000	10000	Mixed anchor	2	1	1	0.055200249706914	1	0	0
chr8:48225001-48250000	chr8	48225001	48250000	25000	Lost anchor	1	0	1	-0.461234827215757	3	0	0
chr8:48520001-48530000	chr8	48520001	48530000	10000	Gained anchor	2	2	0	0.460988455343955	0	0	0
chr8:48525001-48550000	chr8	48525001	48550000	25000	Gained anchor	2	2	0	0.345966196385959	0	0	0
chr8:49800001-49825000	chr8	49800001	49825000	25000	Lost anchor	2	0	2	-0.452502886907343	1	1	0
chr8:49820001-49830000	chr8	49820001	49830000	10000	Lost anchor	1	0	1	-0.428342941993396	1	1	0
chr8:49825001-49850000	chr8	49825001	49850000	25000	Lost anchor	1	0	1	-0.346484974726674	0	0	0
chr8:50275001-50300000	chr8	50275001	50300000	25000	Mixed anchor	3	1	2	-0.360071277351684	0	0	0
chr8:50900001-50925000	chr8	50900001	50925000	25000	Gained anchor	1	1	0	0.440542416744243	1	0	0
chr8:57475001-57500000	chr8	57475001	57500000	25000	Lost anchor	2	0	2	-0.389982920344763	1	0	0
chr8:57525001-57550000	chr8	57525001	57550000	25000	Lost anchor	1	0	1	-0.531810663942664	2	2	0
chr8:57540001-57550000	chr8	57540001	57550000	10000	Lost anchor	1	0	1	-0.676079610913446	2	2	0
chr8:57740001-57745000	chr8	57740001	57745000	5000	Lost anchor	1	0	1	-0.34076033021584	1	0	0
chr8:57790001-57795000	chr8	57790001	57795000	5000	Lost anchor	1	0	1	-0.34076033021584	3	3	0
chr8:57795001-57800000	chr8	57795001	57800000	5000	Lost anchor	1	0	1	-0.614637350000508	1	1	0
chr8:57840001-57850000	chr8	57840001	57850000	10000	Lost anchor	1	0	1	-0.470627169463097	1	1	0
chr8:57940001-57950000	chr8	57940001	57950000	10000	Lost anchor	1	0	1	-0.470627169463097	1	1	0
chr8:57950001-57975000	chr8	57950001	57975000	25000	Lost anchor	2	0	2	-0.458441878099977	3	3	0
chr8:57960001-57965000	chr8	57960001	57965000	5000	Lost anchor	1	0	1	-0.614637350000508	1	1	0
chr8:57960001-57970000	chr8	57960001	57970000	10000	Lost anchor	2	0	2	-0.574779979292808	3	3	0
chr8:58140001-58150000	chr8	58140001	58150000	10000	Lost anchor	1	0	1	-0.402757177492851	0	0	0
chr8:58525001-58550000	chr8	58525001	58550000	25000	Lost anchor	1	0	1	-0.467350341409516	4	1	0
chr8:58530001-58540000	chr8	58530001	58540000	10000	Lost anchor	2	0	2	-0.43811876258251	3	0	0
chr8:60625001-60650000	chr8	60625001	60650000	25000	Lost anchor	1	0	1	-0.31261549928001	2	0	0
chr8:60950001-60975000	chr8	60950001	60975000	25000	Lost anchor	1	0	1	-0.38507309225729	0	0	0
chr8:61525001-61550000	chr8	61525001	61550000	25000	Gained anchor	1	1	0	0.60803695828489	0	0	0
chr8:61530001-61540000	chr8	61530001	61540000	10000	Gained anchor	1	1	0	0.706476262210604	0	0	0
chr8:61850001-61875000	chr8	61850001	61875000	25000	Gained anchor	1	1	0	0.60803695828489	0	0	0
chr8:61870001-61880000	chr8	61870001	61880000	10000	Gained anchor	1	1	0	0.706476262210604	0	0	0
chr8:67810001-67820000	chr8	67810001	67820000	10000	Lost anchor	1	0	1	-0.324507218907845	1	1	0
chr8:67890001-67900000	chr8	67890001	67900000	10000	Lost anchor	1	0	1	-0.324507218907845	0	0	0
chr8:67975001-68000000	chr8	67975001	68000000	25000	Lost anchor	1	0	1	-0.314047951822762	0	0	0
