method	method_key	anchor_id	loop_id	anchor_chr	anchor_start	anchor_end	anchor_type	loop_class	loop_logFC	gene_name
Direct overlap	direct	loop_546_A2	loop_546	chr17	78775000	78800000	CTCF_Site	Gained	0.4207893664383	Heatr5b
Direct overlap	direct	loop_634_A2	loop_634	chr1	126400000	126425000	CTCF_Site	Gained	0.412140423603234	Nckap5
Direct overlap	direct	loop_656_A2	loop_656	chr1	135600000	135625000	Polycomb	Lost	-0.645780332513054	Nav1
Direct overlap	direct	loop_658_A2	loop_658	chr1	63275000	63300000	Polycomb	Lost	-0.648919350854733	Zdbf2
Direct overlap	direct	loop_736_A2	loop_736	chr19	46700000	46725000	CTCF_Site	Lost	-0.308661081824006	As3mt
Direct overlap	direct	loop_736_A2	loop_736	chr19	46700000	46725000	CTCF_Site	Lost	-0.308661081824006	Borcs7
Direct overlap	direct	loop_743_A2	loop_743	chr19	43600000	43625000	Repressed_Promoter	Lost	-0.765243528846491	Nkx2-3
Direct overlap	direct	loop_826_A2	loop_826	chr2	58450000	58475000	Poised_Enhancer	Lost	-0.38445708345447	Acvr1
Direct overlap	direct	loop_827_A2	loop_827	chr2	18050000	18075000	Active_Promoter	Lost	-0.410526365324628	Mllt10
Direct overlap	direct	loop_861_A2	loop_861	chrX	68675000	68700000	Active_Promoter	Lost	-0.301097362534884	Fmr1
Direct overlap	direct	loop_919_A2	loop_919	chr3	144175000	144200000	Poised_Enhancer	Gained	0.325404620644959	Lmo4
Direct overlap	direct	loop_948_A2	loop_948	chr3	66975000	6.7e+07	Repressed_Promoter	Lost	-0.700302472863938	Rsrc1
Direct overlap	direct	loop_948_A2	loop_948	chr3	66975000	6.7e+07	Repressed_Promoter	Lost	-0.700302472863938	Shox2
Direct overlap	direct	loop_962_A2	loop_962	chr4	47400000	47425000	CTCF_Site	Gained	0.462249550570952	Tgfbr1
Direct overlap	direct	loop_971_A2	loop_971	chr4	45250000	45275000	Other	Gained	0.311968853134852	Frmpd1
Direct overlap	direct	loop_1024_A2	loop_1024	chr4	6425000	6450000	Active_Enhancer	Lost	-0.346243884669451	Nsmaf
Direct overlap	direct	loop_1079_A2	loop_1079	chr5	69550000	69575000	Active_Promoter	Lost	-0.302871290036892	Guf1
Direct overlap	direct	loop_1079_A2	loop_1079	chr5	69550000	69575000	Active_Promoter	Lost	-0.302871290036892	Gnpda2
Direct overlap	direct	loop_1102_A2	loop_1102	chr5	110275000	110300000	CTCF_Site	Lost	-0.627873604595974	Pole
Direct overlap	direct	loop_1102_A2	loop_1102	chr5	110275000	110300000	CTCF_Site	Lost	-0.627873604595974	Pxmp2
Direct overlap	direct	loop_1136_A2	loop_1136	chr6	52225000	52250000	Repressed_Promoter	Lost	-0.804406928490457	Hoxa10
Direct overlap	direct	loop_1136_A2	loop_1136	chr6	52225000	52250000	Repressed_Promoter	Lost	-0.804406928490457	Hoxa11
Direct overlap	direct	loop_1136_A2	loop_1136	chr6	52225000	52250000	Repressed_Promoter	Lost	-0.804406928490457	Hoxa9
Direct overlap	direct	loop_1164_A2	loop_1164	chr6	47175000	47200000	Active_Enhancer	Lost	-0.346010038933595	Cntnap2
Direct overlap	direct	loop_1168_A2	loop_1168	chr6	131375000	131400000	Active_Promoter	Lost	-0.313348675056951	Ybx3
Direct overlap	direct	loop_1175_A2	loop_1175	chr6	52200000	52225000	Repressed_Promoter	Lost	-0.765491716848208	Gm28308
Direct overlap	direct	loop_1175_A2	loop_1175	chr6	52200000	52225000	Repressed_Promoter	Lost	-0.765491716848208	Hoxa3
Direct overlap	direct	loop_1175_A2	loop_1175	chr6	52200000	52225000	Repressed_Promoter	Lost	-0.765491716848208	Hoxa6
Direct overlap	direct	loop_1175_A2	loop_1175	chr6	52200000	52225000	Repressed_Promoter	Lost	-0.765491716848208	Hoxa9
Direct overlap	direct	loop_1175_A2	loop_1175	chr6	52200000	52225000	Repressed_Promoter	Lost	-0.765491716848208	Hoxa7
Direct overlap	direct	loop_1175_A2	loop_1175	chr6	52200000	52225000	Repressed_Promoter	Lost	-0.765491716848208	Hoxa5
Direct overlap	direct	loop_1205_A2	loop_1205	chr7	116025000	116050000	Repressed_Promoter	Gained	0.311288023333025	Sox6
Direct overlap	direct	loop_1205_A2	loop_1205	chr7	116025000	116050000	Repressed_Promoter	Gained	0.311288023333025	1110004F10Rik
Direct overlap	direct	loop_1212_A2	loop_1212	chr7	117375000	117400000	Repressed_Promoter	Gained	0.544572168974836	Xylt1
Direct overlap	direct	loop_1217_A2	loop_1217	chr7	134200000	134225000	Polycomb	Gained	0.478357015558848	Adam12
Direct overlap	direct	loop_1218_A2	loop_1218	chr7	76375000	76400000	Poised_Enhancer	Gained	0.383393197234326	Agbl1
Direct overlap	direct	loop_1242_A2	loop_1242	chr7	137300000	137325000	Repressed_Promoter	Lost	-0.618168911908268	Ebf3
Direct overlap	direct	loop_1309_A2	loop_1309	chr10	20100000	20125000	Active_Enhancer	Lost	-0.321195540377131	Map3k5
Direct overlap	direct	loop_1320_A2	loop_1320	chr10	74450000	74475000	CTCF_Site	Lost	-0.336676716238254	Pcdh15
Direct overlap	direct	loop_1336_A2	loop_1336	chr8	61850000	61875000	CTCF_Site	Gained	0.60803695828489	Palld
Direct overlap	direct	loop_1342_A2	loop_1342	chr8	4.5e+07	45025000	Active_Enhancer	Lost	-0.303708120477432	Fat1
Direct overlap	direct	loop_1370_A2	loop_1370	chr8	60950000	60975000	Active_Enhancer	Lost	-0.38507309225729	Clcn3
Direct overlap	direct	loop_1378_A2	loop_1378	chr8	17450000	17475000	Poised_Enhancer	Lost	-0.794676913275492	Csmd1
Direct overlap	direct	loop_1407_A2	loop_1407	chr14	16225000	16250000	Active_Promoter	Lost	-0.482303904765647	Ngly1
Direct overlap	direct	loop_1407_A2	loop_1407	chr14	16225000	16250000	Active_Promoter	Lost	-0.482303904765647	Oxsm
Direct overlap	direct	loop_1484_A2	loop_1484	chr9	55525000	55550000	Repressed_Promoter	Lost	-0.806623583678698	Scaper
Direct overlap	direct	loop_1484_A2	loop_1484	chr9	55525000	55550000	Repressed_Promoter	Lost	-0.806623583678698	Isl2
Direct overlap	direct	loop_1514_A2	loop_1514	chr11	37225000	37250000	Other	Lost	-0.342432317382082	Tenm2
Direct overlap	direct	loop_1533_A2	loop_1533	chr11	94075000	94100000	Poised_Enhancer	Lost	-0.405552877813042	Spag9
Direct overlap	direct	loop_1575_A2	loop_1575	chr13	67725000	67750000	Active_Promoter	Lost	-0.323707866444996	Zfp65
Direct overlap	direct	loop_1575_A2	loop_1575	chr13	67725000	67750000	Active_Promoter	Lost	-0.323707866444996	Zfp85
Direct overlap	direct	loop_1609_A2	loop_1609	chr13	68575000	68600000	Active_Promoter	Lost	-0.364203698190648	1700001L19Rik
Direct overlap	direct	loop_1609_A2	loop_1609	chr13	68575000	68600000	Active_Promoter	Lost	-0.364203698190648	Mtrr
Direct overlap	direct	loop_1609_A2	loop_1609	chr13	68575000	68600000	Active_Promoter	Lost	-0.364203698190648	Fastkd3
Direct overlap	direct	loop_1614_A2	loop_1614	chr13	41600000	41625000	Active_Promoter	Lost	-0.362766318809177	Tmem170b
Direct overlap	direct	loop_1620_A2	loop_1620	chr13	55825000	55850000	Repressed_Promoter	Lost	-1.12206964097921	Pitx1
Direct overlap	direct	loop_1639_A2	loop_1639	chr12	38850000	38875000	Active_Enhancer	Lost	-0.399117456372856	Etv1
Direct overlap	direct	loop_1654_A2	loop_1654	chr12	41475000	41500000	Active_Promoter	Gained	0.310512591768114	Lrrn3
Direct overlap	direct	loop_1654_A2	loop_1654	chr12	41475000	41500000	Active_Promoter	Gained	0.310512591768114	Immp2l
Direct overlap	direct	loop_1662_A2	loop_1662	chr12	1.06e+08	106025000	CTCF_Site	Lost	-0.308172348815154	Vrk1
Direct overlap	direct	loop_1666_A2	loop_1666	chr12	30575000	30600000	Active_Promoter	Lost	-0.306301858315266	Tmem18
Direct overlap	direct	loop_1668_A2	loop_1668	chr12	40200000	40225000	Active_Promoter	Lost	-0.530113717587878	Ifrd1
Direct overlap	direct	loop_1672_A2	loop_1672	chr12	91575000	91600000	Active_Promoter	Lost	-0.525064971022538	Gtf2a1
Direct overlap	direct	loop_1675_A2	loop_1675	chr12	40200000	40225000	Active_Promoter	Lost	-0.542914764331754	Ifrd1
Direct overlap	direct	loop_1689_A2	loop_1689	chr15	40850000	40875000	Poised_Enhancer	Lost	-0.385402637501392	Zfpm2
Direct overlap	direct	loop_1699_A2	loop_1699	chr15	42675000	42700000	Active_Promoter	Lost	-0.305479137371132	Angpt1
Direct overlap	direct	loop_1712_A2	loop_1712	chr15	40125000	40150000	CTCF_Site	Gained	0.310339505359033	9330182O14Rik
Direct overlap	direct	loop_1718_A2	loop_1718	chr15	68200000	68225000	Poised_Enhancer	Lost	-0.305687648503721	Zfat
Direct overlap	direct	loop_1724_A2	loop_1724	chr15	26325000	26350000	Poised_Enhancer	Gained	0.399161165536034	Marchf11
Direct overlap	direct	loop_1738_A2	loop_1738	chr16	63800000	63825000	Active_Enhancer	Lost	-0.341281188166231	Epha3
Direct overlap	direct	loop_1751_A2	loop_1751	chr16	77575000	77600000	Active_Promoter	Lost	-0.305523595636143	Gm11146
Direct overlap	direct	loop_1773_A2	loop_1773	chr16	87350000	87375000	Other	Lost	-0.311533465938273	N6amt1
Direct overlap	direct	loop_1802_A2	loop_1802	chr17	32475000	32500000	Poised_Enhancer	Lost	-0.328140899386962	Cyp4f39
Direct overlap	direct	loop_1846_A2	loop_1846	chr17	20950000	20975000	Poised_Enhancer	Lost	-0.858330345772178	Ppp2r1a
Direct overlap	direct	loop_1905_A2	loop_1905	chr1	151700000	151725000	Poised_Enhancer	Lost	-0.310217533993049	Fam129a
Direct overlap	direct	loop_1932_A2	loop_1932	chr1	69675000	69700000	Active_Promoter	Lost	-0.738948254977035	Ikzf2
Direct overlap	direct	loop_1937_A2	loop_1937	chr1	52825000	52850000	Active_Promoter	Lost	-0.600410080297995	Hibch
Direct overlap	direct	loop_2009_A2	loop_2009	chr19	46725000	46750000	CTCF_Site	Lost	-0.307526032316976	As3mt
Direct overlap	direct	loop_2019_A2	loop_2019	chr19	18525000	18550000	CTCF_Site	Lost	-0.40601524351	Ostf1
Direct overlap	direct	loop_2049_A2	loop_2049	chr2	139575000	139600000	Poised_Enhancer	Lost	-0.466162893805287	Sptlc3
Direct overlap	direct	loop_2091_A2	loop_2091	chr2	166775000	166800000	CTCF_Site	Gained	0.332808387786894	Trp53rkb
Direct overlap	direct	loop_2101_A2	loop_2101	chr2	74675000	74700000	Repressed_Promoter	Lost	-0.870536697481625	Hoxd12
Direct overlap	direct	loop_2101_A2	loop_2101	chr2	74675000	74700000	Repressed_Promoter	Lost	-0.870536697481625	Hoxd10
Direct overlap	direct	loop_2101_A2	loop_2101	chr2	74675000	74700000	Repressed_Promoter	Lost	-0.870536697481625	Hoxd11
Direct overlap	direct	loop_2101_A2	loop_2101	chr2	74675000	74700000	Repressed_Promoter	Lost	-0.870536697481625	Hoxd9
Direct overlap	direct	loop_2107_A2	loop_2107	chr2	4875000	4900000	Active_Promoter	Lost	-0.317186309027402	Sephs1
Direct overlap	direct	loop_2112_A2	loop_2112	chr2	58650000	58675000	Active_Enhancer	Lost	-0.491825782482997	Upp2
Direct overlap	direct	loop_2118_A2	loop_2118	chr2	43600000	43625000	CTCF_Site	Lost	-0.364614120943199	Kynu
Direct overlap	direct	loop_2202_A2	loop_2202	chr3	86125000	86150000	Active_Promoter	Lost	-0.415788099196285	Sh3d19
Direct overlap	direct	loop_2202_A2	loop_2202	chr3	86125000	86150000	Active_Promoter	Lost	-0.415788099196285	Rps3a1
Direct overlap	direct	loop_2211_A2	loop_2211	chr3	122475000	122500000	Polycomb	Lost	-0.329595037563504	Bcar3
Direct overlap	direct	loop_2226_A2	loop_2226	chr3	124575000	124600000	CTCF_Site	Lost	-0.401953709663697	1700003H04Rik
Direct overlap	direct	loop_2244_A2	loop_2244	chr3	73050000	73075000	Active_Promoter	Gained	0.545481407754151	Slitrk3
Direct overlap	direct	loop_2292_A2	loop_2292	chr4	68950000	68975000	Active_Promoter	Lost	-0.305510541440814	Brinp1
Direct overlap	direct	loop_2322_A2	loop_2322	chr4	82925000	82950000	Active_Enhancer	Lost	-0.315737648793422	Frem1
Direct overlap	direct	loop_2323_A2	loop_2323	chr4	82900000	82925000	Polycomb	Lost	-0.48252374709088	Frem1
Direct overlap	direct	loop_2327_A2	loop_2327	chr4	59800000	59825000	Active_Promoter	Lost	-0.424993429859573	Inip
Direct overlap	direct	loop_2327_A2	loop_2327	chr4	59800000	59825000	Active_Promoter	Lost	-0.424993429859573	Snx30
Direct overlap	direct	loop_2330_A2	loop_2330	chr4	70250000	70275000	Active_Enhancer	Lost	-0.325889017666613	Cdk5rap2
Direct overlap	direct	loop_2347_A2	loop_2347	chr4	115050000	115075000	Repressed_Promoter	Lost	-0.565315327455524	Tal1
Direct overlap	direct	loop_2350_A2	loop_2350	chr4	99650000	99675000	Repressed_Promoter	Lost	-1.00779339978773	Foxd3
Direct overlap	direct	loop_2396_A2	loop_2396	chr5	4175000	4200000	Active_Promoter	Lost	-0.328217729883235	Mterf1b
Direct overlap	direct	loop_2413_A2	loop_2413	chr5	20925000	20950000	Active_Promoter	Lost	-0.361880258549624	Rsbn1l
Direct overlap	direct	loop_2414_A2	loop_2414	chr5	53975000	5.4e+07	Active_Promoter	Lost	-0.300143005801898	Stim2
Direct overlap	direct	loop_2418_A2	loop_2418	chr5	73275000	73300000	Active_Promoter	Lost	-0.401456735706363	Ociad1
Direct overlap	direct	loop_2458_A2	loop_2458	chr6	21525000	21550000	Poised_Enhancer	Lost	-0.359109054036161	Kcnd2
Direct overlap	direct	loop_2465_A2	loop_2465	chr6	43325000	43350000	Active_Enhancer	Lost	-0.415783231029725	Tpk1
Direct overlap	direct	loop_2470_A2	loop_2470	chr6	45575000	45600000	Poised_Enhancer	Lost	-0.344123740635751	Cntnap2
Direct overlap	direct	loop_2473_A2	loop_2473	chr6	34025000	34050000	CTCF_Site	Lost	-0.4088778694926	Lrguk
Direct overlap	direct	loop_2474_A2	loop_2474	chr6	43275000	43300000	Active_Enhancer	Lost	-0.311202722699669	Arhgef5
Direct overlap	direct	loop_2477_A2	loop_2477	chr6	4725000	4750000	CTCF_Site	Lost	-0.31969144325535	Sgce
Direct overlap	direct	loop_2477_A2	loop_2477	chr6	4725000	4750000	CTCF_Site	Lost	-0.31969144325535	Peg10
Direct overlap	direct	loop_2496_A2	loop_2496	chr6	134375000	134400000	Repressed_Promoter	Lost	-0.32651457946601	Bcl2l14
Direct overlap	direct	loop_2506_A2	loop_2506	chr6	17625000	17650000	Active_Promoter	Gained	0.390645335435432	Capza2
Direct overlap	direct	loop_2507_A2	loop_2507	chr6	23250000	23275000	Repressed_Promoter	Lost	-0.732012209021549	Cadps2
Direct overlap	direct	loop_2508_A2	loop_2508	chr6	83700000	83725000	Repressed_Promoter	Lost	-1.12504897828188	Vax2
Direct overlap	direct	loop_2559_A2	loop_2559	chr7	29700000	29725000	CTCF_Site	Lost	-0.332659672141709	Catsperg2
Direct overlap	direct	loop_2636_A2	loop_2636	chr10	20125000	20150000	Active_Promoter	Lost	-0.300827496408048	Map7
Direct overlap	direct	loop_2636_A2	loop_2636	chr10	20125000	20150000	Active_Promoter	Lost	-0.300827496408048	Map3k5
Direct overlap	direct	loop_2706_A2	loop_2706	chr8	79625000	79650000	Active_Promoter	Lost	-0.310653093100291	Otud4
Direct overlap	direct	loop_2855_A2	loop_2855	chr9	16200000	16225000	Polycomb	Lost	-1.00175099495454	Fat3
Direct overlap	direct	loop_2856_A2	loop_2856	chr9	98950000	98975000	Repressed_Promoter	Lost	-1.16266303368978	Foxl2
Direct overlap	direct	loop_2895_A2	loop_2895	chr11	106375000	106400000	CTCF_Site	Lost	-0.379211313858564	Ern1
Direct overlap	direct	loop_2895_A2	loop_2895	chr11	106375000	106400000	CTCF_Site	Lost	-0.379211313858564	Prr29
Direct overlap	direct	loop_2895_A2	loop_2895	chr11	106375000	106400000	CTCF_Site	Lost	-0.379211313858564	Icam2
Direct overlap	direct	loop_2910_A2	loop_2910	chr11	23625000	23650000	CTCF_Site	Lost	-0.347119716529272	Pex13
Direct overlap	direct	loop_2910_A2	loop_2910	chr11	23625000	23650000	CTCF_Site	Lost	-0.347119716529272	0610010F05Rik
Direct overlap	direct	loop_2911_A2	loop_2911	chr11	1.9e+07	19025000	Active_Promoter	Lost	-0.326166981052583	Meis1
Direct overlap	direct	loop_2922_A2	loop_2922	chr11	101650000	101675000	CTCF_Site	Lost	-0.517707948482917	Arl4d
Direct overlap	direct	loop_2942_A2	loop_2942	chr13	37925000	37950000	Poised_Enhancer	Gained	0.42035581146162	Rreb1
Direct overlap	direct	loop_3005_A2	loop_3005	chr13	86025000	86050000	Active_Promoter	Lost	-0.364846347227934	Cox7c
Direct overlap	direct	loop_3006_A2	loop_3006	chr13	83525000	83550000	Active_Enhancer	Lost	-0.42106940639823	Mef2c
Direct overlap	direct	loop_3030_A2	loop_3030	chr13	40700000	40725000	Polycomb	Lost	-0.901986185500437	Tfap2a
Direct overlap	direct	loop_3076_A2	loop_3076	chr12	21225000	21250000	Active_Enhancer	Gained	0.357932940238653	Asap2
Direct overlap	direct	loop_3081_A2	loop_3081	chr12	37425000	37450000	Poised_Enhancer	Lost	-0.314994178278669	Agmo
Direct overlap	direct	loop_3086_A2	loop_3086	chr12	91575000	91600000	Active_Promoter	Lost	-0.514442797035169	Gtf2a1
Direct overlap	direct	loop_3107_A2	loop_3107	chr15	101950000	101975000	Repressed_Promoter	Gained	0.30896765850178	Krt78
Direct overlap	direct	loop_3113_A2	loop_3113	chr15	42675000	42700000	Active_Promoter	Lost	-0.434474465027548	Angpt1
Direct overlap	direct	loop_3121_A2	loop_3121	chr15	42650000	42675000	Active_Promoter	Lost	-0.474661666834854	Angpt1
Direct overlap	direct	loop_3124_A2	loop_3124	chr15	32550000	32575000	Poised_Enhancer	Lost	-0.317459649294369	Sema5a
Direct overlap	direct	loop_3157_A2	loop_3157	chr15	43475000	43500000	Active_Promoter	Lost	-0.495434607964425	Emc2
Direct overlap	direct	loop_3240_A2	loop_3240	chr17	42475000	42500000	Poised_Enhancer	Lost	-0.321340705591896	Ptchd4
Direct overlap	direct	loop_3247_A2	loop_3247	chr17	48925000	48950000	Repressed_Promoter	Lost	-0.30669740167315	Lrfn2
Direct overlap	direct	loop_3250_A2	loop_3250	chr17	67150000	67175000	Polycomb	Gained	0.304725176694191	Ptprm
Direct overlap	direct	loop_3353_A2	loop_3353	chr1	182750000	182775000	Active_Promoter	Gained	0.314542275560091	Susd4
Direct overlap	direct	loop_3369_A2	loop_3369	chr1	51475000	51500000	Active_Promoter	Lost	-0.436071754283562	Nabp1
Direct overlap	direct	loop_3377_A2	loop_3377	chr1	120100000	120125000	Active_Promoter	Gained	0.302505777302002	3110009E18Rik
Direct overlap	direct	loop_3377_A2	loop_3377	chr1	120100000	120125000	Active_Promoter	Gained	0.302505777302002	Dbi
Direct overlap	direct	loop_3392_A2	loop_3392	chr1	56950000	56975000	Repressed_Promoter	Lost	-0.550734280235964	Satb2
Direct overlap	direct	loop_3394_A2	loop_3394	chr1	138825000	138850000	Repressed_Promoter	Lost	-0.954596110682182	Lhx9
Direct overlap	direct	loop_3427_A2	loop_3427	chr18	82900000	82925000	Active_Promoter	Lost	-0.351830989930889	Zfp516
Direct overlap	direct	loop_3511_A2	loop_3511	chr2	139575000	139600000	Poised_Enhancer	Lost	-0.364107590816948	Sptlc3
Direct overlap	direct	loop_3559_A2	loop_3559	chr2	74650000	74675000	Repressed_Promoter	Lost	-0.734691611079948	Evx2
Direct overlap	direct	loop_3559_A2	loop_3559	chr2	74650000	74675000	Repressed_Promoter	Lost	-0.734691611079948	Hoxd13
Direct overlap	direct	loop_3565_A2	loop_3565	chr2	166550000	166575000	Polycomb	Gained	0.305553599619951	Prex1
Direct overlap	direct	loop_3601_A2	loop_3601	chr2	58650000	58675000	Active_Enhancer	Lost	-0.70289507114376	Upp2
Direct overlap	direct	loop_3658_A2	loop_3658	chrX	68675000	68700000	Active_Promoter	Lost	-0.584190517800618	Fmr1
Direct overlap	direct	loop_3661_A2	loop_3661	chrX	68675000	68700000	Active_Promoter	Lost	-0.309229687577133	Fmr1
Direct overlap	direct	loop_3770_A2	loop_3770	chr3	99225000	99250000	Repressed_Promoter	Lost	-0.850380542318386	Wars2
Direct overlap	direct	loop_3770_A2	loop_3770	chr3	99225000	99250000	Repressed_Promoter	Lost	-0.850380542318386	Tbx15
Direct overlap	direct	loop_3773_A2	loop_3773	chr3	28800000	28825000	Active_Promoter	Gained	0.368806849728919	Rpl22l1
Direct overlap	direct	loop_3778_A2	loop_3778	chr3	127625000	127650000	Repressed_Promoter	Lost	-0.521756485722905	Neurog2
Direct overlap	direct	loop_3779_A2	loop_3779	chr3	154325000	154350000	Repressed_Promoter	Lost	-0.64130289279998	Lhx8
Direct overlap	direct	loop_3788_A2	loop_3788	chr4	82375000	82400000	Active_Enhancer	Lost	-0.468357478810121	Nfib
Direct overlap	direct	loop_3799_A2	loop_3799	chr4	82675000	82700000	Active_Enhancer	Lost	-0.33345751136542	Nfib
Direct overlap	direct	loop_3817_A2	loop_3817	chr4	82900000	82925000	Polycomb	Lost	-0.474562747981574	Frem1
Direct overlap	direct	loop_3827_A2	loop_3827	chr4	59825000	59850000	Active_Enhancer	Lost	-0.401650312372966	Snx30
Direct overlap	direct	loop_3834_A2	loop_3834	chr4	16150000	16175000	Active_Promoter	Lost	-0.333461876630765	Ripk2
Direct overlap	direct	loop_3840_A2	loop_3840	chr4	83575000	83600000	CTCF_Site	Lost	-0.307726344148132	Ccdc171
Direct overlap	direct	loop_3983_A2	loop_3983	chr6	52300000	52325000	Repressed_Promoter	Lost	-0.861495676166254	Evx1
Direct overlap	direct	loop_3999_A2	loop_3999	chr6	122300000	122325000	Active_Promoter	Lost	-0.329584337665127	M6pr
Direct overlap	direct	loop_3999_A2	loop_3999	chr6	122300000	122325000	Active_Promoter	Lost	-0.329584337665127	Phc1
Direct overlap	direct	loop_4007_A2	loop_4007	chr6	34025000	34050000	CTCF_Site	Lost	-0.436021868579296	Lrguk
Direct overlap	direct	loop_4017_A2	loop_4017	chr6	124375000	124400000	Poised_Enhancer	Lost	-0.439236053068746	Pex5
Direct overlap	direct	loop_4036_A2	loop_4036	chr6	51850000	51875000	Active_Enhancer	Lost	-0.404651725984268	Skap2
