alist_set	blist_set	permutation	permuted_overlaps	test_id
mCH Hypo gene bodies	K119ub Gained	4543	3539	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4544	3748	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4545	3515	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4546	3351	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4547	3637	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4548	3459	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4549	3434	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4550	3461	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4551	3362	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4552	3388	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4553	3245	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4554	3692	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4555	3539	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4556	3547	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4557	3634	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4558	3269	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4559	3470	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4560	3498	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4561	3664	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4562	3536	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4563	3687	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4564	3773	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4565	3194	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4566	3483	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4567	3752	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4568	3554	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4569	3556	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4570	3599	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4571	3619	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4572	3521	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4573	3353	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4574	3358	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4575	3408	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4576	3741	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4577	3461	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4578	3368	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4579	3458	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4580	3553	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4581	3571	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4582	3475	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4583	3402	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4584	3476	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4585	3450	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4586	3534	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4587	3516	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4588	3469	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4589	3380	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4590	3681	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4591	3572	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4592	3668	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4593	3540	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4594	3628	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4595	3621	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4596	3464	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4597	3572	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4598	3527	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4599	3422	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4600	3547	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4601	3863	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4602	3601	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4603	3418	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4604	3685	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4605	3399	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4606	3417	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4607	3526	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4608	3462	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4609	3326	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4610	3545	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4611	3389	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4612	3641	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4613	3447	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4614	3488	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4615	3563	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4616	3533	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4617	3048	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4618	3467	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4619	3700	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4620	3535	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4621	3577	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4622	3413	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4623	3620	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4624	3293	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4625	3123	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4626	3522	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4627	3463	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4628	3534	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4629	3279	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4630	3300	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4631	3257	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4632	3620	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4633	3300	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4634	3683	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4635	3681	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4636	3381	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4637	3263	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4638	3334	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4639	3472	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4640	3192	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4641	3509	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4642	3390	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4643	3421	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4644	3310	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4645	3556	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4646	3440	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4647	3370	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4648	3588	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4649	3734	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4650	3621	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4651	3740	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4652	3318	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4653	3519	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4654	3300	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4655	3489	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4656	3508	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4657	3258	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4658	3509	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4659	3403	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4660	3550	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4661	3521	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4662	3401	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4663	3607	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4664	3302	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4665	3467	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4666	3290	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4667	3471	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4668	3504	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4669	3734	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4670	3717	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4671	3449	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4672	3439	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4673	3597	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4674	3427	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4675	3331	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4676	3705	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4677	3355	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4678	3321	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4679	3510	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4680	3678	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4681	3449	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4682	3513	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4683	3400	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4684	3675	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4685	3545	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4686	3597	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4687	3602	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4688	3261	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4689	3486	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4690	3333	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4691	3557	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4692	3554	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4693	3287	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4694	3447	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4695	3434	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4696	3631	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4697	3373	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4698	3275	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4699	3318	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4700	3487	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4701	3501	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4702	3294	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4703	3491	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4704	3527	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4705	3302	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4706	3494	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4707	3421	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4708	3579	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4709	3513	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4710	3399	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4711	3624	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4712	3435	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4713	3478	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4714	3480	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4715	3602	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4716	3661	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4717	3649	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4718	3197	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4719	3631	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4720	3293	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4721	3407	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4722	3476	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4723	3520	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4724	3540	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4725	3531	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4726	3473	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4727	3324	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4728	3434	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4729	3529	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4730	3309	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4731	3584	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4732	3476	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4733	3513	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4734	3483	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4735	3148	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4736	3459	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4737	3497	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4738	3441	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4739	3790	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4740	3547	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4741	3740	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4742	3396	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4743	3411	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4744	3687	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4745	3436	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4746	3691	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4747	3630	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4748	3420	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4749	3236	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4750	3544	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4751	3585	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4752	3599	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4753	3343	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4754	3715	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4755	3442	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4756	3605	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4757	3529	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4758	3455	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4759	3662	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4760	3520	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4761	3620	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4762	3504	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4763	3669	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4764	3500	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4765	3377	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4766	3698	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4767	3564	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4768	3409	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4769	3640	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4770	3541	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4771	3565	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4772	3381	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4773	3408	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4774	3382	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4775	3658	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4776	3447	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4777	3357	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4778	3463	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4779	3369	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4780	3474	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4781	3512	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4782	3519	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4783	3334	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4784	3440	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4785	3405	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4786	3350	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4787	3408	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4788	3665	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4789	3376	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4790	3568	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4791	3505	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4792	3589	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4793	3752	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4794	3395	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4795	3567	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4796	3465	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4797	3411	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4798	3364	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4799	3441	mCH Hypo gene bodies x K119ub Gained
mCH Hypo gene bodies	K119ub Gained	4800	3425	mCH Hypo gene bodies x K119ub Gained
