gene_name	chr	exon_hypo	intron_hypo
Sod3	chr5	FALSE	FALSE
Soga1	chr2	TRUE	FALSE
Soga3	chr10	FALSE	FALSE
Sohlh1	chr2	TRUE	TRUE
Sohlh2	chr3	TRUE	TRUE
Son	chr16	FALSE	TRUE
Sorbs1	chr19	TRUE	TRUE
Sorbs2	chr8	FALSE	FALSE
Sorbs3	chr14	TRUE	TRUE
Sorcs1	chr19	FALSE	FALSE
Sorcs2	chr5	TRUE	TRUE
Sorcs3	chr19	FALSE	FALSE
Sord	chr2	TRUE	FALSE
Sorl1	chr9	TRUE	FALSE
Sort1	chr3	FALSE	FALSE
Sos1	chr17	TRUE	FALSE
Sos2	chr12	TRUE	FALSE
Sost	chr11	FALSE	TRUE
Sostdc1	chr12	TRUE	TRUE
Sox10	chr15	FALSE	TRUE
Sox13	chr1	FALSE	TRUE
Sox15	chr11	FALSE	TRUE
Sox17	chr1	FALSE	TRUE
Sox18	chr2	TRUE	TRUE
Sox30	chr11	TRUE	FALSE
Sox5	chr6	FALSE	FALSE
Sox6	chr7	FALSE	FALSE
Sox7	chr14	FALSE	TRUE
Sox8	chr17	TRUE	TRUE
Sox9	chr11	TRUE	TRUE
Sp1	chr15	TRUE	FALSE
Sp100	chr1	FALSE	FALSE
Sp110	chr1	TRUE	FALSE
Sp140	chr1	FALSE	FALSE
Sp2	chr11	FALSE	FALSE
Sp3	chr2	TRUE	FALSE
Sp4	chr12	TRUE	FALSE
Sp5	chr2	FALSE	FALSE
Sp6	chr11	TRUE	TRUE
Sp7	chr15	FALSE	TRUE
Sp8	chr12	FALSE	TRUE
Sp9	chr2	FALSE	TRUE
Spa17	chr9	FALSE	FALSE
Spaar	chr4	TRUE	FALSE
Spaca1	chr4	FALSE	FALSE
Spaca3	chr11	TRUE	TRUE
Spaca5	chrX	FALSE	FALSE
Spaca6	chr17	TRUE	FALSE
Spaca7	chr8	FALSE	TRUE
Spaca9	chr2	FALSE	FALSE
Spag1	chr15	FALSE	FALSE
Spag11a	chr8	FALSE	FALSE
Spag11b	chr8	TRUE	TRUE
Spag16	chr1	TRUE	FALSE
Spag17	chr3	FALSE	FALSE
Spag4	chr2	TRUE	TRUE
Spag5	chr11	TRUE	TRUE
Spag6	chr2	TRUE	TRUE
Spag6l	chr16	FALSE	FALSE
Spag7	chr11	FALSE	FALSE
Spag8	chr4	TRUE	FALSE
Spag9	chr11	FALSE	FALSE
Spam1	chr6	FALSE	FALSE
Sparc	chr11	TRUE	TRUE
Sparcl1	chr5	FALSE	FALSE
Spast	chr17	FALSE	FALSE
Spata1	chr3	FALSE	TRUE
Spata13	chr14	FALSE	FALSE
Spata16	chr3	TRUE	FALSE
Spata17	chr1	TRUE	FALSE
Spata18	chr5	FALSE	TRUE
Spata19	chr9	FALSE	TRUE
Spata2	chr2	FALSE	FALSE
Spata20	chr11	TRUE	FALSE
Spata21	chr4	FALSE	FALSE
Spata22	chr11	TRUE	FALSE
Spata24	chr18	FALSE	TRUE
Spata25	chr2	FALSE	FALSE
Spata2l	chr8	TRUE	FALSE
Spata3	chr1	TRUE	TRUE
Spata31	chr13	FALSE	TRUE
Spata31d1a	chr13	TRUE	TRUE
Spata31d1b	chr13	TRUE	TRUE
Spata31d1c	chr13	FALSE	TRUE
Spata31d1d	chr13	TRUE	TRUE
Spata32	chr11	TRUE	FALSE
Spata33	chr8	TRUE	TRUE
Spata4	chr8	FALSE	TRUE
Spata45	chr1	TRUE	TRUE
Spata46	chr1	TRUE	FALSE
Spata48	chr11	FALSE	FALSE
Spata5	chr3	TRUE	TRUE
Spata6	chr4	TRUE	FALSE
Spata7	chr12	FALSE	TRUE
Spata9	chr13	TRUE	FALSE
Spatc1	chr15	TRUE	FALSE
Spatc1l	chr10	TRUE	FALSE
Spats1	chr17	FALSE	FALSE
Spats2	chr15	TRUE	TRUE
Spats2l	chr1	TRUE	FALSE
Spc24	chr9	FALSE	FALSE
Spc25	chr2	FALSE	FALSE
Spcs1	chr14	FALSE	FALSE
Spcs2	chr7	FALSE	FALSE
Spcs3	chr8	FALSE	FALSE
Spdef	chr17	FALSE	TRUE
Spdl1	chr11	FALSE	FALSE
Spdya	chr17	FALSE	FALSE
Spdye4a	chr5	FALSE	FALSE
Spdye4b	chr5	TRUE	FALSE
Spdye4c	chr2	TRUE	FALSE
Specc1	chr11	FALSE	TRUE
Specc1l	chr10	FALSE	TRUE
Speer1	chr5	TRUE	TRUE
Speer2	chr16	FALSE	TRUE
Speer3	chr5	FALSE	TRUE
Speer4a	chr5	TRUE	FALSE
Speer4b	chr5	TRUE	TRUE
Speer4c	chr5	TRUE	TRUE
Speer4d	chr5	FALSE	FALSE
Speer4e	chr5	TRUE	FALSE
Speer4f1	chr5	FALSE	FALSE
Speer4f2	chr5	TRUE	TRUE
Spef1	chr2	TRUE	FALSE
Spef1l	chr7	TRUE	FALSE
Spef2	chr15	TRUE	FALSE
Speg	chr1	FALSE	FALSE
Spem1	chr11	FALSE	TRUE
Spem2	chr11	FALSE	FALSE
Spen	chr4	TRUE	TRUE
Spertl	chr14	TRUE	FALSE
Spesp1	chr9	FALSE	FALSE
Spg11	chr2	FALSE	FALSE
Spg20	chr3	FALSE	FALSE
Spg21	chr9	FALSE	FALSE
Spg7	chr8	FALSE	FALSE
Sphk1	chr11	FALSE	FALSE
Sphk2	chr7	FALSE	TRUE
Sphkap	chr1	TRUE	FALSE
Spi1	chr2	FALSE	TRUE
Spib	chr7	FALSE	TRUE
Spic	chr10	FALSE	TRUE
Spice1	chr16	FALSE	FALSE
Spidr	chr16	FALSE	FALSE
Spin1	chr13	TRUE	TRUE
Spin2c	chrX	FALSE	FALSE
Spin2d	chrX	TRUE	TRUE
Spin2e	chrX	TRUE	FALSE
Spin2f	chrX	TRUE	FALSE
Spin2g	chrX	FALSE	FALSE
Spindoc	chr19	TRUE	TRUE
Spink1	chr18	TRUE	TRUE
Spink10	chr18	FALSE	FALSE
Spink11	chr18	FALSE	FALSE
Spink12	chr18	FALSE	TRUE
Spink13	chr18	FALSE	FALSE
Spink14	chr18	FALSE	FALSE
Spink2	chr5	TRUE	FALSE
Spink4	chr4	FALSE	FALSE
Spink5	chr18	FALSE	FALSE
Spink6	chr18	FALSE	FALSE
Spink7	chr18	TRUE	FALSE
Spink8	chr9	FALSE	FALSE
Spinkl	chr18	TRUE	TRUE
Spint1	chr2	FALSE	FALSE
Spint2	chr7	FALSE	FALSE
Spint3	chr2	TRUE	TRUE
Spint4	chr2	FALSE	FALSE
Spint5	chr2	FALSE	FALSE
Spire1	chr18	FALSE	TRUE
Spire2	chr8	FALSE	TRUE
Spn	chr7	TRUE	FALSE
Spns1	chr7	TRUE	TRUE
Spns2	chr11	FALSE	FALSE
Spns3	chr11	FALSE	TRUE
Spo11	chr2	FALSE	TRUE
Spocd1	chr4	FALSE	TRUE
Spock1	chr13	TRUE	TRUE
Spock2	chr10	FALSE	FALSE
Spock3	chr8	FALSE	FALSE
Spon1	chr7	FALSE	FALSE
Spon2	chr5	TRUE	TRUE
Spop	chr11	FALSE	TRUE
Spopfm1	chr3	FALSE	FALSE
Spopfm2	chr3	FALSE	FALSE
Spopfm3	chr3	TRUE	FALSE
Spopl	chr2	FALSE	TRUE
Spout1	chr2	FALSE	FALSE
Spp1	chr5	TRUE	FALSE
Spp2	chr1	FALSE	FALSE
Sppl2a	chr2	FALSE	FALSE
Sppl2b	chr10	FALSE	TRUE
Sppl2c	chr11	FALSE	TRUE
Sppl3	chr5	FALSE	FALSE
Spr	chr6	FALSE	TRUE
Spred1	chr2	TRUE	FALSE
Spred2	chr11	TRUE	FALSE
Spred3	chr7	FALSE	TRUE
Sprn	chr7	TRUE	FALSE
Sprr1a	chr3	FALSE	FALSE
Sprr1b	chr3	FALSE	FALSE
Sprr2a1	chr3	FALSE	TRUE
Sprr2a2	chr3	FALSE	FALSE
Sprr2a3	chr3	TRUE	TRUE
Sprr2b	chr3	TRUE	FALSE
Sprr2d	chr3	FALSE	FALSE
Sprr2e	chr3	FALSE	FALSE
Sprr2f	chr3	TRUE	FALSE
Sprr2h	chr3	TRUE	TRUE
Sprr2i	chr3	TRUE	FALSE
Sprr2j-ps	chr3	FALSE	FALSE
Sprr2k	chr3	FALSE	FALSE
Sprr3	chr3	FALSE	TRUE
Sprtn	chr8	TRUE	TRUE
Spry1	chr3	FALSE	TRUE
Spry2	chr14	FALSE	FALSE
Spry4	chr18	FALSE	TRUE
Spryd3	chr15	TRUE	FALSE
Spryd4	chr10	FALSE	FALSE
Spryd7	chr14	FALSE	FALSE
Spsb1	chr4	TRUE	TRUE
Spsb2	chr6	TRUE	FALSE
Spsb3	chr17	TRUE	TRUE
Spsb4	chr9	TRUE	TRUE
Spta1	chr1	FALSE	FALSE
Sptan1	chr2	FALSE	FALSE
Sptb	chr12	TRUE	FALSE
Sptbn1	chr11	FALSE	TRUE
Sptbn2	chr19	FALSE	FALSE
Sptbn4	chr7	TRUE	TRUE
Sptbn5	chr2	TRUE	TRUE
Sptlc1	chr13	FALSE	TRUE
Sptlc2	chr12	TRUE	TRUE
Sptlc3	chr2	FALSE	FALSE
Sptssa	chr12	FALSE	FALSE
Sptssb	chr3	FALSE	FALSE
Spty2d1	chr7	FALSE	FALSE
Spx	chr6	FALSE	FALSE
Sqle	chr15	TRUE	FALSE
Sqor	chr2	TRUE	FALSE
Sqstm1	chr11	TRUE	FALSE
Sra1	chr18	FALSE	FALSE
Srarp	chr4	FALSE	TRUE
Srbd1	chr17	TRUE	TRUE
Src	chr2	TRUE	TRUE
Srcap	chr7	FALSE	FALSE
Srcin1	chr11	FALSE	TRUE
Srd5a1	chr13	FALSE	FALSE
Srd5a2	chr17	FALSE	TRUE
Srd5a3	chr5	FALSE	FALSE
Srebf1	chr11	FALSE	TRUE
Srebf2	chr15	FALSE	FALSE
Srek1	chr13	FALSE	FALSE
Srek1ip1	chr13	TRUE	TRUE
Srf	chr17	TRUE	FALSE
Srfbp1	chr18	TRUE	FALSE
Srgap1	chr10	FALSE	FALSE
Srgap2	chr1	TRUE	TRUE
Srgap3	chr6	FALSE	TRUE
Srgn	chr10	FALSE	TRUE
Sri	chr5	FALSE	FALSE
Srl	chr16	TRUE	TRUE
Srm	chr4	TRUE	TRUE
Srms	chr2	TRUE	TRUE
Srp14	chr2	TRUE	FALSE
Srp19	chr18	FALSE	FALSE
Srp54a	chr12	FALSE	FALSE
Srp54b	chr12	TRUE	TRUE
Srp54c	chr12	TRUE	TRUE
Srp68	chr11	FALSE	FALSE
Srp72	chr5	FALSE	FALSE
Srp9	chr1	FALSE	TRUE
Srpk1	chr17	FALSE	FALSE
Srpk2	chr5	FALSE	TRUE
Srpk3	chrX	TRUE	TRUE
Srpr	chr9	FALSE	FALSE
Srprb	chr9	TRUE	TRUE
Srpx	chrX	FALSE	FALSE
Srpx2	chrX	FALSE	FALSE
Srr	chr11	FALSE	TRUE
Srrd	chr5	FALSE	FALSE
Srrm1	chr4	FALSE	TRUE
Srrm2	chr17	FALSE	FALSE
Srrm3	chr5	TRUE	TRUE
Srrm4	chr5	FALSE	TRUE
Srrt	chr5	FALSE	TRUE
Srsf1	chr11	FALSE	FALSE
Srsf10	chr4	FALSE	FALSE
Srsf11	chr3	FALSE	FALSE
Srsf12	chr4	TRUE	FALSE
Srsf2	chr11	FALSE	FALSE
Srsf3	chr17	TRUE	FALSE
Srsf4	chr4	TRUE	TRUE
Srsf5	chr12	FALSE	FALSE
Srsf6	chr2	FALSE	FALSE
Srsf7	chr17	FALSE	FALSE
Srsf9	chr5	TRUE	TRUE
Srxn1	chr2	TRUE	FALSE
Ss18	chr18	FALSE	FALSE
Ss18l1	chr2	FALSE	FALSE
Ssb	chr2	TRUE	FALSE
Ssbp1	chr6	FALSE	FALSE
Ssbp2	chr13	TRUE	TRUE
Ssbp3	chr4	TRUE	FALSE
Ssbp4	chr8	FALSE	TRUE
Ssc4d	chr5	FALSE	FALSE
Ssc5d	chr7	TRUE	FALSE
Ssh1	chr5	FALSE	TRUE
Ssh2	chr11	TRUE	TRUE
Ssh3	chr19	TRUE	TRUE
Ssmem1	chr6	FALSE	FALSE
Ssna1	chr2	TRUE	TRUE
Sspn	chr6	TRUE	FALSE
Sspo	chr6	TRUE	TRUE
Ssr1	chr13	FALSE	FALSE
Ssr2	chr3	FALSE	TRUE
Ssr3	chr3	TRUE	FALSE
Ssr4	chrX	FALSE	FALSE
Ssrp1	chr2	FALSE	FALSE
Sst	chr16	FALSE	TRUE
Sstr1	chr12	FALSE	TRUE
Sstr2	chr11	TRUE	TRUE
Sstr3	chr15	TRUE	FALSE
Sstr5	chr17	FALSE	FALSE
Ssu2	chr6	FALSE	FALSE
Ssu72	chr4	FALSE	FALSE
Ssx2ip	chr3	FALSE	FALSE
Ssx9	chrX	TRUE	FALSE
Ssxa1	chrX	FALSE	FALSE
Ssxb1	chrX	TRUE	FALSE
Ssxb10	chrX	TRUE	FALSE
Ssxb2	chrX	FALSE	FALSE
Ssxb3	chrX	TRUE	FALSE
Ssxb5	chrX	FALSE	FALSE
Ssxb6	chrX	FALSE	FALSE
Ssxb8	chrX	TRUE	TRUE
Ssxb9	chrX	FALSE	FALSE
St13	chr15	FALSE	FALSE
St14	chr9	TRUE	FALSE
St18	chr1	FALSE	FALSE
St3gal1	chr15	FALSE	TRUE
St3gal2	chr8	TRUE	FALSE
St3gal3	chr4	TRUE	TRUE
St3gal4	chr9	TRUE	TRUE
St3gal5	chr6	FALSE	FALSE
St3gal6	chr16	TRUE	FALSE
St6gal1	chr16	TRUE	TRUE
St6gal2	chr17	FALSE	FALSE
St6galnac1	chr11	TRUE	FALSE
St6galnac2	chr11	FALSE	TRUE
St6galnac3	chr3	TRUE	FALSE
St6galnac4	chr2	TRUE	FALSE
St6galnac5	chr3	TRUE	FALSE
St6galnac6	chr2	FALSE	FALSE
St7	chr6	FALSE	FALSE
St7l	chr3	FALSE	FALSE
St8sia1	chr6	FALSE	FALSE
St8sia2	chr7	TRUE	FALSE
St8sia3	chr18	FALSE	FALSE
St8sia4	chr1	FALSE	FALSE
St8sia5	chr18	FALSE	FALSE
St8sia6	chr2	FALSE	FALSE
Stab1	chr14	TRUE	TRUE
Stab2	chr10	FALSE	FALSE
Stac	chr9	FALSE	FALSE
Stac2	chr11	TRUE	TRUE
Stac3	chr10	FALSE	TRUE
Stag1	chr9	FALSE	FALSE
Stag2	chrX	FALSE	FALSE
Stag3	chr5	TRUE	FALSE
Stam	chr2	FALSE	TRUE
Stam2	chr2	TRUE	TRUE
Stambp	chr6	FALSE	FALSE
Stambpl1	chr19	FALSE	FALSE
Stap1	chr5	FALSE	FALSE
Stap2	chr17	FALSE	FALSE
Star	chr8	FALSE	FALSE
Stard10	chr7	FALSE	FALSE
Stard13	chr5	FALSE	FALSE
Stard3	chr11	FALSE	TRUE
Stard3nl	chr13	FALSE	FALSE
Stard4	chr18	TRUE	FALSE
Stard5	chr7	FALSE	TRUE
Stard6	chr18	TRUE	FALSE
Stard7	chr2	FALSE	FALSE
Stard8	chrX	TRUE	FALSE
Stard9	chr2	FALSE	FALSE
Stat1	chr1	FALSE	FALSE
Stat2	chr10	FALSE	FALSE
Stat3	chr11	TRUE	TRUE
Stat4	chr1	FALSE	FALSE
Stat5a	chr11	TRUE	TRUE
Stat5b	chr11	TRUE	TRUE
Stat6	chr10	FALSE	TRUE
Stau1	chr2	FALSE	FALSE
Stau2	chr1	TRUE	TRUE
Stbd1	chr5	TRUE	FALSE
Stc1	chr14	FALSE	FALSE
Stc2	chr11	FALSE	FALSE
Steap1	chr5	TRUE	TRUE
Steap2	chr5	FALSE	TRUE
Steap3	chr1	TRUE	TRUE
Steap4	chr5	FALSE	FALSE
Stfa1	chr16	FALSE	FALSE
Stfa2	chr16	FALSE	FALSE
Stfa2l1	chr16	FALSE	FALSE
Stfa3	chr16	TRUE	TRUE
Stil	chr4	FALSE	FALSE
Stim1	chr7	FALSE	FALSE
Stim2	chr5	FALSE	TRUE
Stimate	chr14	FALSE	TRUE
Sting1	chr18	FALSE	FALSE
Stip1	chr19	FALSE	TRUE
Stk10	chr11	FALSE	TRUE
Stk11	chr10	FALSE	FALSE
Stk11ip	chr1	TRUE	TRUE
Stk16	chr1	TRUE	FALSE
Stk17b	chr1	TRUE	FALSE
Stk19	chr17	FALSE	FALSE
Stk24	chr14	FALSE	TRUE
Stk25	chr1	FALSE	FALSE
Stk26	chrX	TRUE	FALSE
Stk3	chr15	FALSE	FALSE
Stk31	chr6	FALSE	FALSE
Stk32a	chr18	TRUE	FALSE
Stk32b	chr5	FALSE	FALSE
Stk32c	chr7	TRUE	TRUE
Stk33	chr7	FALSE	FALSE
Stk35	chr2	FALSE	FALSE
Stk36	chr1	TRUE	FALSE
Stk38	chr17	FALSE	TRUE
Stk38l	chr6	FALSE	TRUE
Stk39	chr2	FALSE	FALSE
Stk4	chr2	FALSE	TRUE
Stk40	chr4	FALSE	FALSE
Stkld1	chr2	TRUE	FALSE
Stmn1	chr4	FALSE	FALSE
Stmn2	chr3	TRUE	TRUE
Stmn3	chr2	FALSE	TRUE
Stmn4	chr14	TRUE	TRUE
Stmnd1	chr13	TRUE	TRUE
Stn1	chr19	FALSE	FALSE
Stom	chr2	FALSE	FALSE
Stoml1	chr9	FALSE	FALSE
Stoml2	chr4	FALSE	FALSE
Stoml3	chr3	TRUE	TRUE
Ston1	chr17	FALSE	FALSE
Ston2	chr12	TRUE	TRUE
Stox1	chr10	FALSE	FALSE
Stox2	chr8	TRUE	FALSE
Stpg1	chr4	TRUE	FALSE
Stpg2	chr3	FALSE	FALSE
Stpg3	chr2	FALSE	TRUE
Stpg4	chr17	TRUE	TRUE
Stra6	chr9	TRUE	TRUE
Stra6l	chr4	FALSE	FALSE
Stra8	chr6	TRUE	FALSE
Strada	chr11	FALSE	TRUE
Stradb	chr1	FALSE	FALSE
Strap	chr6	FALSE	TRUE
Strbp	chr2	FALSE	TRUE
Strc	chr2	TRUE	TRUE
Strip1	chr3	TRUE	FALSE
Strip2	chr6	FALSE	FALSE
Strit1	chr3	FALSE	FALSE
Strn	chr17	FALSE	FALSE
Strn3	chr12	FALSE	TRUE
Strn4	chr7	FALSE	TRUE
Stt3a	chr9	TRUE	FALSE
Stt3b	chr9	TRUE	FALSE
Stub1	chr17	FALSE	FALSE
Stum	chr1	TRUE	TRUE
Stx11	chr10	FALSE	TRUE
Stx12	chr4	TRUE	FALSE
Stx16	chr2	TRUE	FALSE
Stx17	chr4	FALSE	TRUE
Stx18	chr5	TRUE	TRUE
Stx19	chr16	TRUE	TRUE
Stx1a	chr5	FALSE	TRUE
Stx1b	chr7	TRUE	TRUE
Stx2	chr5	TRUE	TRUE
Stx3	chr19	TRUE	FALSE
Stx4a	chr7	TRUE	FALSE
Stx5a	chr19	FALSE	FALSE
Stx6	chr1	TRUE	FALSE
Stx7	chr10	FALSE	TRUE
Stx8	chr11	FALSE	TRUE
Stxbp1	chr2	TRUE	TRUE
Stxbp2	chr8	TRUE	TRUE
Stxbp3	chr3	TRUE	TRUE
Stxbp4	chr11	TRUE	TRUE
Stxbp5	chr10	TRUE	TRUE
Stxbp5l	chr16	FALSE	FALSE
Stxbp6	chr12	TRUE	FALSE
Styk1	chr6	FALSE	FALSE
Styx	chr14	FALSE	FALSE
Styxl1	chr5	TRUE	FALSE
Sub1	chr15	FALSE	TRUE
Sucla2	chr14	TRUE	FALSE
Suclg1	chr6	TRUE	FALSE
Suclg2	chr6	FALSE	FALSE
Sucnr1	chr3	FALSE	FALSE
Suco	chr1	FALSE	FALSE
Suds3	chr5	TRUE	FALSE
Sufu	chr19	FALSE	FALSE
Sugct	chr13	FALSE	FALSE
Sugp1	chr8	FALSE	TRUE
Sugp2	chr8	TRUE	FALSE
Sugt1	chr14	TRUE	FALSE
Sulf1	chr1	FALSE	FALSE
Sulf2	chr2	FALSE	FALSE
Sult1a1	chr7	TRUE	FALSE
Sult1b1	chr5	FALSE	FALSE
Sult1c1	chr17	FALSE	FALSE
Sult1c2	chr17	TRUE	FALSE
Sult1d1	chr5	TRUE	FALSE
Sult1e1	chr5	TRUE	FALSE
Sult2a1	chr7	FALSE	FALSE
Sult2a2	chr7	FALSE	TRUE
Sult2a3	chr7	FALSE	FALSE
Sult2a4	chr7	TRUE	FALSE
Sult2a5	chr7	FALSE	FALSE
Sult2a6	chr7	TRUE	FALSE
Sult2a7	chr7	FALSE	FALSE
Sult2a8	chr7	FALSE	FALSE
Sult2b1	chr7	TRUE	TRUE
Sult3a1	chr10	TRUE	FALSE
Sult3a2	chr10	FALSE	FALSE
Sult4a1	chr15	FALSE	TRUE
Sult5a1	chr8	TRUE	TRUE
Sult6b1	chr17	FALSE	FALSE
Sult6b2	chr6	TRUE	TRUE
Sumf1	chr6	TRUE	FALSE
Sumf2	chr5	FALSE	FALSE
Sumo1	chr1	FALSE	FALSE
Sumo2	chr11	TRUE	TRUE
Sumo3	chr10	FALSE	FALSE
Sun1	chr5	TRUE	FALSE
Sun2	chr15	TRUE	TRUE
Sun3	chr11	TRUE	FALSE
Sun5	chr2	FALSE	FALSE
Suox	chr10	FALSE	FALSE
Supt16	chr14	TRUE	FALSE
Supt20	chr3	TRUE	FALSE
Supt3	chr17	FALSE	TRUE
Supt4a	chr11	TRUE	TRUE
Supt5	chr7	FALSE	FALSE
Supt6	chr11	FALSE	FALSE
Supt7l	chr5	TRUE	TRUE
Supv3l1	chr10	TRUE	FALSE
Surf1	chr2	FALSE	FALSE
Surf2	chr2	FALSE	FALSE
Surf4	chr2	TRUE	FALSE
Surf6	chr2	FALSE	FALSE
Susd1	chr4	FALSE	FALSE
Susd2	chr10	FALSE	FALSE
Susd3	chr13	TRUE	TRUE
Susd4	chr1	TRUE	TRUE
Susd5	chr9	FALSE	FALSE
Susd6	chr12	FALSE	FALSE
Suv39h1	chrX	FALSE	FALSE
Suv39h2	chr2	FALSE	FALSE
Suz12	chr11	FALSE	FALSE
Sv2a	chr3	TRUE	TRUE
Sv2b	chr7	FALSE	FALSE
Sv2c	chr13	TRUE	TRUE
Sva	chr6	FALSE	TRUE
Sval1	chr6	TRUE	TRUE
Sval2	chr6	FALSE	FALSE
Sval3	chr6	TRUE	FALSE
Svbp	chr4	TRUE	FALSE
Svep1	chr4	FALSE	FALSE
Svil	chr18	TRUE	FALSE
Svip	chr7	FALSE	FALSE
Svop	chr5	TRUE	TRUE
Svopl	chr6	TRUE	TRUE
Svs1	chr6	FALSE	TRUE
Svs2	chr2	TRUE	TRUE
Svs3a	chr2	TRUE	FALSE
Svs3b	chr2	TRUE	FALSE
Svs4	chr2	FALSE	FALSE
Svs5	chr2	FALSE	FALSE
Svs6	chr2	FALSE	FALSE
Swap70	chr7	FALSE	TRUE
Swi5	chr2	FALSE	FALSE
Swsap1	chr9	FALSE	FALSE
Swt1	chr1	FALSE	FALSE
Syap1	chrX	TRUE	FALSE
Sybu	chr15	FALSE	FALSE
Syce1	chr7	FALSE	TRUE
Syce1l	chr8	TRUE	TRUE
Syce2	chr8	FALSE	FALSE
Syce3	chr15	TRUE	FALSE
Sycn	chr7	TRUE	TRUE
Sycp1	chr3	TRUE	FALSE
Sycp2	chr2	FALSE	FALSE
Sycp2l	chr13	FALSE	FALSE
Sycp3	chr10	FALSE	FALSE
Syde1	chr10	FALSE	FALSE
Syde2	chr3	TRUE	FALSE
Syf2	chr4	FALSE	FALSE
Syk	chr13	FALSE	FALSE
Sympk	chr7	FALSE	TRUE
Syn1	chrX	FALSE	FALSE
Syn2	chr6	FALSE	FALSE
Syn3	chr10	FALSE	TRUE
Sync	chr4	FALSE	TRUE
Syncrip	chr9	FALSE	FALSE
Syndig1	chr2	FALSE	FALSE
Syndig1l	chr12	FALSE	FALSE
Syne1	chr10	FALSE	FALSE
Syne2	chr12	FALSE	TRUE
Syne3	chr12	TRUE	TRUE
Syne4	chr7	FALSE	TRUE
Syngap1	chr17	FALSE	FALSE
Syngr1	chr15	FALSE	FALSE
Syngr2	chr11	FALSE	FALSE
Syngr3	chr17	TRUE	TRUE
Syngr4	chr7	TRUE	FALSE
Synj1	chr16	FALSE	FALSE
Synj2	chr17	FALSE	FALSE
Synj2bp	chr12	FALSE	FALSE
Synm	chr7	FALSE	TRUE
Synpo	chr18	TRUE	TRUE
Synpo2	chr3	FALSE	FALSE
Synpo2l	chr14	FALSE	TRUE
Synpr	chr14	FALSE	FALSE
Synrg	chr11	FALSE	TRUE
Syp	chrX	FALSE	TRUE
Sypl	chr12	FALSE	FALSE
Sypl2	chr3	FALSE	TRUE
Sys1	chr2	TRUE	TRUE
Syt1	chr10	TRUE	FALSE
Syt10	chr15	FALSE	FALSE
Syt11	chr3	TRUE	TRUE
Syt12	chr19	TRUE	TRUE
Syt13	chr2	FALSE	FALSE
Syt14	chr1	TRUE	FALSE
Syt15	chr14	TRUE	TRUE
Syt16	chr12	FALSE	FALSE
Syt17	chr7	FALSE	FALSE
Syt2	chr1	TRUE	TRUE
Syt3	chr7	TRUE	TRUE
Syt4	chr18	FALSE	FALSE
Syt5	chr7	FALSE	FALSE
Syt6	chr3	TRUE	TRUE
Syt7	chr19	TRUE	TRUE
Syt8	chr7	TRUE	FALSE
Syt9	chr7	TRUE	FALSE
Sytl1	chr4	TRUE	TRUE
Sytl2	chr7	FALSE	FALSE
Sytl3	chr17	TRUE	FALSE
Sytl4	chrX	FALSE	FALSE
Sytl5	chrX	TRUE	FALSE
Syvn1	chr19	FALSE	FALSE
Szrd1	chr4	TRUE	FALSE
Szt2	chr4	FALSE	TRUE
T	chr17	FALSE	TRUE
T2	chr17	FALSE	FALSE
Taar2	chr10	FALSE	TRUE
Tab1	chr15	FALSE	TRUE
Tab2	chr10	TRUE	FALSE
Tab3	chrX	TRUE	FALSE
Tac1	chr6	FALSE	TRUE
Tac2	chr10	FALSE	TRUE
Tac4	chr11	FALSE	TRUE
Tacc1	chr8	FALSE	TRUE
Tacc2	chr7	TRUE	TRUE
Tacc3	chr5	FALSE	FALSE
Taco1	chr11	TRUE	FALSE
Tacr1	chr6	FALSE	FALSE
Tacr2	chr10	TRUE	TRUE
Tacr3	chr3	FALSE	FALSE
Tada1	chr1	TRUE	TRUE
Tada2a	chr11	FALSE	FALSE
Tada2b	chr5	FALSE	FALSE
Tada3	chr6	TRUE	TRUE
Taf1	chrX	FALSE	FALSE
Taf10	chr7	TRUE	TRUE
Taf11	chr17	TRUE	FALSE
Taf12	chr4	FALSE	FALSE
Taf13	chr3	FALSE	FALSE
Taf15	chr11	FALSE	TRUE
Taf1a	chr1	FALSE	FALSE
Taf1b	chr12	TRUE	FALSE
Taf1c	chr8	TRUE	TRUE
Taf1d	chr9	FALSE	TRUE
Taf2	chr15	FALSE	FALSE
Taf3	chr2	FALSE	TRUE
Taf4	chr2	FALSE	TRUE
Taf4b	chr18	TRUE	TRUE
Taf5	chr19	FALSE	TRUE
Taf5l	chr8	FALSE	TRUE
Taf6	chr5	TRUE	TRUE
Taf6l	chr19	TRUE	TRUE
Taf7	chr18	FALSE	FALSE
Taf7l	chrX	FALSE	FALSE
Taf8	chr17	FALSE	FALSE
Taf9	chr13	FALSE	TRUE
Taf9b	chrX	FALSE	TRUE
Tafa1	chr6	FALSE	FALSE
Tafa2	chr10	FALSE	FALSE
Tafa3	chr3	TRUE	TRUE
Tafa4	chr6	FALSE	FALSE
Tafa5	chr15	FALSE	TRUE
Tagap	chr17	FALSE	FALSE
Tagap1	chr17	FALSE	FALSE
Tagln	chr9	FALSE	FALSE
Tagln2	chr1	TRUE	FALSE
Tagln3	chr16	TRUE	TRUE
Tal1	chr4	FALSE	FALSE
Tal2	chr4	TRUE	TRUE
Taldo1	chr7	TRUE	FALSE
Tamm41	chr6	FALSE	FALSE
