"SYMBOL","mecp2_Fold","mecp2_FDR","mecp2_sig","n_mecp2_peaks","n_mecp2_sig_peaks","h2a_Fold","h2a_FDR","h2a_sig","n_h2a_peaks","n_h2a_sig_peaks","sig","quadrant"
"Prdm8",0.310819792711564,0.151817413,FALSE,3,0,0.263440585020251,0.010929715,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prdm9",-0.009876398,0.977754042,FALSE,1,0,0.796430138,4.55e-07,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prelp",0.0379259675442538,0.44998636,FALSE,7,0,0.106531935298586,0.034784064,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prep",0.74010236429367,0.001544361,TRUE,4,1,0.628332823585793,1.38e-05,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Prex1",-0.803764643419533,0.001854366,TRUE,18,1,-0.0713432981954562,1.83e-06,TRUE,19,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Prf1",-0.41446497674295,0.080949635,FALSE,3,0,-0.194656249,0.131974888,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prickle1",-0.642180611538531,0.010230835,TRUE,19,1,0.909041182744292,5.4e-16,TRUE,9,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Prickle2",-0.528923441375065,0.04287725,TRUE,10,1,0.264112262589756,0.000775958,TRUE,7,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Prim2",-0.030714258,0.912579808,FALSE,1,0,0.94820657708446,3.08e-06,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prima1",0.00289009810497031,0.824900173,FALSE,4,0,0.300311615984574,6.3e-05,TRUE,8,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prkacb",0.00440637958933738,0.955947236,FALSE,3,0,0.797520286334548,3.63e-09,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prkag2",1.19959965922757,2.7e-07,TRUE,16,1,0.52353485601364,5.61e-11,TRUE,23,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Prkar1b",-0.0463492342433174,0.486730096,FALSE,6,0,-0.327181593501894,0.000268075,TRUE,6,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prkar2b",-0.642112752645351,0.020599869,TRUE,4,1,-0.0334300343185672,0.207680341,FALSE,4,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prkca",-1.04643426206183,0.00021448,TRUE,7,1,-0.416240505925401,0.000331251,TRUE,2,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Prkcb",-0.052954534,0.827796935,FALSE,1,0,-0.47668301,0.00044159,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prkcd",-0.110327258601767,0.534835398,FALSE,4,0,0.0566174778039316,0.062848263,FALSE,9,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prkce",1.00021879416388,4.28e-10,TRUE,11,1,-0.28566740573193,2.9e-08,TRUE,13,1,"Significant","Q4 (MeCP2 up / H2A down)"
"Prkcg",-0.050335305,0.843937008,FALSE,1,0,-0.294895192,0.015589094,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prkch",0.0321290977173794,0.785955865,FALSE,3,0,0.499284653892117,1.82e-07,TRUE,7,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prkcq",-0.0430459436027338,0.860020581,FALSE,3,0,0.108381385957679,0.054034277,FALSE,3,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prkcz",-0.471865901569149,0.047705117,TRUE,5,1,-0.664871665843608,3.05e-05,TRUE,4,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Prkd1",1.41393508852443,6.74e-06,TRUE,3,1,1.31593320615995,4.57e-30,TRUE,5,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Prkg1",0.014194684,0.965608427,FALSE,1,0,0.40885589330431,0.000108196,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prkn",1.45713790681161,2.02e-10,TRUE,51,1,0.786585091098049,2.19e-13,TRUE,32,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Prkra",-0.031936766,0.909566187,FALSE,1,0,0.814145347,4.76e-15,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prlh",-1.04286528710922,0.000110614,TRUE,3,1,-0.555188887488491,0.000225589,TRUE,3,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Prlhr",-0.048410893,0.848602125,FALSE,1,0,0.254864899281209,0.0154301,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prmt2",-0.053195445,0.830046242,FALSE,1,0,0.800656329,7.14e-07,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prmt6",-0.010388423,0.976475782,FALSE,1,0,0.839040739752407,5.92e-08,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prmt8",-0.0885140541863542,0.554909684,FALSE,4,0,0.0610619262513143,0.085010145,FALSE,4,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prnd",-0.21857484,0.302155705,FALSE,1,0,0.0569029016411819,0.359110258,FALSE,2,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prob1",-0.005838332,0.988375374,FALSE,1,0,-0.492625076,1.18e-09,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prodh",0.041237899,0.875357245,FALSE,1,0,-0.153986681695177,0.176438591,FALSE,2,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Prok2",-0.0260954764110475,0.450685097,FALSE,18,0,0.0702780714152275,0.012741556,TRUE,17,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prokr1",-0.1566565,0.41964539,FALSE,1,0,-0.256017297,0.009092018,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prokr2",-0.0753744683353919,0.732086634,FALSE,2,0,0.735645408534666,2.3e-09,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prom1",1.92541430288502,1.4e-13,TRUE,4,1,0.743790434977918,2.05e-09,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Prom2",0.0482278248094257,0.832136269,FALSE,2,0,0.37297264441839,1.68e-06,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prop1",-0.0390417018795547,0.874444293,FALSE,2,0,0.458976857,0.003673353,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Pros1",2.7335257678062,1.21e-13,TRUE,4,1,1.49469878802181,1.85e-39,TRUE,14,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Proser2",0.163712408355521,0.457764235,FALSE,2,0,0.534899311083986,9.82e-08,TRUE,3,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prox1",0.24573725703546,0.055924903,FALSE,10,0,0.51123103934634,1.5e-15,TRUE,8,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prpf38b",-0.140284812,0.503553948,FALSE,1,0,0.780775351,1.2e-07,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prpf40a",-0.148555058688207,0.467987923,FALSE,2,0,0.671602863886467,2.82e-10,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prpf40b",-0.055246616,0.826710489,FALSE,1,0,-0.257982809,0.007172781,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prph",-0.021284187237803,0.939615702,FALSE,2,0,-0.330536833,0.000724421,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prps1",-0.0307454450983095,0.906375924,FALSE,2,0,0.294262153,0.010443715,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prr11",-0.042549306,0.868038843,FALSE,1,0,0.097509412,0.726652722,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prr16",1.6551781683571,8.12e-12,TRUE,7,1,0.91460284446221,9.64e-16,TRUE,9,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Prr18",0.011547677,0.973002728,FALSE,1,0,-0.131383555,0.303337053,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Prr30",1.8428898065789,4.44e-13,TRUE,2,1,1.17977363476996,2.85e-26,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Prr35",-0.065975914,0.775401516,FALSE,1,0,-0.15283224,0.204296588,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prr36",-0.113303646,0.59700576,FALSE,1,0,0.205357065155247,0.129963297,FALSE,2,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prr5",-0.261258049273916,0.1752729,FALSE,5,0,-0.249038081288319,0.018436753,TRUE,5,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prr5l",-0.16711978645477,0.388831235,FALSE,3,0,-0.418057412735886,0.010946398,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prr7",-0.175369597,0.41583262,FALSE,1,0,-0.399712888,0.000585191,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prrc1",-0.113817695291464,0.506370949,FALSE,5,0,-0.167836470640549,0.003994341,TRUE,6,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prrc2b",-0.172369009653059,0.383433776,FALSE,5,0,-0.575095584691997,4.63e-05,TRUE,5,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prrg3",-0.040700273,0.883195201,FALSE,1,0,0.585286096,0.000195533,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prrg4",-0.113076786,0.57268272,FALSE,1,0,0.274801840187525,0.060591047,FALSE,2,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prrt1b",-0.001160509,0.997660518,FALSE,1,0,-0.310001767,0.026655619,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prrt4",-0.072515986,0.75495715,FALSE,1,0,-0.165796093932032,0.119702333,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prrx2",0.029172537,0.919094669,FALSE,1,0,-0.167775321,0.386698994,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Prss12",-0.034937371,0.902664727,FALSE,1,0,-0.084207547,0.378651698,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prss16",-0.048967266,0.846891818,FALSE,1,0,-0.434623286850594,4.25e-05,TRUE,9,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prss35",-0.032903885,0.904059331,FALSE,1,0,0.106809812,0.553202747,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Prss52",0.310735102651467,0.154492309,FALSE,4,0,0.433714105641492,0.000257464,TRUE,4,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prss55",0.032603818,0.905715628,FALSE,1,0,0.387551535987708,0.003960062,TRUE,3,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Prtg",-0.065714802,0.782190344,FALSE,1,0,-0.142311544,0.372225469,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prtn3",-0.092316911,0.691990459,FALSE,1,0,-0.143654062183787,0.218480025,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Prune2",2.6093340366831,8.98e-24,TRUE,8,1,1.45286062648979,1.18e-24,TRUE,9,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Prxl2b",0.004411415,0.991329043,FALSE,1,0,-0.014750222,0.910141836,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Psap",-0.157376073,0.440484755,FALSE,1,0,-0.272621149,0.057132012,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Psapl1",-0.53957968037748,0.042341783,TRUE,14,1,-0.314316563065456,0.000143542,TRUE,12,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Psat1",0.10099433726568,0.568985145,FALSE,4,0,0.390761302813765,0.001036977,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Psd",-0.074036376,0.745316125,FALSE,1,0,0.096085242,0.280678943,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Psd2",0.990604533855765,7.42e-06,TRUE,9,1,0.600118557430453,9.48e-13,TRUE,10,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Psd3",2.58120784767028,1.12e-21,TRUE,12,1,1.10294630379323,1.85e-38,TRUE,13,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Psd4",-0.323256114,0.167115107,FALSE,1,0,-0.0347940642430397,0.507147686,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Psen2",-0.13477333514802,0.482324048,FALSE,2,0,0.570954810876371,3.32e-06,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Psma1",-0.0434292449671793,0.790719028,FALSE,2,0,1.468012036,6.75e-44,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Psma6",0.196586287496886,0.189002718,FALSE,4,0,1.78161929847504,3.25e-29,TRUE,6,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Psmb1",0.687872926,0.01003971,TRUE,1,1,0.234806981520534,0.01130303,TRUE,2,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Psmb11",-0.009881341,0.977746537,FALSE,1,0,0.45809176,0.001383091,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Psmb2",-0.168097695775435,0.373116942,FALSE,2,0,-0.187048759,0.258495964,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Psmb7",-0.0760838423601929,0.712454085,FALSE,2,0,1.19515174778598,3.1e-14,TRUE,5,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Psmb9",0.00498516,0.991153662,FALSE,1,0,-0.551207873,4.74e-07,TRUE,1,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"Psmd7",0.080408944,0.708244954,FALSE,1,0,0.415463303995903,0.049359175,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Psme2",-0.080045947,0.716495175,FALSE,1,0,0.637008852,0.000139971,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Psme3ip1",-0.016823832,0.957946247,FALSE,1,0,0.638814728208829,5.54e-07,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Psmg4",0.674016052240432,0.01487814,TRUE,2,1,0.845833394020877,6e-12,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Pstpip2",-0.02012622,0.94895805,FALSE,1,0,-0.245178749,0.076619433,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptbp1",-0.021146609,0.94516515,FALSE,1,0,-0.530956179,6.63e-06,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptbp2",0.530253749262145,0.036353233,TRUE,8,1,0.781406678956121,5.36e-15,TRUE,15,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptbp3",0.118124343,0.598447781,FALSE,1,0,1.256415636,4.48e-20,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ptcd2",-0.02719301,0.926942747,FALSE,1,0,0.249429524,0.02712034,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptch1",0.0673337117814408,0.289932613,FALSE,3,0,0.727433683759707,4.11e-16,TRUE,5,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ptch2",-0.052195582420154,0.833915237,FALSE,2,0,0.053014428,0.764211426,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptchd4",1.8180083229946,7.61e-14,TRUE,7,1,0.931118047337038,1.52e-19,TRUE,5,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Pten",-0.075568122,0.727370882,FALSE,1,0,0.934179775,6.23e-15,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Pter",0.660211049,0.031104654,TRUE,1,1,0.787145896961351,6.98e-12,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptf1a",-0.0796494040106593,0.711533056,FALSE,2,0,-0.479484718,2.94e-07,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptgdr2",-0.012510414,0.970759601,FALSE,1,0,0.158884263,0.273608595,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptgds",0.0250131858753117,0.749000748,FALSE,2,0,0.634722294555526,3.93e-10,TRUE,2,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ptger1",-0.336350581784767,0.167320313,FALSE,2,0,-0.12918382707623,0.236418259,FALSE,2,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptger3",-0.033970062,0.904939329,FALSE,1,0,-0.530729153306351,0.000720477,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptger4",-0.002703125,0.994611007,FALSE,1,0,-0.408413923798903,0.012324868,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptges",-0.142286736347071,0.46429196,FALSE,2,0,-0.268048327004937,0.04223076,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptgfrn",-0.668081489759497,0.002281644,TRUE,7,1,-0.360714730265755,1.4e-06,TRUE,10,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Ptgir",-0.081478682,0.707217312,FALSE,1,0,-0.104225244,0.513733511,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptgis",-0.995554801057925,0.000245894,TRUE,7,1,-0.490299097312555,0.000339892,TRUE,7,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Ptgr3",0.124229481078044,0.093500628,FALSE,14,0,-0.426002155488496,1.67e-06,TRUE,9,1,"Not significant","Q4 (MeCP2 up / H2A down)"
"Ptgs1",-1.17115330728317,0.000277047,TRUE,3,1,-0.371169406430622,3.69e-06,TRUE,5,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Pth2r",1.51282446123149,1.29e-08,TRUE,6,1,1.23006785446683,1.99e-22,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Pthlh",-0.027572733,0.926512839,FALSE,1,0,-0.198234575,0.028612514,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptk2",-1.27673428601021,5.28e-05,TRUE,9,1,0.282695616392843,0.000447967,TRUE,7,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Ptk2b",-0.24268005703677,0.16755654,FALSE,6,0,-0.318038040796019,0.001590137,TRUE,10,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptk6",-0.054701707,0.824784552,FALSE,1,0,-0.740716544,7e-05,TRUE,1,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptk7",0.00156762444859124,0.957513809,FALSE,2,0,0.013137898,0.928783562,FALSE,1,0,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ptma",-0.145424255051125,0.394888381,FALSE,3,0,0.609534107398649,4.27e-06,TRUE,2,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptms",-0.057515868,0.806360752,FALSE,1,0,0.503560471,0.003073366,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptn",-0.57072027098781,0.001505592,TRUE,14,1,0.721093089531477,6.43e-09,TRUE,17,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Ptp4a1",-0.103147296,0.642844426,FALSE,1,0,0.973579502,2.5e-16,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptp4a3",-0.29730337798755,0.102150057,FALSE,7,0,-0.324678943137584,0.000643562,TRUE,7,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptpa",-0.0817603743550542,0.707462982,FALSE,2,0,-0.613535296582866,1.8e-05,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptpdc1",-0.043662612,0.866007739,FALSE,1,0,0.569161624,0.000197598,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptpn1",-0.049091094184033,0.830272299,FALSE,3,0,-0.394630405834324,0.007705303,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptpn11",-0.205632435,0.360626495,FALSE,1,0,-0.424303015707839,0.030151401,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptpn13",-0.130441603,0.55829949,FALSE,1,0,-0.117845203,0.283375352,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptpn14",-0.0876880169920329,0.576341438,FALSE,10,0,0.184431379310256,0.002788913,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptpn18",-0.070901885,0.760664371,FALSE,1,0,0.0908561023479208,0.558035543,FALSE,2,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptpn2",-0.169795782,0.397520506,FALSE,1,0,0.707101752,2.63e-05,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptpn20",0.88990332896627,0.001010636,TRUE,4,1,0.821974166062614,1.58e-23,TRUE,6,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptpn21",-0.04158688,0.873990966,FALSE,1,0,1.466640745,2.02e-46,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptpn3",-0.160441478287899,0.309890677,FALSE,5,0,0.519462099533942,2.62e-08,TRUE,12,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptpn5",0.069810928,0.765046369,FALSE,1,0,0.875422815,5.31e-09,TRUE,1,1,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ptprb",1.1531013893719,4.49e-05,TRUE,4,1,0.776446394987082,2.12e-10,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptprc",-0.136968608,0.501522742,FALSE,1,0,0.364863456,0.002142688,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptprd",2.27847971646478,1.17e-17,TRUE,8,1,1.05271540824364,5.1e-29,TRUE,31,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptpre",-0.446658196414958,0.034505032,TRUE,16,1,-0.352623693485736,0.006113418,TRUE,8,1,"Significant","Q3 (MeCP2 down / H2A down)"
"Ptprf",-0.212768519616684,0.223730793,FALSE,3,0,-0.292692554915454,0.029136578,TRUE,6,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptprg",1.58054296352211,9.61e-13,TRUE,21,1,0.672331666615997,5.13e-17,TRUE,32,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptprh",0.790912774507335,0.014777355,TRUE,2,1,0.964581159,1.76e-13,TRUE,1,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptprj",0.962165710686107,0.001362106,TRUE,5,1,0.679284075710764,6.5e-10,TRUE,6,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptprk",1.74893128678212,3.66e-13,TRUE,25,1,1.05118564320688,1.6e-34,TRUE,35,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptprm",0.260034606073953,0.049535108,TRUE,31,1,0.660367029644328,7.41e-16,TRUE,37,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptprn",-0.111253153,0.618725338,FALSE,1,0,0.426664207,0.001145914,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptprn2",-0.528484728900488,0.001586701,TRUE,16,1,0.641014304002469,3.79e-15,TRUE,17,1,"Significant","Q2 (MeCP2 down / H2A up)"
"Ptpro",0.764445485269958,0.001900819,TRUE,9,1,0.49533569384025,2.31e-06,TRUE,6,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptprr",1.82822786378027,5.2e-09,TRUE,5,1,0.937682051502285,4.58e-15,TRUE,7,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptprs",-0.0712180666433441,0.617166816,FALSE,3,0,-0.751273577567158,3.14e-15,TRUE,4,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptprt",0.904136351703768,0.001532431,TRUE,27,1,0.561570307271651,8.81e-10,TRUE,22,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptprtos",1.01911597976746,7.68e-05,TRUE,6,1,0.456745431801392,0.000517077,TRUE,3,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Ptpru",-0.0813279563880485,0.223402458,FALSE,27,0,-0.518949604979825,3.52e-06,TRUE,18,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptprv",-0.0613854467943275,0.776195695,FALSE,2,0,-0.220976294862546,0.012416963,TRUE,3,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ptprz1",2.788479283,2.28e-15,TRUE,1,1,0.804016058876702,5.77e-08,TRUE,4,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Pttg1ip",-0.0595480565099651,0.811753591,FALSE,2,0,0.071451509,0.679830533,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ptx3",0.038072893,0.886692126,FALSE,1,0,-0.18036429,0.204768945,FALSE,1,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Pum3",-0.299923473831489,0.137846828,FALSE,5,0,0.747305741622041,7.53e-11,TRUE,13,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Purb",-0.034157378,0.901626952,FALSE,1,0,0.218075785,0.111923599,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Purg",-0.198967731535289,0.315035573,FALSE,2,0,0.495747669,1.48e-05,TRUE,1,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Pvalb",-0.034812558,0.898630882,FALSE,1,0,-0.410650213057066,1.91e-06,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Pvt1",0.0774790853324901,6.79e-05,TRUE,20,1,0.931943031075184,1.69e-23,TRUE,36,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Pwwp2b",-0.183992753397091,0.300546913,FALSE,7,0,0.202578138800404,0.020970313,TRUE,8,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Pwwp3a",-0.037640565,0.889173867,FALSE,1,0,0.131936036,0.346683937,FALSE,1,0,"Not significant","Q2 (MeCP2 down / H2A up)"
"Pxdn",0.0627581069284121,0.776074741,FALSE,2,0,-0.102820809066357,0.119464309,FALSE,3,0,"Not significant","Q4 (MeCP2 up / H2A down)"
"Pxn",-0.120669245596576,0.570061951,FALSE,4,0,-0.459680382191421,0.000245006,TRUE,6,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Pxylp1",-0.420670946530592,0.064954144,FALSE,5,0,0.43642996082845,9.8e-06,TRUE,4,1,"Not significant","Q2 (MeCP2 down / H2A up)"
"Pygb",-0.0573230572264353,0.796052895,FALSE,4,0,-0.20331302503954,1.72e-09,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Pygl",-0.134911071219773,0.419490977,FALSE,3,0,-0.240457060582843,0.023112861,TRUE,7,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Pygm",-0.035494017,0.896823019,FALSE,1,0,-0.574089296457098,7.15e-10,TRUE,2,1,"Not significant","Q3 (MeCP2 down / H2A down)"
"Pyroxd2",1.43024343040417,1.18e-10,TRUE,13,1,0.582792643385024,3.76e-08,TRUE,12,1,"Significant","Q1 (MeCP2 up / H2A up)"
"Pyy",-0.085833958,0.697311759,FALSE,1,0,-0.196580245,0.069293965,FALSE,1,0,"Not significant","Q3 (MeCP2 down / H2A down)"
"Qdpr",-0.046566614,0.857208716,FALSE,1,0,0.778057333520869,1.52e-08,TRUE,3,1,"Not significant","Q2 (MeCP2 down / H2A up)"
