gene_name	chr	mch_hypo	in_target
Tspyl5	chr15	FALSE	FALSE
Tsr1	chr11	TRUE	TRUE
Tsr2	chrX	FALSE	TRUE
Tsr3	chr17	FALSE	TRUE
Tssc4	chr7	FALSE	TRUE
Tssk1	chr16	FALSE	TRUE
Tssk2	chr16	FALSE	TRUE
Tssk3	chr4	FALSE	TRUE
Tssk4	chr14	FALSE	TRUE
Tssk5	chr15	FALSE	TRUE
Tssk6	chr8	FALSE	TRUE
Tst	chr15	FALSE	TRUE
Tsta3	chr15	FALSE	TRUE
Tstd1	chr1	FALSE	TRUE
Tstd2	chr4	FALSE	TRUE
Tstd3	chr4	FALSE	TRUE
Tsx	chrX	FALSE	TRUE
Ttbk1	chr17	TRUE	TRUE
Ttbk2	chr2	TRUE	TRUE
Ttc1	chr11	FALSE	TRUE
Ttc12	chr9	FALSE	TRUE
Ttc13	chr8	TRUE	TRUE
Ttc14	chr3	FALSE	TRUE
Ttc16	chr2	FALSE	TRUE
Ttc17	chr2	TRUE	TRUE
Ttc19	chr11	FALSE	TRUE
Ttc21a	chr9	FALSE	TRUE
Ttc21b	chr2	FALSE	TRUE
Ttc22	chr4	FALSE	TRUE
Ttc23	chr7	TRUE	TRUE
Ttc23l	chr15	FALSE	FALSE
Ttc24	chr3	FALSE	TRUE
Ttc25	chr11	TRUE	TRUE
Ttc26	chr6	FALSE	TRUE
Ttc27	chr17	TRUE	TRUE
Ttc28	chr5	FALSE	TRUE
Ttc29	chr8	TRUE	FALSE
Ttc3	chr16	TRUE	TRUE
Ttc30a1	chr2	FALSE	TRUE
Ttc30a2	chr2	FALSE	TRUE
Ttc30b	chr2	FALSE	TRUE
Ttc32	chr12	FALSE	TRUE
Ttc33	chr15	FALSE	TRUE
Ttc34	chr4	FALSE	TRUE
Ttc36	chr9	FALSE	TRUE
Ttc37	chr13	FALSE	TRUE
Ttc38	chr15	FALSE	TRUE
Ttc39a	chr4	TRUE	TRUE
Ttc39b	chr4	FALSE	TRUE
Ttc39c	chr18	FALSE	TRUE
Ttc39d	chr17	FALSE	TRUE
Ttc4	chr4	FALSE	TRUE
Ttc41	chr10	FALSE	TRUE
Ttc5	chr14	FALSE	TRUE
Ttc6	chr12	TRUE	FALSE
Ttc7	chr17	FALSE	TRUE
Ttc7b	chr12	TRUE	TRUE
Ttc8	chr12	FALSE	TRUE
Ttc9	chr12	TRUE	TRUE
Ttc9b	chr7	FALSE	TRUE
Ttc9c	chr19	FALSE	TRUE
Ttf1	chr2	TRUE	TRUE
Ttf2	chr3	FALSE	TRUE
Tti1	chr2	FALSE	TRUE
Tti2	chr8	FALSE	TRUE
Ttk	chr9	FALSE	TRUE
Ttl	chr2	FALSE	TRUE
Ttll1	chr15	FALSE	TRUE
Ttll10	chr4	FALSE	TRUE
Ttll11	chr2	TRUE	TRUE
Ttll12	chr15	FALSE	TRUE
Ttll13	chr7	FALSE	TRUE
Ttll2	chr17	FALSE	FALSE
Ttll3	chr6	FALSE	TRUE
Ttll4	chr1	TRUE	TRUE
Ttll5	chr12	TRUE	TRUE
Ttll6	chr11	FALSE	FALSE
Ttll7	chr3	TRUE	TRUE
Ttll8	chr15	TRUE	TRUE
Ttll9	chr2	FALSE	TRUE
Ttn	chr2	TRUE	TRUE
Ttpa	chr4	FALSE	FALSE
Ttpal	chr2	FALSE	TRUE
Ttr	chr18	FALSE	TRUE
Ttyh1	chr7	FALSE	TRUE
Ttyh2	chr11	FALSE	TRUE
Ttyh3	chr5	FALSE	TRUE
Tub	chr7	FALSE	TRUE
Tuba1a	chr15	FALSE	TRUE
Tuba1b	chr15	FALSE	TRUE
Tuba1c	chr15	FALSE	TRUE
Tuba3a	chr6	FALSE	TRUE
Tuba3b	chr6	FALSE	TRUE
Tuba4a	chr1	FALSE	TRUE
Tuba8	chr6	FALSE	TRUE
Tubal3	chr13	TRUE	TRUE
Tubb1	chr2	FALSE	TRUE
Tubb2a	chr13	FALSE	TRUE
Tubb2b	chr13	FALSE	TRUE
Tubb3	chr8	FALSE	TRUE
Tubb4a	chr17	FALSE	TRUE
Tubb4b	chr2	FALSE	TRUE
Tubb5	chr17	FALSE	TRUE
Tubb6	chr18	FALSE	TRUE
Tubd1	chr11	TRUE	TRUE
Tube1	chr10	FALSE	TRUE
Tubg1	chr11	FALSE	TRUE
Tubg2	chr11	FALSE	TRUE
Tubgcp2	chr7	FALSE	TRUE
Tubgcp3	chr8	TRUE	TRUE
Tubgcp4	chr2	FALSE	TRUE
Tubgcp5	chr7	FALSE	TRUE
Tubgcp6	chr15	FALSE	TRUE
Tufm	chr7	FALSE	TRUE
Tuft1	chr3	TRUE	TRUE
Tug1	chr11	TRUE	TRUE
Tulp1	chr17	FALSE	TRUE
Tulp2	chr7	FALSE	TRUE
Tulp3	chr6	TRUE	TRUE
Tulp4	chr17	TRUE	TRUE
Tunar	chr12	TRUE	TRUE
Tusc1	chr4	FALSE	FALSE
Tusc2	chr9	FALSE	TRUE
Tusc3	chr8	FALSE	FALSE
Tut1	chr19	FALSE	TRUE
Tut4	chr4	TRUE	TRUE
Tut7	chr13	TRUE	TRUE
Tvp23a	chr16	TRUE	TRUE
Tvp23b	chr11	TRUE	TRUE
Twf1	chr15	FALSE	TRUE
Twf2	chr9	FALSE	TRUE
Twist1	chr12	FALSE	FALSE
Twist2	chr1	FALSE	TRUE
Twistnb	chr12	FALSE	TRUE
Twnk	chr19	FALSE	TRUE
Twsg1	chr17	FALSE	TRUE
Txk	chr5	TRUE	FALSE
Txlna	chr4	FALSE	TRUE
Txlnb	chr10	TRUE	FALSE
Txlng	chrX	FALSE	TRUE
Txn1	chr4	FALSE	TRUE
Txn2	chr15	FALSE	TRUE
Txndc11	chr16	TRUE	TRUE
Txndc12	chr4	FALSE	TRUE
Txndc15	chr13	FALSE	TRUE
Txndc16	chr14	TRUE	TRUE
Txndc17	chr11	FALSE	TRUE
Txndc2	chr17	FALSE	TRUE
Txndc5	chr13	FALSE	TRUE
Txndc8	chr4	FALSE	FALSE
Txndc9	chr1	FALSE	TRUE
Txnip	chr3	FALSE	TRUE
Txnl1	chr18	FALSE	TRUE
Txnl4a	chr18	FALSE	TRUE
Txnl4b	chr8	TRUE	TRUE
Txnrd1	chr10	FALSE	TRUE
Txnrd2	chr16	FALSE	TRUE
Txnrd3	chr6	FALSE	TRUE
Tyk2	chr9	FALSE	TRUE
Tymp	chr15	FALSE	TRUE
Tyms	chr5	TRUE	TRUE
Tyr	chr7	TRUE	FALSE
Tyro3	chr2	FALSE	TRUE
Tyrobp	chr7	FALSE	TRUE
Tyrp1	chr4	FALSE	FALSE
Tysnd1	chr10	FALSE	TRUE
Tyw1	chr5	FALSE	TRUE
Tyw3	chr3	FALSE	TRUE
Tyw5	chr1	FALSE	TRUE
U2af1	chr17	FALSE	TRUE
U2af1l4	chr7	FALSE	TRUE
U2af2	chr7	TRUE	TRUE
U2surp	chr9	FALSE	TRUE
Uaca	chr9	FALSE	TRUE
Uap1	chr1	FALSE	TRUE
Uap1l1	chr2	FALSE	TRUE
Uba1	chrX	FALSE	TRUE
Uba2	chr7	FALSE	TRUE
Uba3	chr6	FALSE	TRUE
Uba5	chr9	FALSE	TRUE
Uba52	chr8	FALSE	TRUE
Uba6	chr5	TRUE	TRUE
Uba7	chr9	FALSE	TRUE
Ubac1	chr2	TRUE	TRUE
Ubac2	chr14	TRUE	TRUE
Ubald1	chr16	FALSE	TRUE
Ubald2	chr11	FALSE	TRUE
Ubap1	chr4	FALSE	TRUE
Ubap1l	chr9	FALSE	TRUE
Ubap2	chr4	FALSE	TRUE
Ubap2l	chr3	TRUE	TRUE
Ubash3a	chr17	TRUE	TRUE
Ubash3b	chr9	FALSE	TRUE
Ubb	chr11	FALSE	TRUE
Ubc	chr5	FALSE	TRUE
Ubd	chr17	FALSE	FALSE
Ube2a	chrX	FALSE	TRUE
Ube2b	chr11	FALSE	TRUE
Ube2c	chr2	FALSE	TRUE
Ube2cbp	chr9	TRUE	TRUE
Ube2d1	chr10	FALSE	TRUE
Ube2d2a	chr18	TRUE	TRUE
Ube2d2b	chr5	FALSE	TRUE
Ube2d3	chr3	FALSE	TRUE
Ube2dnl2	chrX	FALSE	FALSE
Ube2e1	chr14	TRUE	TRUE
Ube2e2	chr14	TRUE	TRUE
Ube2e3	chr2	TRUE	TRUE
Ube2f	chr1	FALSE	TRUE
Ube2g1	chr11	FALSE	TRUE
Ube2g2	chr10	FALSE	TRUE
Ube2h	chr6	TRUE	TRUE
Ube2i	chr17	FALSE	TRUE
Ube2j1	chr4	FALSE	TRUE
Ube2j2	chr4	TRUE	TRUE
Ube2k	chr5	TRUE	TRUE
Ube2l3	chr16	FALSE	TRUE
Ube2l6	chr2	FALSE	TRUE
Ube2m	chr7	FALSE	TRUE
Ube2n	chr10	TRUE	TRUE
Ube2o	chr11	TRUE	TRUE
Ube2q1	chr3	FALSE	TRUE
Ube2q2	chr9	FALSE	TRUE
Ube2ql1	chr13	TRUE	TRUE
Ube2r2	chr4	TRUE	TRUE
Ube2s	chr7	FALSE	TRUE
Ube2t	chr1	FALSE	TRUE
Ube2u	chr4	TRUE	FALSE
Ube2v1	chr2	FALSE	TRUE
Ube2v2	chr16	FALSE	TRUE
Ube2w	chr1	TRUE	TRUE
Ube2z	chr11	FALSE	TRUE
Ube3a	chr7	TRUE	TRUE
Ube3b	chr5	FALSE	TRUE
Ube3c	chr5	TRUE	TRUE
Ube4a	chr9	FALSE	TRUE
Ube4b	chr4	TRUE	TRUE
Ubfd1	chr7	FALSE	TRUE
Ubiad1	chr4	FALSE	TRUE
Ubl3	chr5	FALSE	TRUE
Ubl4a	chrX	FALSE	TRUE
Ubl4b	chr3	FALSE	TRUE
Ubl5	chr9	FALSE	TRUE
Ubl7	chr9	FALSE	TRUE
Ublcp1	chr11	FALSE	FALSE
Ubn1	chr16	FALSE	TRUE
Ubn2	chr6	TRUE	TRUE
Ubox5	chr2	FALSE	TRUE
Ubp1	chr9	TRUE	TRUE
Ubqln1	chr13	FALSE	TRUE
Ubqln2	chrX	FALSE	TRUE
Ubqln3	chr7	FALSE	FALSE
Ubqln4	chr3	FALSE	TRUE
Ubqln5	chr7	FALSE	FALSE
Ubqlnl	chr7	FALSE	FALSE
Ubr1	chr2	FALSE	TRUE
Ubr2	chr17	TRUE	TRUE
Ubr3	chr2	TRUE	TRUE
Ubr4	chr4	TRUE	TRUE
Ubr5	chr15	TRUE	TRUE
Ubr7	chr12	FALSE	TRUE
Ubtd1	chr19	FALSE	TRUE
Ubtd2	chr11	FALSE	TRUE
Ubtf	chr11	FALSE	TRUE
Ubtfl1	chr9	FALSE	FALSE
Ubxn1	chr19	FALSE	TRUE
Ubxn10	chr4	FALSE	TRUE
Ubxn11	chr4	FALSE	TRUE
Ubxn2a	chr12	FALSE	TRUE
Ubxn2b	chr4	FALSE	TRUE
Ubxn4	chr1	FALSE	TRUE
Ubxn6	chr17	FALSE	TRUE
Ubxn7	chr16	TRUE	TRUE
Ubxn8	chr8	FALSE	TRUE
Uchl1	chr5	FALSE	TRUE
Uchl3	chr14	FALSE	TRUE
Uchl4	chr9	FALSE	TRUE
Uchl5	chr1	FALSE	TRUE
Uck1	chr2	FALSE	TRUE
Uck2	chr1	FALSE	TRUE
Uckl1	chr2	FALSE	TRUE
Ucma	chr2	FALSE	FALSE
Ucn	chr5	FALSE	TRUE
Ucn2	chr9	FALSE	TRUE
Ucn3	chr13	FALSE	FALSE
Ucp1	chr8	FALSE	TRUE
Ucp2	chr7	FALSE	TRUE
Ucp3	chr7	FALSE	TRUE
Uevld	chr7	TRUE	TRUE
Ufc1	chr1	FALSE	TRUE
Ufd1	chr16	FALSE	TRUE
Ufl1	chr4	FALSE	TRUE
Ufm1	chr3	FALSE	TRUE
Ufsp1	chr5	FALSE	TRUE
Ufsp2	chr8	FALSE	TRUE
Ugcg	chr4	TRUE	TRUE
Ugdh	chr5	FALSE	TRUE
Uggt1	chr1	TRUE	TRUE
Uggt2	chr14	TRUE	TRUE
Ugp2	chr11	FALSE	TRUE
Ugt1a1	chr1	FALSE	FALSE
Ugt1a10	chr1	FALSE	TRUE
Ugt1a2	chr1	FALSE	FALSE
Ugt1a5	chr1	FALSE	TRUE
Ugt1a6a	chr1	FALSE	TRUE
Ugt1a6b	chr1	FALSE	TRUE
Ugt1a7c	chr1	FALSE	TRUE
Ugt1a8	chr1	FALSE	TRUE
Ugt1a9	chr1	FALSE	TRUE
Ugt2a1	chr5	FALSE	FALSE
Ugt2a2	chr5	FALSE	FALSE
Ugt2a3	chr5	FALSE	FALSE
Ugt2b1	chr5	FALSE	FALSE
Ugt2b34	chr5	FALSE	FALSE
Ugt2b35	chr5	FALSE	FALSE
Ugt2b36	chr5	FALSE	FALSE
Ugt2b37	chr5	FALSE	FALSE
Ugt2b38	chr5	FALSE	FALSE
Ugt2b5	chr5	FALSE	FALSE
Ugt3a1	chr15	TRUE	FALSE
Ugt3a2	chr15	FALSE	FALSE
Ugt8a	chr3	TRUE	FALSE
Uhmk1	chr1	FALSE	TRUE
Uhrf1	chr17	FALSE	TRUE
Uhrf1bp1	chr17	FALSE	TRUE
Uhrf1bp1l	chr10	TRUE	TRUE
Uhrf2	chr19	FALSE	TRUE
Uimc1	chr13	TRUE	TRUE
Ulbp1	chr10	TRUE	TRUE
Ulk1	chr5	FALSE	TRUE
Ulk2	chr11	TRUE	TRUE
Ulk3	chr9	FALSE	TRUE
Ulk4	chr9	TRUE	TRUE
Umad1	chr6	TRUE	TRUE
Umod	chr7	FALSE	FALSE
Umodl1	chr17	TRUE	TRUE
Umps	chr16	FALSE	TRUE
Unc119	chr11	FALSE	TRUE
Unc119b	chr5	FALSE	TRUE
Unc13a	chr8	TRUE	TRUE
Unc13b	chr4	TRUE	TRUE
Unc13c	chr9	TRUE	TRUE
Unc13d	chr11	FALSE	TRUE
Unc45a	chr7	FALSE	TRUE
Unc45b	chr11	TRUE	TRUE
Unc50	chr1	FALSE	TRUE
Unc5a	chr13	TRUE	TRUE
Unc5b	chr10	TRUE	TRUE
Unc5c	chr3	FALSE	TRUE
Unc5cl	chr17	TRUE	TRUE
Unc5d	chr8	FALSE	FALSE
Unc79	chr12	TRUE	TRUE
Unc80	chr1	TRUE	TRUE
Unc93a	chr17	FALSE	FALSE
Unc93a2	chr17	TRUE	FALSE
Unc93b1	chr19	FALSE	TRUE
Uncx	chr5	FALSE	TRUE
Ung	chr5	FALSE	TRUE
Unk	chr11	FALSE	TRUE
Unkl	chr17	TRUE	TRUE
Uox	chr3	FALSE	TRUE
Upb1	chr10	FALSE	TRUE
Upf1	chr8	FALSE	TRUE
Upf2	chr2	TRUE	TRUE
Upf3a	chr8	FALSE	TRUE
Upf3b	chrX	TRUE	TRUE
Upk1a	chr7	FALSE	TRUE
Upk1b	chr16	FALSE	FALSE
Upk2	chr9	FALSE	TRUE
Upk3a	chr15	FALSE	TRUE
Upk3b	chr5	FALSE	TRUE
Upk3bl	chr5	FALSE	TRUE
Upp1	chr11	FALSE	FALSE
Upp2	chr2	FALSE	TRUE
Uprt	chrX	FALSE	TRUE
Uqcc1	chr2	TRUE	TRUE
Uqcc2	chr17	TRUE	TRUE
Uqcc3	chr19	FALSE	TRUE
Uqcr10	chr11	FALSE	TRUE
Uqcr11	chr10	FALSE	TRUE
Uqcrb	chr13	FALSE	TRUE
Uqcrc1	chr9	TRUE	TRUE
Uqcrc2	chr7	FALSE	TRUE
Uqcrfs1	chr13	FALSE	TRUE
Uqcrh	chr4	FALSE	TRUE
Uqcrq	chr11	FALSE	TRUE
Urad	chr5	FALSE	TRUE
Urah	chr7	FALSE	TRUE
Urb1	chr16	FALSE	TRUE
Urb2	chr8	FALSE	TRUE
Urgcp	chr11	FALSE	TRUE
Uri1	chr7	TRUE	TRUE
Urm1	chr2	TRUE	TRUE
Uroc1	chr6	FALSE	TRUE
Urod	chr4	FALSE	TRUE
Uros	chr7	FALSE	TRUE
Usb1	chr8	FALSE	TRUE
Use1	chr8	FALSE	TRUE
Usf1	chr1	FALSE	TRUE
Usf2	chr7	FALSE	TRUE
Usf3	chr16	FALSE	TRUE
Ush1c	chr7	TRUE	TRUE
Ush1g	chr11	TRUE	TRUE
Ush2a	chr1	FALSE	TRUE
Ushbp1	chr8	FALSE	TRUE
Uso1	chr5	TRUE	TRUE
Usp1	chr4	FALSE	TRUE
Usp10	chr8	FALSE	TRUE
Usp11	chrX	FALSE	TRUE
Usp12	chr5	FALSE	TRUE
Usp13	chr3	FALSE	TRUE
Usp14	chr18	FALSE	TRUE
Usp15	chr10	TRUE	TRUE
Usp16	chr16	FALSE	TRUE
Usp17la	chr7	FALSE	FALSE
Usp17lb	chr7	FALSE	FALSE
Usp17lc	chr7	FALSE	FALSE
Usp17ld	chr7	FALSE	FALSE
Usp17le	chr7	FALSE	FALSE
Usp18	chr6	TRUE	TRUE
Usp19	chr9	FALSE	TRUE
Usp2	chr9	FALSE	TRUE
Usp20	chr2	FALSE	TRUE
Usp21	chr1	FALSE	TRUE
Usp22	chr11	TRUE	TRUE
Usp24	chr4	TRUE	TRUE
Usp25	chr16	FALSE	TRUE
Usp26	chrX	TRUE	TRUE
Usp27x	chrX	FALSE	TRUE
Usp28	chr9	FALSE	TRUE
Usp29	chr7	FALSE	TRUE
Usp3	chr9	TRUE	TRUE
Usp30	chr5	FALSE	TRUE
Usp31	chr7	TRUE	TRUE
Usp32	chr11	TRUE	TRUE
Usp33	chr3	TRUE	TRUE
Usp34	chr11	TRUE	TRUE
Usp35	chr7	TRUE	TRUE
Usp36	chr11	FALSE	TRUE
Usp37	chr1	FALSE	TRUE
Usp38	chr8	FALSE	TRUE
Usp39	chr6	FALSE	TRUE
Usp4	chr9	FALSE	TRUE
Usp40	chr1	FALSE	TRUE
Usp42	chr5	FALSE	TRUE
Usp43	chr11	FALSE	FALSE
Usp44	chr10	TRUE	TRUE
Usp45	chr4	TRUE	TRUE
Usp46	chr5	FALSE	TRUE
Usp47	chr7	TRUE	TRUE
Usp48	chr4	FALSE	TRUE
Usp49	chr17	FALSE	TRUE
Usp5	chr6	FALSE	TRUE
Usp50	chr2	TRUE	TRUE
Usp51	chrX	FALSE	TRUE
Usp53	chr3	FALSE	TRUE
Usp54	chr14	TRUE	TRUE
Usp6nl	chr2	FALSE	TRUE
Usp7	chr16	TRUE	TRUE
Usp8	chr2	TRUE	TRUE
Usp9x	chrX	FALSE	TRUE
Uspl1	chr5	FALSE	TRUE
Ust	chr10	TRUE	TRUE
Utf1	chr7	FALSE	TRUE
Utp11	chr4	FALSE	TRUE
Utp14a	chrX	FALSE	TRUE
Utp14b	chr1	FALSE	TRUE
Utp15	chr13	FALSE	TRUE
Utp18	chr11	FALSE	TRUE
Utp20	chr10	TRUE	TRUE
Utp23	chr15	FALSE	TRUE
Utp25	chr1	FALSE	TRUE
Utp3	chr5	FALSE	TRUE
Utp4	chr8	FALSE	TRUE
Utp6	chr11	FALSE	TRUE
Utrn	chr10	FALSE	TRUE
Uts2	chr4	FALSE	TRUE
Uts2b	chr16	FALSE	FALSE
Uts2r	chr11	FALSE	TRUE
Uvrag	chr7	TRUE	TRUE
Uvssa	chr5	TRUE	TRUE
Uxs1	chr1	TRUE	TRUE
Uxt	chrX	FALSE	TRUE
V1ra8	chr6	FALSE	FALSE
V1rd19	chr7	FALSE	FALSE
Vac14	chr8	FALSE	TRUE
Vamp1	chr6	FALSE	TRUE
Vamp2	chr11	FALSE	TRUE
Vamp3	chr4	FALSE	TRUE
Vamp4	chr1	FALSE	TRUE
Vamp5	chr6	FALSE	TRUE
Vamp8	chr6	FALSE	TRUE
Vamp9	chr5	TRUE	TRUE
Vangl1	chr3	TRUE	TRUE
Vangl2	chr1	TRUE	TRUE
Vapa	chr17	FALSE	TRUE
Vapb	chr2	TRUE	TRUE
Vars	chr17	FALSE	TRUE
Vars2	chr17	FALSE	TRUE
Vash1	chr12	FALSE	TRUE
Vash2	chr1	TRUE	TRUE
Vasn	chr16	TRUE	TRUE
Vasp	chr7	FALSE	TRUE
Vat1	chr11	FALSE	TRUE
Vat1l	chr8	TRUE	TRUE
Vav1	chr17	FALSE	TRUE
Vav2	chr2	TRUE	TRUE
Vav3	chr3	TRUE	TRUE
Vax1	chr19	FALSE	FALSE
Vax2	chr6	FALSE	TRUE
Vbp1	chrX	FALSE	TRUE
Vcam1	chr3	FALSE	FALSE
Vcan	chr13	TRUE	FALSE
Vcl	chr14	TRUE	TRUE
Vcp	chr4	FALSE	TRUE
Vcpip1	chr1	FALSE	TRUE
Vcpkmt	chr12	FALSE	TRUE
Vdac1	chr11	FALSE	TRUE
Vdac2	chr14	FALSE	TRUE
Vdac3	chr8	FALSE	TRUE
Vdr	chr15	TRUE	TRUE
Vegfa	chr17	TRUE	TRUE
Vegfb	chr19	FALSE	TRUE
Vegfc	chr8	FALSE	FALSE
Vegfd	chrX	FALSE	TRUE
Veph1	chr3	FALSE	FALSE
Vezf1	chr11	TRUE	TRUE
Vezt	chr10	TRUE	TRUE
Vgf	chr5	FALSE	TRUE
Vgll1	chrX	FALSE	TRUE
Vgll2	chr10	FALSE	FALSE
Vgll3	chr16	FALSE	FALSE
Vgll4	chr6	TRUE	TRUE
Vhl	chr6	FALSE	TRUE
Vil1	chr1	FALSE	TRUE
Vill	chr9	FALSE	FALSE
Vim	chr2	FALSE	FALSE
Vinac1	chr2	FALSE	TRUE
Vip	chr10	FALSE	TRUE
Vipas39	chr12	FALSE	TRUE
Vipr1	chr9	TRUE	TRUE
Vipr2	chr12	FALSE	TRUE
Virma	chr4	FALSE	TRUE
Vit	chr17	TRUE	TRUE
Vkorc1	chr7	FALSE	TRUE
Vkorc1l1	chr5	TRUE	TRUE
Vldlr	chr19	FALSE	TRUE
Vma21	chrX	FALSE	TRUE
Vmac	chr17	FALSE	TRUE
Vmn1r1	chr1	FALSE	TRUE
Vmn1r10	chr6	FALSE	FALSE
Vmn1r11	chr6	FALSE	FALSE
Vmn1r113	chr7	FALSE	FALSE
Vmn1r115	chr7	FALSE	FALSE
Vmn1r119	chr7	FALSE	FALSE
Vmn1r12	chr6	FALSE	FALSE
Vmn1r120	chr7	FALSE	FALSE
Vmn1r124	chr7	FALSE	FALSE
Vmn1r125	chr7	FALSE	FALSE
Vmn1r128	chr7	FALSE	FALSE
Vmn1r13	chr6	FALSE	FALSE
Vmn1r14	chr6	FALSE	FALSE
Vmn1r15	chr6	FALSE	FALSE
Vmn1r158	chr7	FALSE	FALSE
Vmn1r159	chr7	FALSE	FALSE
Vmn1r16	chr6	FALSE	FALSE
Vmn1r160	chr7	FALSE	FALSE
Vmn1r167	chr7	FALSE	FALSE
Vmn1r168	chr7	FALSE	FALSE
Vmn1r169	chr7	FALSE	FALSE
Vmn1r17	chr6	FALSE	FALSE
Vmn1r170	chr7	FALSE	FALSE
Vmn1r171	chr7	FALSE	FALSE
Vmn1r172	chr7	FALSE	FALSE
Vmn1r173	chr7	FALSE	FALSE
Vmn1r174	chr7	FALSE	FALSE
Vmn1r175	chr7	FALSE	FALSE
Vmn1r176	chr7	FALSE	FALSE
Vmn1r177	chr7	FALSE	FALSE
Vmn1r178	chr7	FALSE	FALSE
Vmn1r179	chr7	FALSE	FALSE
Vmn1r18	chr6	FALSE	FALSE
Vmn1r180	chr7	FALSE	FALSE
Vmn1r181	chr7	FALSE	FALSE
Vmn1r183	chr7	FALSE	TRUE
Vmn1r184	chr7	FALSE	FALSE
Vmn1r185	chr7	FALSE	FALSE
Vmn1r188	chr13	FALSE	FALSE
Vmn1r189	chr13	FALSE	FALSE
Vmn1r19	chr6	FALSE	FALSE
Vmn1r191	chr13	FALSE	FALSE
Vmn1r192	chr13	FALSE	FALSE
Vmn1r193	chr13	FALSE	FALSE
Vmn1r194	chr13	FALSE	FALSE
Vmn1r195	chr13	FALSE	FALSE
Vmn1r196	chr13	FALSE	FALSE
Vmn1r197	chr13	FALSE	FALSE
Vmn1r198	chr13	FALSE	FALSE
Vmn1r199	chr13	FALSE	FALSE
Vmn1r2	chr4	FALSE	FALSE
Vmn1r20	chr6	FALSE	FALSE
Vmn1r200	chr13	FALSE	FALSE
Vmn1r201	chr13	FALSE	FALSE
Vmn1r202	chr13	FALSE	FALSE
Vmn1r203	chr13	FALSE	FALSE
Vmn1r204	chr13	FALSE	FALSE
Vmn1r205	chr13	FALSE	FALSE
Vmn1r206	chr13	FALSE	FALSE
Vmn1r207	chr13	FALSE	FALSE
Vmn1r208	chr13	FALSE	FALSE
Vmn1r209	chr13	FALSE	FALSE
Vmn1r21	chr6	TRUE	FALSE
Vmn1r210	chr13	FALSE	FALSE
Vmn1r211	chr13	FALSE	FALSE
Vmn1r212	chr13	FALSE	FALSE
Vmn1r213	chr13	FALSE	FALSE
Vmn1r214	chr13	FALSE	FALSE
Vmn1r215	chr13	FALSE	FALSE
Vmn1r216	chr13	FALSE	FALSE
Vmn1r217	chr13	FALSE	FALSE
Vmn1r218	chr13	FALSE	FALSE
Vmn1r219	chr13	FALSE	FALSE
Vmn1r22	chr6	FALSE	FALSE
Vmn1r220	chr13	FALSE	FALSE
Vmn1r221	chr13	FALSE	FALSE
Vmn1r222	chr13	FALSE	FALSE
Vmn1r223	chr13	FALSE	FALSE
Vmn1r224	chr17	FALSE	FALSE
Vmn1r225	chr17	FALSE	FALSE
Vmn1r226	chr17	FALSE	FALSE
Vmn1r227	chr17	FALSE	FALSE
Vmn1r228	chr17	FALSE	FALSE
Vmn1r229	chr17	FALSE	FALSE
Vmn1r23	chr6	FALSE	FALSE
Vmn1r230	chr17	FALSE	FALSE
Vmn1r231	chr17	FALSE	FALSE
Vmn1r232	chr17	FALSE	FALSE
Vmn1r233	chr17	FALSE	TRUE
Vmn1r234	chr17	FALSE	FALSE
Vmn1r235	chr17	FALSE	FALSE
Vmn1r236	chr17	FALSE	FALSE
Vmn1r237	chr17	FALSE	FALSE
Vmn1r24	chr6	FALSE	FALSE
Vmn1r25	chr6	FALSE	FALSE
Vmn1r26	chr6	FALSE	FALSE
Vmn1r27	chr6	FALSE	FALSE
Vmn1r28	chr6	FALSE	FALSE
Vmn1r29	chr6	FALSE	FALSE
Vmn1r30	chr6	FALSE	FALSE
Vmn1r31	chr6	FALSE	FALSE
Vmn1r32	chr6	FALSE	FALSE
Vmn1r33	chr6	FALSE	FALSE
Vmn1r34	chr6	FALSE	FALSE
Vmn1r35	chr6	FALSE	FALSE
Vmn1r36	chr6	FALSE	FALSE
Vmn1r37	chr6	FALSE	FALSE
Vmn1r38	chr6	FALSE	FALSE
Vmn1r39	chr6	FALSE	FALSE
Vmn1r4	chr6	FALSE	TRUE
Vmn1r40	chr6	FALSE	FALSE
Vmn1r41	chr6	FALSE	FALSE
Vmn1r42	chr6	FALSE	FALSE
Vmn1r43	chr6	FALSE	FALSE
Vmn1r44	chr6	FALSE	FALSE
Vmn1r45	chr6	FALSE	FALSE
Vmn1r46	chr6	FALSE	FALSE
Vmn1r47	chr6	FALSE	FALSE
Vmn1r48	chr6	FALSE	FALSE
Vmn1r49	chr6	FALSE	FALSE
Vmn1r5	chr6	FALSE	FALSE
Vmn1r50	chr6	FALSE	FALSE
Vmn1r51	chr6	FALSE	FALSE
Vmn1r52	chr6	TRUE	FALSE
Vmn1r53	chr6	FALSE	FALSE
Vmn1r54	chr6	FALSE	FALSE
Vmn1r55	chr7	FALSE	FALSE
Vmn1r56	chr7	FALSE	FALSE
Vmn1r57	chr7	FALSE	FALSE
Vmn1r58	chr7	FALSE	FALSE
Vmn1r59	chr7	FALSE	FALSE
Vmn1r6	chr6	FALSE	FALSE
Vmn1r60	chr7	FALSE	FALSE
Vmn1r61	chr7	FALSE	FALSE
Vmn1r64	chr7	FALSE	FALSE
Vmn1r65	chr7	FALSE	FALSE
