gene_name	chr	mch_sig	in_state
Tssk4	chr14	FALSE	TRUE
Fcrl6	chr1	FALSE	TRUE
Hspb2	chr9	FALSE	FALSE
Cfap97d2	chr8	FALSE	TRUE
Ankrd24	chr10	FALSE	FALSE
Olfr525	chr7	FALSE	TRUE
Tanc2	chr11	FALSE	FALSE
Clrn2	chr5	FALSE	TRUE
Tmem53	chr4	FALSE	FALSE
Fasn	chr11	FALSE	FALSE
Olfr1218	chr2	FALSE	TRUE
Slc2a4	chr11	FALSE	FALSE
Wdr4	chr17	FALSE	FALSE
Serpina3f	chr12	FALSE	TRUE
Car11	chr7	FALSE	FALSE
Tmed3	chr9	FALSE	FALSE
H2bc21	chr3	FALSE	FALSE
Olfr447	chr6	FALSE	TRUE
Ang5	chr14	FALSE	TRUE
Olfr1245	chr2	FALSE	TRUE
F2	chr2	FALSE	FALSE
Chrdl1	chrX	FALSE	FALSE
Adam39	chr8	FALSE	TRUE
Tmem223	chr19	FALSE	FALSE
Rassf7	chr7	FALSE	FALSE
Vmn1r38	chr6	FALSE	TRUE
Ccl6	chr11	FALSE	TRUE
D13Ertd608e	chr13	FALSE	FALSE
Magea6	chrX	FALSE	TRUE
Cdca4	chr12	FALSE	FALSE
Olfr1028	chr2	FALSE	TRUE
Tigd4	chr3	FALSE	FALSE
Abt1	chr13	FALSE	FALSE
Lrrc17	chr5	FALSE	FALSE
Cep97	chr16	FALSE	FALSE
Sec22b	chr3	FALSE	FALSE
Zfp428	chr7	FALSE	FALSE
Pgbd1	chr13	FALSE	FALSE
Vmn2r101	chr17	FALSE	TRUE
Gm38431	chr9	FALSE	FALSE
Olfr71	chr4	FALSE	FALSE
AAdacl4fm3	chr4	FALSE	TRUE
Mill1	chr7	FALSE	TRUE
AC159819.1	chr9	FALSE	FALSE
Magee1	chrX	FALSE	FALSE
Scgb1b10	chr7	FALSE	TRUE
Fpgs	chr2	FALSE	FALSE
Aph1a	chr3	FALSE	FALSE
Atp13a1	chr8	FALSE	FALSE
Zfp605	chr5	FALSE	FALSE
Asah1	chr8	FALSE	FALSE
Olfr629	chr7	FALSE	TRUE
Cnih1	chr14	FALSE	FALSE
Gm43738	chr3	FALSE	FALSE
Hyal1	chr9	FALSE	FALSE
Map10	chr8	FALSE	TRUE
Rexo4	chr2	FALSE	FALSE
Olfr1330	chr4	FALSE	TRUE
Olfr173	chr16	FALSE	TRUE
Vmn1r51	chr6	FALSE	TRUE
Gm6358	chr16	FALSE	TRUE
Ilk	chr7	FALSE	FALSE
Misp	chr10	FALSE	FALSE
Pcdh8	chr14	FALSE	FALSE
Rab13	chr3	FALSE	FALSE
Olfr881	chr9	FALSE	TRUE
Dmxl1	chr18	FALSE	FALSE
Slc16a6	chr11	FALSE	FALSE
Zmat5	chr11	FALSE	FALSE
Txndc9	chr1	FALSE	FALSE
Tas2r131	chr6	FALSE	TRUE
Stk16	chr1	FALSE	FALSE
Gm45618	chr7	FALSE	TRUE
Wdcp	chr12	FALSE	FALSE
Rnf6	chr5	FALSE	FALSE
Sike1	chr3	FALSE	FALSE
Gm4841	chr18	FALSE	TRUE
Gm7489	chr15	FALSE	FALSE
Rnf112	chr11	FALSE	FALSE
Zfp960	chr17	FALSE	FALSE
Alg3	chr16	FALSE	FALSE
Vmn1r28	chr6	FALSE	TRUE
Olfr187	chr16	FALSE	TRUE
Gxylt2	chr6	FALSE	FALSE
Olfr214	chr6	FALSE	TRUE
Olfr1039	chr2	FALSE	TRUE
Gm11213	chr4	FALSE	TRUE
Sertad3	chr7	FALSE	FALSE
Olfr1453	chr19	FALSE	TRUE
Borcs6	chr11	FALSE	FALSE
Dync2li1	chr17	FALSE	TRUE
Ifna2	chr4	FALSE	TRUE
Ccdc110	chr8	FALSE	FALSE
Ccdc184	chr15	FALSE	FALSE
Uqcrfs1	chr13	FALSE	FALSE
Pimreg	chr11	FALSE	FALSE
Olfr1306	chr2	FALSE	TRUE
Sprr2k	chr3	FALSE	TRUE
Nudt22	chr19	FALSE	FALSE
Pate13	chr9	FALSE	TRUE
Ccdc86	chr19	FALSE	FALSE
Utf1	chr7	FALSE	FALSE
Trub2	chr2	FALSE	TRUE
Kap	chr6	FALSE	TRUE
Stk25	chr1	FALSE	FALSE
Olfr272	chr4	FALSE	TRUE
Zfp579	chr7	FALSE	FALSE
Rtkn	chr6	FALSE	FALSE
Vma21	chrX	FALSE	FALSE
Ino80b	chr6	FALSE	TRUE
Hspe1-rs1	chr18	FALSE	TRUE
Ssxb9	chrX	FALSE	TRUE
Eif4a3l2	chr6	FALSE	TRUE
Yy2	chrX	FALSE	TRUE
Ly9	chr1	FALSE	TRUE
Vmn2r121	chrX	FALSE	TRUE
Stoml2	chr4	FALSE	FALSE
Xlr5c	chrX	FALSE	TRUE
Has1	chr17	FALSE	FALSE
Taf7l2	chr10	FALSE	TRUE
Musk	chr4	FALSE	FALSE
Urb1	chr16	FALSE	FALSE
Khnyn	chr14	FALSE	FALSE
Olfr90	chr17	FALSE	TRUE
Gm4737	chr16	FALSE	TRUE
Hnrnpa0	chr13	FALSE	FALSE
Ttc39c	chr18	FALSE	FALSE
Cryba4	chr5	FALSE	TRUE
Lingo4	chr3	FALSE	FALSE
Islr	chr9	FALSE	FALSE
Cox7a2l	chr17	FALSE	FALSE
Zscan4-ps3	chr7	FALSE	TRUE
Mup19	chr4	FALSE	TRUE
Vmn1r74	chr7	FALSE	TRUE
Ints12	chr3	FALSE	FALSE
Svil	chr18	FALSE	FALSE
Olfr1107	chr2	FALSE	TRUE
Olfr198	chr16	FALSE	TRUE
Gm3558	chr14	FALSE	FALSE
Lpar2	chr8	FALSE	FALSE
Ddx1	chr12	FALSE	FALSE
Mfap4	chr11	FALSE	FALSE
Tcp11x2	chrX	FALSE	FALSE
Samd11	chr4	FALSE	FALSE
Rbm7	chr9	FALSE	FALSE
B4gat1	chr19	FALSE	FALSE
Hsp90aa1	chr12	FALSE	FALSE
Olfr883	chr9	FALSE	TRUE
Pcif1	chr2	FALSE	FALSE
Cox4i1	chr8	FALSE	FALSE
Olah	chr2	FALSE	FALSE
Ctns	chr11	FALSE	FALSE
Spx	chr6	FALSE	FALSE
Vmn1r197	chr13	FALSE	TRUE
Csn2	chr5	FALSE	TRUE
Utp11	chr4	FALSE	FALSE
Fcer2a	chr8	FALSE	FALSE
Olfr1239	chr2	FALSE	TRUE
Olfr1440	chr19	FALSE	TRUE
Olfr339	chr2	FALSE	TRUE
Sla	chr15	FALSE	FALSE
Pkn3	chr2	FALSE	FALSE
Olfr948	chr9	FALSE	TRUE
Ccdc84	chr9	FALSE	FALSE
Best2	chr8	FALSE	FALSE
Amy2a1	chr3	FALSE	TRUE
Emp2	chr16	FALSE	FALSE
Brms1l	chr12	FALSE	FALSE
Krtap31-1	chr11	FALSE	TRUE
Grik3	chr4	FALSE	FALSE
Olfm4	chr14	FALSE	FALSE
Tas2r109	chr6	FALSE	TRUE
Olfr394	chr11	FALSE	TRUE
Olfr1197	chr2	FALSE	TRUE
Clk4	chr11	FALSE	FALSE
Miox	chr15	FALSE	TRUE
Kcnf1	chr12	FALSE	FALSE
Ndnf	chr6	FALSE	FALSE
Crlf2	chr5	FALSE	FALSE
Tfam	chr10	FALSE	FALSE
Il20	chr1	FALSE	TRUE
Krtap12-1	chr10	FALSE	TRUE
Mn1	chr5	FALSE	FALSE
Dpm1	chr2	FALSE	FALSE
Exosc9	chr3	FALSE	FALSE
Olfr653	chr7	FALSE	TRUE
Olfr1054	chr2	FALSE	TRUE
Lpcat2b	chr5	FALSE	TRUE
Dcpp3	chr17	FALSE	TRUE
Fscn3	chr6	FALSE	FALSE
Echdc2	chr4	FALSE	FALSE
Tmsb15l	chrX	FALSE	FALSE
Fam241a	chr3	FALSE	TRUE
Ttc14	chr3	FALSE	FALSE
Itpr2	chr6	FALSE	FALSE
Ifnl3	chr7	FALSE	TRUE
Pard6a	chr8	FALSE	FALSE
Mfap3	chr11	FALSE	FALSE
Mfap1b	chr2	FALSE	FALSE
Akr1b7	chr6	FALSE	TRUE
Fbxo47	chr11	FALSE	TRUE
Mettl7a3	chr15	FALSE	TRUE
Arl16	chr11	FALSE	FALSE
Pnpla6	chr8	FALSE	FALSE
Nipsnap2	chr5	FALSE	FALSE
Dazap2	chr15	FALSE	FALSE
Gm10663	chr8	FALSE	TRUE
Mcoln2	chr3	FALSE	FALSE
Olfr1058	chr2	FALSE	TRUE
Fbxo7	chr10	FALSE	FALSE
Ndufb4	chr16	FALSE	FALSE
Slc22a8	chr19	FALSE	TRUE
Rlim	chrX	FALSE	FALSE
Cldn3	chr5	FALSE	FALSE
Olfr532	chr7	FALSE	TRUE
Olfr1066	chr2	FALSE	TRUE
Serinc5	chr13	FALSE	FALSE
Lyrm1	chr7	FALSE	FALSE
Lsp1	chr7	FALSE	FALSE
Cd209a	chr8	FALSE	TRUE
Slc39a2	chr14	FALSE	FALSE
Gzma	chr13	FALSE	TRUE
Ntmt1	chr2	FALSE	FALSE
Ssxa1	chrX	FALSE	TRUE
Cpa1	chr6	FALSE	TRUE
Mrpl57	chr14	FALSE	FALSE
Sstr5	chr17	FALSE	FALSE
Cyp2s1	chr7	FALSE	FALSE
Ms4a4a	chr19	FALSE	TRUE
Ndor1	chr2	FALSE	FALSE
Pth	chr7	FALSE	TRUE
Rcbtb1	chr14	FALSE	FALSE
Nlrp4f	chr13	FALSE	TRUE
Kcnj13	chr1	FALSE	TRUE
Kif12	chr4	FALSE	FALSE
Cdkn1a	chr17	FALSE	FALSE
Mnx1	chr5	FALSE	FALSE
Slc18a3	chr14	FALSE	FALSE
Mpv17l2	chr8	FALSE	FALSE
Rps15	chr10	FALSE	FALSE
Kyat1	chr2	FALSE	FALSE
Rpp25	chr9	FALSE	FALSE
Krtap29-1	chr11	FALSE	TRUE
Ucn3	chr13	FALSE	TRUE
Olfr655	chr7	FALSE	TRUE
Acat2	chr17	FALSE	FALSE
Ifi208	chr1	FALSE	TRUE
Sprr1a	chr3	FALSE	TRUE
Hes1	chr16	FALSE	FALSE
Gm10720	chr9	FALSE	TRUE
Ydjc	chr16	FALSE	FALSE
Snx22	chr9	FALSE	FALSE
Olfr982	chr9	FALSE	TRUE
Lypd4	chr7	FALSE	TRUE
Gm17175	chr14	FALSE	TRUE
Pdia4	chr6	FALSE	FALSE
Mucl3	chr17	FALSE	FALSE
Apbb3	chr18	FALSE	FALSE
Dpep2	chr8	FALSE	FALSE
Mndal	chr1	FALSE	FALSE
Ier5	chr1	FALSE	FALSE
Lta	chr17	FALSE	FALSE
Gm13539	chr2	FALSE	TRUE
Akirin2	chr4	FALSE	FALSE
Cma2	chr14	FALSE	TRUE
Neto1	chr18	FALSE	FALSE
Foxi2	chr7	FALSE	FALSE
Chaf1a	chr17	FALSE	FALSE
Cmtm6	chr9	FALSE	FALSE
Gtpbp10	chr5	FALSE	FALSE
Fus	chr7	FALSE	FALSE
Cep295	chr9	FALSE	FALSE
Scn10a	chr9	FALSE	FALSE
Arl1	chr10	FALSE	FALSE
Olfr1014	chr2	FALSE	TRUE
Rragb	chrX	FALSE	FALSE
Olfr9	chr10	FALSE	TRUE
Capns2	chr8	FALSE	FALSE
Olfr573-ps1	chr7	FALSE	TRUE
Olfr267	chr4	FALSE	TRUE
Olfr926	chr9	FALSE	TRUE
Gm15114	chrX	FALSE	TRUE
Spink14	chr18	FALSE	TRUE
Slc25a5	chrX	FALSE	FALSE
Klk1b1	chr7	FALSE	TRUE
Tor2a	chr2	FALSE	FALSE
Bola3	chr6	FALSE	FALSE
Olfr870	chr9	FALSE	TRUE
Olfr1451	chr19	FALSE	TRUE
Fhl4	chr10	FALSE	FALSE
Gabarap	chr11	FALSE	FALSE
Acer1	chr17	FALSE	TRUE
Pwwp3b	chrX	FALSE	FALSE
Olfr539	chr7	FALSE	TRUE
Minar2	chr18	FALSE	FALSE
Adam30	chr3	FALSE	TRUE
Gpn2	chr4	FALSE	FALSE
Gemin7	chr7	FALSE	FALSE
Il3ra	chr14	FALSE	FALSE
Tmem251	chr12	FALSE	FALSE
Gm14295	chr2	FALSE	FALSE
Tubg1	chr11	FALSE	FALSE
Stard4	chr18	FALSE	FALSE
Ctcfl	chr2	FALSE	FALSE
Znrd1	chr17	FALSE	FALSE
Phb2	chr6	FALSE	FALSE
BB014433	chr8	FALSE	FALSE
Cyp11b1	chr15	FALSE	TRUE
Kifc5b	chr17	FALSE	FALSE
Olfr728	chr14	FALSE	TRUE
Emilin2	chr17	FALSE	FALSE
Pcp4	chr16	FALSE	FALSE
Vmn2r72	chr7	FALSE	TRUE
Cltrn	chrX	FALSE	FALSE
Zmynd19	chr2	FALSE	FALSE
1700020A23Rik	chr2	FALSE	TRUE
Cdh19	chr1	FALSE	TRUE
BC016579	chr16	FALSE	FALSE
Olfr508	chr7	FALSE	TRUE
Pithd1	chr4	FALSE	FALSE
Syce3	chr15	FALSE	FALSE
Sult1b1	chr5	FALSE	TRUE
Mcpt1	chr14	FALSE	TRUE
Tnfsf14	chr17	FALSE	TRUE
Krtap3-1	chr11	FALSE	TRUE
B3gnt8	chr7	FALSE	FALSE
Gipr	chr7	FALSE	FALSE
Rpl5	chr5	FALSE	FALSE
Gm10961	chr3	FALSE	FALSE
Fitm1	chr14	FALSE	FALSE
Tatdn1	chr15	FALSE	FALSE
Rangrf	chr11	FALSE	FALSE
Olfr68	chr7	FALSE	TRUE
Sh2b3	chr5	FALSE	FALSE
Dusp27	chr1	FALSE	TRUE
Vmn1r16	chr6	FALSE	TRUE
Vmn1r7	chr6	FALSE	TRUE
Olfr679	chr7	FALSE	TRUE
Ercc2	chr7	FALSE	FALSE
Atp12a	chr14	FALSE	FALSE
Muc20	chr16	FALSE	FALSE
Ssr1	chr13	FALSE	FALSE
Mycs	chrX	FALSE	TRUE
Trp53	chr11	FALSE	FALSE
Gnat1	chr9	FALSE	FALSE
Fam184b	chr5	FALSE	FALSE
Cryz	chr3	FALSE	FALSE
Slc32a1	chr2	FALSE	FALSE
Olfr1364	chr13	FALSE	TRUE
Igfbp4	chr11	FALSE	FALSE
Olfr798	chr10	FALSE	TRUE
Spc25	chr2	FALSE	FALSE
Olfr1093	chr2	FALSE	TRUE
Nid2	chr14	FALSE	FALSE
Rassf8	chr6	FALSE	FALSE
3830403N18Rik	chrX	FALSE	TRUE
Zbtb14	chr17	FALSE	FALSE
Lgals7	chr7	FALSE	TRUE
Krt6b	chr15	FALSE	FALSE
Pcdhb14	chr18	FALSE	TRUE
Olfr619	chr7	FALSE	TRUE
Wfdc15a	chr2	FALSE	TRUE
Nat8l	chr5	FALSE	FALSE
Olfr1089	chr2	FALSE	TRUE
Mettl1	chr10	FALSE	FALSE
Ccdc85b	chr19	FALSE	FALSE
Slc44a4	chr17	FALSE	TRUE
Olfr506	chr7	FALSE	TRUE
Vasp	chr7	FALSE	FALSE
Gtf3c5	chr2	FALSE	FALSE
Ube2a	chrX	FALSE	FALSE
Haus1	chr18	FALSE	FALSE
Vmn1r25	chr6	FALSE	TRUE
Sox21	chr14	FALSE	FALSE
Gm47189	chr14	FALSE	TRUE
Rplp1	chr9	FALSE	FALSE
Cd151	chr7	FALSE	FALSE
Ralgapa2	chr2	FALSE	FALSE
Sytl1	chr4	FALSE	TRUE
Olfr692	chr7	FALSE	TRUE
Herpud1	chr8	FALSE	FALSE
Dok1	chr6	FALSE	FALSE
Hbb-bt	chr7	FALSE	TRUE
Cnot8	chr11	FALSE	FALSE
1110017D15Rik	chr4	FALSE	FALSE
Avp	chr2	FALSE	FALSE
Rgs6	chr12	FALSE	FALSE
Fam219b	chr9	FALSE	FALSE
Prickle4	chr17	FALSE	FALSE
Ugt1a8	chr1	FALSE	FALSE
Ubxn1	chr19	FALSE	FALSE
Mos	chr4	FALSE	FALSE
Slc25a28	chr19	FALSE	FALSE
Olfr433	chr1	FALSE	TRUE
Arl11	chr14	FALSE	FALSE
Pip4p2	chr4	FALSE	FALSE
Chchd5	chr2	FALSE	FALSE
Arl4c	chr1	FALSE	FALSE
Zfp703	chr8	FALSE	FALSE
Pate6	chr9	FALSE	TRUE
Vwa1	chr4	FALSE	FALSE
Ocm	chr5	FALSE	TRUE
2210017I01Rik	chr3	FALSE	TRUE
Gabrd	chr4	FALSE	FALSE
1700003F12Rik	chr2	FALSE	FALSE
Slitrk3	chr3	FALSE	FALSE
Cyp2a5	chr7	FALSE	TRUE
Cd164	chr10	FALSE	FALSE
Cks1b	chr3	FALSE	FALSE
Gstp3	chr19	FALSE	TRUE
4930563E22Rik	chr11	FALSE	FALSE
Hoxb2	chr11	FALSE	FALSE
Cyb561d1	chr3	FALSE	FALSE
Crebzf	chr7	FALSE	FALSE
Mns1	chr9	FALSE	FALSE
Olfr794	chr10	FALSE	TRUE
Rasip1	chr7	FALSE	FALSE
AA792892	chr5	FALSE	TRUE
Tlcd5	chr9	FALSE	FALSE
Hamp	chr7	FALSE	TRUE
Dnal1	chr12	FALSE	TRUE
Olfr744	chr14	FALSE	TRUE
Nat8f4	chr6	FALSE	FALSE
Il9r	chr11	FALSE	FALSE
Vmn2r91	chr17	FALSE	TRUE
Ccdc54	chr16	FALSE	FALSE
Olfr588-ps1	chr7	FALSE	TRUE
Olfr1181	chr2	FALSE	TRUE
Gm10061	chr16	FALSE	TRUE
Pcdhb13	chr18	FALSE	TRUE
Serpind1	chr16	FALSE	TRUE
Them5	chr3	FALSE	TRUE
Rbp3	chr14	FALSE	FALSE
Oc90	chr15	FALSE	FALSE
Adam21	chr12	FALSE	TRUE
Pigw	chr11	FALSE	FALSE
Gng11	chr6	FALSE	FALSE
Mdc1	chr17	FALSE	FALSE
Olfr191	chr16	FALSE	TRUE
Epop	chr11	FALSE	FALSE
Lair1	chr7	FALSE	TRUE
Bcl2l10	chr9	FALSE	TRUE
Grpr	chrX	FALSE	FALSE
F2r	chr13	FALSE	FALSE
Gsc	chr12	FALSE	FALSE
Mtres1	chr10	FALSE	FALSE
Gm17606	chr14	FALSE	FALSE
Tmem106a	chr11	FALSE	TRUE
Gm3646	chr1	FALSE	FALSE
Fut7	chr2	FALSE	FALSE
S100a11	chr3	FALSE	FALSE
Cct8l1	chr5	FALSE	FALSE
Gm44501	chr17	FALSE	TRUE
Ccn6	chr10	FALSE	TRUE
Trim27	chr13	FALSE	FALSE
Olfr1333	chr4	FALSE	TRUE
Gm17660	chr5	FALSE	FALSE
Polr2i	chr7	FALSE	FALSE
Lexm	chr4	FALSE	TRUE
Zfp655	chr5	FALSE	FALSE
Dnase2a	chr8	FALSE	FALSE
Upk3bl	chr5	FALSE	TRUE
Rsph3b	chr17	FALSE	FALSE
Nfkbib	chr7	FALSE	FALSE
Epp13	chr7	FALSE	TRUE
Slc24a1	chr9	FALSE	FALSE
Cry1	chr10	FALSE	FALSE
Olfr1228	chr2	FALSE	TRUE
Prr12	chr7	FALSE	FALSE
Gm49384	chr12	FALSE	FALSE
Cars2	chr8	FALSE	FALSE
Thrsp	chr7	FALSE	FALSE
Timm9	chr12	FALSE	FALSE
Zfp661	chr2	FALSE	FALSE
Babam1	chr8	FALSE	FALSE
Gm4981	chr10	FALSE	TRUE
Zfp433	chr10	FALSE	FALSE
Nudt17	chr3	FALSE	FALSE
Tcl1b5	chr12	FALSE	TRUE
Sar1a	chr10	FALSE	FALSE
Arl14epl	chr18	FALSE	TRUE
Spock2	chr10	FALSE	FALSE
Cyp2c68	chr19	FALSE	TRUE
Lrit1	chr14	FALSE	TRUE
Ptchd3	chr11	FALSE	TRUE
Gsto1	chr19	FALSE	FALSE
Tas2r116	chr6	FALSE	TRUE
Kif22	chr7	FALSE	FALSE
Gm3248	chr14	FALSE	FALSE
Zdhhc11	chr13	FALSE	FALSE
Arrdc1	chr2	FALSE	FALSE
Gid8	chr2	FALSE	FALSE
Vpreb3	chr10	FALSE	FALSE
Tcim	chr8	FALSE	FALSE
Olfr746	chr14	FALSE	TRUE
Rab3d	chr9	FALSE	FALSE
Hunk	chr16	FALSE	FALSE
Gabarapl1	chr6	FALSE	FALSE
Olfr430	chr1	FALSE	TRUE
Npm3	chr19	FALSE	FALSE
Tmem79	chr3	FALSE	TRUE
Spock3	chr8	FALSE	FALSE
Gdf15	chr8	FALSE	FALSE
Fam13a	chr6	FALSE	FALSE
Tsfm	chr10	FALSE	FALSE
Car13	chr3	FALSE	FALSE
Lnx1	chr5	FALSE	FALSE
Cst3	chr2	FALSE	FALSE
Nfkb2	chr19	FALSE	FALSE
Celf6	chr9	FALSE	FALSE
Slc6a2	chr8	FALSE	FALSE
Atic	chr1	FALSE	FALSE
Mtmr7	chr8	FALSE	FALSE
Naaladl2	chr3	FALSE	FALSE
Lce1j	chr3	FALSE	TRUE
Pcsk7	chr9	FALSE	FALSE
Blvrb	chr7	FALSE	TRUE
Mrgprh	chr17	FALSE	FALSE
Olfr303	chr7	FALSE	TRUE
Entr1	chr2	FALSE	FALSE
A930018P22Rik	chr2	FALSE	FALSE
Olfr639	chr7	FALSE	TRUE
4933402N03Rik	chr7	FALSE	TRUE
Zfp28	chr7	FALSE	FALSE
Ndufs8	chr19	FALSE	FALSE
Mppe1	chr18	FALSE	FALSE
Ropn1	chr16	FALSE	FALSE
Gm3239	chr14	FALSE	TRUE
Lpxn	chr19	FALSE	FALSE
Tor1b	chr2	FALSE	FALSE
Jmjd4	chr11	FALSE	FALSE
Olfr221	chr14	FALSE	TRUE
Pou6f1	chr15	FALSE	FALSE
Gm3409	chr5	FALSE	TRUE
Asna1	chr8	FALSE	FALSE
Lhfpl4	chr6	FALSE	FALSE
Ugt1a7c	chr1	FALSE	FALSE
C130050O18Rik	chr5	FALSE	FALSE
Defb21	chr2	FALSE	TRUE
Olfr45	chr7	FALSE	TRUE
Cdkal1	chr13	FALSE	FALSE
Mrps36	chr13	FALSE	FALSE
Mrgprb8	chr7	FALSE	TRUE
Dnaja1	chr4	FALSE	FALSE
Rhox9	chrX	FALSE	TRUE
Taar9	chr10	FALSE	TRUE
Cyp4a12b	chr4	FALSE	TRUE
Mamstr	chr7	FALSE	FALSE
Cd14	chr18	FALSE	FALSE
Pfkfb4	chr9	FALSE	FALSE
Diras2	chr13	FALSE	FALSE
Mgme1	chr2	FALSE	FALSE
Wfdc21	chr11	FALSE	FALSE
Pmpca	chr2	FALSE	FALSE
Olfr199	chr16	FALSE	TRUE
Cstdc5	chr16	FALSE	TRUE
Hspd1	chr1	FALSE	FALSE
Sapcd2	chr2	FALSE	FALSE
Ndrg4	chr8	FALSE	FALSE
Zfp235	chr7	FALSE	FALSE
Lsr	chr7	FALSE	FALSE
Ddx41	chr13	FALSE	FALSE
Cxcl14	chr13	FALSE	FALSE
Set	chr2	FALSE	FALSE
Wdr55	chr18	FALSE	FALSE
Bcl2l2	chr14	FALSE	FALSE
Stfa2l1	chr16	FALSE	TRUE
Trpd52l3	chr19	FALSE	TRUE
Rpl8	chr15	FALSE	FALSE
Zfp457	chr13	FALSE	FALSE
Tubb3	chr8	FALSE	FALSE
Anxa1	chr19	FALSE	TRUE
Gm4125	chr17	FALSE	TRUE
Rhot2	chr17	FALSE	FALSE
Osr1	chr12	FALSE	FALSE
Mphosph8	chr14	FALSE	FALSE
Lrp5	chr19	FALSE	FALSE
Zfp568	chr7	FALSE	FALSE
Vegfb	chr19	FALSE	FALSE
Rps27	chr3	FALSE	FALSE
Cmtm7	chr9	FALSE	FALSE
Artn	chr4	FALSE	FALSE
Xlr3a	chrX	FALSE	TRUE
Ptch2	chr4	FALSE	FALSE
Trim34a	chr7	FALSE	TRUE
Snhg11	chr2	FALSE	FALSE
Pih1d1	chr7	FALSE	FALSE
Prr9	chr3	FALSE	TRUE
Olfr47	chr6	FALSE	TRUE
Olfr473	chr7	FALSE	TRUE
Syngr1	chr15	FALSE	FALSE
Nmb	chr7	FALSE	FALSE
E2f4	chr8	FALSE	FALSE
Myl12a	chr17	FALSE	FALSE
Hey1	chr3	FALSE	FALSE
Snrpb2	chr2	FALSE	FALSE
Siva1	chr12	FALSE	FALSE
Grcc10	chr6	FALSE	FALSE
Tssk2	chr16	FALSE	TRUE
Olfr934	chr9	FALSE	TRUE
Olfr154	chr2	FALSE	TRUE
Slc24a5	chr2	FALSE	FALSE
Itgb2	chr10	FALSE	FALSE
Yes1	chr5	FALSE	FALSE
Olfr1215	chr2	FALSE	TRUE
Zbtb10	chr3	FALSE	FALSE
Rpl18a	chr8	FALSE	FALSE
Odr4	chr1	FALSE	FALSE
Phf13	chr4	FALSE	FALSE
Satb2	chr1	FALSE	FALSE
Kazn	chr4	FALSE	FALSE
Naxe	chr3	FALSE	FALSE
Hspe1	chr1	FALSE	FALSE
Rtn4rl1	chr11	FALSE	FALSE
Olfr1170	chr2	FALSE	TRUE
Sgta	chr10	FALSE	FALSE
Pla2g4c	chr7	FALSE	TRUE
Fkbp1b	chr12	FALSE	FALSE
Adrm1	chr2	FALSE	FALSE
Krt8	chr15	FALSE	FALSE
Tlx3	chr11	FALSE	FALSE
Olfr364-ps1	chr2	FALSE	TRUE
Ceacam19	chr7	FALSE	TRUE
Tpi1	chr6	FALSE	FALSE
Aif1	chr17	FALSE	TRUE
Vmn1r177	chr7	FALSE	TRUE
Tspan17	chr13	FALSE	FALSE
Ptgdr2	chr19	FALSE	FALSE
Wdr73	chr7	FALSE	FALSE
Olfr353	chr2	FALSE	TRUE
Slc7a12	chr3	FALSE	TRUE
Pgrmc1	chrX	FALSE	FALSE
Bfsp1	chr2	FALSE	FALSE
Dync1i1	chr6	FALSE	FALSE
Ska1	chr18	FALSE	TRUE
Gm7347	chr5	FALSE	TRUE
Adrb2	chr18	FALSE	FALSE
Dbr1	chr9	FALSE	FALSE
Stk40	chr4	FALSE	FALSE
Mmp19	chr10	FALSE	TRUE
Tbc1d8	chr1	FALSE	FALSE
Olfr952	chr9	FALSE	TRUE
Fam13b	chr18	FALSE	FALSE
Trap1	chr16	FALSE	FALSE
Cox11	chr11	FALSE	FALSE
Cyp4x1	chr4	FALSE	FALSE
Olfr19	chr16	FALSE	TRUE
Pip5kl1	chr2	FALSE	FALSE
Tmem200b	chr4	FALSE	FALSE
Cnr1	chr4	FALSE	FALSE
Vmn1r58	chr7	FALSE	TRUE
Gbp6	chr5	FALSE	FALSE
Drc3	chr11	FALSE	FALSE
Zfp36l3	chrX	FALSE	TRUE
Olfr1348	chr7	FALSE	TRUE
Prl2c2	chr13	FALSE	TRUE
Otud3	chr4	FALSE	FALSE
Gltp	chr5	FALSE	FALSE
Chat	chr14	FALSE	FALSE
Eif3c	chr7	FALSE	FALSE
Elane	chr10	FALSE	TRUE
Gpr6	chr10	FALSE	FALSE
Josd1	chr15	FALSE	FALSE
Olfr1115	chr2	FALSE	TRUE
Vmn1r178	chr7	FALSE	TRUE
Gm6588	chr5	FALSE	TRUE
Cyp2b19	chr7	FALSE	TRUE
AU041133	chr10	FALSE	FALSE
Tmem30b	chr12	FALSE	FALSE
Kcnk9	chr15	FALSE	FALSE
Ifna13	chr4	FALSE	TRUE
Xlr4b	chrX	FALSE	TRUE
Vmn1r78	chr7	FALSE	TRUE
Taok3	chr5	FALSE	FALSE
Cck	chr9	FALSE	FALSE
Abcc10	chr17	FALSE	FALSE
Haus7	chrX	FALSE	FALSE
Elavl4	chr4	FALSE	FALSE
Mcat	chr15	FALSE	FALSE
Banf1	chr19	FALSE	FALSE
Gm6169	chr13	FALSE	TRUE
Spata20	chr11	FALSE	FALSE
Zpbp2	chr11	FALSE	TRUE
Gm5169	chrX	FALSE	TRUE
Dhrs13	chr11	FALSE	FALSE
Cd300ld2	chr11	FALSE	FALSE
Nrg1	chr8	FALSE	FALSE
Gm21974	chr7	FALSE	FALSE
Ifrd2	chr9	FALSE	FALSE
A030005K14Rik	chr1	FALSE	TRUE
Rpl7	chr1	FALSE	FALSE
