gene_name	chr	promoter_state_Unmarked_Promoter	mch_hyper
Ppp1r37	chr7	FALSE	FALSE
Ccnt2	chr1	FALSE	FALSE
Csmd3	chr15	FALSE	FALSE
Cx3cr1	chr9	TRUE	FALSE
Lkaaear1	chr2	TRUE	FALSE
Krt75	chr15	FALSE	FALSE
Nrip1	chr16	FALSE	FALSE
Gapdh	chr6	FALSE	FALSE
Tg	chr15	FALSE	FALSE
Slc6a8	chrX	TRUE	FALSE
Gclm	chr3	FALSE	FALSE
Lix1	chr17	TRUE	FALSE
Itpkc	chr7	FALSE	FALSE
Olfr71	chr4	TRUE	FALSE
Slc40a1	chr1	FALSE	FALSE
Rubcn	chr16	FALSE	FALSE
Lpar2	chr8	TRUE	FALSE
Olfr38	chr6	TRUE	FALSE
Hoxc8	chr15	FALSE	FALSE
Gast	chr11	TRUE	FALSE
Olfr424	chr1	TRUE	FALSE
Insig1	chr5	FALSE	FALSE
Morc1	chr16	TRUE	FALSE
Atp5mpl	chr12	TRUE	FALSE
Prkar1a	chr11	TRUE	FALSE
Dhrs13	chr11	TRUE	FALSE
Mtf1	chr4	TRUE	FALSE
Olfr193	chr16	TRUE	FALSE
Map3k8	chr18	FALSE	FALSE
Dis3l	chr9	FALSE	FALSE
Prl8a9	chr13	TRUE	FALSE
Kcnd3	chr3	FALSE	FALSE
Smu1	chr4	TRUE	FALSE
Ccdc162	chr10	FALSE	FALSE
Plcxd3	chr15	FALSE	FALSE
Prss53	chr7	TRUE	FALSE
Slc45a2	chr15	TRUE	FALSE
Tmem263	chr10	FALSE	FALSE
Lratd1	chr12	FALSE	FALSE
Vmn1r58	chr7	TRUE	FALSE
Ms4a4a	chr19	TRUE	FALSE
Cdc20	chr4	TRUE	FALSE
Sapcd2	chr2	TRUE	FALSE
Ppip5k1	chr2	TRUE	FALSE
Sppl2a	chr2	TRUE	FALSE
Gm12689	chr4	TRUE	FALSE
Ahnak2	chr12	TRUE	FALSE
Gm525	chr11	TRUE	FALSE
Gucy2g	chr19	TRUE	FALSE
Smox	chr2	FALSE	FALSE
Asna1	chr8	TRUE	FALSE
R3hcc1l	chr19	FALSE	FALSE
Cdca7l	chr12	FALSE	FALSE
Vmn2r21	chr6	TRUE	FALSE
Tmem170	chr8	TRUE	FALSE
Aldh3a2	chr11	TRUE	FALSE
Rlim	chrX	FALSE	FALSE
Maf	chr8	FALSE	FALSE
Il15	chr8	FALSE	FALSE
Tex24	chr8	TRUE	FALSE
Mybl2	chr2	FALSE	FALSE
Gm8947	chr1	TRUE	FALSE
Vmn1r74	chr7	TRUE	FALSE
Mill1	chr7	TRUE	FALSE
Ccdc85c	chr12	FALSE	FALSE
Epha8	chr4	TRUE	FALSE
Gdpd4	chr7	TRUE	FALSE
Csdc2	chr15	FALSE	FALSE
2310061I04Rik	chr17	TRUE	FALSE
Chrna9	chr5	TRUE	FALSE
Atp10a	chr7	TRUE	FALSE
Gm17660	chr5	TRUE	FALSE
Orai2	chr5	TRUE	FALSE
Tmem196	chr12	FALSE	FALSE
B4galt6	chr18	FALSE	FALSE
Prmt2	chr10	TRUE	FALSE
Ptchd3	chr11	TRUE	FALSE
Agl	chr3	FALSE	FALSE
Zfp579	chr7	TRUE	FALSE
Cd164	chr10	FALSE	FALSE
Hsp90aa1	chr12	TRUE	FALSE
Cdh26	chr2	TRUE	FALSE
Uba5	chr9	TRUE	FALSE
Serpind1	chr16	TRUE	FALSE
Fli1	chr9	FALSE	FALSE
Vmn2r101	chr17	TRUE	FALSE
Uhrf1bp1	chr17	FALSE	FALSE
Gm3460	chr14	TRUE	FALSE
Ipo8	chr6	FALSE	FALSE
Tmem62	chr2	FALSE	FALSE
Ppy	chr11	FALSE	FALSE
Hspd1	chr1	FALSE	FALSE
Ifng	chr10	TRUE	FALSE
Snrpb2	chr2	FALSE	FALSE
Rfc2	chr5	TRUE	FALSE
4933402N03Rik	chr7	TRUE	FALSE
B3gntl1	chr11	TRUE	FALSE
Gm2381	chr7	TRUE	FALSE
Abcg5	chr17	TRUE	FALSE
Ky	chr9	TRUE	FALSE
Olfr466	chr13	TRUE	FALSE
Nupr1l	chr5	TRUE	FALSE
Tdrd1	chr19	TRUE	FALSE
Vwce	chr19	TRUE	FALSE
Gucy2e	chr11	TRUE	FALSE
Lrit1	chr14	TRUE	FALSE
Med17	chr9	TRUE	FALSE
Khnyn	chr14	FALSE	FALSE
Fam173a	chr17	TRUE	FALSE
St6galnac3	chr3	TRUE	FALSE
Bace2	chr16	FALSE	FALSE
Pax6	chr2	FALSE	FALSE
Spast	chr17	FALSE	FALSE
Ganc	chr2	FALSE	FALSE
Dlst	chr12	FALSE	FALSE
Ptgdr2	chr19	TRUE	FALSE
Aacs	chr5	FALSE	FALSE
Igf2r	chr17	FALSE	FALSE
Aadacl2fm2	chr3	TRUE	FALSE
Tbc1d22a	chr15	TRUE	FALSE
Sh2d4b	chr14	TRUE	FALSE
Aanat	chr11	TRUE	FALSE
Mief2	chr11	FALSE	FALSE
Gm14698	chrX	TRUE	FALSE
Tgm3	chr2	TRUE	FALSE
Gm10800	chr2	TRUE	FALSE
Sh2d5	chr4	FALSE	FALSE
Ifi206	chr1	TRUE	FALSE
Stk35	chr2	FALSE	FALSE
Kxd1	chr8	TRUE	FALSE
Tspan17	chr13	FALSE	FALSE
Fgf7	chr2	TRUE	FALSE
Myl12a	chr17	FALSE	FALSE
Olfr467	chr7	TRUE	FALSE
Fgfr2	chr7	FALSE	TRUE
Inpp5f	chr7	TRUE	FALSE
Cpxm2	chr7	FALSE	FALSE
Uqcrb	chr13	FALSE	FALSE
Ugt1a5	chr1	TRUE	FALSE
Ints12	chr3	FALSE	FALSE
Prss50	chr9	FALSE	FALSE
Utp11	chr4	TRUE	FALSE
Camk2n1	chr4	FALSE	FALSE
Gm1527	chr3	TRUE	FALSE
Vmn1r233	chr17	TRUE	FALSE
AL805980.1	chrX	FALSE	FALSE
Nol4	chr18	FALSE	FALSE
Rad21l	chr2	FALSE	FALSE
1700003F12Rik	chr2	TRUE	FALSE
Pgbd1	chr13	FALSE	FALSE
Oxgr1	chr14	TRUE	FALSE
Tmem106a	chr11	TRUE	FALSE
Erlec1	chr11	FALSE	FALSE
Nat8l	chr5	FALSE	FALSE
Akirin2	chr4	FALSE	FALSE
Rab13	chr3	FALSE	FALSE
Cldn12	chr5	FALSE	FALSE
Sbf2	chr7	FALSE	FALSE
Mitf	chr6	FALSE	FALSE
Gm6217	chr1	TRUE	FALSE
Fscn3	chr6	FALSE	FALSE
Oma1	chr4	TRUE	FALSE
Chd1l	chr3	TRUE	FALSE
Trim28	chr7	TRUE	FALSE
Man2b2	chr5	TRUE	FALSE
Pcdh17	chr14	FALSE	FALSE
Adra2a	chr19	FALSE	FALSE
Zfp277	chr12	FALSE	FALSE
Gemin7	chr7	FALSE	FALSE
Zmynd19	chr2	TRUE	FALSE
Bglap3	chr3	TRUE	FALSE
Tlcd5	chr9	TRUE	FALSE
Snx7	chr3	TRUE	FALSE
Lig1	chr7	FALSE	FALSE
G430095P16Rik	chr8	TRUE	FALSE
Ttc22	chr4	FALSE	FALSE
Trim17	chr11	FALSE	FALSE
Gbp9	chr5	TRUE	FALSE
Pheta2	chr15	TRUE	FALSE
Lrriq4	chr3	TRUE	FALSE
Gale	chr4	TRUE	FALSE
Casp8ap2	chr4	FALSE	FALSE
Cyp2s1	chr7	FALSE	FALSE
Cep85l	chr10	FALSE	FALSE
Robo4	chr9	TRUE	FALSE
Ccdc148	chr2	FALSE	FALSE
Ssu2	chr6	TRUE	FALSE
Eri1	chr8	FALSE	FALSE
Fhod3	chr18	FALSE	FALSE
Dnaja1	chr4	FALSE	FALSE
Spc25	chr2	TRUE	FALSE
Tmem234	chr4	TRUE	FALSE
Brcc3	chrX	FALSE	FALSE
Gm43738	chr3	TRUE	FALSE
Skint2	chr4	TRUE	FALSE
Olfr585	chr7	TRUE	FALSE
Slbp	chr5	FALSE	FALSE
Gimap7	chr6	TRUE	FALSE
Golga5	chr12	TRUE	FALSE
Wdcp	chr12	FALSE	FALSE
Capn3	chr2	TRUE	FALSE
Vps33a	chr5	TRUE	FALSE
Dqx1	chr6	FALSE	FALSE
Zdhhc9	chrX	FALSE	FALSE
Sar1a	chr10	TRUE	FALSE
Atp13a1	chr8	FALSE	FALSE
Capn8	chr1	FALSE	FALSE
Spag16	chr1	TRUE	FALSE
Pithd1	chr4	TRUE	FALSE
Synj2bp	chr12	FALSE	FALSE
Olfr59	chr11	TRUE	FALSE
Gm49356	chr15	FALSE	FALSE
Ctsc	chr7	TRUE	FALSE
Polr3k	chr2	TRUE	FALSE
Itgb6	chr2	TRUE	FALSE
Hesx1	chr14	TRUE	FALSE
Gm42791	chr5	TRUE	FALSE
Gm26620	chr1	TRUE	FALSE
Mmp28	chr11	TRUE	FALSE
Gm5478	chr15	TRUE	FALSE
Glud1	chr14	FALSE	FALSE
Fam3a	chrX	TRUE	FALSE
Acss1	chr2	FALSE	FALSE
Gm15557	chr2	TRUE	FALSE
Me3	chr7	FALSE	FALSE
Slc6a19	chr13	TRUE	FALSE
Hs3st4	chr7	FALSE	FALSE
Snhg11	chr2	FALSE	FALSE
Acat2	chr17	FALSE	FALSE
Olfr522	chr7	TRUE	FALSE
Zpbp2	chr11	TRUE	FALSE
Cmtr1	chr17	TRUE	FALSE
Adamtsl2	chr2	FALSE	FALSE
Gm8374	chr14	TRUE	FALSE
Nap1l1	chr10	FALSE	FALSE
Rmi2	chr16	TRUE	FALSE
Rnf144b	chr13	FALSE	FALSE
Tspan10	chr11	TRUE	FALSE
Hspa4l	chr3	FALSE	FALSE
Adamts6	chr13	FALSE	FALSE
Olfr584	chr7	TRUE	FALSE
Rnf113a1	chrX	FALSE	FALSE
Tmie	chr9	FALSE	FALSE
Plau	chr14	FALSE	FALSE
Adamts5	chr16	FALSE	FALSE
Xpa	chr4	FALSE	FALSE
Fxn	chr19	TRUE	FALSE
Olfml1	chr7	TRUE	FALSE
Olfr45	chr7	TRUE	FALSE
Pcbp3	chr10	FALSE	FALSE
Sspn	chr6	TRUE	FALSE
Olfr1420	chr19	TRUE	FALSE
Lyg1	chr1	TRUE	FALSE
Pcp2	chr8	TRUE	FALSE
Slc6a1	chr6	FALSE	FALSE
Gtdc1	chr2	FALSE	FALSE
Ctns	chr11	FALSE	FALSE
Gpcpd1	chr2	TRUE	FALSE
Gstm3	chr3	TRUE	FALSE
Cxcl14	chr13	FALSE	FALSE
Fasn	chr11	FALSE	FALSE
Slc10a2	chr8	TRUE	FALSE
Slc9a8	chr2	TRUE	FALSE
Penk	chr4	FALSE	FALSE
Golga7b	chr19	TRUE	FALSE
Pdia4	chr6	FALSE	FALSE
Nat8f2	chr6	TRUE	FALSE
Ankrd24	chr10	TRUE	FALSE
Olfr1442	chr19	TRUE	FALSE
Ap3m2	chr8	FALSE	FALSE
Ubtd1	chr19	FALSE	FALSE
Nfkb2	chr19	FALSE	FALSE
Trmt10c	chr16	TRUE	FALSE
Mmd	chr11	TRUE	FALSE
Sptbn2	chr19	FALSE	FALSE
Clk4	chr11	FALSE	FALSE
Phf13	chr4	TRUE	FALSE
H2-M5	chr17	FALSE	FALSE
Trim27	chr13	FALSE	FALSE
Ccdc134	chr15	TRUE	FALSE
Prrxl1	chr14	FALSE	FALSE
Mrpl19	chr6	TRUE	FALSE
Vmn1r215	chr13	TRUE	FALSE
Smc4	chr3	FALSE	FALSE
Tmem164	chrX	FALSE	FALSE
Vmn2r63	chr7	TRUE	FALSE
Kifc5b	chr17	TRUE	FALSE
Arl14epl	chr18	TRUE	FALSE
Ceacam19	chr7	TRUE	FALSE
Manba	chr3	FALSE	FALSE
Pfpl	chr19	TRUE	FALSE
Lsr	chr7	FALSE	FALSE
Tspan2	chr3	FALSE	FALSE
Arhgap15	chr2	TRUE	FALSE
Sec22b	chr3	FALSE	FALSE
Usp25	chr16	FALSE	FALSE
Plcz1	chr6	TRUE	FALSE
Cnot10	chr9	TRUE	FALSE
Atp10b	chr11	TRUE	FALSE
Olfr1366	chr13	TRUE	FALSE
Akr1b8	chr6	TRUE	FALSE
Dhx36	chr3	FALSE	FALSE
Bche	chr3	TRUE	FALSE
Echdc2	chr4	TRUE	FALSE
Cox20	chr1	FALSE	FALSE
Sult1b1	chr5	TRUE	FALSE
Plxnb1	chr9	TRUE	FALSE
Gnai1	chr5	FALSE	FALSE
Mmp19	chr10	TRUE	FALSE
Plscr3	chr11	TRUE	FALSE
Thrb	chr14	FALSE	FALSE
Rrp1	chr10	FALSE	FALSE
Mgme1	chr2	FALSE	FALSE
Slc25a28	chr19	FALSE	FALSE
Olfr221	chr14	TRUE	FALSE
Tsku	chr7	FALSE	FALSE
Prdx2	chr8	FALSE	FALSE
Samd4	chr14	FALSE	FALSE
Lama2	chr10	FALSE	FALSE
Phc2	chr4	TRUE	FALSE
Chtop	chr3	TRUE	FALSE
Zfp605	chr5	FALSE	FALSE
Tmem235	chr11	FALSE	FALSE
Rab3d	chr9	TRUE	FALSE
Pkn3	chr2	TRUE	FALSE
Usp43	chr11	FALSE	FALSE
Coq8b	chr7	TRUE	FALSE
Gabrd	chr4	FALSE	FALSE
Cdk9	chr2	TRUE	FALSE
Cnot8	chr11	TRUE	FALSE
Defb22	chr2	TRUE	FALSE
Hcls1	chr16	TRUE	FALSE
Fus	chr7	TRUE	FALSE
Fdft1	chr14	TRUE	FALSE
Minar2	chr18	TRUE	FALSE
Cyp4a12b	chr4	TRUE	FALSE
Zmynd8	chr2	TRUE	FALSE
Cltrn	chrX	TRUE	FALSE
Olfr539	chr7	TRUE	FALSE
Rpl37	chr15	FALSE	FALSE
Rhox2h	chrX	TRUE	FALSE
Kcng3	chr17	FALSE	FALSE
Sval3	chr6	TRUE	FALSE
Arhgap32	chr9	TRUE	FALSE
Siglece	chr7	TRUE	FALSE
Emd	chrX	TRUE	FALSE
Olfr1179	chr2	TRUE	FALSE
Vmn1r81	chr7	TRUE	FALSE
Cbx8	chr11	FALSE	FALSE
Olfr1195	chr2	TRUE	FALSE
Tysnd1	chr10	FALSE	FALSE
Gstm5	chr3	FALSE	FALSE
Ly9	chr1	TRUE	FALSE
Zfp352	chr4	TRUE	FALSE
Slc13a5	chr11	FALSE	FALSE
Gm44501	chr17	TRUE	FALSE
Trub2	chr2	TRUE	FALSE
AL935121.1	chr2	TRUE	FALSE
Sap130	chr18	FALSE	FALSE
Gm37797	chr18	TRUE	FALSE
Cox7b2	chr5	TRUE	FALSE
Plekhh2	chr17	FALSE	FALSE
Tyrobp	chr7	TRUE	FALSE
Ppil2	chr16	TRUE	FALSE
Josd1	chr15	FALSE	FALSE
Vmn1r169	chr7	TRUE	FALSE
Ccndbp1	chr2	FALSE	FALSE
Timm9	chr12	FALSE	FALSE
Dpm1	chr2	FALSE	FALSE
Ercc2	chr7	TRUE	FALSE
Mri1	chr8	FALSE	FALSE
Ank3	chr10	FALSE	FALSE
Fabp2	chr3	TRUE	FALSE
Olfr330	chr11	TRUE	FALSE
Gipr	chr7	TRUE	FALSE
Slc6a3	chr13	FALSE	FALSE
Nlrp4f	chr13	TRUE	FALSE
Serpinb9b	chr13	TRUE	FALSE
Nhlh1	chr1	TRUE	FALSE
Pamr1	chr2	FALSE	FALSE
Sgta	chr10	TRUE	FALSE
Apopt1	chr12	TRUE	FALSE
Peak1	chr9	FALSE	FALSE
Thsd7a	chr6	FALSE	FALSE
Vmn2r19	chr6	TRUE	FALSE
Ccn6	chr10	TRUE	FALSE
Arpc5l	chr2	FALSE	FALSE
Itgbl1	chr14	TRUE	FALSE
Zfp976	chr7	TRUE	FALSE
Zfp882	chr8	FALSE	FALSE
Tubgcp4	chr2	FALSE	FALSE
Sec13	chr6	TRUE	FALSE
Tox3	chr8	FALSE	FALSE
Smoc2	chr17	FALSE	FALSE
Olfr294	chr7	TRUE	FALSE
Haus1	chr18	FALSE	FALSE
Zfp28	chr7	FALSE	FALSE
Mboat1	chr13	FALSE	FALSE
Aloxe3	chr11	TRUE	FALSE
Rps3a1	chr3	FALSE	FALSE
Rtkn	chr6	FALSE	FALSE
Plcb1	chr2	FALSE	FALSE
Olfr157	chr4	TRUE	FALSE
Pdcd4	chr19	TRUE	FALSE
Zfp317	chr9	TRUE	FALSE
Itga2	chr13	FALSE	FALSE
Ap3d1	chr10	FALSE	FALSE
Syndig1	chr2	FALSE	FALSE
Arrdc1	chr2	FALSE	FALSE
Stard4	chr18	TRUE	FALSE
Efcc1	chr6	FALSE	FALSE
Anxa1	chr19	TRUE	FALSE
Tesc	chr5	FALSE	FALSE
Gm49384	chr12	TRUE	FALSE
Kif22	chr7	TRUE	FALSE
Tnfrsf25	chr4	FALSE	FALSE
4930503E14Rik	chr14	TRUE	FALSE
Cand2	chr6	TRUE	FALSE
Dgat1	chr15	TRUE	FALSE
Acsbg2	chr17	TRUE	FALSE
Osr1	chr12	FALSE	FALSE
Scd4	chr19	TRUE	FALSE
Haus5	chr7	TRUE	FALSE
Mup8	chr4	TRUE	FALSE
Cdkn1a	chr17	TRUE	FALSE
Tcp11x2	chrX	TRUE	FALSE
Cd300ld2	chr11	TRUE	FALSE
Purg	chr8	FALSE	FALSE
Gsto1	chr19	FALSE	FALSE
Arhgef2	chr3	TRUE	FALSE
Sf3b3	chr8	FALSE	FALSE
Gtpbp10	chr5	FALSE	FALSE
Lrrc24	chr15	FALSE	FALSE
Rragb	chrX	FALSE	FALSE
Ppm1k	chr6	FALSE	FALSE
Tmem214	chr5	TRUE	FALSE
AU022252	chr4	FALSE	FALSE
Thra	chr11	FALSE	FALSE
Krt222	chr11	TRUE	FALSE
Cyp2b19	chr7	TRUE	FALSE
Fkbp8	chr8	TRUE	FALSE
Gm17078	chr14	TRUE	FALSE
Pacsin3	chr2	FALSE	FALSE
Gm3099	chr14	TRUE	FALSE
Dsg4	chr18	TRUE	FALSE
Tor1aip2	chr1	FALSE	FALSE
4933402D24Rik	chr1	TRUE	FALSE
Gm5662	chr12	TRUE	FALSE
Hmgb3	chrX	TRUE	FALSE
Speer4e	chr5	TRUE	FALSE
Fpgs	chr2	TRUE	FALSE
Ctu1	chr7	TRUE	FALSE
Wdr20rt	chr12	TRUE	FALSE
Ifi208	chr1	TRUE	FALSE
Olfr844	chr9	TRUE	FALSE
Olfr678	chr7	TRUE	FALSE
Cckbr	chr7	FALSE	FALSE
Kcna5	chr6	FALSE	FALSE
Gal	chr19	FALSE	FALSE
Prl7b1	chr13	TRUE	FALSE
Abca3	chr17	FALSE	FALSE
Tagap	chr17	TRUE	FALSE
Slc44a4	chr17	TRUE	FALSE
Mfng	chr15	FALSE	FALSE
Efcab10	chr12	FALSE	FALSE
Zfpl1	chr19	TRUE	FALSE
Gm5935	chrX	TRUE	FALSE
2510002D24Rik	chr16	TRUE	FALSE
Nr2f2	chr7	FALSE	FALSE
Snrnp35	chr5	TRUE	FALSE
Sema3c	chr5	FALSE	FALSE
Timm22	chr11	TRUE	FALSE
Rph3al	chr11	TRUE	FALSE
Lgr5	chr10	FALSE	FALSE
Ifrd2	chr9	TRUE	FALSE
Zmat4	chr8	TRUE	FALSE
Tubb3	chr8	FALSE	FALSE
Unc50	chr1	TRUE	FALSE
Olfr722	chr14	TRUE	FALSE
Zfp992	chr4	TRUE	FALSE
Bend5	chr4	FALSE	FALSE
Gpc3	chrX	FALSE	FALSE
Cdh18	chr15	TRUE	FALSE
Unc93a	chr17	FALSE	FALSE
Bcl2l11	chr2	FALSE	FALSE
Tcte2	chr17	FALSE	FALSE
Fut11	chr14	FALSE	FALSE
Abca5	chr11	TRUE	FALSE
Coq10a	chr10	TRUE	FALSE
Epsti1	chr14	TRUE	FALSE
Sgo2b	chr8	TRUE	FALSE
Selenom	chr11	FALSE	FALSE
Wdr45b	chr11	TRUE	FALSE
Ydjc	chr16	TRUE	FALSE
Cgnl1	chr9	TRUE	FALSE
Hmgcll1	chr9	FALSE	FALSE
Cyb5r3	chr15	TRUE	FALSE
Gtf3c5	chr2	TRUE	FALSE
Mvp	chr7	FALSE	FALSE
Fabp9	chr3	TRUE	FALSE
Sergef	chr7	FALSE	FALSE
Cts7	chr13	TRUE	FALSE
A930003A15Rik	chr16	TRUE	FALSE
Otos	chr1	TRUE	FALSE
Fam184a	chr10	FALSE	FALSE
1110017D15Rik	chr4	TRUE	FALSE
Gpr39	chr1	FALSE	FALSE
Cntln	chr4	FALSE	FALSE
Tdpoz9	chr3	TRUE	FALSE
Btg1b	chrX	TRUE	FALSE
Gm38431	chr9	TRUE	FALSE
Cfap410	chr10	TRUE	FALSE
Vasp	chr7	FALSE	FALSE
Zkscan6	chr11	TRUE	FALSE
Ugt1a6a	chr1	TRUE	FALSE
Ctso	chr3	TRUE	FALSE
Sytl1	chr4	TRUE	FALSE
Tnc	chr4	FALSE	FALSE
Lmx1a	chr1	FALSE	FALSE
Slc22a8	chr19	TRUE	FALSE
Ghitm	chr14	FALSE	FALSE
Slc25a45	chr19	TRUE	FALSE
Tnr	chr1	FALSE	FALSE
Bcl2l1	chr2	FALSE	FALSE
Pnrc1	chr4	TRUE	FALSE
Zfp457	chr13	TRUE	FALSE
Serpina3j	chr12	TRUE	FALSE
Ess2	chr16	FALSE	FALSE
Idi2	chr13	TRUE	FALSE
Higd1b	chr11	TRUE	FALSE
Epb41l4a	chr18	FALSE	FALSE
Slc7a12	chr3	TRUE	FALSE
Ska1	chr18	TRUE	FALSE
Gm49405	chr19	TRUE	FALSE
Aox3	chr1	TRUE	FALSE
Plk2	chr13	FALSE	FALSE
Smad7	chr18	FALSE	FALSE
Atg5	chr10	FALSE	FALSE
G6pc3	chr11	TRUE	FALSE
Csrp2	chr10	FALSE	FALSE
Gm10959	chr3	TRUE	FALSE
Mars2	chr1	FALSE	FALSE
Derl2	chr11	TRUE	FALSE
Mdc1	chr17	TRUE	FALSE
Acot6	chr12	TRUE	FALSE
Senp2	chr16	TRUE	FALSE
Pmepa1	chr2	FALSE	FALSE
Smoc1	chr12	TRUE	FALSE
Cd69	chr6	TRUE	FALSE
Cma2	chr14	TRUE	FALSE
Mei4	chr9	TRUE	FALSE
Tnk1	chr11	TRUE	FALSE
Pet100	chr8	TRUE	FALSE
Rcan2	chr17	FALSE	FALSE
Mtres1	chr10	FALSE	FALSE
Hif3a	chr7	TRUE	FALSE
Olfr155	chr4	TRUE	FALSE
Mttp	chr3	FALSE	FALSE
Rhox4e	chrX	TRUE	FALSE
Cwf19l2	chr9	TRUE	FALSE
Actbl2	chr13	TRUE	FALSE
Map3k1	chr13	FALSE	FALSE
Ddx1	chr12	FALSE	FALSE
Pdss1	chr2	FALSE	FALSE
Hivep3	chr4	FALSE	FALSE
Zc2hc1a	chr3	FALSE	FALSE
Atg10	chr13	TRUE	FALSE
Tm9sf1	chr14	FALSE	FALSE
Hal	chr10	FALSE	FALSE
Meox2	chr12	FALSE	FALSE
AA792892	chr5	TRUE	FALSE
Hfe	chr13	TRUE	FALSE
Syngap1	chr17	FALSE	FALSE
Dusp4	chr8	FALSE	FALSE
Xkr9	chr1	TRUE	FALSE
Fam241b	chr10	TRUE	FALSE
Atad1	chr19	TRUE	FALSE
Cmtm6	chr9	TRUE	FALSE
Esrrg	chr1	FALSE	FALSE
Crebl2	chr6	TRUE	FALSE
Tmem259	chr10	FALSE	FALSE
Fam47e	chr5	TRUE	FALSE
Hdhd3	chr4	FALSE	FALSE
St6gal2	chr17	FALSE	FALSE
Ptgfr	chr3	FALSE	FALSE
Mef2c	chr13	TRUE	FALSE
Bcl2l12	chr7	TRUE	FALSE
Habp2	chr19	TRUE	FALSE
Cdh23	chr10	FALSE	FALSE
Tmppe	chr9	FALSE	FALSE
Cptp	chr4	TRUE	FALSE
Wdr73	chr7	TRUE	FALSE
Myoc	chr1	TRUE	FALSE
4632433K11Rik	chr7	TRUE	FALSE
Frem2	chr3	FALSE	FALSE
Lsm5	chr6	FALSE	FALSE
Sgcz	chr8	FALSE	FALSE
Dock1	chr7	FALSE	FALSE
Rab5if	chr2	FALSE	FALSE
8030474K03Rik	chrX	FALSE	FALSE
Dnase2a	chr8	TRUE	FALSE
Cep97	chr16	FALSE	FALSE
Epp13	chr7	TRUE	FALSE
Tsfm	chr10	TRUE	FALSE
Hormad2	chr11	TRUE	FALSE
Spdya	chr17	TRUE	FALSE
Ssr1	chr13	FALSE	FALSE
Avpr2	chrX	TRUE	FALSE
Unc5d	chr8	FALSE	FALSE
Gm3248	chr14	FALSE	FALSE
Iqgap3	chr3	TRUE	FALSE
Mfap3	chr11	FALSE	FALSE
Aldh1a1	chr19	TRUE	FALSE
Btbd10	chr7	FALSE	FALSE
Krt12	chr11	TRUE	FALSE
Pla2g4c	chr7	TRUE	FALSE
Ramp2	chr11	FALSE	FALSE
Rgs22	chr15	FALSE	FALSE
Olfr1013	chr2	TRUE	FALSE
Olfr1537	chr9	TRUE	FALSE
Sycp3	chr10	TRUE	FALSE
Wnt9b	chr11	FALSE	FALSE
Olfr171	chr16	TRUE	FALSE
Hoxc9	chr15	FALSE	FALSE
Stx6	chr1	FALSE	FALSE
Efna5	chr17	FALSE	FALSE
Tmem200c	chr17	TRUE	FALSE
Olfr44	chr9	TRUE	FALSE
Tor1a	chr2	FALSE	FALSE
Vmn1r201	chr13	TRUE	FALSE
Fjx1	chr2	FALSE	FALSE
Map2k7	chr8	FALSE	FALSE
Olfr361	chr2	TRUE	FALSE
Rnf169	chr7	FALSE	FALSE
Lrrc17	chr5	FALSE	FALSE
Pip5kl1	chr2	TRUE	FALSE
H1f3	chr13	FALSE	FALSE
Fbxo47	chr11	TRUE	FALSE
Tent5a	chr9	FALSE	FALSE
Spryd3	chr15	TRUE	FALSE
Asap2	chr12	TRUE	FALSE
Eif3c	chr7	TRUE	FALSE
Asah1	chr8	FALSE	FALSE
Cdk5	chr5	FALSE	FALSE
Fank1	chr7	FALSE	FALSE
Agtr1a	chr13	FALSE	FALSE
Ccdc69	chr11	TRUE	FALSE
Tox2	chr2	FALSE	FALSE
Tagln	chr9	TRUE	FALSE
Cep63	chr9	TRUE	FALSE
Col6a4	chr9	TRUE	FALSE
Rpa1	chr11	TRUE	FALSE
Adprm	chr11	FALSE	FALSE
F2r	chr13	FALSE	FALSE
Adcy8	chr15	FALSE	FALSE
Vmn2r10	chr5	TRUE	FALSE
Tex46	chr4	TRUE	FALSE
Olfr1299	chr2	TRUE	FALSE
Wdr4	chr17	TRUE	FALSE
Nprl2	chr9	TRUE	FALSE
Vpreb1	chr16	TRUE	FALSE
Camk2d	chr3	FALSE	FALSE
Cog7	chr7	TRUE	FALSE
Ttc37	chr13	FALSE	FALSE
C9orf72	chr4	FALSE	FALSE
Lrrc14	chr15	TRUE	FALSE
Olfr893	chr9	TRUE	FALSE
Abca12	chr1	TRUE	FALSE
Rasip1	chr7	TRUE	FALSE
Ldlr	chr9	TRUE	FALSE
Mrpl38	chr11	TRUE	FALSE
Plp1	chrX	TRUE	FALSE
Muc20	chr16	TRUE	FALSE
Fap	chr2	TRUE	FALSE
Kyat1	chr2	FALSE	FALSE
Eif3i	chr4	TRUE	FALSE
Ugt1a10	chr1	TRUE	FALSE
Prr12	chr7	FALSE	FALSE
Grpr	chrX	FALSE	FALSE
Col12a1	chr9	FALSE	FALSE
Gpsm3	chr17	TRUE	FALSE
Lhfpl4	chr6	FALSE	FALSE
Wfdc17	chr11	TRUE	FALSE
Psg16	chr7	TRUE	FALSE
Zmynd12	chr4	FALSE	FALSE
Fgf10	chr13	TRUE	FALSE
Slitrk3	chr3	FALSE	FALSE
D930048N14Rik	chr11	TRUE	FALSE
Serpinf2	chr11	TRUE	FALSE
Cpvl	chr6	TRUE	FALSE
Ddo	chr10	TRUE	FALSE
Eogt	chr6	FALSE	FALSE
Nipal2	chr15	FALSE	FALSE
