gene_name	chr	in_a_compartment	mch_hyper
Eme2	chr17	TRUE	FALSE
Rasgrp1	chr2	FALSE	TRUE
Gm28635	chr2	TRUE	FALSE
Ltv1	chr10	TRUE	FALSE
Tasor2	chr13	TRUE	FALSE
Clip2	chr5	TRUE	FALSE
Cnksr1	chr4	TRUE	FALSE
Noct	chr3	TRUE	FALSE
Klhl14	chr18	FALSE	FALSE
Nmbr	chr10	FALSE	FALSE
Pappa	chr4	TRUE	FALSE
Spaca3	chr11	FALSE	FALSE
Galc	chr12	TRUE	FALSE
Fam221a	chr6	TRUE	FALSE
Ppic	chr18	TRUE	FALSE
Gm49948	chr16	FALSE	FALSE
Creb1	chr1	TRUE	FALSE
Trim5	chr7	FALSE	FALSE
Olfr223	chr11	TRUE	FALSE
Rassf4	chr6	TRUE	FALSE
Gstm4	chr3	TRUE	FALSE
Gfral	chr9	TRUE	FALSE
Wdhd1	chr14	TRUE	FALSE
Ss18	chr18	TRUE	FALSE
Plek	chr11	TRUE	FALSE
Slc1a5	chr7	TRUE	FALSE
Cngb3	chr4	FALSE	FALSE
Actr2	chr11	TRUE	FALSE
Htr1d	chr4	TRUE	FALSE
Pcare	chr17	FALSE	FALSE
Usp31	chr7	TRUE	FALSE
Rskr	chr11	TRUE	FALSE
Gm8257	chr14	FALSE	FALSE
Olfr632	chr7	FALSE	FALSE
Adamts3	chr5	FALSE	FALSE
Olfr1310	chr2	FALSE	FALSE
Fbxo42	chr4	TRUE	FALSE
Gm5767	chr16	TRUE	FALSE
Vwde	chr6	FALSE	FALSE
Zyg11b	chr4	TRUE	FALSE
Cfap46	chr7	TRUE	FALSE
Cntn5	chr9	FALSE	TRUE
7420426K07Rik	chr9	FALSE	FALSE
H2-Q10	chr17	FALSE	FALSE
Usp22	chr11	TRUE	FALSE
Asah2	chr19	FALSE	FALSE
Fbxo24	chr5	TRUE	FALSE
Snx6	chr12	TRUE	FALSE
Ggnbp1	chr17	TRUE	FALSE
Apobec3	chr15	TRUE	FALSE
Olfr292	chr7	FALSE	FALSE
Lmbr1l	chr15	TRUE	FALSE
Anapc15	chr7	TRUE	FALSE
Tmed10	chr12	TRUE	FALSE
Cyp3a13	chr5	FALSE	FALSE
Odf3	chr7	TRUE	FALSE
Plppr4	chr3	FALSE	TRUE
Tmem120b	chr5	TRUE	FALSE
Ccdc28a	chr10	TRUE	TRUE
1810013L24Rik	chr16	TRUE	FALSE
Mfsd14b	chr13	FALSE	FALSE
Pclaf	chr9	TRUE	FALSE
Zfp35	chr18	TRUE	FALSE
Sppl3	chr5	TRUE	FALSE
Ednra	chr8	TRUE	FALSE
4930563M21Rik	chr9	TRUE	FALSE
Plekha5	chr6	TRUE	FALSE
Vwa2	chr19	TRUE	FALSE
Prr27	chr5	FALSE	TRUE
Car3	chr3	FALSE	TRUE
Prdm15	chr16	TRUE	FALSE
Agbl2	chr2	TRUE	TRUE
Rilpl1	chr5	TRUE	FALSE
Zfp941	chr7	TRUE	FALSE
Agt	chr8	TRUE	FALSE
Ndufaf2	chr13	TRUE	FALSE
Mmp15	chr8	TRUE	FALSE
Tmem165	chr5	TRUE	FALSE
Mapk13	chr17	TRUE	FALSE
Prkch	chr12	FALSE	FALSE
Crnkl1	chr2	TRUE	FALSE
Trim45	chr3	TRUE	FALSE
Zfp647	chr15	TRUE	FALSE
Ces1e	chr8	FALSE	FALSE
Ppip5k2	chr1	TRUE	FALSE
Pom121l2	chr13	TRUE	FALSE
Lrrn4	chr2	TRUE	FALSE
Rpe65	chr3	FALSE	FALSE
Phox2a	chr7	TRUE	FALSE
Exoc3l4	chr12	TRUE	FALSE
Exd2	chr12	TRUE	FALSE
Rnf125	chr18	TRUE	FALSE
Fam167a	chr14	TRUE	FALSE
Uchl3	chr14	TRUE	TRUE
Pqlc2	chr4	TRUE	FALSE
Prh1	chr6	FALSE	FALSE
Rpl17	chr18	TRUE	FALSE
Slc25a24	chr3	FALSE	FALSE
Kcns1	chr2	TRUE	FALSE
Far2	chr6	TRUE	FALSE
Tsc22d2	chr3	TRUE	FALSE
Abcg8	chr17	FALSE	FALSE
Tshr	chr12	TRUE	FALSE
Tnfrsf11a	chr1	TRUE	FALSE
Sfi1	chr11	FALSE	FALSE
Cops6	chr5	TRUE	FALSE
Gpx2	chr12	TRUE	FALSE
Adamts9	chr6	FALSE	FALSE
Zc2hc1b	chr10	TRUE	FALSE
Tmem243	chr5	TRUE	FALSE
Dpy19l1	chr9	FALSE	TRUE
Mgst2	chr3	TRUE	FALSE
Isoc2b	chr7	TRUE	FALSE
Pcp4l1	chr1	TRUE	FALSE
Anxa8	chr14	TRUE	FALSE
Bbs4	chr9	TRUE	FALSE
Lrrc15	chr16	TRUE	FALSE
Srsf9	chr5	TRUE	FALSE
Mtdh	chr15	TRUE	FALSE
Dnajc1	chr2	TRUE	FALSE
Zfp3	chr11	TRUE	FALSE
Plppr1	chr4	FALSE	FALSE
Chka	chr19	TRUE	FALSE
Gabpb1	chr2	TRUE	FALSE
Smpdl3a	chr10	FALSE	FALSE
Rflna	chr5	TRUE	FALSE
Micall2	chr5	TRUE	FALSE
Mtarc1	chr1	TRUE	FALSE
Impa1	chr3	TRUE	FALSE
Arpc4	chr6	TRUE	FALSE
Bmp5	chr9	TRUE	FALSE
Iqcf2	chr9	FALSE	FALSE
Ncapd2	chr6	TRUE	FALSE
Cdk6	chr5	FALSE	FALSE
Pcdhga12	chr18	TRUE	FALSE
Csgalnact1	chr8	FALSE	FALSE
Wdr47	chr3	TRUE	FALSE
Pou5f1	chr17	TRUE	FALSE
Pde6a	chr18	TRUE	FALSE
Mthfs	chr9	FALSE	FALSE
Zfp410	chr12	TRUE	FALSE
Chaf1b	chr16	TRUE	FALSE
Trpa1	chr1	FALSE	FALSE
Naip1	chr13	FALSE	FALSE
Nlrp4c	chr7	FALSE	FALSE
Ces2e	chr8	FALSE	FALSE
Kcnt1	chr2	TRUE	FALSE
Vmn1r76	chr7	FALSE	FALSE
Sox13	chr1	FALSE	FALSE
Fbxo45	chr16	TRUE	FALSE
Whrn	chr4	TRUE	FALSE
Myo19	chr11	TRUE	FALSE
Myl4	chr11	TRUE	FALSE
Frem3	chr8	FALSE	FALSE
Eomes	chr9	TRUE	TRUE
Champ1	chr8	TRUE	FALSE
1810024B03Rik	chr2	TRUE	FALSE
Pabpc4	chr4	TRUE	FALSE
Cntnap5c	chr17	FALSE	FALSE
Emp1	chr6	FALSE	FALSE
Tmem242	chr17	TRUE	FALSE
Sypl2	chr3	TRUE	FALSE
Msh5	chr17	TRUE	FALSE
AI661453	chr17	TRUE	FALSE
Os9	chr10	TRUE	FALSE
Smg1	chr7	TRUE	FALSE
Olfr980	chr9	FALSE	FALSE
Tvp23b	chr11	FALSE	FALSE
Scgb1b19	chr7	FALSE	TRUE
Impad1	chr4	FALSE	FALSE
Olfr411	chr11	FALSE	FALSE
Plce1	chr19	FALSE	FALSE
Abhd6	chr14	TRUE	FALSE
Rmnd5a	chr6	TRUE	FALSE
Fbxo6	chr4	TRUE	FALSE
Zfyve21	chr12	TRUE	FALSE
Prkg2	chr5	FALSE	FALSE
Ranbp10	chr8	TRUE	FALSE
Slc1a2	chr2	TRUE	TRUE
Fbxo2	chr4	TRUE	FALSE
Slc8a1	chr17	TRUE	FALSE
Tgm2	chr2	TRUE	FALSE
Gpr153	chr4	TRUE	FALSE
Dnajc27	chr12	TRUE	FALSE
Gdap2	chr3	TRUE	FALSE
Rap1b	chr10	TRUE	FALSE
Kcnj4	chr15	TRUE	FALSE
Mknk1	chr4	TRUE	FALSE
Zwilch	chr9	FALSE	FALSE
Pdcd2l	chr7	FALSE	FALSE
Sp4	chr12	TRUE	FALSE
Zfp982	chr4	FALSE	FALSE
Ncaph	chr2	TRUE	FALSE
Atf1	chr15	TRUE	FALSE
Rp1	chr1	FALSE	FALSE
Gm7030	chr17	TRUE	FALSE
Tet1	chr10	TRUE	FALSE
Fkbp9	chr6	TRUE	FALSE
Arid3a	chr10	TRUE	FALSE
Lvrn	chr18	FALSE	FALSE
Syt9	chr7	TRUE	TRUE
Reep4	chr14	TRUE	TRUE
Abcb11	chr2	FALSE	FALSE
Slc14a1	chr18	FALSE	FALSE
Plekhg2	chr7	TRUE	FALSE
Ccr7	chr11	FALSE	FALSE
Alox12	chr11	TRUE	FALSE
Chrna7	chr7	FALSE	FALSE
Gm4792	chr10	TRUE	TRUE
Mepe	chr5	FALSE	FALSE
Macroh2a2	chr10	TRUE	FALSE
Eif4g2	chr7	TRUE	FALSE
Msmp	chr4	TRUE	FALSE
BC051019	chr7	TRUE	FALSE
Cngb1	chr8	TRUE	FALSE
Gapvd1	chr2	TRUE	FALSE
Gkn1	chr6	FALSE	FALSE
H3f3a	chr1	TRUE	FALSE
Hexa	chr9	TRUE	FALSE
Fam92a	chr4	TRUE	FALSE
Gpr1	chr1	TRUE	FALSE
Frrs1l	chr4	TRUE	FALSE
Efcab14	chr4	TRUE	FALSE
Vmn2r113	chr17	FALSE	FALSE
Atxn3	chr12	TRUE	FALSE
Fam234b	chr6	TRUE	FALSE
Crat	chr2	TRUE	FALSE
Asb18	chr1	TRUE	FALSE
Armc7	chr11	TRUE	TRUE
Rsbn1l	chr5	TRUE	FALSE
Colec12	chr18	FALSE	FALSE
Srarp	chr4	TRUE	FALSE
BC147527	chr13	FALSE	FALSE
Mtmr12	chr15	TRUE	FALSE
Gm49394	chr7	TRUE	FALSE
Cdkl2	chr5	TRUE	FALSE
Ahdc1	chr4	TRUE	FALSE
Nudt18	chr14	TRUE	FALSE
Trappc12	chr12	TRUE	FALSE
Tagln3	chr16	TRUE	FALSE
Synj1	chr16	TRUE	FALSE
Fndc1	chr17	FALSE	FALSE
Il1rap	chr16	FALSE	FALSE
Pcnp	chr16	TRUE	FALSE
Glrx3	chr7	FALSE	FALSE
Cd40	chr2	TRUE	TRUE
Mtmr4	chr11	TRUE	FALSE
Olfr57	chr10	FALSE	FALSE
Gm10271	chr10	TRUE	FALSE
Ddx17	chr15	TRUE	FALSE
Klb	chr5	TRUE	FALSE
Gm49721	chr17	TRUE	FALSE
Olfr478	chr7	FALSE	TRUE
Slc25a20	chr9	TRUE	FALSE
Cipc	chr12	TRUE	TRUE
Cyp4f39	chr17	TRUE	FALSE
Ddost	chr4	TRUE	FALSE
Lsmem1	chr12	TRUE	FALSE
Metrnl	chr11	TRUE	FALSE
Prkcsh	chr9	TRUE	FALSE
Stard3	chr11	TRUE	FALSE
Gsto2	chr19	TRUE	FALSE
Zfp112	chr7	TRUE	FALSE
Gm6356	chr14	FALSE	FALSE
Cyp2j12	chr4	FALSE	FALSE
Adcy3	chr12	TRUE	FALSE
Cabin1	chr10	TRUE	TRUE
Zfand1	chr3	TRUE	TRUE
Spata18	chr5	TRUE	FALSE
Adgrf1	chr17	FALSE	FALSE
Ddx6	chr9	TRUE	FALSE
Aqp6	chr15	TRUE	TRUE
Cep126	chr9	TRUE	FALSE
Fbxo33	chr12	FALSE	FALSE
Themis	chr10	FALSE	TRUE
Dhps	chr8	TRUE	FALSE
Vmn2r120	chr17	FALSE	FALSE
Olfr31	chr14	TRUE	TRUE
Rassf6	chr5	FALSE	FALSE
Vtcn1	chr3	FALSE	TRUE
Hoxb7	chr11	FALSE	FALSE
Pcdhga10	chr18	TRUE	FALSE
Ppil4	chr10	TRUE	FALSE
Ppp3cb	chr14	TRUE	FALSE
Rrm2b	chr15	TRUE	FALSE
Rps14	chr18	TRUE	TRUE
Max	chr12	TRUE	FALSE
Eif3h	chr15	TRUE	FALSE
Cops3	chr11	TRUE	FALSE
Gm45713	chr7	TRUE	FALSE
Ces1g	chr8	FALSE	FALSE
Zfp329	chr7	TRUE	FALSE
Wdr86	chr5	TRUE	FALSE
Olfr859	chr9	FALSE	FALSE
Dmbt1	chr7	FALSE	FALSE
Olfr543	chr7	TRUE	FALSE
Stk10	chr11	TRUE	FALSE
Ccbe1	chr18	TRUE	TRUE
Eya2	chr2	TRUE	FALSE
Tmem151a	chr19	TRUE	FALSE
Lrtm2	chr6	TRUE	FALSE
Adcy4	chr14	TRUE	FALSE
Slco1c1	chr6	FALSE	FALSE
Stk38	chr17	TRUE	FALSE
Sncaip	chr18	FALSE	TRUE
Btbd17	chr11	TRUE	TRUE
Ptcd3	chr6	TRUE	FALSE
Rab30	chr7	TRUE	FALSE
Ell	chr8	TRUE	FALSE
Ccdc93	chr1	TRUE	FALSE
Gnb4	chr3	TRUE	FALSE
St8sia1	chr6	TRUE	FALSE
Dupd1	chr14	TRUE	FALSE
Arrdc4	chr7	FALSE	TRUE
Prepl	chr17	TRUE	FALSE
Ntn1	chr11	FALSE	FALSE
Psg20	chr7	FALSE	FALSE
Ttc17	chr2	TRUE	FALSE
Gm5965	chr16	FALSE	TRUE
Tmigd3	chr3	TRUE	FALSE
Slc22a1	chr17	FALSE	FALSE
Ppm1f	chr16	TRUE	FALSE
Cysltr2	chr14	FALSE	FALSE
Tmed7	chr18	TRUE	FALSE
Emc1	chr4	TRUE	FALSE
Plekha7	chr7	FALSE	FALSE
Dhx15	chr5	TRUE	FALSE
Pcdhgb7	chr18	TRUE	FALSE
Galns	chr8	TRUE	FALSE
Tsc22d4	chr5	TRUE	FALSE
Oas3	chr5	TRUE	FALSE
Dusp13	chr14	TRUE	FALSE
Mtif3	chr5	TRUE	FALSE
Csn3	chr5	FALSE	FALSE
Cyp2j6	chr4	FALSE	FALSE
Gm42957	chr3	TRUE	FALSE
Col23a1	chr11	FALSE	FALSE
Spaar	chr4	TRUE	FALSE
Galnt2	chr8	TRUE	FALSE
Ap3s1	chr18	TRUE	FALSE
Trmt10b	chr4	TRUE	FALSE
Slc22a19	chr19	FALSE	FALSE
Pemt	chr11	TRUE	FALSE
Zdhhc6	chr19	TRUE	FALSE
Olfr993	chr2	FALSE	FALSE
Palld	chr8	FALSE	FALSE
Man2c1	chr9	TRUE	FALSE
Tdpoz6	chr3	FALSE	FALSE
Sucla2	chr14	TRUE	FALSE
Nol10	chr12	TRUE	FALSE
Slco2b1	chr7	TRUE	FALSE
Denr	chr5	TRUE	FALSE
Pdk2	chr11	TRUE	FALSE
Ggh	chr4	FALSE	FALSE
Spon2	chr5	TRUE	FALSE
Jam3	chr9	TRUE	FALSE
Stum	chr1	TRUE	FALSE
Zfp606	chr7	FALSE	FALSE
Serpina5	chr12	FALSE	FALSE
Jade2	chr11	TRUE	FALSE
Galnt1	chr18	TRUE	FALSE
Zfp600	chr4	FALSE	FALSE
Zfp945	chr17	FALSE	FALSE
Ccdc163	chr4	TRUE	FALSE
Xrcc4	chr13	FALSE	FALSE
Gba	chr3	TRUE	FALSE
Pdx1	chr5	TRUE	FALSE
Zfp316	chr5	TRUE	FALSE
Fer1l6	chr15	TRUE	FALSE
Gm20449	chr7	FALSE	FALSE
Stag1	chr9	TRUE	FALSE
Fmo4	chr1	FALSE	FALSE
Skint10	chr4	FALSE	FALSE
Fam168b	chr1	TRUE	FALSE
Olfr403	chr11	FALSE	FALSE
Etf1	chr18	TRUE	FALSE
Pcsk9	chr4	TRUE	FALSE
Mzt1	chr14	TRUE	TRUE
Elfn1	chr5	TRUE	FALSE
Ppp2r1b	chr9	TRUE	TRUE
Fabp6	chr11	TRUE	FALSE
Dnajc3	chr14	TRUE	FALSE
Slc28a1	chr7	FALSE	FALSE
Taf1b	chr12	TRUE	FALSE
E2f2	chr4	TRUE	FALSE
Thap2	chr10	TRUE	FALSE
Cacna1h	chr17	FALSE	FALSE
Gm14327	chr2	FALSE	FALSE
Ppfibp1	chr6	FALSE	FALSE
Sun1	chr5	TRUE	FALSE
Nox4	chr7	FALSE	FALSE
Vmn1r52	chr6	FALSE	FALSE
Wbp2nl	chr15	TRUE	FALSE
Narf	chr11	TRUE	FALSE
Adgre1	chr17	FALSE	FALSE
Gm28040	chr1	TRUE	FALSE
Grb7	chr11	TRUE	FALSE
Ikbke	chr1	TRUE	FALSE
Dis3	chr14	TRUE	FALSE
Zfp57	chr17	TRUE	FALSE
Pitrm1	chr13	TRUE	FALSE
Pank2	chr2	TRUE	FALSE
Kcnmb4	chr10	TRUE	FALSE
Dnajc14	chr10	TRUE	FALSE
Ccdc125	chr13	TRUE	FALSE
Ccdc173	chr2	TRUE	FALSE
Map3k7	chr4	FALSE	FALSE
Inpp5a	chr7	TRUE	FALSE
Iyd	chr10	FALSE	TRUE
Nynrin	chr14	TRUE	FALSE
Dnajc18	chr18	TRUE	FALSE
Pde6c	chr19	TRUE	FALSE
Pigt	chr2	TRUE	FALSE
Dhfr	chr13	TRUE	FALSE
Methig1	chr15	TRUE	FALSE
Lrtm1	chr14	TRUE	TRUE
Patz1	chr11	TRUE	FALSE
Foxa3	chr7	TRUE	FALSE
Kdelr3	chr15	TRUE	FALSE
Brd3	chr2	TRUE	FALSE
Grin2b	chr6	FALSE	FALSE
Cfap57	chr4	FALSE	FALSE
Prn	chr2	TRUE	FALSE
Neurod6	chr6	FALSE	FALSE
Gm42420	chr6	TRUE	FALSE
4930568D16Rik	chr2	TRUE	FALSE
Catspere1	chr1	TRUE	FALSE
Wfs1	chr5	TRUE	FALSE
Slc6a20a	chr9	TRUE	FALSE
Usp35	chr7	TRUE	FALSE
D130043K22Rik	chr13	TRUE	FALSE
Acox3	chr5	TRUE	FALSE
Kif24	chr4	TRUE	FALSE
Asb6	chr2	TRUE	FALSE
Fermt1	chr2	FALSE	FALSE
Serhl	chr15	TRUE	FALSE
P2rx3	chr2	FALSE	FALSE
Col28a1	chr6	FALSE	FALSE
Mcm6	chr1	TRUE	FALSE
Tpp2	chr1	TRUE	FALSE
Cyp3a57	chr5	FALSE	FALSE
Myo7a	chr7	TRUE	FALSE
Isg20l2	chr3	TRUE	FALSE
Myo1a	chr10	TRUE	FALSE
Zc3h7a	chr16	TRUE	FALSE
Dsg3	chr18	FALSE	FALSE
Psma5	chr3	TRUE	FALSE
Ppp2ca	chr11	TRUE	FALSE
Ints2	chr11	TRUE	FALSE
Dok4	chr8	TRUE	FALSE
Aass	chr6	FALSE	FALSE
Etv2	chr7	TRUE	FALSE
Fam117a	chr11	TRUE	FALSE
Zup1	chr10	TRUE	FALSE
Krit1	chr5	TRUE	FALSE
Apcs	chr1	FALSE	TRUE
Cryzl1	chr16	TRUE	FALSE
Scaf8	chr17	TRUE	FALSE
Gm28040	chr1	TRUE	FALSE
Maml1	chr11	TRUE	FALSE
Grm3	chr5	FALSE	FALSE
Supt7l	chr5	TRUE	FALSE
Hmces	chr6	TRUE	FALSE
A630001G21Rik	chr1	FALSE	FALSE
Slc37a2	chr9	TRUE	FALSE
Rnf208	chr2	TRUE	FALSE
Heatr1	chr13	TRUE	FALSE
Pax2	chr19	FALSE	FALSE
Nt5c3b	chr11	TRUE	FALSE
Acan	chr7	FALSE	FALSE
Fam3b	chr16	FALSE	FALSE
Cth	chr3	TRUE	FALSE
Sult2a1	chr7	FALSE	FALSE
Slc5a12	chr2	FALSE	FALSE
Yaf2	chr15	TRUE	FALSE
Bmp8b	chr4	TRUE	FALSE
Inip	chr4	TRUE	TRUE
Pgap3	chr11	TRUE	FALSE
Zfp763	chr17	TRUE	FALSE
Gm14325	chr2	FALSE	FALSE
Tmed8	chr12	TRUE	FALSE
Creb3	chr4	TRUE	FALSE
Tnpo1	chr13	TRUE	FALSE
Gm43191	chr3	TRUE	FALSE
Cpt2	chr4	TRUE	FALSE
Cfh	chr1	FALSE	FALSE
Ptprm	chr17	FALSE	FALSE
Fam186a	chr15	TRUE	FALSE
Efna1	chr3	TRUE	TRUE
Tsr1	chr11	TRUE	FALSE
4921524L21Rik	chr18	FALSE	FALSE
Rpusd3	chr6	TRUE	FALSE
Ktn1	chr14	TRUE	FALSE
Trmt1l	chr1	TRUE	FALSE
Sdc4	chr2	TRUE	FALSE
Hdgfl2	chr17	TRUE	FALSE
Nadk2	chr15	TRUE	FALSE
Stab1	chr14	TRUE	FALSE
P3h1	chr4	TRUE	FALSE
Ets1	chr9	FALSE	FALSE
Speer4b	chr5	TRUE	FALSE
Prkci	chr3	TRUE	FALSE
Prodh	chr16	TRUE	FALSE
Atg4d	chr9	TRUE	FALSE
Rps6kl1	chr12	TRUE	FALSE
Bach1	chr16	TRUE	FALSE
Gfod2	chr8	TRUE	FALSE
Scube3	chr17	TRUE	FALSE
A430005L14Rik	chr4	TRUE	FALSE
Ptprq	chr10	FALSE	FALSE
Rcc1	chr4	TRUE	FALSE
B9d1	chr11	TRUE	FALSE
Fbf1	chr11	TRUE	FALSE
Ms4a15	chr19	TRUE	FALSE
Igsf5	chr16	TRUE	FALSE
Brwd1	chr16	TRUE	FALSE
Cyp4f17	chr17	TRUE	FALSE
Ric3	chr7	TRUE	FALSE
Slc25a18	chr6	TRUE	FALSE
Rbbp5	chr1	TRUE	FALSE
Tmem211	chr5	TRUE	FALSE
Pou4f2	chr8	FALSE	FALSE
