gene_name	chr	promoter_state_Bivalent_Promoter	mch_hypo
Plxna4	chr6	TRUE	FALSE
Olfr347	chr2	FALSE	FALSE
Pmf1	chr3	FALSE	FALSE
Ypel3	chr7	FALSE	FALSE
Mettl23	chr11	FALSE	FALSE
Tfap4	chr16	FALSE	FALSE
Bnip3l	chr14	FALSE	FALSE
Zbtb14	chr17	FALSE	FALSE
Sstr5	chr17	FALSE	FALSE
Gnat1	chr9	FALSE	FALSE
Tcl1b5	chr12	FALSE	FALSE
Gpha2	chr19	FALSE	FALSE
Ube2g2	chr10	FALSE	FALSE
Gm11213	chr4	FALSE	FALSE
Grik4	chr9	FALSE	FALSE
Bbs2	chr8	FALSE	FALSE
Fbxo15	chr18	FALSE	FALSE
Olfr1333	chr4	FALSE	FALSE
Cpa1	chr6	FALSE	FALSE
Gm7271	chr5	FALSE	FALSE
Krt18	chr15	FALSE	FALSE
Slc25a30	chr14	FALSE	FALSE
Vmn1r28	chr6	FALSE	FALSE
Sh3rf1	chr8	FALSE	FALSE
Mroh8	chr2	FALSE	FALSE
Car12	chr9	FALSE	FALSE
Rhot2	chr17	FALSE	FALSE
Msn	chrX	FALSE	FALSE
Shox2	chr3	FALSE	FALSE
Cyp11b1	chr15	FALSE	FALSE
Syce2	chr8	FALSE	FALSE
Fam207a	chr10	FALSE	FALSE
Rpf1	chr3	FALSE	FALSE
Layn	chr9	FALSE	FALSE
Klhl28	chr12	FALSE	FALSE
Zfp661	chr2	FALSE	FALSE
Clcf1	chr19	FALSE	FALSE
Nhlrc2	chr19	FALSE	FALSE
Rbm46	chr3	FALSE	FALSE
Akr1b7	chr6	FALSE	FALSE
Mettl24	chr10	FALSE	FALSE
Mcoln1	chr8	FALSE	FALSE
Olfr600	chr7	FALSE	FALSE
Slc12a7	chr13	FALSE	FALSE
Fgf18	chr11	FALSE	FALSE
Wdr26	chr1	FALSE	FALSE
Dcun1d1	chr3	FALSE	FALSE
Sod3	chr5	FALSE	FALSE
Olfr594	chr7	FALSE	FALSE
Zfp428	chr7	FALSE	FALSE
Asmt	chrX	FALSE	FALSE
Spry4	chr18	FALSE	FALSE
Plekhs1	chr19	FALSE	FALSE
Herpud1	chr8	FALSE	FALSE
Kcns3	chr12	FALSE	FALSE
4930516K23Rik	chr7	FALSE	FALSE
Olfr1020	chr2	FALSE	FALSE
Dgkq	chr5	FALSE	FALSE
Txndc9	chr1	FALSE	FALSE
Adh1	chr3	FALSE	FALSE
Amot	chrX	FALSE	FALSE
Dlgap3	chr4	FALSE	FALSE
BB014433	chr8	FALSE	FALSE
Cyb561a3	chr19	FALSE	FALSE
Pcdh8	chr14	TRUE	FALSE
Olfr1440	chr19	FALSE	FALSE
Pgls	chr8	FALSE	FALSE
Gm42669	chr5	FALSE	FALSE
Gfi1b	chr2	FALSE	FALSE
6820408C15Rik	chr2	FALSE	FALSE
F2	chr2	FALSE	FALSE
Syne1	chr10	FALSE	FALSE
Blvra	chr2	FALSE	FALSE
Uaca	chr9	FALSE	FALSE
Best2	chr8	FALSE	FALSE
Olfr272	chr4	FALSE	FALSE
Msh6	chr17	FALSE	FALSE
A630073D07Rik	chr6	FALSE	FALSE
A930007A09Rik	chr16	FALSE	FALSE
Bpifa6	chr2	FALSE	FALSE
Stk33	chr7	FALSE	FALSE
Gid4	chr11	FALSE	FALSE
Ttc14	chr3	FALSE	FALSE
Exosc3	chr4	FALSE	FALSE
H2-M10.4	chr17	FALSE	FALSE
Olfr1150-ps1	chr2	FALSE	FALSE
Slc27a2	chr2	FALSE	FALSE
Syde1	chr10	FALSE	FALSE
Dact1	chr12	FALSE	FALSE
Hsf2bp	chr17	FALSE	FALSE
2610044O15Rik8	chr8	FALSE	FALSE
Mrps36	chr13	FALSE	FALSE
Pik3ap1	chr19	FALSE	FALSE
Tmsb15l	chrX	FALSE	FALSE
Cpa6	chr1	FALSE	FALSE
Ano2	chr6	FALSE	FALSE
Has2	chr15	FALSE	FALSE
Sf3a3	chr4	FALSE	FALSE
Grm5	chr7	FALSE	FALSE
Gm45234	chr6	FALSE	FALSE
Olfr47	chr6	FALSE	FALSE
Acadsb	chr7	FALSE	FALSE
Lbp	chr2	FALSE	FALSE
Gm4779	chrX	FALSE	FALSE
Pih1d1	chr7	FALSE	FALSE
Abraxas1	chr5	FALSE	FALSE
Sike1	chr3	FALSE	FALSE
Obp1b	chrX	FALSE	FALSE
Rrp15	chr1	FALSE	FALSE
Arl1	chr10	FALSE	FALSE
Vmn1r78	chr7	FALSE	FALSE
Adrb2	chr18	TRUE	FALSE
Ccnd1	chr7	FALSE	FALSE
Prl8a6	chr13	FALSE	FALSE
Zfp367	chr13	FALSE	FALSE
Ptgr2	chr12	FALSE	FALSE
Kif20b	chr19	FALSE	FALSE
Stk3	chr15	FALSE	FALSE
Gabarapl1	chr6	FALSE	FALSE
Slc25a3	chr10	FALSE	FALSE
Vpreb3	chr10	FALSE	FALSE
Gm7347	chr5	FALSE	FALSE
Tmem250-ps	chr2	FALSE	FALSE
Fhl4	chr10	FALSE	FALSE
Il22ra1	chr4	FALSE	FALSE
Siva1	chr12	FALSE	FALSE
Vmn2r36	chr7	FALSE	FALSE
Kcnn2	chr18	FALSE	FALSE
Vac14	chr8	FALSE	FALSE
Ovol1	chr19	FALSE	FALSE
Nfatc2ip	chr7	FALSE	FALSE
Sc5d	chr9	FALSE	FALSE
Kank2	chr9	FALSE	FALSE
Bdh1	chr16	FALSE	FALSE
Cmc1	chr9	FALSE	FALSE
Cryba4	chr5	FALSE	FALSE
Mthfd1l	chr10	FALSE	FALSE
Bmp1	chr14	FALSE	FALSE
Hdac2	chr10	FALSE	FALSE
Gm6583	chr5	FALSE	FALSE
Trim38	chr13	FALSE	FALSE
Fndc3c1	chrX	FALSE	FALSE
Trp53i11	chr2	FALSE	FALSE
Agpat2	chr2	FALSE	FALSE
A730049H05Rik	chr6	FALSE	FALSE
Acp5	chr9	FALSE	FALSE
Olfr1436	chr19	FALSE	FALSE
H13	chr2	FALSE	FALSE
Scml2	chrX	FALSE	FALSE
Midn	chr10	FALSE	FALSE
Neu2	chr1	FALSE	FALSE
Ccdc86	chr19	FALSE	FALSE
Ntmt1	chr2	FALSE	FALSE
Adam21	chr12	FALSE	FALSE
G6pd2	chr5	FALSE	FALSE
Pcdh11x	chrX	FALSE	FALSE
Tns3	chr11	FALSE	FALSE
Fbxl16	chr17	FALSE	FALSE
Mkrn3	chr7	FALSE	FALSE
B3gnt8	chr7	FALSE	FALSE
Olfr1022	chr2	FALSE	FALSE
Fgd6	chr10	FALSE	FALSE
Nat1	chr8	FALSE	FALSE
Grk3	chr5	FALSE	FALSE
Trp53	chr11	FALSE	FALSE
Ccnj	chr19	FALSE	FALSE
Gramd1c	chr16	FALSE	FALSE
Clec9a	chr6	FALSE	FALSE
Scyl2	chr10	FALSE	FALSE
Zfp235	chr7	FALSE	FALSE
Gm43302	chr5	FALSE	FALSE
Ptges3	chr10	FALSE	FALSE
C1qtnf6	chr15	FALSE	FALSE
Itga3	chr11	FALSE	FALSE
Ubfd1	chr7	FALSE	FALSE
Nfkbib	chr7	FALSE	FALSE
Ccnb2	chr9	FALSE	FALSE
Gm10436	chr12	FALSE	FALSE
Hes6	chr1	FALSE	FALSE
Gfm2	chr13	FALSE	FALSE
Gm21149	chr5	FALSE	FALSE
Mamstr	chr7	FALSE	FALSE
Bcl6	chr16	FALSE	FALSE
Nelfa	chr5	FALSE	FALSE
Lingo4	chr3	FALSE	FALSE
Sfta2	chr17	FALSE	FALSE
1700125H20Rik	chr11	FALSE	FALSE
Lcn3	chr2	FALSE	FALSE
Olfr1124	chr2	FALSE	FALSE
Plpp4	chr7	FALSE	FALSE
Vmn1r225	chr17	FALSE	FALSE
Cklf	chr8	FALSE	FALSE
Snrnp25	chr11	FALSE	FALSE
Cdyl	chr13	FALSE	FALSE
Ier5	chr1	FALSE	FALSE
Mecom	chr3	FALSE	FALSE
Slc25a13	chr6	FALSE	FALSE
Slc35a5	chr16	FALSE	FALSE
Dstn	chr2	FALSE	FALSE
Rassf1	chr9	FALSE	FALSE
Pcif1	chr2	FALSE	FALSE
Cfap126	chr1	FALSE	FALSE
Olfr215	chr6	FALSE	FALSE
Asns	chr6	FALSE	FALSE
Slpi	chr2	FALSE	FALSE
Arl6ip5	chr6	FALSE	FALSE
Gpr50	chrX	FALSE	FALSE
Hoxb3	chr11	FALSE	FALSE
Setx	chr2	FALSE	FALSE
Trim30a	chr7	FALSE	FALSE
Stat2	chr10	FALSE	FALSE
Myef2	chr2	FALSE	FALSE
Atrip	chr9	FALSE	FALSE
Zfp366	chr13	FALSE	FALSE
Klhl1	chr14	FALSE	FALSE
Gp2	chr7	FALSE	FALSE
Tex33	chr15	FALSE	FALSE
Entr1	chr2	FALSE	FALSE
1700029I15Rik	chr2	FALSE	FALSE
Ntf3	chr6	FALSE	FALSE
Fhl2	chr1	FALSE	FALSE
AAdacl4fm3	chr4	FALSE	FALSE
Myh1	chr11	FALSE	FALSE
Notch2	chr3	FALSE	FALSE
Dcp1a	chr14	FALSE	FALSE
Il12a	chr3	FALSE	FALSE
Pip5k1c	chr10	FALSE	FALSE
Rhox2e	chrX	FALSE	FALSE
Olfr1049	chr2	FALSE	FALSE
Atpaf2	chr11	FALSE	FALSE
Bcap29	chr12	FALSE	FALSE
Olfr1348	chr7	FALSE	FALSE
Spata46	chr1	FALSE	FALSE
Dcun1d2	chr8	FALSE	FALSE
H2-Q2	chr17	FALSE	FALSE
Dbr1	chr9	FALSE	FALSE
Vash1	chr12	FALSE	FALSE
Vmn1r8	chr6	FALSE	FALSE
Spns2	chr11	FALSE	FALSE
Hoxd9	chr2	FALSE	FALSE
Atp4a	chr7	FALSE	FALSE
Marchf1	chr8	FALSE	FALSE
Smpd5	chr15	FALSE	FALSE
Tmem215	chr4	FALSE	FALSE
Esp3	chr17	FALSE	FALSE
Mrps23	chr11	FALSE	FALSE
Rap1gds1	chr3	FALSE	FALSE
Fcer2a	chr8	FALSE	FALSE
Spag1	chr15	FALSE	FALSE
Dpep2	chr8	FALSE	FALSE
Olfr639	chr7	FALSE	FALSE
Ramac	chr7	FALSE	FALSE
Cstdc5	chr16	FALSE	FALSE
Psmd5	chr2	FALSE	FALSE
Ncf4	chr15	FALSE	FALSE
Cfap206	chr4	FALSE	FALSE
Gm8906	chr5	FALSE	FALSE
4930412O13Rik	chr2	FALSE	FALSE
Rnpc3	chr3	FALSE	FALSE
Xlr3a	chrX	FALSE	FALSE
Nlrc4	chr17	FALSE	FALSE
Fkbp1b	chr12	FALSE	FALSE
Ces1f	chr8	FALSE	FALSE
Olfr470	chr7	FALSE	FALSE
Fam110b	chr4	FALSE	FALSE
E2f4	chr8	FALSE	FALSE
Tpbpb	chr13	FALSE	FALSE
1700013H16Rik	chrX	FALSE	FALSE
Cck	chr9	FALSE	FALSE
Zfp990	chr4	FALSE	FALSE
Jmjd4	chr11	FALSE	FALSE
Coq8a	chr1	FALSE	FALSE
Maml2	chr9	FALSE	FALSE
Rcl1	chr19	FALSE	FALSE
Qprt	chr7	FALSE	FALSE
Rnaset2a	chr17	FALSE	FALSE
Gabrg2	chr11	FALSE	FALSE
Zfp955a	chr17	FALSE	FALSE
Tspan14	chr14	FALSE	FALSE
Ankrd31	chr13	FALSE	FALSE
Cd81	chr7	FALSE	FALSE
Scpep1	chr11	FALSE	FALSE
1700057G04Rik	chr9	FALSE	FALSE
Cdca3	chr6	FALSE	FALSE
Vwa1	chr4	FALSE	FALSE
Nrp1	chr8	FALSE	FALSE
Daam2	chr17	FALSE	FALSE
Elmod3	chr6	FALSE	FALSE
Urb2	chr8	FALSE	FALSE
Gimap9	chr6	FALSE	FALSE
Abhd5	chr9	FALSE	FALSE
Mzf1	chr7	FALSE	FALSE
Olfr1047	chr2	FALSE	FALSE
Dusp14	chr11	FALSE	FALSE
Rnf6	chr5	FALSE	FALSE
Tfb2m	chr1	FALSE	FALSE
Has1	chr17	FALSE	FALSE
Zfp72	chr13	FALSE	FALSE
Satb1	chr17	FALSE	FALSE
Tnfaip1	chr11	FALSE	FALSE
Ttk	chr9	FALSE	FALSE
Kctd9	chr14	FALSE	FALSE
Olfr888	chr9	FALSE	FALSE
Exosc9	chr3	FALSE	FALSE
Hccs	chrX	FALSE	FALSE
Olfr119	chr17	FALSE	FALSE
Stap1	chr5	FALSE	FALSE
Gm10715	chr9	FALSE	FALSE
Ppil3	chr1	FALSE	FALSE
Gm21974	chr7	FALSE	FALSE
Riox2	chr16	FALSE	FALSE
4930467E23Rik	chr8	FALSE	FALSE
Vegfb	chr19	FALSE	FALSE
Ccar1	chr10	FALSE	FALSE
Gm49387	chr14	FALSE	FALSE
Cbx1	chr11	FALSE	FALSE
Tmem79	chr3	FALSE	FALSE
Ttc28	chr5	FALSE	FALSE
Fut7	chr2	FALSE	FALSE
Olfr101	chr17	FALSE	FALSE
Aunip	chr4	FALSE	FALSE
Qpct	chr17	FALSE	FALSE
Cntnap5b	chr1	FALSE	FALSE
Amacr	chr15	FALSE	FALSE
Gm10717	chr9	FALSE	FALSE
Cpne4	chr9	FALSE	FALSE
Hibch	chr1	FALSE	FALSE
Misp	chr10	FALSE	FALSE
Ift43	chr12	FALSE	FALSE
Pa2g4	chr10	FALSE	FALSE
Olfr1295	chr2	FALSE	FALSE
Olfr654	chr7	FALSE	FALSE
Sit1	chr4	FALSE	FALSE
Zfp358	chr8	FALSE	FALSE
Olfr1454	chr19	FALSE	FALSE
Gfra2	chr14	FALSE	FALSE
Olfr1410	chr1	FALSE	FALSE
Minar1	chr9	TRUE	FALSE
Babam1	chr8	FALSE	FALSE
Prss22	chr17	FALSE	FALSE
Ugt3a2	chr15	FALSE	FALSE
Bola3	chr6	FALSE	FALSE
Eif4a3	chr11	FALSE	FALSE
Otud5	chrX	FALSE	FALSE
Vma21	chrX	FALSE	FALSE
Ebna1bp2	chr4	FALSE	FALSE
Hs3st2	chr7	FALSE	FALSE
Pkhd1	chr1	FALSE	FALSE
Fam122b	chrX	FALSE	FALSE
Adal	chr2	FALSE	FALSE
Rpf2	chr10	FALSE	FALSE
Zfp655	chr5	FALSE	FALSE
Cyp4a30b	chr4	FALSE	FALSE
Ly6g5b	chr17	FALSE	FALSE
Zswim2	chr2	FALSE	FALSE
Smyd3	chr1	FALSE	FALSE
Cox7a2l	chr17	FALSE	FALSE
Gm21972	chr1	FALSE	FALSE
Dxo	chr17	FALSE	FALSE
Pdlim2	chr14	FALSE	FALSE
Agbl5	chr5	FALSE	FALSE
Itih2	chr2	FALSE	FALSE
Fndc3b	chr3	FALSE	FALSE
Gm49342	chr14	FALSE	FALSE
Cyp2j9	chr4	FALSE	FALSE
Upk3bl	chr5	FALSE	FALSE
Tfam	chr10	FALSE	FALSE
Jph3	chr8	FALSE	FALSE
1700025G04Rik	chr1	FALSE	FALSE
Bicc1	chr10	FALSE	FALSE
Cul9	chr17	FALSE	FALSE
Fam110a	chr2	FALSE	FALSE
Shq1	chr6	FALSE	FALSE
Prss1	chr6	FALSE	FALSE
Birc3	chr9	FALSE	FALSE
Vmn2r72	chr7	FALSE	FALSE
B230217C12Rik	chr11	FALSE	FALSE
Grhl2	chr15	FALSE	FALSE
Celf2	chr2	FALSE	FALSE
Tldc2	chr2	FALSE	FALSE
Utrn	chr10	FALSE	FALSE
Mfap5	chr6	FALSE	FALSE
Echdc3	chr2	FALSE	FALSE
Meltf	chr16	FALSE	FALSE
Isca1	chr13	FALSE	FALSE
Trim34a	chr7	FALSE	FALSE
Ppp1r37	chr7	FALSE	FALSE
Ccnt2	chr1	FALSE	FALSE
Csmd3	chr15	FALSE	FALSE
Cx3cr1	chr9	FALSE	FALSE
Lkaaear1	chr2	FALSE	FALSE
Krt75	chr15	FALSE	FALSE
Nrip1	chr16	FALSE	FALSE
Gapdh	chr6	FALSE	FALSE
Tg	chr15	FALSE	FALSE
Slc6a8	chrX	FALSE	FALSE
Gclm	chr3	FALSE	FALSE
Lix1	chr17	FALSE	FALSE
Itpkc	chr7	FALSE	FALSE
Olfr71	chr4	FALSE	FALSE
Slc40a1	chr1	TRUE	FALSE
Rubcn	chr16	FALSE	FALSE
Lpar2	chr8	FALSE	FALSE
Olfr38	chr6	FALSE	FALSE
Hoxc8	chr15	FALSE	FALSE
Gast	chr11	FALSE	FALSE
Olfr424	chr1	FALSE	FALSE
Insig1	chr5	FALSE	FALSE
Morc1	chr16	FALSE	FALSE
Atp5mpl	chr12	FALSE	FALSE
Prkar1a	chr11	FALSE	FALSE
Dhrs13	chr11	FALSE	FALSE
Mtf1	chr4	FALSE	FALSE
Olfr193	chr16	FALSE	FALSE
Map3k8	chr18	FALSE	FALSE
Dis3l	chr9	FALSE	FALSE
Prl8a9	chr13	FALSE	FALSE
Kcnd3	chr3	TRUE	FALSE
Smu1	chr4	FALSE	FALSE
Ccdc162	chr10	FALSE	FALSE
Plcxd3	chr15	FALSE	FALSE
Prss53	chr7	FALSE	FALSE
Slc45a2	chr15	FALSE	FALSE
Tmem263	chr10	FALSE	FALSE
Lratd1	chr12	TRUE	FALSE
Vmn1r58	chr7	FALSE	FALSE
Ms4a4a	chr19	FALSE	FALSE
Cdc20	chr4	FALSE	FALSE
Sapcd2	chr2	FALSE	FALSE
Ppip5k1	chr2	FALSE	FALSE
Sppl2a	chr2	FALSE	FALSE
Gm12689	chr4	FALSE	FALSE
Ahnak2	chr12	FALSE	FALSE
Gm525	chr11	FALSE	FALSE
Gucy2g	chr19	FALSE	FALSE
Smox	chr2	FALSE	FALSE
Asna1	chr8	FALSE	FALSE
R3hcc1l	chr19	FALSE	FALSE
Cdca7l	chr12	FALSE	FALSE
Vmn2r21	chr6	FALSE	FALSE
Tmem170	chr8	FALSE	FALSE
Aldh3a2	chr11	FALSE	FALSE
Rlim	chrX	FALSE	FALSE
Maf	chr8	TRUE	FALSE
Il15	chr8	FALSE	FALSE
Tex24	chr8	FALSE	FALSE
Mybl2	chr2	FALSE	FALSE
Gm8947	chr1	FALSE	FALSE
Vmn1r74	chr7	FALSE	FALSE
Mill1	chr7	FALSE	FALSE
Ccdc85c	chr12	FALSE	FALSE
Epha8	chr4	FALSE	FALSE
Gdpd4	chr7	FALSE	FALSE
Csdc2	chr15	FALSE	FALSE
2310061I04Rik	chr17	FALSE	FALSE
Chrna9	chr5	FALSE	FALSE
Atp10a	chr7	FALSE	FALSE
Gm17660	chr5	FALSE	FALSE
Orai2	chr5	FALSE	FALSE
Tmem196	chr12	FALSE	FALSE
B4galt6	chr18	FALSE	FALSE
Prmt2	chr10	FALSE	FALSE
Ptchd3	chr11	FALSE	FALSE
Agl	chr3	FALSE	FALSE
Zfp579	chr7	FALSE	FALSE
Cd164	chr10	FALSE	FALSE
Hsp90aa1	chr12	FALSE	FALSE
Cdh26	chr2	FALSE	FALSE
Uba5	chr9	FALSE	FALSE
Serpind1	chr16	FALSE	FALSE
Fli1	chr9	FALSE	FALSE
Vmn2r101	chr17	FALSE	FALSE
Uhrf1bp1	chr17	FALSE	FALSE
Gm3460	chr14	FALSE	FALSE
Ipo8	chr6	FALSE	FALSE
Tmem62	chr2	FALSE	FALSE
Ppy	chr11	FALSE	FALSE
Hspd1	chr1	FALSE	FALSE
Ifng	chr10	FALSE	FALSE
Snrpb2	chr2	FALSE	FALSE
Rfc2	chr5	FALSE	FALSE
4933402N03Rik	chr7	FALSE	FALSE
B3gntl1	chr11	FALSE	FALSE
Gm2381	chr7	FALSE	FALSE
Abcg5	chr17	FALSE	FALSE
Ky	chr9	FALSE	FALSE
Olfr466	chr13	FALSE	FALSE
Nupr1l	chr5	FALSE	FALSE
Tdrd1	chr19	FALSE	FALSE
Vwce	chr19	FALSE	FALSE
Gucy2e	chr11	FALSE	FALSE
Lrit1	chr14	FALSE	FALSE
Med17	chr9	FALSE	FALSE
Khnyn	chr14	FALSE	FALSE
Fam173a	chr17	FALSE	FALSE
St6galnac3	chr3	FALSE	FALSE
Bace2	chr16	FALSE	FALSE
Pax6	chr2	TRUE	FALSE
Spast	chr17	FALSE	FALSE
Ganc	chr2	FALSE	FALSE
Dlst	chr12	FALSE	FALSE
Ptgdr2	chr19	FALSE	FALSE
Aacs	chr5	FALSE	FALSE
Igf2r	chr17	FALSE	FALSE
Aadacl2fm2	chr3	FALSE	FALSE
Tbc1d22a	chr15	FALSE	FALSE
Sh2d4b	chr14	FALSE	FALSE
Aanat	chr11	FALSE	FALSE
Mief2	chr11	FALSE	FALSE
Gm14698	chrX	FALSE	FALSE
Tgm3	chr2	FALSE	FALSE
Gm10800	chr2	FALSE	FALSE
Sh2d5	chr4	FALSE	FALSE
Ifi206	chr1	FALSE	FALSE
Stk35	chr2	FALSE	FALSE
Kxd1	chr8	FALSE	FALSE
Tspan17	chr13	FALSE	FALSE
Fgf7	chr2	FALSE	FALSE
Myl12a	chr17	FALSE	FALSE
Olfr467	chr7	FALSE	FALSE
Fgfr2	chr7	FALSE	FALSE
Inpp5f	chr7	FALSE	FALSE
Cpxm2	chr7	FALSE	FALSE
Uqcrb	chr13	FALSE	FALSE
Ugt1a5	chr1	FALSE	FALSE
Ints12	chr3	FALSE	FALSE
Prss50	chr9	FALSE	FALSE
Utp11	chr4	FALSE	FALSE
Camk2n1	chr4	FALSE	FALSE
Gm1527	chr3	FALSE	FALSE
Vmn1r233	chr17	FALSE	FALSE
AL805980.1	chrX	FALSE	FALSE
Nol4	chr18	FALSE	FALSE
Rad21l	chr2	FALSE	FALSE
1700003F12Rik	chr2	FALSE	FALSE
Pgbd1	chr13	FALSE	FALSE
Oxgr1	chr14	FALSE	FALSE
Tmem106a	chr11	FALSE	FALSE
Erlec1	chr11	FALSE	FALSE
Nat8l	chr5	FALSE	FALSE
Akirin2	chr4	FALSE	FALSE
Rab13	chr3	FALSE	FALSE
Cldn12	chr5	FALSE	FALSE
Sbf2	chr7	FALSE	FALSE
Mitf	chr6	FALSE	FALSE
Gm6217	chr1	FALSE	FALSE
Fscn3	chr6	FALSE	FALSE
Oma1	chr4	FALSE	FALSE
Chd1l	chr3	FALSE	FALSE
Trim28	chr7	FALSE	FALSE
Man2b2	chr5	FALSE	FALSE
Pcdh17	chr14	TRUE	FALSE
Adra2a	chr19	FALSE	FALSE
Zfp277	chr12	FALSE	FALSE
Gemin7	chr7	FALSE	FALSE
Zmynd19	chr2	FALSE	FALSE
Bglap3	chr3	FALSE	FALSE
Tlcd5	chr9	FALSE	FALSE
Snx7	chr3	FALSE	FALSE
Lig1	chr7	FALSE	FALSE
G430095P16Rik	chr8	FALSE	FALSE
Ttc22	chr4	FALSE	FALSE
Trim17	chr11	FALSE	FALSE
Gbp9	chr5	FALSE	FALSE
Pheta2	chr15	FALSE	FALSE
Lrriq4	chr3	FALSE	FALSE
Gale	chr4	FALSE	FALSE
Casp8ap2	chr4	FALSE	FALSE
Cyp2s1	chr7	FALSE	FALSE
Cep85l	chr10	FALSE	FALSE
Robo4	chr9	FALSE	FALSE
Ccdc148	chr2	FALSE	FALSE
Ssu2	chr6	FALSE	FALSE
Eri1	chr8	FALSE	FALSE
Fhod3	chr18	TRUE	FALSE
Dnaja1	chr4	FALSE	FALSE
Spc25	chr2	FALSE	FALSE
Tmem234	chr4	FALSE	FALSE
Brcc3	chrX	FALSE	FALSE
Gm43738	chr3	FALSE	FALSE
Skint2	chr4	FALSE	FALSE
Olfr585	chr7	FALSE	FALSE
Slbp	chr5	FALSE	FALSE
Gimap7	chr6	FALSE	FALSE
Golga5	chr12	FALSE	FALSE
Wdcp	chr12	FALSE	FALSE
Capn3	chr2	FALSE	FALSE
Vps33a	chr5	FALSE	FALSE
Dqx1	chr6	FALSE	FALSE
Zdhhc9	chrX	FALSE	FALSE
Sar1a	chr10	FALSE	FALSE
Atp13a1	chr8	FALSE	FALSE
Capn8	chr1	FALSE	FALSE
Spag16	chr1	FALSE	FALSE
Pithd1	chr4	FALSE	FALSE
Synj2bp	chr12	FALSE	FALSE
Olfr59	chr11	FALSE	FALSE
Gm49356	chr15	FALSE	FALSE
Ctsc	chr7	FALSE	FALSE
Polr3k	chr2	FALSE	FALSE
Itgb6	chr2	FALSE	FALSE
Hesx1	chr14	FALSE	FALSE
Gm42791	chr5	FALSE	FALSE
Gm26620	chr1	FALSE	FALSE
Mmp28	chr11	FALSE	FALSE
Gm5478	chr15	FALSE	FALSE
Glud1	chr14	FALSE	FALSE
Fam3a	chrX	FALSE	FALSE
Acss1	chr2	FALSE	FALSE
Gm15557	chr2	FALSE	FALSE
Me3	chr7	FALSE	FALSE
Slc6a19	chr13	FALSE	FALSE
Hs3st4	chr7	FALSE	FALSE
Snhg11	chr2	TRUE	FALSE
Acat2	chr17	FALSE	FALSE
Olfr522	chr7	FALSE	FALSE
Zpbp2	chr11	FALSE	FALSE
Cmtr1	chr17	FALSE	FALSE
Adamtsl2	chr2	FALSE	FALSE
Gm8374	chr14	FALSE	FALSE
Nap1l1	chr10	FALSE	FALSE
Rmi2	chr16	FALSE	FALSE
Rnf144b	chr13	FALSE	FALSE
Tspan10	chr11	FALSE	FALSE
Hspa4l	chr3	FALSE	FALSE
Adamts6	chr13	FALSE	FALSE
Olfr584	chr7	FALSE	FALSE
Rnf113a1	chrX	FALSE	FALSE
Tmie	chr9	FALSE	FALSE
Plau	chr14	FALSE	FALSE
Adamts5	chr16	FALSE	FALSE
Xpa	chr4	FALSE	FALSE
Fxn	chr19	FALSE	FALSE
Olfml1	chr7	FALSE	FALSE
Olfr45	chr7	FALSE	FALSE
Pcbp3	chr10	FALSE	FALSE
Sspn	chr6	FALSE	FALSE
Olfr1420	chr19	FALSE	FALSE
Lyg1	chr1	FALSE	FALSE
Pcp2	chr8	FALSE	FALSE
Slc6a1	chr6	FALSE	FALSE
Gtdc1	chr2	FALSE	FALSE
Ctns	chr11	FALSE	FALSE
Gpcpd1	chr2	FALSE	FALSE
Gstm3	chr3	FALSE	FALSE
Cxcl14	chr13	FALSE	FALSE
Fasn	chr11	FALSE	FALSE
Slc10a2	chr8	FALSE	FALSE
Slc9a8	chr2	FALSE	FALSE
Penk	chr4	FALSE	FALSE
Golga7b	chr19	FALSE	FALSE
Pdia4	chr6	FALSE	FALSE
Nat8f2	chr6	FALSE	FALSE
Ankrd24	chr10	FALSE	FALSE
Olfr1442	chr19	FALSE	FALSE
Ap3m2	chr8	FALSE	FALSE
Ubtd1	chr19	FALSE	FALSE
Nfkb2	chr19	FALSE	FALSE
Trmt10c	chr16	FALSE	FALSE
Mmd	chr11	FALSE	FALSE
Sptbn2	chr19	FALSE	FALSE
Clk4	chr11	FALSE	FALSE
Phf13	chr4	FALSE	FALSE
H2-M5	chr17	FALSE	FALSE
Trim27	chr13	FALSE	FALSE
Ccdc134	chr15	FALSE	FALSE
Prrxl1	chr14	FALSE	FALSE
Mrpl19	chr6	FALSE	FALSE
Vmn1r215	chr13	FALSE	FALSE
Smc4	chr3	FALSE	FALSE
Tmem164	chrX	FALSE	FALSE
Vmn2r63	chr7	FALSE	FALSE
Kifc5b	chr17	FALSE	FALSE
Arl14epl	chr18	FALSE	FALSE
Ceacam19	chr7	FALSE	FALSE
Manba	chr3	FALSE	FALSE
Pfpl	chr19	FALSE	FALSE
Lsr	chr7	FALSE	FALSE
Tspan2	chr3	TRUE	FALSE
Arhgap15	chr2	FALSE	FALSE
Sec22b	chr3	FALSE	FALSE
Usp25	chr16	FALSE	FALSE
Plcz1	chr6	FALSE	FALSE
Cnot10	chr9	FALSE	FALSE
Atp10b	chr11	FALSE	FALSE
Olfr1366	chr13	FALSE	FALSE
Akr1b8	chr6	FALSE	FALSE
Dhx36	chr3	FALSE	FALSE
Bche	chr3	FALSE	FALSE
Echdc2	chr4	FALSE	FALSE
Cox20	chr1	FALSE	FALSE
