gene_name	mecp2_fold	mecp2_fdr	mecp2_n_peaks	mecp2db_fold	mecp2db_fdr	mecp2db_n_peaks
Rcor1	0.0153743743358286	0.942697433940907	6	-0.023140858	0.940042986	1
Rcor2	-0.100737907035959	0.632145179996046	5	-0.176980525	0.368129789	2
Rcsd1	-0.0367178992414761	0.856415784635648	11	-0.034984498	0.899413873	4
Rd3	-0.0314642978391351	0.880170469404653	12	0.095775111	0.668793285	3
Rdh14	-0.0425503160368849	0.805999888076965	1	-0.121025031	0.561930271	1
Rdh5	0.0170619946877481	0.935458716478565	2	0.080624863	0.722459403	1
Rdh8	-0.0687670468659772	0.784537162910752	4	-0.100582589	0.644022407	1
Rdx	-0.0927925015936927	0.662512364923849	1	-0.014624777	0.964969688	1
Reck	0.0224976842010888	0.926644621541458	12	0.01961061	0.950211331	2
Recql	0.0269162639024626	0.862461645619735	7	0.064659937	0.778209907	1
Recql5	-0.0579474622514603	0.769447268763546	9	-0.086803421	0.716648983	3
Redrum	0.12729979233216	1	25	-0.053921766	0.827356488	6
Reep1	0.00749476649815566	0.979121347409484	10	0.013699392	0.967299954	1
Reep2	-0.10505821871959	0.644012773731376	5	-0.123685811	0.575144815	2
Reep4	-0.0243300905160129	0.90989388089497	4	0.0462889	0.858919772	2
Rela	-0.0163519261790434	0.942391453286838	3	-0.02589407	0.93004406	1
Relch	0.0432295702204707	1	2	-0.013956592	0.966195296	1
Rell1	-0.00320611921272615	0.986797725546346	30	-0.015568007	0.962060038	8
Reln	-0.171515756821503	0.492298752554871	56	0.031757312	0.911264601	1
Rem1	0.0456426791926169	0.839298881956911	2	0.021304516	0.94519662	2
Rem2	-0.0801020785211934	0.709439184244696	3	-0.024870263	0.932386265	1
Ren2	-0.0318941368007842	0.895214123857244	3	-0.155380909	0.464806542	1
Reno1	-0.02057390999302	0.894818000250774	6	-0.052851887	0.830048673	2
Rep15	0.0585369410917557	0.757912125411698	2	0.021654703	0.943591782	2
Repin1	-0.052975097771719	0.80710738504172	2	-0.058758078	0.81213187	2
Rer1	-0.0101154104419186	0.968349673405102	1	-0.045823381	0.863852651	1
Rere	-0.0366066020788636	0.872631759899474	32	0.016538996	0.95960721	1
Rerg	-0.0573429356293233	0.74684323249426	26	0.775595831	0.010697848	2
Resf1	-0.0305719556272	0.87921846974247	4	0.019416986	0.950181495	1
Resp18	-0.0675067531166472	0.728584749565261	2	0.182725162	0.376973893	1
Ret	-0.0835706451726211	0.661678899785982	8	-0.071039994	0.750898515	1
Retreg1	-0.0120195073146279	0.962333433956816	27	0.009466751	0.979202098	3
Retreg2	-0.134940348235718	0.556887508355394	1	-0.149990521	0.459826703	1
Retsat	-0.00419513889979386	0.987718480858694	1	0.016643554	0.959336084	1
Rev1	-0.00358967785664695	0.990913917684588	1	-0.06248311	0.80124624	1
Rexo1	-0.136282185816716	0.530694543668027	8	0.001410733	0.996768717	3
Rfc1	0.0154424635179127	0.949395130491963	7	-0.950028065	0.002476741	1
Rffl	-0.0674759104340165	0.733640207425261	9	0.018992088	0.951382822	2
Rflna	-0.00570815988884514	0.98265438624565	15	-0.174706115	0.375824225	5
Rflnb	0.00115541376132012	0.996326222096794	10	-0.00442935	0.991329043	1
Rfpl4b	0.00776386483627751	0.981516246363142	10	-0.030138456	0.916893413	2
Rft1	-0.144588992814386	0.502118056304643	11	0.704281771	0.019445454	2
Rftn1	-0.168496162891112	0.416638813717972	56	-0.224948735	0.310923179	24
Rfx1	-0.0617652496144782	0.738684232857615	1	-0.18277279	0.373164145	1
Rfx2	0.00924516308565255	0.972626084737084	18	-0.000176989	0.999649116	1
Rfx3	-0.0382775070561887	0.831365428316128	30	-0.048832828	0.849752085	4
Rfx4	0.0107236980978712	0.963648457861722	31	-0.18929109	0.347132374	3
Rfx5	-0.118786887003859	0.556462494035944	3	-0.05605502	0.813487876	1
Rfx8	-0.0393062597722882	0.86298652672473	17	-0.141131255	0.470445441	1
Rfxank	0.332427500143844	0.2225023136898	2	-0.088200029	0.696517423	1
Rgcc	-0.00721770000186591	0.972519622836731	10	0.000372598	0.999205378	2
Rgl1	-0.016051378859237	0.95479419119607	35	-0.015610604	0.961943608	11
Rgl2	-0.399454169743573	0.182384818414305	3	-0.076511025	0.737341955	1
Rgl3	-0.0145012389973997	0.959282300473935	6	-0.054598735	0.819710536	1
Rgma	0.0113058046927099	0.96224037602869	24	-0.407107477	0.112059146	11
Rgmb	-0.086578197023351	0.695594282281443	10	0.002319717	0.995382522	2
Rgr	-0.0247668170005573	0.916884662493895	3	-0.080545107	0.712460634	1
Rgs10	0.0473788353640944	0.882874961626698	15	0.005179911	0.990875701	1
Rgs11	-0.00618600824567089	0.982197343871716	2	-0.197125902	0.351068041	1
Rgs12	-0.0423760248602882	0.839400245615751	19	-0.107392432	0.612114826	3
Rgs16	-0.0137930270203123	0.957974073158165	4	-0.489350414	0.06389331	1
Rgs17	-0.0842291575820986	1	16	-0.074330888	0.735432542	2
Rgs19	-0.377216630653667	0.212762804558931	2	-0.177901035	0.4104538	1
Rgs2	-0.0544223350939189	0.761601122251733	7	-0.093208823	0.673798744	1
Rgs20	0.0264560666113769	0.894750645820643	2	-0.039218224	0.883539067	1
Rgs3	0.359969662728411	0.150663470589801	56	0.040553075	0.878057857	28
Rgs6	0.135161538399289	0.53463835959199	68	1.666689794	2.83e-06	20
Rgs7	-0.0236696465304239	0.918115224121743	55	0.068256001	0.770179481	8
Rgs7bp	-0.00498624822437757	0.979328445252445	19	-0.024040449	0.93552948	6
Rgs8	-0.135723048095604	0.492338276760255	17	0.029300481	0.916777264	4
Rgs9	-0.0552579783054401	0.761518715725769	20	-0.084242352	0.699559134	3
Rgs9bp	-0.0136699098313231	0.96203471357545	1	-0.003699766	0.992586397	1
Rhbdd1	-0.117721023303968	0.626841015254039	17	-0.089395586	0.706847329	2
Rhbdd3	-0.0171861681827517	0.941971634263124	2	-0.026076554	0.929400766	1
Rhbdf1	-0.0162665794832793	0.93823289909892	6	0.010426905	0.976365426	1
Rhbdf2	-0.00888976673845998	0.968856530122228	9	-0.24201405	0.27441667	5
Rhbdl3	-0.187348001802433	0.449984366788276	16	0.041357717	0.882152564	3
Rhbg	-0.0974274486640486	0.612889950078904	7	-0.232156884	0.253737686	1
Rhcg	-0.109802393871736	0.631003526642645	16	-0.123000068	0.554046608	1
Rheb	-0.00284256445925112	0.987829961913488	6	-0.035730258	0.895312966	1
Rhebl1	-0.00921466891502471	0.966257555240093	3	-0.015414573	0.962397862	2
Rho	-0.174502751052676	0.408097277756693	4	-0.279633819	0.199482177	2
Rhob	0.216727738640264	0.379282387475336	25	0.320601031	0.076328207	13
Rhobtb1	-0.121506304448453	0.624586179114199	29	-0.034653453	0.900089009	1
Rhobtb2	0.106042731623843	1	7	-0.024559399	0.934196704	1
Rhobtb3	0.379260868789991	0.229908739377989	8	-0.009348151	0.979554312	1
Rhoc	0.00136663367198191	0.99660331275086	5	-0.017997933	0.954498982	1
Rhof	-0.0146728599881266	0.951660859212436	5	-0.020728869	0.947015711	1
Rhog	-0.00340529144927309	0.991414775444151	2	-0.010653668	0.975679042	1
Rhoj	-0.00766357039044304	0.973649928409927	21	0.080694827	0.731710639	9
Rhoq	-0.0470624377843051	1	12	0.077178039	0.734859894	2
Rhou	-0.102686196177805	0.666251328463059	14	0.023225747	0.938523228	1
Rhov	-0.0470937997578088	0.803501651155966	2	-0.046933064	0.855598927	1
Rhox13	-0.00088561911603498	0.997690185571173	2	0.008885516	0.980944262	1
Rhox2h	-0.0078234149913366	1	2	-0.056537055	0.822671261	1
Rhpn1	0.0755104265607227	0.69125009714833	10	0.094862553	0.663338072	2
Rhpn2	-0.0970366384920913	0.625508868536144	6	-0.034822123	0.898629576	1
Ribc2	-0.052969666191905	0.809939483211176	2	-0.093084398	0.660971683	1
Ric1	-0.0466966862883522	0.848114492489748	4	-0.029842469	0.920387642	1
Ric8a	0.0108430503931896	0.962510335976188	4	-0.009979982	0.97770376	1
Ric8b	-0.0725645162316114	0.682120971969023	26	-0.038694628	0.885193033	1
Rif1	-0.102729949474716	0.6227495656088	3	-0.106772864	0.62809718	1
Rigi	-0.219935612117537	0.427622352240998	3	0.018868345	0.951572101	1
Rilp	0.00843092120162532	0.979124684902912	3	-0.027576215	0.924772338	1
Rilpl1	0.0180924763589095	0.942353839583528	9	-0.046398808	0.859128285	1
Rimbp2	-0.00143534989901911	0.996531551497245	45	0.037257571	0.889055552	2
Rimoc1	-0.0655830588196575	0.693805692755307	1	-0.071294473	0.745615039	1
Rims1	-0.025874960410322	0.895214123857244	41	-0.144544556	0.50819136	9
Rims2	0.00304310975524808	0.9919428583616	16	0.092080522	0.669910114	3
Rims3	0.082380402871767	0.749285421729571	17	0.124801326	0.555213535	3
Rims4	-0.159067076727159	0.543462727431069	21	-0.048362184	0.850139099	4
Rin1	-0.0494436368649124	0.840495768937427	2	-0.109087879	0.624307203	1
Rin2	-0.148307119507312	0.515323018167418	19	-0.023482348	0.937317951	1
Rin3	-0.0742038889254924	0.696281192026259	47	-0.116627257	0.59484468	12
Rinl	0.0015548581602321	0.995813833271799	5	-0.075441773	0.742497582	1
Riox1	-0.0121119901739051	0.962607169962157	3	-0.018180281	0.954048858	1
Ripk4	0.0303896524316404	0.86879888694802	16	0.005234119	0.989436113	3
Ripor2	-0.00075508264818949	0.998293393281713	25	-0.135326451	0.512699206	1
Ripor3	0.0039724780495829	0.988263618984546	18	-0.020338413	0.947965045	2
Ripply2	-0.00184245307061421	0.994301831679197	15	1.220539848	4.03e-06	1
Ripply3	-0.257127427187358	0.329991976166252	4	-0.015468775	0.962095601	1
Rit2	-0.0544737345354465	0.802691709830625	82	-1.218784481	0.001585348	26
Rita1	0.0179896436906695	0.944432161393472	3	0.014263084	0.965340604	1
Rlbp1	0.144582706770817	0.545753434647719	12	-0.036728965	0.892515987	1
Rlim	-0.017524379627005	0.961146089446539	2	-0.044048613	0.88199266	1
Rmc1	-0.235179302539227	0.384499666279485	5	-0.019890401	0.949606736	2
Rmdn2	0.00473027012502754	0.987680795126533	17	-0.129336205	0.532482344	1
Rmi1	0.000688051098301305	0.997964950285919	3	-0.085414481	0.705625708	1
Rmi2	-0.0241525880450824	0.912950092366188	14	0.644223971	0.010833587	2
Rmnd5a	-0.0189060381941427	1	6	-0.028322142	0.92086606	1
Rmrp	-0.000321834086294124	0.999180344819975	1	-0.113409946	0.59821467	1
Rmst	0.840081422826288	0.0324823174740552	13	0.103847465	0.636067233	1
Rnaseh1	-0.0106520169884611	0.965250597229372	4	0.158715073	0.448726626	1
Rnaseh2b	-0.104998458102582	0.600060020245891	48	0.022391596	0.941870062	2
Rnasel	-0.0161480672697764	0.943318657249363	3	-0.061626541	0.792206012	1
Rnaset2a	-0.0331219969865806	0.880982366216081	4	0.820743999	0.002394598	1
Rnd1	-0.0109049172795639	0.955959119201626	5	-0.141791433	0.476292889	1
Rnd2	-0.0431956384127149	0.858358734824818	7	-0.139407683	0.499472793	2
Rnd3	-0.0807181338239594	0.676085786697778	19	0.002117795	0.995745029	2
Rnf103	-0.0306567527187606	0.896692327979763	1	-0.0008301	0.998184183	1
Rnf112	-0.0589514653156168	0.761601122251733	7	0.034726062	0.89907592	3
Rnf114	-0.0016230859669095	0.995845764548422	5	-0.023090464	0.939502704	1
Rnf115	-0.0746799373736657	0.757419235962141	1	-0.136961872	0.522958938	1
Rnf122	0.00726244726017776	0.975553014954568	9	0.208960868	0.305132389	2
Rnf125	-0.0804333587629081	0.658665233477595	2	-0.184188007	0.37341112	1
Rnf128	-0.0405423610337942	0.858173654668128	1	-0.045156043	0.867313796	1
Rnf13	0.0466211020744303	0.797751409629733	2	-0.006919552	0.985742335	1
Rnf138	-0.00929811943964173	0.980032354777218	1	-0.022147521	0.944295484	1
Rnf138rt1	0.0272989001244009	0.905191447777319	1	0.025566003	0.933335481	1
Rnf141	0.0311485389132341	0.895786406253893	12	0.04017468	0.879732479	1
Rnf144a	-0.0334183686583423	0.866463088747263	11	0.276563709	0.17928621	2
Rnf144b	-0.184356458086682	0.413423699608666	31	0.011701763	0.972646876	2
Rnf145	0.0164733871480944	0.947662865338882	9	-0.14597811	0.474665152	2
Rnf150	-0.13365157365896	0.575855081482523	10	-0.083781529	0.713145111	1
Rnf157	-0.0133151204118191	0.953729210047422	21	-0.118170518	0.591125004	7
Rnf166	0.0100782383350209	0.963207249087551	4	-0.037805294	0.888119457	1
Rnf181	-0.124145846399134	0.534224455119317	1	-0.261969402	0.249780541	1
Rnf182	0.00553922562843683	0.982901336668885	12	0.045751724	0.859568147	5
Rnf183	-0.0575065724282268	0.772582590626707	1	-0.096470263	0.664121362	1
Rnf186	-0.00598999640227769	0.982901336668885	4	-0.020821364	0.947481061	1
Rnf19a	0.00190988322632854	1	19	1.483576863	9.19e-06	2
Rnf19b	-0.00187434261439723	0.995301403868097	7	-0.031884422	0.908769617	1
Rnf207	-0.223211686301349	0.366708833501723	3	-0.275876131	0.215439164	1
Rnf213	-0.0159755936438555	0.954547562619955	21	-0.058761795	0.800148854	2
Rnf217	-0.397352614551542	0.207309557598191	13	-0.235942185	0.282470366	2
Rnf220	-0.0420688140652343	1	50	-0.077361558	0.738301426	6
Rnf225	-0.195173618388798	0.42046487391506	1	-0.030645944	0.913885504	1
Rnf227	0.226833121315669	0.347105743679988	2	0.022621294	0.940577721	1
Rnf26	0.000314650512620029	0.998914620577749	2	0.00140555	0.996771129	1
Rnf34	-0.0234065869327857	0.898144494865803	2	-0.056287596	0.819153751	1
Rnf39	0.0246121201728661	0.894062936787039	3	0.045985449	0.861443204	1
Rnf4	-0.28744061571129	0.244962072730236	6	-0.055138453	0.819013471	1
Rnf40	0.0136427020363159	0.950451672454316	3	0.03632448	0.893996807	1
Rnf41	-0.0122300237675638	1	3	-0.100150863	0.653335206	1
Rnf44	-0.128521264725433	0.553245530054328	3	-0.074645832	0.741270711	3
Rnf5	-0.0061765299044193	0.968249637839634	1	-0.070920058	0.743954219	1
Rnf6	-0.0220081775468147	0.918797440594293	2	-0.042663573	0.870322688	1
Rnf7	0.031897481622902	0.862280791375272	5	0.013060797	0.969437545	1
Rnf8	0.0394186716830284	0.866102897677801	6	-0.094016823	0.65005664	1
Rnft1	-0.101146179946025	0.589756144842387	3	-0.125796314	0.523842756	1
Rnft2	-0.00928126911569443	0.973838101639399	13	-0.018594629	0.953067264	2
Rnpep	-0.0315378715953708	0.887240652372053	2	-0.089807645	0.678934278	1
Rnpepl1	-0.0201570409125306	0.920753654728924	6	-0.008898693	0.980604757	1
Rnps1	-0.0300860947134614	0.887240652372053	1	-0.025271779	0.932710357	1
Rnu12	0.0281783849357466	0.910837365769522	3	-0.008206231	0.98247776	1
Ro60	-0.0970319058378459	0.668165276822728	1	-0.021847919	0.943383743	1
Robo1	-0.00459500041177779	0.985121192440672	81	-0.08757208	0.70166384	13
Robo2	-0.328470884351425	0.242239435485603	45	0.273697918	0.172647772	4
Robo3	-0.00380250836234243	0.987680795126533	8	0.29969195	0.129500636	4
Rom1	-0.0411960359278374	0.853818222715581	2	0.010372188	0.977438964	1
Ror1	0.0177104935386096	0.933039443167619	48	0.1153505	0.595593299	7
Ror2	-0.0243938834806057	0.911272632318231	25	-0.067199719	0.770555019	4
Rora	0.00854855088793991	0.973243042011568	127	-0.133933329	0.53337542	10
Rp1l1	0.0684761714736964	0.776293881237823	9	-0.153551312	0.477058995	1
Rpa1	0.0756127476389178	0.652943619186341	10	-0.022975086	0.939392206	1
Rpa2	0.0255011817840408	0.895257611685844	2	0.035993311	0.897359872	1
Rpap1	-0.0769773720439661	0.715436907143671	4	-0.030114886	0.91518382	1
Rpap3	-0.0128620883292166	0.965186899125886	19	0.014496427	0.965452719	3
Rpgrip1l	0.0660509978497103	1	3	-0.10713491	0.597881011	1
Rph3a	-0.000643984121056326	0.99838863552979	20	-0.005566385	0.988881343	3
Rph3al	-0.0459545405379785	0.809730256122509	34	-0.07379139	0.746412515	13
Rpia	-0.0042864861503134	0.987829961913488	33	0.263469641	0.245971309	3
Rpl10	-0.027619288349159	0.877841492761908	1	-0.07239264	0.753063345	1
Rpl10a	0.0214331274550666	0.954422136623442	2	-0.005976996	0.988267426	1
Rpl10l	0.0104089203224366	0.957548434163702	7	0.035252545	0.897706843	1
Rpl13a	-0.0271660511167437	0.848622695359986	1	-0.038503456	0.885151065	1
Rpl15	-0.0438129330983162	0.78022411639787	1	-0.045164255	0.859128285	1
Rpl19	-0.0116211057121762	0.95491525250014	1	-0.017235604	0.957064418	1
Rpl22	-0.0300641875915979	0.881548033425488	2	-0.036872065	0.893805793	1
Rpl27a	0.0160326029102119	0.936099008569219	1	-0.001303962	0.997144093	1
Rpl29	-0.0360598017956662	0.864482759612412	10	-0.271216978	0.246628054	2
Rpl31	-0.0713913994878777	0.718554756819651	6	-0.098330965	0.648953098	1
Rpl34	-0.0164327924672612	0.945736888835957	31	-0.0126435	0.969963127	3
Rpl35a	-0.0122765444020901	0.955288497993241	1	-0.038162	0.887050384	1
Rpl37	-0.0975527718626462	0.604608205549332	1	-0.48478624	0.044830753	1
Rpl37a	0.000946800860777816	0.997005606266789	15	0.465829849	0.06251815	6
Rpl37rt	-0.0210584441113651	0.924753821291908	3	-0.015452241	0.96235933	1
Rpl38	0.00169506428672447	0.994437451881369	19	-0.030607235	0.913258046	5
Rpl41	-0.163727241090144	0.419818694096717	1	-0.175228661	0.399905858	1
Rpl7	-0.0341178207997352	0.868945873558672	1	-0.021768331	0.943699994	1
Rplp1	-0.0845325515632243	0.673213507418457	67	-0.145615024	0.498988987	25
Rplp2-ps1	-0.0370156750846483	0.877512637946043	1	-0.049211937	0.845630164	1
Rpn2	-0.0758929999045941	0.677763488244672	13	-0.09025002	0.692822197	1
Rpp25	0.00571644818231298	0.98263918763728	3	0.016274019	0.960055132	1
Rpp25l	-0.00528441402125931	0.985317983542754	3	0.064687059	0.78573485	1
Rpp38	-0.0569257411881662	0.703546773328392	2	-0.010699533	0.975376669	1
Rpp40	-0.0956989875668252	0.66016497313955	14	0.026834107	0.928323275	4
Rprd1b	-0.0545951402449686	0.807659436412622	7	0.006711047	0.986388825	2
Rprd2	0.0672418226069728	0.749698811659664	2	0.038637773	0.885301023	1
Rprl2	0.00863975921192362	1	3	-0.01439914	0.965739381	1
Rprm	-0.0473768509266597	0.79547802515826	14	-0.04765502	0.849641065	2
Rps12	-0.105900882183201	0.559798108701033	1	-0.2377463	0.260161465	1
Rps13	-0.0370570750338715	0.831827526729826	1	-0.082011049	0.704048494	1
Rps17	-0.0137506845092713	0.951660859212436	4	-0.015777383	0.96138353	1
Rps18	-0.0464554039908765	0.815127058013133	1	-0.041357084	0.876050085	1
Rps18-ps4	-0.121701746420997	0.570526062218726	24	0.093216075	0.685657084	10
Rps19	0.00244025307933753	0.988572623242861	3	-0.018580186	0.952305816	1
Rps24	-0.0285425142295365	0.891106105312973	53	-0.041105317	0.881041635	22
Rps29	-0.0121097169141018	0.954382113909001	39	-0.047022422	0.856289198	2
Rps3a1	-0.0620977274079249	0.739944992982219	2	-0.285155379	0.188159751	1
Rps4l	-0.00483259271066079	0.985345682975089	8	-0.072442805	0.756394365	1
Rps5	-0.0186913783906926	0.930667726772217	2	0.025620088	0.931496563	1
Rps6	-0.0939728033207308	0.592455035501982	4	-0.099767243	0.632222852	1
Rps6ka1	-0.0353290605275327	0.882318901419787	15	-0.037418973	0.893805793	4
Rps6ka2	-0.0273218002504181	0.903240618087249	39	0.000356129	0.999233316	9
Rps6ka3	-0.0462878111544231	0.88727450181814	29	-0.040474183	0.897199529	3
Rps6ka4	0.0164214307119077	0.944124367769018	2	-0.054106772	0.828342705	1
Rps6ka5	0.0031725663394504	0.985734414099003	15	-0.002488614	0.995031336	1
Rps6kb2	-0.0889003376550443	0.665502445484039	2	-0.025483505	0.93137785	1
Rps6kc1	-0.0167013314536056	0.93646677652894	52	0.576890075	0.030891557	15
Rps6kl1	-0.0388987700211848	0.844968166318621	4	-0.044737091	0.86362314	2
Rps8	-0.0112482455549627	0.966200903843006	4	-0.448294937	0.074722098	1
Rptor	-0.0144961130564508	0.951294372561103	63	-0.012077244	0.971434679	8
Rpusd1	0.0377745977815589	0.821649233765811	2	-0.002750225	0.994392658	1
Rpusd3	-0.0610566544406851	1	2	-0.062624989	0.798066467	1
Rrad	-0.171548209519744	0.419582690963829	2	-0.063425255	0.789926011	1
Rraga	0.00290695980023198	0.990784571126839	1	-0.052502294	0.832753456	1
Rragb	-0.0964059266409187	0.608451973915463	1	-0.190662487	0.387906257	1
Rragc	-0.0220944383288674	0.931830891814561	20	-0.050285453	0.842809707	3
Rras2	-0.0247041663455513	0.914885015092097	26	-0.084740696	0.715419703	4
Rrbp1	-0.00374614605315673	0.988895722660354	17	0.014427589	0.965332146	4
Rreb1	-0.00728742254946486	0.979145002982983	56	-0.015229319	0.963267324	7
Rrm2b	0.0339926385744533	0.86582295133205	5	-0.003404647	0.993268258	2
Rrn3	-0.0714168598941582	0.747558938100769	2	-0.059545211	0.810723024	1
Rrp1	-0.0312577367629914	0.863134374692417	10	-0.103763792	0.630484107	3
Rrp15	-0.120360276484622	0.628756022955123	13	-0.248225147	0.241365416	3
Rrp1b	-0.191018028026542	0.428586456540744	8	-0.021506658	0.944463392	1
Rrp7a	0.00996474410383721	0.968422174038875	3	-0.037464248	0.891665076	1
Rrp8	-0.00274153082432076	0.9919428583616	5	-0.040575403	0.879125666	4
Rrp9	0.0197578369976686	0.919245792857718	2	-0.016445391	0.959582599	1
Rrs1	0.00736713662790494	0.971823562046185	2	0.001224469	0.99742399	1
Rsad1	-0.00337076163417866	0.986172406088244	3	-0.051892721	0.832280743	1
Rsbn1	-0.00186527606203073	0.992227325845243	1	-0.028429378	0.92077022	1
Rsbn1l	-0.0105539964435866	0.955983582625542	2	-0.047206284	0.856895714	1
Rsf1	-0.0150527146227562	0.947673455031929	2	-0.116915598	0.581171002	1
Rsl24d1	-0.117730831479	0.590496477377269	33	3.152277482	6.12e-24	4
Rsph1	-0.11638370052314	1	5	-0.065420499	0.773711241	2
Rsph14	-0.0190840446028602	0.93085226593998	5	-0.013036931	0.968900713	2
Rsph6a	0.0256035767683229	0.904351202407779	3	-0.044569922	0.862615661	1
