gene_name	gene_id	chr	gene_length	promoter_state	body_state	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_group	atac_fold	atac_fdr	atac_concordant	k27ac_fold	k27ac_fdr	k27ac_concordant	k27me3_fold	k27me3_fdr	k27me3_concordant	k119ub_fold	k119ub_fdr	k119ub_concordant	n_marks_tested	n_concordant	mark_combination
Acadm	ENSMUSG00000062908.12	chr3	22276	Active_Promoter	Active	0.00162942565160695	-0.00555420175188193	0.981388087281013	FALSE	Not Significant	-0.145366874202648	0.437481419243141	FALSE	-0.435966292878571	0.00603755152637289	TRUE	NA	NA	FALSE	0.437747924	0.002623288	TRUE	3	2	K27ac + K119ub
B9d2	ENSMUSG00000063439.7	chr7	5779	Unmarked_Promoter	Polycomb	0.00165178299787321	0.00651719939023351	0.981634754768571	FALSE	Not Significant	-0.120486234367296	0.495348078132181	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.150847038	0.403824028	FALSE	2	0	none
Prpf4	ENSMUSG00000066148.3	chr4	18194	Active_Promoter	Active	0.00146731457445065	0.00595913069108712	0.981634754768571	FALSE	Not Significant	-0.762584994052233	0.000741307738874657	TRUE	-1.07893113653354	6.10894167066909e-12	TRUE	NA	NA	FALSE	NA	NA	FALSE	2	2	ATAC + K27ac
Plxnb2	ENSMUSG00000036606.17	chr15	25240	Active_Promoter	Active	0.00209447422844573	0.004508666308276	0.981634754768571	FALSE	Not Significant	-0.0740757704814281	0.679925316774768	FALSE	0.530553864284985	0.0343464815533531	FALSE	NA	NA	FALSE	0.314636952	0.001593419	TRUE	3	1	K119ub
Haghl	ENSMUSG00000061046.9	chr17	5831	Unmarked_Promoter	Active	0.00207388848393937	0.0111744976805108	0.981634754768571	FALSE	Not Significant	0.0908771090739579	0.602797734756187	FALSE	0.0301594946456128	0.848802643460554	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Scarf1	ENSMUSG00000038188.17	chr11	13043	Unmarked_Promoter	Active	0.00266762015284572	0.00520899154358863	0.981634754768571	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Mcts1	ENSMUSG00000000355.13	chrX	12849	Unmarked_Promoter	Enhancer_Marked	0.00187962963413381	-0.00840114581760623	0.981634754768571	FALSE	Not Significant	0.211850596661306	0.2445251552572	FALSE	-0.044847924835076	0.784998286713434	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Cfl2	ENSMUSG00000062929.8	chr12	4069	Active_Promoter	Active	0.00358545408082875	-0.0152466735509979	0.981634754768571	FALSE	Not Significant	0.106856403501086	0.546142219712625	FALSE	0.141879963040021	0.334612950003847	FALSE	NA	NA	FALSE	0.699334049	5.19e-07	TRUE	3	1	K119ub
Apof	ENSMUSG00000047631.4	chr10	2157	Unmarked_Promoter	Enhancer_Marked	0.00111559296475105	-0.0124902778128991	0.981634754768571	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Acad8	ENSMUSG00000031969.16	chr9	25432	Active_Promoter	Active	0.00111841289244673	0.00439757302640847	0.981634754768571	FALSE	Not Significant	0.0809850559056132	0.678000375916119	FALSE	0.029985752962108	0.853536514965676	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Exosc4	ENSMUSG00000034259.8	chr15	3281	Unmarked_Promoter	Enhancer_Marked	0.00082951046621136	0.0138772045286162	0.982037032509085	FALSE	Not Significant	0.0481788543607179	0.80030231340832	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Ptms	ENSMUSG00000030122.12	chr6	6423	Unmarked_Promoter	Active	0.00223576472499691	-0.0101857046622291	0.982037032509085	FALSE	Not Significant	0.0331711976621745	0.881015669973684	FALSE	-0.143385120808546	0.302938787724646	FALSE	NA	NA	FALSE	0.503560471	0.003073366	TRUE	3	1	K119ub
Psmb9	ENSMUSG00000096727.3	chr17	5778	Repressed_Promoter	Polycomb	0.00172805424111061	-0.00869697127196833	0.982037032509085	FALSE	Not Significant	0.501668323256403	0.00301085938320074	FALSE	NA	NA	FALSE	-0.262808020211539	0.287684637628342	FALSE	-0.551207873	4.74e-07	FALSE	3	0	none
Pfn1	ENSMUSG00000018293.4	chr11	2795	Unmarked_Promoter	Enhancer_Marked	0.0018473881347499	-0.0174130611526048	0.982037032509085	FALSE	Not Significant	0.00356046782905303	0.987013898762857	FALSE	0.0803501664181508	0.655795372203574	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Kbtbd6	ENSMUSG00000075502.2	chr14	2984	Unmarked_Promoter	Enhancer_Marked	0.00207435598737278	-0.0164644732754343	0.982224514779373	FALSE	Not Significant	0.243280335784026	0.217224515844947	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Zfp983	ENSMUSG00000035868.9	chr17	14343	Unmarked_Promoter	Active	0.0027816535425875	-0.00687953366446845	0.982332281187382	FALSE	Not Significant	0.571679590939157	0.00411297630134477	FALSE	0.0721839021102458	0.729278868125672	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Foxi3	ENSMUSG00000055874.6	chr6	4536	Repressed_Promoter	Polycomb	-0.00116180041445023	-0.00820962004923969	0.982332281187382	FALSE	Not Significant	0.0697186485891032	0.713142762850704	FALSE	NA	NA	FALSE	-0.069577679548536	0.734546167938893	FALSE	-0.436215774	3.82e-05	FALSE	3	0	none
Fbxo39	ENSMUSG00000070388.3	chr11	4973	Repressed_Promoter	Polycomb	0.00164493456157646	-0.00812588387315762	0.982332281187382	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	0.109238312509527	0.693039578243192	FALSE	-0.356915594	0.058569261	FALSE	2	0	none
Rps21	ENSMUSG00000039001.12	chr2	1069	Unmarked_Promoter	Enhancer_Marked	0.00370429502820821	-0.0228588245042744	0.982405647190649	FALSE	Not Significant	0.035288904864079	0.854222786395488	FALSE	0.0875156258071058	0.604345965823946	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Calr4	ENSMUSG00000028558.14	chr4	20087	Unmarked_Promoter	Enhancer_Marked	0.0017246631604353	-0.00348016891422789	0.982405647190649	FALSE	Not Significant	0.193094303929188	0.407800264350895	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.136662634	0.353296309	FALSE	2	0	none
Klhl9	ENSMUSG00000070923.4	chr4	4174	Active_Promoter	Active	0.00317459814138957	0.0118407332236618	0.982444344368339	FALSE	Not Significant	0.0885558245435968	0.603520037420134	FALSE	0.0561769055558334	0.710005653810356	FALSE	NA	NA	FALSE	0.356167045	0.033435967	TRUE	3	1	K119ub
Olfr555	ENSMUSG00000073970.1	chr7	948	Unmarked_Promoter	Unmarked	0.00250856850006348	0.0219279951111518	0.98247570246639	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Ccdc185	ENSMUSG00000043429.7	chr1	2055	Unmarked_Promoter	Enhancer_Marked	0.000585431102197078	-0.0109555928704317	0.982534279386013	FALSE	Not Significant	0.816283109285015	9.51215396148803e-05	FALSE	NA	NA	FALSE	-0.225489425166856	0.232559961055546	FALSE	0.299145989	0.027134088	TRUE	3	1	K119ub
Rfxap	ENSMUSG00000036615.7	chr3	4677	Active_Promoter	Active	0.00322565063361684	-0.0102543697106321	0.982553591895328	FALSE	Not Significant	0.0909353599657394	0.610760291704361	FALSE	0.299346808970581	0.0535003328941878	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Olfr1131	ENSMUSG00000068819.3	chr2	3100	Unmarked_Promoter	Unmarked	0.00629865644885674	-0.01658089431377	0.982842387216157	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Gm2663	ENSMUSG00000096525.2	chr6	3650	Unmarked_Promoter	Unmarked	0.00457768372947968	0.0223607223100684	0.982842387216157	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Gm11562	ENSMUSG00000062278.2	chr11	817	Unmarked_Promoter	Unmarked	-0.000758876295236449	0.0244189719204432	0.982842387216157	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Olfr694	ENSMUSG00000064223.4	chr7	6835	Unmarked_Promoter	Unmarked	0.000952587093623421	-0.00923397571844517	0.982909609174881	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Smpd2	ENSMUSG00000019822.12	chr10	4728	Active_Promoter	Active	-0.000582711502784276	0.00722426354849469	0.982982735899223	FALSE	Not Significant	-0.252001806899253	0.159836347504378	FALSE	NA	NA	FALSE	2.69470984463599	3.3448530922946e-42	TRUE	NA	NA	FALSE	2	1	K27me3
Ppcs	ENSMUSG00000028636.14	chr4	3891	Active_Promoter	Active	0.00331110220315015	0.0118618817511769	0.983027884049782	FALSE	Not Significant	0.015502690394619	0.939150133291113	FALSE	-0.174714710492908	0.257006519100503	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Scrn3	ENSMUSG00000008226.14	chr2	25218	Active_Promoter	Enhancer_Marked	0.00207858281430713	-0.00425958229785125	0.983027884049782	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Rpl3l	ENSMUSG00000002500.15	chr17	8324	Unmarked_Promoter	Unmarked	0.000830945330849101	0.00610068348302457	0.983027884049782	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Srsf1	ENSMUSG00000018379.17	chr11	6383	Active_Promoter	Enhancer_Marked	0.00162933248804894	0.00986059885891786	0.983161855270622	FALSE	Not Significant	0.0828480393011906	0.642165687240936	FALSE	0.365883876026117	0.0113522506045182	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Ints5	ENSMUSG00000071652.8	chr19	4884	Unmarked_Promoter	Enhancer_Marked	0.003094107302264	0.0116785349967309	0.983161855270622	FALSE	Not Significant	0.208470418919568	0.236916803165166	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Fam83a	ENSMUSG00000051225.9	chr15	25591	Unmarked_Promoter	Active	0.00231051170044468	-0.00275916284207763	0.98321562218951	FALSE	Not Significant	-0.186727325394349	0.271878419376519	FALSE	-0.727473311382137	1.82219834937883e-05	TRUE	NA	NA	FALSE	0.271208769	0.000894036	TRUE	3	2	K27ac + K119ub
Vmn1r26	ENSMUSG00000048697.4	chr6	10226	Unmarked_Promoter	Unmarked	0.00192866169846871	-0.00866715352824312	0.983274011290069	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Zfp583	ENSMUSG00000030443.16	chr7	15626	Unmarked_Promoter	Active	0.00243754923655966	-0.00619881488845338	0.98327989175391	FALSE	Not Significant	0.158106499616862	0.332125189844587	FALSE	0.227370284653301	0.191215977460342	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Fam131b	ENSMUSG00000029861.17	chr6	9332	Active_Promoter	Active	0.00247740874420872	-0.00833834234993807	0.983311315105807	FALSE	Not Significant	0.126716567545449	0.462952358027071	FALSE	0.148024537459863	0.289109633497099	FALSE	NA	NA	FALSE	0.131297261	0.256777342	FALSE	3	0	none
Nol7	ENSMUSG00000063200.4	chr13	8708	Unmarked_Promoter	Enhancer_Marked	0.00227933053949502	-0.00720573677884486	0.983364685451791	FALSE	Not Significant	0.0609723283270436	0.745385479392939	FALSE	0.0280852135777709	0.876637182298211	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Ftsj3	ENSMUSG00000020706.13	chr11	6938	Active_Promoter	Enhancer_Marked	0.00180625841475377	-0.00938964874851754	0.983631487874241	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Tppp3	ENSMUSG00000014846.12	chr8	4034	Active_Promoter	Active	0.001871091632152	0.0138536269121779	0.98380055989436	FALSE	Not Significant	-0.400087352039652	0.0261983434599533	TRUE	-0.352216179934304	0.0204139356803441	TRUE	NA	NA	FALSE	0.682765446	3.75e-16	TRUE	3	3	ATAC + K27ac + K119ub
Hyal2	ENSMUSG00000010047.12	chr9	4835	Active_Promoter	Active	0.00383044570125623	0.0084614927283263	0.983823735765621	FALSE	Not Significant	-0.0166692343582808	0.943301493882253	FALSE	-0.963838335816157	1.86077237417653e-06	TRUE	NA	NA	FALSE	0.33960182	0.004680907	TRUE	3	2	K27ac + K119ub
Eml3	ENSMUSG00000071647.5	chr19	12031	Unmarked_Promoter	Active	0.00136289917230899	-0.0062249729019879	0.983823735765621	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Tmem134	ENSMUSG00000024845.17	chr19	6374	Unmarked_Promoter	Enhancer_Marked	0.00216220490573675	-0.00877735356145256	0.983823735765621	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Prcc	ENSMUSG00000004895.9	chr3	26706	Active_Promoter	Enhancer_Marked	0.00190164165742647	-0.00468615058230131	0.983889246691392	FALSE	Not Significant	0.0579268917830668	0.756324656219067	FALSE	0.264538068484777	0.073641758439916	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Tdpoz1	ENSMUSG00000094084.2	chr3	6978	Unmarked_Promoter	Unmarked	0.00368336599524475	0.010013592356105	0.983997662457265	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Olfr695	ENSMUSG00000108948.3	chr7	5366	Unmarked_Promoter	Unmarked	0.00209845112753328	0.0102652406935455	0.983997662457265	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Klf11	ENSMUSG00000020653.12	chr12	11516	Unmarked_Promoter	Enhancer_Marked	0.000672769459129273	-0.00478898641183663	0.983997662457265	FALSE	Not Significant	0.196043501678751	0.233842747389969	FALSE	0.376690618265161	0.0876813980501057	FALSE	0.0836131094367035	0.737270150748042	FALSE	0.355229072	0.001503243	TRUE	4	1	K119ub
Polr3gl	ENSMUSG00000028104.14	chr3	16310	Active_Promoter	Enhancer_Marked	0.00235945805896754	-0.00506489890562631	0.983997662457265	FALSE	Not Significant	-0.0104827566563019	0.95867083269515	FALSE	-0.119129763679004	0.417717471382516	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Cyp2c67	ENSMUSG00000062624.5	chr19	40210	Unmarked_Promoter	Unmarked	0.00207049331590447	-0.00416794213059989	0.984019440428343	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Pdrg1	ENSMUSG00000027472.14	chr2	6538	Active_Promoter	Active	-0.000416289623479057	0.00937367581883545	0.984019440428343	FALSE	Not Significant	0.119534012219749	0.500649293530546	FALSE	-0.264153057203241	0.0844342921472357	FALSE	NA	NA	FALSE	-0.452141928	0.003592757	FALSE	3	0	none
Slc6a16	ENSMUSG00000094152.5	chr7	32283	Repressed_Promoter	Polycomb	0.00237845928199746	-0.00329726686427236	0.984019440428343	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Trp53tg5	ENSMUSG00000017720.2	chr2	3424	Unmarked_Promoter	Unmarked	0.00186422779848299	0.0137879606213736	0.984159731050078	FALSE	Not Significant	-0.136556615534869	0.546669490634295	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Snx33	ENSMUSG00000032733.6	chr9	11179	Repressed_Promoter	Polycomb	0.00246098561999892	-0.00521876927718116	0.984159731050078	FALSE	Not Significant	0.0773290719974857	0.700540486587942	FALSE	NA	NA	FALSE	0.563023581418591	0.0167092803958646	TRUE	-0.173018324	0.112070286	FALSE	3	1	K27me3
Stap2	ENSMUSG00000038781.7	chr17	8508	Unmarked_Promoter	Enhancer_Marked	0.00323643690706624	-0.00558163201485298	0.984159731050078	FALSE	Not Significant	-1.15154378936077	3.66710885517485e-07	TRUE	-1.12737518763203	1.61589531707707e-08	TRUE	0.54738973741065	0.0534046835393496	FALSE	NA	NA	FALSE	3	2	ATAC + K27ac
Serpini1	ENSMUSG00000027834.15	chr3	85949	Active_Promoter	Active	0.00179943726153813	-0.00157938117244162	0.984161443518531	FALSE	Not Significant	-0.123847552371441	0.505105273014145	FALSE	-0.119849951274557	0.390376632461637	FALSE	0.593348502173656	0.0040990754254269	TRUE	0.233558235	0.041405345	TRUE	4	2	K27me3 + K119ub
Slc35e2	ENSMUSG00000042202.15	chr4	21925	Unmarked_Promoter	Active	0.0018043720830224	0.00470265998169966	0.984161443518531	FALSE	Not Significant	0.0645665969747213	0.732490490690246	FALSE	0.0481404484030735	0.75441542642404	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Setmar	ENSMUSG00000034639.7	chr6	12078	Active_Promoter	Active	0.00196162365986081	-0.00653851354134853	0.984161443518531	FALSE	Not Significant	0.103949883791546	0.593373402972779	FALSE	0.0354624821600135	0.829533090563674	FALSE	NA	NA	FALSE	0.379294676	0.119096071	FALSE	3	0	none
Tdpoz8	ENSMUSG00000096879.2	chr3	6683	Unmarked_Promoter	Unmarked	0.00277650830800241	-0.012388155839699	0.984161443518531	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Hmx2	ENSMUSG00000050100.14	chr7	9242	Repressed_Promoter	Polycomb	0.00202767214338688	0.00780281013167688	0.984161443518531	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	0.07376790614805	0.757125886786891	FALSE	-0.64323199	2.1e-08	FALSE	2	0	none
Rpl35	ENSMUSG00000062997.6	chr2	4045	Active_Promoter	Enhancer_Marked	0.000222247344563057	-0.0109156341846097	0.984161443518531	FALSE	Not Significant	0.107938345332732	0.590692992859924	FALSE	0.303376983645771	0.0786538425780278	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Olfr1491	ENSMUSG00000051156.2	chr19	8860	Unmarked_Promoter	Unmarked	0.00284438743825308	-0.00848924548315072	0.984161443518531	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Wfdc10	ENSMUSG00000070529.7	chr2	1323	Repressed_Promoter	Polycomb	0.00129541634495893	-0.0228165669988743	0.984161443518531	FALSE	Not Significant	0.0294172237886053	0.907931645342596	FALSE	NA	NA	FALSE	-0.447962236711553	0.0444990024516946	FALSE	NA	NA	FALSE	2	0	none
Gmnn	ENSMUSG00000006715.11	chr13	10079	Unmarked_Promoter	Unmarked	0.000184156705897453	0.00594037616853458	0.984161443518531	FALSE	Not Significant	0.108142243183366	0.523625258568256	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Cxxc4	ENSMUSG00000044365.15	chr3	25678	Active_Promoter	Active	0.00224912810311916	0.00340427941543322	0.984161443518531	FALSE	Not Significant	-0.183205462719714	0.279485644040191	FALSE	NA	NA	FALSE	-0.0165435855382235	0.94869909979187	FALSE	1.345453892	1.88e-39	TRUE	3	1	K119ub
Ccdc191	ENSMUSG00000022701.18	chr16	74515	Active_Promoter	Active	0.00230486937920139	-0.00215968230951552	0.984240426615747	FALSE	Not Significant	NA	NA	FALSE	0.235364184493039	0.173970890329597	FALSE	NA	NA	FALSE	0.341813711	0.00782436	TRUE	2	1	K119ub
Tm4sf1	ENSMUSG00000027800.14	chr3	16378	Unmarked_Promoter	Enhancer_Marked	0.00218258899095674	0.00402334521118083	0.984403353300156	FALSE	Not Significant	0.633102638218087	0.00109864929219083	FALSE	0.440055227158493	0.0252782285584322	FALSE	0.444742394215101	0.03268210841339	TRUE	0.314021669	0.008628831	TRUE	4	2	K27me3 + K119ub
Nol11	ENSMUSG00000018433.14	chr11	22719	Unmarked_Promoter	Unmarked	0.00176817989353051	0.00475805995089939	0.984403353300156	FALSE	Not Significant	-0.27478336554966	0.122337128509205	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Krt36	ENSMUSG00000020916.8	chr11	3620	Unmarked_Promoter	Unmarked	0.000336619399162904	0.0102894439212551	0.984429264679571	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Cenpx	ENSMUSG00000025144.17	chr11	2797	Unmarked_Promoter	Unmarked	0.00343249289958156	0.0121914667571738	0.984443335606155	FALSE	Not Significant	0.143950988527756	0.421835955467976	FALSE	0.0766271406713295	0.713960919275949	FALSE	NA	NA	FALSE	0.319125003	0.009733537	TRUE	3	1	K119ub
Katna1	ENSMUSG00000019794.13	chr10	37151	Unmarked_Promoter	Enhancer_Marked	0.00156533776144297	0.00375791385638584	0.984517830794257	FALSE	Not Significant	0.0523930656978221	0.785032767565396	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Ugt1a6b	ENSMUSG00000090145.7	chr1	115752	Unmarked_Promoter	Active	0.00210949404220223	0.00161578246704065	0.984517830794257	FALSE	Not Significant	0.0615595155679338	0.815777249400979	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Dars	ENSMUSG00000026356.15	chr1	53662	Active_Promoter	Active	0.00135310182747862	0.00216479546716675	0.984517830794257	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Fundc1	ENSMUSG00000025040.13	chrX	15762	Active_Promoter	Active	0.00271505324685392	0.00526545318081963	0.984517830794257	FALSE	Not Significant	0.114648201994746	0.516129126887576	FALSE	-0.178904090280641	0.225073932291715	FALSE	NA	NA	FALSE	0.928810872	2.62e-08	TRUE	3	1	K119ub
Ganab	ENSMUSG00000071650.6	chr19	18602	Unmarked_Promoter	Enhancer_Marked	0.00134474870750648	-0.00460011260634681	0.984517830794257	FALSE	Not Significant	0.00466431902795622	0.983688678998174	FALSE	0.0816395850553217	0.620862758381283	FALSE	NA	NA	FALSE	NA	NA	FALSE	2	0	none
Zfp820	ENSMUSG00000069743.5	chr17	28888	Unmarked_Promoter	Unmarked	0.00215280181094153	-0.00416407225612178	0.984890281220441	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Mrap	ENSMUSG00000039956.9	chr16	11579	Unmarked_Promoter	Unmarked	0.00128327138271717	-0.00561199351916895	0.984914010108075	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Gpr20	ENSMUSG00000045281.5	chr15	12902	Repressed_Promoter	Polycomb	0.000887391399631017	-0.00511622138164327	0.985213063132735	FALSE	Not Significant	0.250054663460721	0.17686621802092	FALSE	NA	NA	FALSE	-0.179418980789836	0.447113488973253	FALSE	-0.163028855	0.17909851	FALSE	3	0	none
Rtp2	ENSMUSG00000047531.9	chr16	6847	Unmarked_Promoter	Unmarked	0.000923475406311644	-0.00687233060677628	0.985429536740276	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Ncapg2	ENSMUSG00000042029.7	chr12	58330	Unmarked_Promoter	Enhancer_Marked	0.00212581318323165	-0.00228967797902465	0.985734031387582	FALSE	Not Significant	-0.0358295637357471	0.879569376493812	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
Olfr832	ENSMUSG00000095957.2	chr9	11819	Unmarked_Promoter	Unmarked	0.00249444465259149	-0.00708659071942877	0.985734031387582	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	0	none
Oxt	ENSMUSG00000027301.7	chr2	882	Repressed_Promoter	Polycomb	0.00353332915571658	0.0189702713373758	0.985757858369911	FALSE	Not Significant	0.799769246464773	0.00834704767652109	FALSE	NA	NA	FALSE	-0.00507019635081918	0.982487245539001	FALSE	-0.119141613	0.282971241	FALSE	3	0	none
Cyba	ENSMUSG00000006519.11	chr8	8155	Unmarked_Promoter	Enhancer_Marked	0.00268073086141427	-0.00493140078083336	0.985829774255936	FALSE	Not Significant	0.131548079712668	0.568792834455454	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.021254888	0.908984572	FALSE	2	0	none
Plpp3	ENSMUSG00000028517.8	chr4	75418	Repressed_Promoter	Polycomb	0.00164468470112357	0.00158636254326173	0.985829774255936	FALSE	Not Significant	0.133261767308254	0.497780656640385	FALSE	NA	NA	FALSE	-0.350187680000541	0.0442290143068419	FALSE	-0.413497409	0.000113217	FALSE	3	0	none
Hif1a	ENSMUSG00000021109.13	chr12	46156	Unmarked_Promoter	Active	0.00258049273239556	0.00259962291928451	0.985829774255936	FALSE	Not Significant	0.0744108355785561	0.69648282061478	FALSE	-0.0244839531510242	0.870368239386848	FALSE	NA	NA	FALSE	0.153462831	0.322670523	FALSE	3	0	none
Hjv	ENSMUSG00000038403.10	chr3	4039	Repressed_Promoter	Polycomb	0.00129893690877615	-0.00835470276623855	0.985829774255936	FALSE	Not Significant	NA	NA	FALSE	NA	NA	FALSE	0.0129210726009682	0.956937240839032	FALSE	-0.452680013	0.002147196	FALSE	2	0	none
Syndig1l	ENSMUSG00000071234.3	chr12	21555	Unmarked_Promoter	Mixed	0.00155727525335442	-0.00300239251295771	0.985977095853009	FALSE	Not Significant	-0.0534327890325161	0.771017466197076	FALSE	-0.700663745664339	0.000696562563508517	TRUE	NA	NA	FALSE	-0.076036498	0.672618749	FALSE	3	1	K27ac
Nme3	ENSMUSG00000073435.10	chr17	1023	Active_Promoter	Active	0.000318229238608737	-0.0193124401302086	0.986077487281619	FALSE	Not Significant	0.181019048305216	0.332815308093907	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.287599287	0.068289055	FALSE	2	0	none
Cd320	ENSMUSG00000002308.16	chr17	6684	Unmarked_Promoter	Enhancer_Marked	0.0014631617209831	0.00675075093839281	0.986077487281619	FALSE	Not Significant	0.129462172000914	0.454310388370084	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	0	none
