gene_name	chr	is_neuronal_external	ctrl_top_quartile
Ttl	chr2	TRUE	FALSE
2410004I01Rik	chr11	FALSE	FALSE
Dph5	chr3	FALSE	FALSE
Tm2d2	chr8	FALSE	FALSE
Casz1	chr4	TRUE	TRUE
Pold4	chr19	FALSE	TRUE
Zswim7	chr11	FALSE	FALSE
Aldh16a1	chr7	FALSE	FALSE
Epb41l4aos	chr18	FALSE	FALSE
2410021H03Rik	chr17	FALSE	FALSE
Zfp511	chr7	FALSE	FALSE
Fbxo7	chr10	TRUE	FALSE
Leng1	chr7	FALSE	FALSE
Aoc1l2	chr6	FALSE	FALSE
1600019K03Rik	chr16	FALSE	FALSE
Tnfaip8l2	chr3	FALSE	FALSE
Fam174c	chr10	FALSE	FALSE
1810019D21Rik	chr8	FALSE	TRUE
Bdh2	chr3	FALSE	TRUE
Timm29	chr9	FALSE	FALSE
Ms4a6b	chr19	FALSE	FALSE
1600002D24Rik	chr16	FALSE	TRUE
Smap2	chr4	FALSE	FALSE
1600010M07Rik	chr7	FALSE	FALSE
1500009L16Rik	chr10	FALSE	FALSE
Tprkb	chr6	FALSE	FALSE
Anxa13	chr15	FALSE	FALSE
1600023N17Rik	chr5	FALSE	TRUE
Med30	chr15	FALSE	FALSE
1600027J07Rik	chr8	FALSE	FALSE
1600029I14Rik	chr9	FALSE	TRUE
1810044D09Rik	chr6	FALSE	FALSE
Cox11	chr11	FALSE	FALSE
Tmem147	chr7	FALSE	FALSE
Slc39a11	chr11	FALSE	FALSE
Trim32	chr4	TRUE	TRUE
Rap1gapos	chr4	FALSE	TRUE
Pou2af2	chr9	FALSE	FALSE
Abhd11os	chr5	FALSE	TRUE
Prss32	chr17	FALSE	FALSE
Krtcap3	chr5	FALSE	TRUE
Mzb1	chr18	FALSE	TRUE
Mterf4	chr1	FALSE	FALSE
Fyttd1	chr16	FALSE	FALSE
Ms4a10	chr19	FALSE	FALSE
Polr2f	chr15	FALSE	FALSE
Rab43	chr6	FALSE	FALSE
Pla2g12b	chr10	FALSE	FALSE
Pcgf1	chr6	FALSE	TRUE
Wnk4	chr11	FALSE	TRUE
Tcf23	chr5	FALSE	FALSE
1810053B23Rik	chr16	FALSE	FALSE
Eif1ad	chr19	FALSE	FALSE
2010003K11Rik	chr19	FALSE	TRUE
Ttc39b	chr4	FALSE	TRUE
1810065E05Rik	chr11	FALSE	FALSE
A1cf	chr19	FALSE	FALSE
Polr3gl	chr3	FALSE	FALSE
Ppp1r35	chr5	FALSE	FALSE
Ndufa11	chr17	FALSE	FALSE
Thap3	chr4	FALSE	FALSE
Snrpf	chr10	FALSE	FALSE
Ints14	chr9	FALSE	FALSE
Aunip	chr4	FALSE	FALSE
Zfp219	chr14	FALSE	TRUE
Coa7	chr4	FALSE	FALSE
Fam241b	chr10	FALSE	TRUE
Snhg8	chr3	FALSE	TRUE
Mfsd11	chr11	FALSE	FALSE
Mrto4	chr4	FALSE	FALSE
Rasip1	chr7	FALSE	FALSE
Slc25a32	chr15	FALSE	FALSE
Rab3b	chr4	TRUE	FALSE
2610027K06Rik	chr11	FALSE	TRUE
Nup43	chr10	FALSE	FALSE
Nabp2	chr10	FALSE	FALSE
2610020C07Rik	chr16	FALSE	FALSE
Polr2i	chr7	FALSE	FALSE
Vrk2	chr11	FALSE	FALSE
Agk	chr6	FALSE	FALSE
Dnah17	chr11	TRUE	FALSE
Cenps	chr4	FALSE	FALSE
Zfp715	chr7	FALSE	FALSE
Trmt10b	chr4	FALSE	FALSE
Scrn1	chr6	TRUE	FALSE
Exoc1	chr5	FALSE	FALSE
2810408I11Rik	chr1	FALSE	FALSE
Rnf113a1	chrX	FALSE	FALSE
2810021J22Rik	chr11	FALSE	FALSE
Tunar	chr12	TRUE	TRUE
2810025M15Rik	chr1	FALSE	TRUE
Fars2	chr13	FALSE	FALSE
Ptcd3	chr6	FALSE	FALSE
Cdc16	chr8	FALSE	FALSE
Rpp25l	chr4	FALSE	TRUE
Mettl18	chr1	FALSE	TRUE
2810404M03Rik	chr8	FALSE	FALSE
2810405F15Rik	chr2	FALSE	TRUE
Galk2	chr2	FALSE	FALSE
Tmem30a	chr9	TRUE	FALSE
Spink2	chr5	FALSE	FALSE
Sis	chr3	FALSE	FALSE
1700025N23Rik	chr6	FALSE	TRUE
Spaca9	chr2	TRUE	FALSE
Chn2	chr6	FALSE	FALSE
Rsc1a1	chr4	FALSE	FALSE
1700027F09Rik	chr5	FALSE	FALSE
1700028B04Rik	chr7	FALSE	FALSE
1700028I16Rik	chr10	FALSE	FALSE
1700028J19Rik	chr7	FALSE	FALSE
Ace2	chrX	TRUE	FALSE
Cep85	chr4	TRUE	FALSE
Ino80b	chr6	FALSE	FALSE
Nt5dc2	chr14	FALSE	TRUE
Mcm10	chr2	FALSE	TRUE
Acot7	chr4	FALSE	TRUE
Tspo2	chr17	FALSE	TRUE
Dop1b	chr16	TRUE	FALSE
Cmtm8	chr9	TRUE	FALSE
Dancr	chr5	FALSE	TRUE
2610037D02Rik	chr15	FALSE	FALSE
Tut1	chr19	FALSE	FALSE
Gpr15lg	chr14	FALSE	TRUE
Trnt1	chr6	FALSE	FALSE
Prpf4	chr4	FALSE	FALSE
Ccdc89	chr7	FALSE	TRUE
1700030L20Rik	chr3	FALSE	FALSE
Degs2	chr12	FALSE	TRUE
Spata3	chr1	FALSE	TRUE
Sdr9c7	chr10	FALSE	FALSE
Ctag2	chrX	FALSE	FALSE
Ankrd60	chr2	FALSE	TRUE
H1f7	chr15	FALSE	TRUE
Zdhhc25	chr15	FALSE	TRUE
Nol7	chr13	FALSE	FALSE
Igsf23	chr7	FALSE	FALSE
Lysmd2	chr9	FALSE	FALSE
Metrn	chr17	TRUE	TRUE
Cysltr2	chr14	TRUE	FALSE
Meaf6	chr4	FALSE	FALSE
2310005E17Rik	chr13	FALSE	FALSE
Ube2q1	chr3	FALSE	FALSE
Sash1	chr10	FALSE	TRUE
Smc4	chr3	FALSE	FALSE
2310015D24Rik	chr16	FALSE	FALSE
Cyp4f16	chr17	FALSE	FALSE
Znhit1	chr5	FALSE	FALSE
Ifi35	chr11	FALSE	FALSE
Cimap1b	chr15	FALSE	TRUE
Srrd	chr5	FALSE	FALSE
Yars2	chr16	FALSE	FALSE
Mllt3	chr4	FALSE	FALSE
Nbdy	chrX	FALSE	FALSE
Dpf3	chr12	TRUE	FALSE
Slc44a4	chr17	TRUE	FALSE
Misp3	chr8	FALSE	TRUE
2210417A02Rik	chr5	FALSE	FALSE
2210414B05Rik	chr4	FALSE	FALSE
Lrch3	chr16	FALSE	FALSE
Plut	chr5	FALSE	FALSE
Tmt1a	chr15	FALSE	FALSE
Qng1	chr13	FALSE	FALSE
Ogfrl1	chr1	FALSE	FALSE
2210409D07Rik	chr18	FALSE	TRUE
Vps36	chr8	FALSE	FALSE
Hk1os	chr10	FALSE	FALSE
Lypd8	chr11	FALSE	FALSE
Lipn	chr19	FALSE	FALSE
Abhd17c	chr7	TRUE	FALSE
Fam162a	chr16	TRUE	FALSE
Cd209g	chr8	FALSE	FALSE
2310075C17Rik	chr9	FALSE	TRUE
Ctsll3	chr13	FALSE	FALSE
Taco1	chr11	TRUE	FALSE
Med23	chr10	FALSE	FALSE
Tmem143	chr7	FALSE	FALSE
Kif18b	chr11	FALSE	FALSE
Nars1	chr18	TRUE	FALSE
Ppil3	chr1	FALSE	FALSE
Rbm3os	chrX	FALSE	FALSE
3300002P13Rik	chr7	FALSE	TRUE
Gorasp2	chr2	FALSE	FALSE
Cd2bp2	chr7	FALSE	FALSE
Poc1a	chr9	FALSE	TRUE
Bhlhb9	chrX	TRUE	FALSE
Rnf168	chr16	FALSE	FALSE
Gtf3c5	chr2	FALSE	FALSE
Ufsp1	chr5	FALSE	FALSE
Psmd1	chr1	FALSE	FALSE
Dazap1	chr10	FALSE	FALSE
Jpx	chrX	FALSE	FALSE
Atp5mj	chr12	FALSE	FALSE
Chp2	chr7	FALSE	FALSE
Kyat1	chr2	FALSE	FALSE
Ly6g6e	chr17	TRUE	TRUE
2310068J16Rik	chr15	FALSE	TRUE
Rpf1	chr3	FALSE	FALSE
Mkrn2os	chr6	FALSE	FALSE
Afap1	chr5	FALSE	TRUE
Rnf126	chr10	FALSE	FALSE
Tbc1d13	chr2	FALSE	FALSE
Gcc2	chr10	FALSE	FALSE
Fuz	chr7	TRUE	FALSE
Plscr3	chr11	FALSE	TRUE
Cactin	chr10	FALSE	FALSE
Rabep2	chr7	FALSE	FALSE
Hdac8	chrX	FALSE	FALSE
Ndufab1	chr7	FALSE	FALSE
Arl16	chr11	FALSE	FALSE
Pigw	chr11	FALSE	FALSE
Polr1g	chr7	FALSE	FALSE
Reep6	chr10	TRUE	TRUE
Iyd	chr10	FALSE	TRUE
0610038B21Rik	chr8	FALSE	TRUE
Ube3d	chr9	FALSE	FALSE
Copb1	chr7	FALSE	FALSE
Basp1	chr15	FALSE	TRUE
Ppp4r1	chr17	FALSE	FALSE
Secisbp2l	chr2	FALSE	FALSE
Gprc5c	chr11	TRUE	FALSE
Kcnip1	chr11	TRUE	TRUE
Steap1	chr5	FALSE	TRUE
Gtpbp3	chr8	FALSE	FALSE
Lman1	chr18	FALSE	FALSE
Actl10	chr2	FALSE	TRUE
Fam135b	chr15	FALSE	FALSE
Speer5-ps1	chr10	FALSE	FALSE
Bag5	chr12	TRUE	FALSE
Fbln7	chr2	FALSE	TRUE
1700026D11Rik	chr2	FALSE	FALSE
Gpatch2l	chr12	FALSE	FALSE
Ica1l	chr1	FALSE	FALSE
Derl3	chr10	FALSE	TRUE
Mospd1	chrX	FALSE	FALSE
Tecpr1	chr5	FALSE	FALSE
Kctd2	chr11	FALSE	FALSE
Cox10	chr11	FALSE	FALSE
Spdl1	chr11	FALSE	FALSE
Ttc9c	chr19	FALSE	FALSE
Asb12	chrX	FALSE	FALSE
2210416O15Rik	chr11	FALSE	TRUE
Kptn	chr7	FALSE	FALSE
Asnsd1	chr1	FALSE	FALSE
Tmem70	chr1	FALSE	FALSE
Calml3	chr13	FALSE	FALSE
Polr3f	chr2	FALSE	FALSE
Stk26	chrX	FALSE	FALSE
Megf10	chr18	FALSE	TRUE
2810408A11Rik	chr11	FALSE	FALSE
Arpin	chr7	FALSE	FALSE
Ints2	chr11	FALSE	FALSE
Tspan15	chr10	FALSE	TRUE
Csnk1g3	chr18	FALSE	FALSE
Tekt5	chr16	FALSE	FALSE
Mier2	chr10	FALSE	TRUE
Polr3b	chr10	FALSE	FALSE
Tbce	chr13	TRUE	FALSE
Rufy2	chr10	FALSE	FALSE
Draxin	chr4	TRUE	TRUE
Inf2	chr12	FALSE	TRUE
Taf15	chr11	FALSE	FALSE
Mir124-2hg	chr3	TRUE	TRUE
Cd248	chr19	FALSE	TRUE
Atad3aos	chr4	FALSE	FALSE
Unc13d	chr11	FALSE	TRUE
Dhrs13	chr11	FALSE	FALSE
Cenpl	chr1	FALSE	FALSE
Mpc2	chr1	FALSE	FALSE
2610318N02Rik	chr16	FALSE	FALSE
Crtc3	chr7	FALSE	FALSE
Wdr77	chr3	FALSE	FALSE
Ckap2l	chr2	FALSE	FALSE
Rprd1b	chr2	FALSE	FALSE
Atad2	chr15	FALSE	FALSE
Mipep	chr14	FALSE	FALSE
Pnma1	chr12	FALSE	FALSE
Slc35d2	chr13	FALSE	FALSE
5730403I07Rik	chr9	FALSE	FALSE
5730412P04Rik	chrX	FALSE	FALSE
Atp6ap2	chrX	TRUE	FALSE
Arhgap17	chr7	FALSE	FALSE
Ddo	chr10	TRUE	FALSE
Bbx	chr16	FALSE	FALSE
Rnf167	chr11	TRUE	FALSE
Eef2kmt	chr16	FALSE	FALSE
5730420D15Rik	chr10	FALSE	TRUE
Stambp	chr6	TRUE	FALSE
Lrfn2	chr17	TRUE	TRUE
Btf3l4	chr4	FALSE	FALSE
Qpct	chr17	FALSE	FALSE
5730435O14Rik	chr10	FALSE	FALSE
Tmem242	chr17	FALSE	FALSE
Zdhhc2	chr8	TRUE	FALSE
Tln2	chr9	TRUE	FALSE
5730416F02Rik	chrX	FALSE	FALSE
Tmtc4	chr14	TRUE	FALSE
Lrrc56	chr7	FALSE	FALSE
Slc25a33	chr4	FALSE	FALSE
Wars2	chr3	FALSE	FALSE
Txndc16	chr14	FALSE	FALSE
Prxl2a	chr14	FALSE	TRUE
Fra10ac1	chr19	FALSE	FALSE
Cpne3	chr4	FALSE	FALSE
Tcerg1l	chr7	FALSE	FALSE
Ipo5	chr14	FALSE	FALSE
Tbccd1	chr16	FALSE	FALSE
Cpm	chr10	FALSE	FALSE
Gfod2	chr8	FALSE	FALSE
Zc3h11a	chr1	FALSE	FALSE
Pak4	chr7	TRUE	TRUE
5730455P16Rik	chr11	FALSE	FALSE
5730480H06Rik	chr5	FALSE	FALSE
Evx1os	chr6	FALSE	TRUE
5730460C07Rik	chr3	FALSE	FALSE
Filip1	chr9	TRUE	FALSE
Itprid2	chr2	FALSE	FALSE
Ecd	chr14	FALSE	FALSE
5730488B01Rik	chr4	FALSE	TRUE
Mutyh	chr4	FALSE	FALSE
Dnajb14	chr3	FALSE	FALSE
Zdhhc24	chr19	FALSE	FALSE
Fbxo33	chr12	FALSE	FALSE
Tmem230	chr2	TRUE	FALSE
Ankrd24	chr10	TRUE	FALSE
Sugp1	chr8	FALSE	FALSE
Fam241a	chr3	FALSE	FALSE
Ube2v2	chr16	TRUE	FALSE
Med26	chr8	FALSE	FALSE
5730522E02Rik	chr11	FALSE	FALSE
Entrep2	chr7	FALSE	FALSE
Dcp2	chr18	FALSE	FALSE
Oip5	chr2	FALSE	FALSE
Naa30	chr14	FALSE	FALSE
Zcchc8	chr5	FALSE	FALSE
Tmem144	chr3	FALSE	TRUE
Sik3	chr9	FALSE	FALSE
Prdm16	chr4	TRUE	TRUE
Vcpip1	chr1	FALSE	FALSE
Gulp1	chr1	FALSE	FALSE
Abraxas1	chr5	FALSE	FALSE
Utp20	chr10	FALSE	FALSE
Dusp16	chr6	FALSE	FALSE
Adgra3	chr5	FALSE	TRUE
Magea9	chrX	FALSE	FALSE
Nup205	chr6	FALSE	FALSE
Nipal1	chr5	FALSE	TRUE
Gpr137c	chr14	FALSE	FALSE
Medag	chr5	FALSE	TRUE
Arhgap45	chr10	FALSE	FALSE
Angptl6	chr9	FALSE	FALSE
Rasgef1a	chr6	FALSE	FALSE
Nos1ap	chr1	TRUE	TRUE
6330409D20Rik	chr2	FALSE	FALSE
Cgn	chr3	FALSE	FALSE
Tspan2	chr3	TRUE	TRUE
Kdsr	chr1	FALSE	FALSE
6330415B21Rik	chr6	FALSE	TRUE
Hacd2	chr16	FALSE	FALSE
Dclk2	chr3	TRUE	TRUE
Prpf3	chr3	FALSE	FALSE
Nolc1	chr19	FALSE	FALSE
Gpr173	chrX	TRUE	FALSE
Ggnbp1	chr17	FALSE	FALSE
Prdm5	chr6	FALSE	FALSE
Rasl12	chr9	FALSE	FALSE
Dennd1c	chr17	FALSE	FALSE
Klhl30	chr1	FALSE	FALSE
Kynu	chr2	FALSE	FALSE
Ubr5	chr15	FALSE	FALSE
Hars2	chr18	FALSE	FALSE
Zdhhc1	chr8	FALSE	FALSE
Ankib1	chr5	FALSE	FALSE
Cep192	chr18	FALSE	FALSE
Pwwp2a	chr11	FALSE	FALSE
Pgrmc2	chr3	FALSE	FALSE
Arrdc2	chr8	FALSE	TRUE
4632415L05Rik	chr3	FALSE	FALSE
Clec2g	chr6	FALSE	FALSE
Krt25	chr11	FALSE	FALSE
Spmip4	chr6	FALSE	FALSE
Hmgxb4	chr8	FALSE	FALSE
Trak2	chr1	TRUE	FALSE
Ccdc93	chr1	FALSE	FALSE
Krtap31-1	chr11	FALSE	FALSE
4921504A21Rik	chr5	FALSE	FALSE
Spag9	chr11	TRUE	FALSE
Prss22	chr17	FALSE	FALSE
P2ry12	chr3	TRUE	FALSE
Slc22a16	chr10	FALSE	FALSE
Krt28	chr11	FALSE	FALSE
4921508D12Rik	chr2	FALSE	FALSE
Ttc6	chr12	FALSE	FALSE
Alkbh3os1	chr2	FALSE	TRUE
Vwa3b	chr1	FALSE	FALSE
4921511I17Rik	chr12	FALSE	FALSE
Lrrc63	chr14	FALSE	FALSE
Akr1cl	chr1	FALSE	FALSE
Spata16	chr3	FALSE	FALSE
Cnbd2	chr2	FALSE	FALSE
4921513I03Rik	chr10	FALSE	FALSE
Nt5c1b	chr12	FALSE	FALSE
Armc3	chr2	FALSE	FALSE
Ccdc81	chr7	FALSE	FALSE
Ints10	chr8	FALSE	FALSE
4921515E04Rik	chr15	FALSE	FALSE
Dmrtc1a	chrX	FALSE	FALSE
Spdya	chr17	FALSE	FALSE
Ttll7	chr3	TRUE	FALSE
Glb1l3	chr9	FALSE	FALSE
Efcab3	chr11	FALSE	FALSE
Speer1a	chr5	FALSE	FALSE
Garin2	chr12	FALSE	FALSE
Slain1os	chr14	FALSE	FALSE
4921517D22Rik	chr13	FALSE	FALSE
4921524L21Rik	chr18	FALSE	FALSE
Lpcat2b	chr5	FALSE	FALSE
4921504E06Rik	chr2	FALSE	FALSE
Phyhipl	chr10	FALSE	FALSE
4921509O07Rik	chr13	FALSE	FALSE
Nsun7	chr5	FALSE	FALSE
4921511C10Rik	chr3	FALSE	FALSE
Cdkn2aip	chr8	FALSE	FALSE
Trim69	chr2	FALSE	FALSE
Nol8	chr13	FALSE	FALSE
Speer4f1	chr5	FALSE	FALSE
4921539E11Rik	chr4	FALSE	FALSE
4931403E22Rik	chr19	FALSE	FALSE
Mmrn1	chr6	FALSE	FALSE
Wdr20rt	chr12	FALSE	FALSE
Ccdc178	chr18	FALSE	FALSE
Spata1	chr3	FALSE	FALSE
Poteg	chr8	FALSE	FALSE
Tex19.2	chr11	FALSE	FALSE
Stamos	chr2	FALSE	FALSE
4921531P14Rik	chr18	FALSE	FALSE
4922502N22Rik	chr6	FALSE	FALSE
Eva1c	chr16	FALSE	TRUE
4930500F04Rik	chr5	FALSE	FALSE
4931419H13Rik	chr3	FALSE	TRUE
4931429P17Rik	chr13	FALSE	FALSE
4931431B13Rik	chr7	FALSE	FALSE
Pgm2l1	chr7	FALSE	FALSE
Tektl1	chr10	FALSE	TRUE
Cabs1	chr5	FALSE	FALSE
Fancd2os	chr6	FALSE	FALSE
Ubqln5	chr7	FALSE	FALSE
Potegl	chr2	FALSE	FALSE
4931406C07Rik	chr9	FALSE	FALSE
4931422A03Rik	chr2	FALSE	TRUE
Alyreffm1	chr1	FALSE	FALSE
Jhy	chr9	TRUE	FALSE
Prss54	chr8	FALSE	FALSE
Spef1	chr2	TRUE	FALSE
Phf6	chrX	FALSE	FALSE
Naa40	chr19	FALSE	FALSE
Mgat4e	chr1	FALSE	FALSE
Prss41	chr17	FALSE	FALSE
4931440P22Rik	chr3	FALSE	FALSE
D7Ertd443e	chr7	FALSE	TRUE
4933401B06Rik	chrX	FALSE	FALSE
4933404K13Rik	chr10	FALSE	FALSE
Spats1	chr17	FALSE	FALSE
Speer3	chr5	FALSE	FALSE
Tmem30c	chr16	FALSE	FALSE
4933402C06Rik	chr7	FALSE	FALSE
4933406K04Rik	chr12	FALSE	FALSE
Prss55	chr14	FALSE	FALSE
4933401H06Rik	chr3	FALSE	FALSE
Pcgf6	chr19	FALSE	FALSE
4933406I18Rik	chr7	FALSE	FALSE
4933405L10Rik	chr8	FALSE	FALSE
4933400B14Rik	chr17	FALSE	FALSE
Ppp2r2cos	chr5	FALSE	TRUE
4933405E24Rik	chr11	FALSE	FALSE
4933402J10Rik	chr5	FALSE	FALSE
4933400L20Rik	chr8	FALSE	FALSE
Hexim2	chr11	FALSE	FALSE
Tekt3	chr11	FALSE	FALSE
Zfp597	chr16	FALSE	FALSE
Hsfy2	chr1	FALSE	TRUE
4933411E08Rik	chr10	FALSE	FALSE
Stox2	chr8	FALSE	FALSE
4933412O06Rik	chr13	FALSE	FALSE
Adam30	chr3	FALSE	FALSE
4933416E03Rik	chr2	FALSE	FALSE
4933416M07Rik	chr8	FALSE	FALSE
Dmrtc1c1	chrX	FALSE	FALSE
Arhgap19	chr19	FALSE	FALSE
4933412E12Rik	chr10	FALSE	FALSE
4933412E24Rik	chr15	FALSE	FALSE
Septin12	chr16	FALSE	FALSE
4933411G06Rik	chr10	FALSE	FALSE
Cdkl1	chr12	FALSE	FALSE
4930452A19Rik	chr17	FALSE	TRUE
Atoh8	chr6	TRUE	TRUE
Tssk4	chr14	FALSE	FALSE
4933413L06Rik	chr13	FALSE	TRUE
Uvssa	chr5	FALSE	FALSE
Glt6d1	chr2	FALSE	FALSE
4933413J09Rik	chr14	FALSE	FALSE
Gpr39	chr1	TRUE	FALSE
Stx18	chr5	FALSE	FALSE
Zfp689	chr7	FALSE	FALSE
Cabyr	chr18	FALSE	TRUE
4933422A05Rik	chr9	FALSE	TRUE
4933417E11Rik	chr1	FALSE	FALSE
Rfx4	chr10	TRUE	FALSE
Tmem217	chr17	FALSE	FALSE
4933407L21Rik	chr1	FALSE	TRUE
Scara5	chr14	FALSE	FALSE
Golga7b	chr19	FALSE	TRUE
Oxsm	chr14	FALSE	FALSE
Mier1	chr4	FALSE	FALSE
Tex52	chr6	FALSE	FALSE
Eri2	chr7	FALSE	FALSE
4933417O13Rik	chr7	FALSE	TRUE
Lrrc72	chr12	FALSE	FALSE
Prkag2os1	chr5	FALSE	TRUE
4933421I07Rik	chr7	FALSE	FALSE
Zdhhc11	chr13	FALSE	FALSE
4933424G06Rik	chr1	FALSE	FALSE
Nbas	chr12	FALSE	FALSE
4933416M06Rik	chr13	FALSE	FALSE
Nipbl	chr15	TRUE	FALSE
Fbxo24	chr5	TRUE	FALSE
Ints13	chr6	FALSE	FALSE
4933417G07Rik	chr3	FALSE	FALSE
Clec12b	chr6	FALSE	FALSE
4933417D19Rik	chr8	FALSE	FALSE
4933432G23Rik	chr9	FALSE	FALSE
Otud1	chr2	FALSE	TRUE
Dydc2	chr14	FALSE	FALSE
Katnal2	chr18	FALSE	FALSE
Nudt4	chr10	FALSE	TRUE
4933440M02Rik	chr7	FALSE	FALSE
4933436E23Rik	chr1	FALSE	FALSE
Cage1	chr13	FALSE	FALSE
Gpr15	chr16	FALSE	FALSE
Daw1	chr1	TRUE	FALSE
Dlg5	chr14	TRUE	TRUE
Enkur	chr2	FALSE	FALSE
4933427E13Rik	chr11	FALSE	FALSE
4933427I22Rik	chr4	FALSE	FALSE
Rsph14	chr10	FALSE	TRUE
Osbpl7	chr11	FALSE	FALSE
Dmrtc2	chr7	FALSE	FALSE
Spata24	chr18	FALSE	TRUE
4933436H12Rik	chr7	FALSE	TRUE
4933438B17Rik	chr5	FALSE	FALSE
4933428M09Rik	chrX	FALSE	FALSE
4933430N04Rik	chr8	FALSE	FALSE
Naif1	chr2	FALSE	TRUE
Mro	chr18	FALSE	TRUE
4933432I03Rik	chr14	FALSE	FALSE
Lrrfip2	chr9	FALSE	FALSE
4933433G15Rik	chr9	FALSE	FALSE
Noxred1	chr12	FALSE	FALSE
Ccdc57	chr11	FALSE	FALSE
Slc29a3	chr10	FALSE	FALSE
Apobec4	chr1	FALSE	TRUE
4933430H16Rik	chr7	FALSE	FALSE
Cpvl	chr6	FALSE	TRUE
4933428C19Rik	chr4	FALSE	FALSE
Crnde	chr8	FALSE	TRUE
Rnf148	chr6	FALSE	FALSE
4930593A02Rik	chr3	FALSE	FALSE
Arhgap26	chr18	FALSE	FALSE
Wbscr25	chr5	FALSE	FALSE
Mfap3l	chr8	FALSE	FALSE
1700018A04Rik	chr13	FALSE	TRUE
Tbc1d9	chr8	FALSE	FALSE
Fsip1	chr2	TRUE	TRUE
4933433F19Rik	chr8	FALSE	FALSE
4933430M04Rik	chr11	FALSE	FALSE
4933439K11Rik	chr1	FALSE	TRUE
4933440J02Rik	chr10	FALSE	TRUE
Rassf8	chr6	FALSE	TRUE
Tchhl1	chr3	FALSE	FALSE
Treml1	chr17	FALSE	FALSE
Rcbtb1	chr14	FALSE	FALSE
Rbks	chr5	FALSE	FALSE
Tprg1	chr16	FALSE	FALSE
Riok1	chr13	FALSE	FALSE
5430434I15Rik	chr3	FALSE	FALSE
Ano9	chr7	TRUE	FALSE
5430427M07Rik	chr12	FALSE	FALSE
Wdr31	chr4	FALSE	FALSE
Col24a1	chr3	FALSE	FALSE
Aifm2	chr10	FALSE	FALSE
5430440P10Rik	chr14	FALSE	TRUE
Krtap7-1	chr16	FALSE	TRUE
Pdss2	chr10	TRUE	FALSE
Chst9	chr18	FALSE	FALSE
5430431A17Rik	chr7	FALSE	FALSE
Krtap16-3	chr16	FALSE	FALSE
Arid5b	chr10	FALSE	FALSE
Prr16	chr18	FALSE	FALSE
Foxn3	chr12	FALSE	FALSE
Pex1	chr5	FALSE	FALSE
Krtap28-13	chr1	FALSE	FALSE
5530401A14Rik	chr11	FALSE	FALSE
Chd6	chr2	FALSE	FALSE
Slc6a19os	chr13	FALSE	TRUE
Kctd6	chr14	FALSE	TRUE
Cdcp3	chr7	FALSE	FALSE
Tasl	chrX	FALSE	FALSE
Fam83c	chr2	FALSE	FALSE
Spaar	chr4	FALSE	TRUE
Fmnl2	chr2	FALSE	TRUE
Dhrs2	chr14	FALSE	FALSE
5430425K12Rik	chr13	FALSE	FALSE
Amtn	chr5	FALSE	FALSE
Bpifb9a	chr2	TRUE	FALSE
5430437J10Rik	chr15	FALSE	FALSE
Arhgap21	chr2	FALSE	FALSE
Flrt3	chr2	TRUE	TRUE
5530601H04Rik	chrX	FALSE	FALSE
Get1	chr16	TRUE	FALSE
Tmem80	chr7	FALSE	FALSE
Mettl13	chr1	FALSE	FALSE
Ankrd40	chr11	FALSE	FALSE
Krtap2-4	chr11	FALSE	FALSE
7420701I03Rik	chr12	FALSE	FALSE
Bcor	chrX	FALSE	TRUE
Ptk7	chr17	TRUE	FALSE
Usp19	chr9	FALSE	FALSE
8430423G03Rik	chr5	FALSE	FALSE
Ppp6r2	chr15	FALSE	FALSE
Alpk1	chr3	FALSE	TRUE
Bcas3os1	chr11	FALSE	FALSE
Bbs7	chr3	TRUE	FALSE
8430436N08Rik	chr4	FALSE	FALSE
Sfpq	chr4	TRUE	FALSE
Vps35l	chr7	FALSE	FALSE
Cyp2u1	chr3	FALSE	FALSE
Grap	chr11	TRUE	TRUE
Pds5a	chr5	FALSE	FALSE
Ggt6	chr11	FALSE	FALSE
8430429K09Rik	chr11	FALSE	FALSE
9030404E10Rik	chr16	FALSE	TRUE
Kazn	chr4	FALSE	TRUE
Fam217b	chr2	FALSE	TRUE
Fbxo9	chr9	FALSE	FALSE
Arhgap42	chr9	FALSE	FALSE
9030625G05Rik	chr18	FALSE	FALSE
Afmid	chr11	FALSE	TRUE
Izumo4	chr10	FALSE	TRUE
Clmp	chr9	TRUE	FALSE
Mcm9	chr10	FALSE	FALSE
Tmem238l	chr11	FALSE	FALSE
Sval1	chr6	FALSE	FALSE
9130015A21Rik	chr12	FALSE	FALSE
9130008F23Rik	chr17	FALSE	FALSE
Gdpd2	chrX	FALSE	TRUE
Ifih1	chr2	FALSE	FALSE
Zfp251	chr15	FALSE	FALSE
Pogk	chr1	FALSE	FALSE
Isx	chr8	FALSE	TRUE
Senp8	chr9	FALSE	FALSE
Myo1e	chr9	FALSE	FALSE
Snx20	chr8	FALSE	TRUE
Tradd	chr8	FALSE	TRUE
9130015L21Rik	chr2	FALSE	FALSE
Armh3	chr19	FALSE	FALSE
Arl14	chr3	FALSE	FALSE
Krtap5-2	chr7	FALSE	FALSE
4833411C07Rik	chr8	FALSE	TRUE
4930413F20Rik	chr15	FALSE	TRUE
Zfp949	chr9	FALSE	FALSE
Zgrf1	chr3	FALSE	FALSE
4930447N08Rik	chr3	FALSE	FALSE
Optn	chr2	TRUE	TRUE
4930456L15Rik	chr4	FALSE	FALSE
