gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Zmat2	ENSMUSG00000001383.9	chr18	36793875	36799666	+	protein_coding	5791	2460	38506	415
Pcdha1	ENSMUSG00000103442.5	chr18	36930183	37187661	+	protein_coding	257478	92386	1737848	23486
Pcdha2	ENSMUSG00000104148.5	chr18	36939204	37187657	+	protein_coding	248453	89080	1667847	22992
Pcdha3	ENSMUSG00000102312.1	chr18	36946104	37187657	+	protein_coding	241553	86410	1606833	22379
Pcdha4	ENSMUSG00000104252.5	chr18	36952647	37187661	+	protein_coding	235014	83866	1550567	21600
Gm42416	ENSMUSG00000103458.1	chr18	36952740	37840200	+	protein_coding	887460	329946	6033971	73595
Pcdha5	ENSMUSG00000103092.1	chr18	36960439	37187657	+	protein_coding	227218	80916	1490045	21213
Pcdha6	ENSMUSG00000103707.5	chr18	36967630	37187657	+	protein_coding	220027	78321	1435083	20614
Gm37013	ENSMUSG00000102836.1	chr18	36969915	37833296	+	protein_coding	863381	320125	5843755	71651
Pcdha7	ENSMUSG00000104318.1	chr18	36973801	37187657	+	protein_coding	213856	76041	1381956	20310
Gm37388	ENSMUSG00000103125.1	chr18	36975940	37833296	+	protein_coding	857356	317918	5792076	71408
Pcdha8	ENSMUSG00000103800.1	chr18	36992370	37187657	+	protein_coding	195287	71029	1281486	19472
Pcdha9	ENSMUSG00000103770.1	chr18	36997879	37187657	+	protein_coding	189778	68896	1235174	18947
Pcdha11	ENSMUSG00000007440.10	chr18	37005202	37187657	+	protein_coding	182455	66295	1178503	18467
Pcdha11	ENSMUSG00000102206.5	chr18	37010711	37187657	+	protein_coding	176946	64178	1131844	17997
Pcdha12	ENSMUSG00000103310.1	chr18	37020148	37187657	+	protein_coding	167509	60550	1057185	17187
Pcdhac1	ENSMUSG00000103255.1	chr18	37090012	37187657	+	protein_coding	97645	37318	677762	12832
Pcdhac2	ENSMUSG00000102697.1	chr18	37143502	37187657	+	protein_coding	44155	17845	316193	6993
Pcdhb1	ENSMUSG00000051663.4	chr18	37264937	37267525	+	protein_coding	2588	1112	23182	163
Pcdhb2	ENSMUSG00000051599.4	chr18	37294811	37297624	+	protein_coding	2813	1232	23818	285
Pcdhb3	ENSMUSG00000045498.1	chr18	37300798	37304585	+	protein_coding	3787	1545	32798	389
Pcdhb4	ENSMUSG00000045689.3	chr18	37307454	37311172	+	protein_coding	3718	1560	37863	445
Pcdhb5	ENSMUSG00000063687.3	chr18	37320380	37323915	+	protein_coding	3535	1547	28454	333
Pcdhb6	ENSMUSG00000051678.4	chr18	37333920	37337674	+	protein_coding	3754	1582	34291	471
Pcdhb7	ENSMUSG00000045062.4	chr18	37341701	37345202	+	protein_coding	3501	1504	30024	480
Pcdhb8	ENSMUSG00000045876.4	chr18	37355120	37358604	+	protein_coding	3484	1494	32455	419
Pcdhb9	ENSMUSG00000051242.1	chr18	37400854	37403909	+	protein_coding	3055	1347	27182	205
Pcdhb10	ENSMUSG00000045657.3	chr18	37411663	37414514	+	protein_coding	2851	1251	26559	336
Pcdhb11	ENSMUSG00000051486.5	chr18	37421417	37425836	+	protein_coding	4419	1789	36536	240
Pcdhb12	ENSMUSG00000043458.5	chr18	37435620	37438654	+	protein_coding	3034	1332	29895	214
Pcdhb13	ENSMUSG00000047307.2	chr18	37442499	37446209	+	protein_coding	3710	1567	31170	347
Pcdhb14	ENSMUSG00000044043.4	chr18	37447655	37456350	+	protein_coding	8695	3187	67076	568
Pcdhb15	ENSMUSG00000047033.2	chr18	37473539	37476340	+	protein_coding	2801	1201	24976	192
Pcdhb16	ENSMUSG00000047910.6	chr18	37477813	37483038	+	protein_coding	5225	2109	43102	475
Pcdhb17	ENSMUSG00000046387.5	chr18	37484794	37489454	+	protein_coding	4660	1843	36547	196
Pcdhb18	ENSMUSG00000048347.5	chr18	37489464	37494505	+	protein_coding	5041	1947	41571	318
Pcdhb19	ENSMUSG00000043313.6	chr18	37496990	37504128	+	protein_coding	7138	2722	62108	539
Pcdhb20	ENSMUSG00000046191.7	chr18	37504263	37507822	+	protein_coding	3559	1443	32359	261
Pcdhb21	ENSMUSG00000044022.5	chr18	37513620	37518325	+	protein_coding	4705	1816	38198	264
Pcdhb22	ENSMUSG00000073591.4	chr18	37517870	37524479	+	protein_coding	6609	2672	53570	1089
Slc25a2	ENSMUSG00000050304.4	chr18	37637377	37638723	-	protein_coding	1346	593	10874	61
Taf7	ENSMUSG00000051316.8	chr18	37640490	37644204	-	protein_coding	3714	1333	24348	204
Pcdhga1	ENSMUSG00000103144.1	chr18	37661792	37841873	+	protein_coding	180081	73868	1294486	18049
Pcdhga2	ENSMUSG00000103332.1	chr18	37668952	37841870	+	protein_coding	172918	71250	1242699	17671
Pcdhga3	ENSMUSG00000104346.1	chr18	37674306	37841873	+	protein_coding	167567	69000	1197692	17044
Pcdhgb1	ENSMUSG00000103037.1	chr18	37680232	37841870	+	protein_coding	161638	66601	1150175	16496
Pcdhga4	ENSMUSG00000103677.1	chr18	37685209	37841873	+	protein_coding	156664	64530	1108873	15905
Pcdhgb2	ENSMUSG00000102748.1	chr18	37689827	37841873	+	protein_coding	152046	62620	1069393	15470
Pcdhga5	ENSMUSG00000103567.1	chr18	37694379	37841873	+	protein_coding	147494	60812	1032596	15160
Pcdhga6	ENSMUSG00000103793.1	chr18	37707038	37841873	+	protein_coding	134835	55798	936748	14007
Pcdhga7	ENSMUSG00000103472.1	chr18	37714763	37841873	+	protein_coding	127110	52856	887052	13343
Pcdhgb4	ENSMUSG00000103585.1	chr18	37720368	37841870	+	protein_coding	121502	50466	848018	12794
Pcdhga8	ENSMUSG00000103897.1	chr18	37725705	37841873	+	protein_coding	116168	48315	807279	12374
Pcdhgb5	ENSMUSG00000103749.1	chr18	37731008	37841873	+	protein_coding	110865	46180	761718	11904
Pcdhga9	ENSMUSG00000102440.1	chr18	37736935	37841870	+	protein_coding	104935	43800	720549	11297
Pcdhgb6	ENSMUSG00000103088.1	chr18	37742093	37841873	+	protein_coding	99780	41632	683994	10726
Pcdhga10	ENSMUSG00000102222.1	chr18	37746992	37841873	+	protein_coding	94881	39660	648551	10409
Pcdhgb7	ENSMUSG00000104063.1	chr18	37751599	37841873	+	protein_coding	90274	37801	617816	9947
Pcdhga11	ENSMUSG00000102742.1	chr18	37755730	37841873	+	protein_coding	86143	36145	584724	9720
Pcdhga12	ENSMUSG00000102428.1	chr18	37765579	37841873	+	protein_coding	76294	32286	520205	8869
Pcdhgc3	ENSMUSG00000102918.1	chr18	37806363	37841873	+	protein_coding	35510	16216	229639	3878
Pcdhgc4	ENSMUSG00000023036.14	chr18	37815078	37841873	+	protein_coding	26795	12646	173367	3285
Pcdhgc5	ENSMUSG00000102543.5	chr18	37819512	37841873	+	protein_coding	22361	10573	143978	2859
Diaph1	ENSMUSG00000024456.16	chr18	37843600	37935476	-	protein_coding	91876	36916	688128	10671
Hdac3	ENSMUSG00000024454.16	chr18	37935843	37955016	-	protein_coding	19173	8199	138294	2003
Rell2	ENSMUSG00000044024.16	chr18	37955078	37959179	+	protein_coding	4101	2079	23180	749
Fchsd1	ENSMUSG00000038524.13	chr18	37957430	37969774	-	protein_coding	12344	5944	86589	1573
Arap3	ENSMUSG00000024451.9	chr18	37972627	37998969	-	protein_coding	26342	12312	178645	3298
Pcdh1	ENSMUSG00000051375.15	chr18	38185913	38212053	-	protein_coding	26140	12839	187462	2765
Dele1	ENSMUSG00000024442.6	chr18	38250254	38265461	+	protein_coding	15207	7129	125174	1616
Pcdh12	ENSMUSG00000024440.13	chr18	38267088	38284402	-	protein_coding	17314	7810	145828	3787
Rnf14	ENSMUSG00000060450.14	chr18	38284536	38317849	+	protein_coding	33313	13748	258899	4091
Gnpda1	ENSMUSG00000052102.15	chr18	38327534	38339003	-	protein_coding	11469	5157	86343	1618
Ndfip1	ENSMUSG00000024425.4	chr18	38410395	38465303	+	protein_coding	54908	21788	385294	5637
Spry4	ENSMUSG00000024427.7	chr18	38586246	38601415	-	protein_coding	15169	6993	104698	2481
Arhgap26	ENSMUSG00000118193.1	chr18	38676717	39110534	+	protein_coding	433817	186709	3121452	88190
Fgf1	ENSMUSG00000036585.16	chr18	38838672	38929472	-	protein_coding	90800	40082	646104	18531
Arhgap26	ENSMUSG00000036452.18	chr18	38993144	39376284	+	protein_coding	383140	160967	2737176	63537
Nr3c1	ENSMUSG00000024431.15	chr18	39410544	39519421	-	protein_coding	108877	40360	760133	13991
Pabpc2	ENSMUSG00000051732.2	chr18	39773496	39776082	+	protein_coding	2586	1055	22483	211
Yipf5	ENSMUSG00000024487.5	chr18	40203895	40219429	-	protein_coding	15534	5795	115560	1352
Kctd16	ENSMUSG00000051401.7	chr18	40256961	40531630	+	protein_coding	274669	104417	2346341	41310
Prelid2	ENSMUSG00000056671.7	chr18	41875599	41951242	-	protein_coding	75643	30463	583957	8004
Grxcr2	ENSMUSG00000073574.4	chr18	41985322	41999049	-	protein_coding	13727	5667	106942	1263
Sh3rf2	ENSMUSG00000057719.11	chr18	42053666	42158960	+	protein_coding	105294	43708	801894	13326
Plac8l1	ENSMUSG00000059455.3	chr18	42178682	42196709	-	protein_coding	18027	7106	125032	1265
Lars	ENSMUSG00000024493.9	chr18	42202297	42262194	-	protein_coding	59897	23900	431084	4779
Rbm27	ENSMUSG00000024491.16	chr18	42275352	42341542	+	protein_coding	66190	24520	447390	5275
Pou4f3	ENSMUSG00000024497.4	chr18	42394538	42397249	+	protein_coding	2711	1156	14847	78
Tcerg1	ENSMUSG00000024498.16	chr18	42511486	42575793	+	protein_coding	64307	23349	447082	6450
Gpr151	ENSMUSG00000042816.4	chr18	42577880	42579652	-	protein_coding	1772	787	13054	369
Ppp2r2b	ENSMUSG00000024500.20	chr18	42637431	43083127	-	protein_coding	445696	176316	3374561	137330
Stk32a	ENSMUSG00000039954.9	chr18	43207582	43318682	+	protein_coding	111100	42988	842564	10585
Dpysl3	ENSMUSG00000024501.20	chr18	43320983	43438286	-	protein_coding	117303	46828	842235	15802
Eif3j2	ENSMUSG00000043424.10	chr18	43475417	43477796	-	protein_coding	2379	794	8176	110
Jakmip2	ENSMUSG00000024502.10	chr18	43531406	43687773	-	protein_coding	156367	60302	1051589	18292
Spink1	ENSMUSG00000024503.3	chr18	43728081	43737557	-	protein_coding	9476	3658	67863	1017
Scgb3a2	ENSMUSG00000038791.14	chr18	43764288	43767399	+	protein_coding	3111	1158	21894	413
Gm94	ENSMUSG00000071858.4	chr18	43777195	43792878	-	protein_coding	15683	5687	114971	1246
Spink5	ENSMUSG00000055561.9	chr18	43963234	44022501	+	protein_coding	59267	21295	453908	5061
Spink14	ENSMUSG00000051050.10	chr18	44027868	44032417	+	protein_coding	4549	1734	33807	283
Spink6	ENSMUSG00000055095.3	chr18	44071392	44083611	+	protein_coding	12219	4211	86867	978
Spink12	ENSMUSG00000061144.6	chr18	44104406	44108543	+	protein_coding	4137	1490	33821	431
Gm37797	ENSMUSG00000110628.1	chr18	44116262	44119567	+	protein_coding	3305	1128	25172	218
Gm10267	ENSMUSG00000069385.10	chr18	44156394	44159885	-	protein_coding	3491	1138	23662	404
Spinkl	ENSMUSG00000053729.4	chr18	44166355	44175074	-	protein_coding	8719	3058	60830	529
Spink11	ENSMUSG00000073573.6	chr18	44190044	44196177	-	protein_coding	6133	1996	43556	277
Gm10542	ENSMUSG00000073572.2	chr18	44201263	44206018	+	protein_coding	4755	1503	30938	624
Npy6r	ENSMUSG00000038071.3	chr18	44270126	44277700	+	protein_coding	7574	2709	53286	632
Myot	ENSMUSG00000024471.12	chr18	44334073	44355724	+	protein_coding	21651	7933	152702	1475
Dcp2	ENSMUSG00000024472.9	chr18	44380501	44424969	+	protein_coding	44468	18257	338203	5276
Mcc	ENSMUSG00000071856.10	chr18	44425059	44812182	-	protein_coding	387123	157495	2646052	70632
Ythdc2	ENSMUSG00000034653.11	chr18	44827745	44889724	+	protein_coding	61979	21621	393950	4466
Kcnn2	ENSMUSG00000054477.16	chr18	45268859	45686024	+	protein_coding	417165	149212	2808865	65660
Trim36	ENSMUSG00000033949.12	chr18	46165299	46212607	-	protein_coding	47308	18656	348620	7293
Pggt1b	ENSMUSG00000024477.4	chr18	46235350	46280993	-	protein_coding	45643	18033	310934	3909
Ccdc112	ENSMUSG00000071855.5	chr18	46282150	46311928	-	protein_coding	29778	11770	222784	2929
Fem1c	ENSMUSG00000033319.5	chr18	46501745	46525971	-	protein_coding	24226	9103	158062	2206
Ticam2	ENSMUSG00000056130.10	chr18	46557290	46574533	-	protein_coding	17243	7065	130077	2874
Tmed7	ENSMUSG00000033184.14	chr18	46560234	46597535	-	protein_coding	37301	14853	275858	4163
Eif1a	ENSMUSG00000057561.10	chr18	46597700	46616456	+	protein_coding	18756	7476	137308	1620
Cdo1	ENSMUSG00000033022.8	chr18	46713192	46728395	-	protein_coding	15203	6012	110827	2173
Atg12	ENSMUSG00000032905.5	chr18	46730143	46741580	-	protein_coding	11437	4499	82413	1176
Ap3s1	ENSMUSG00000024480.9	chr18	46741875	46790826	+	protein_coding	48951	17707	324792	4935
Lvrn	ENSMUSG00000024481.5	chr18	46850037	46907242	+	protein_coding	57205	22875	442170	5327
Arl14epl	ENSMUSG00000073568.2	chr18	46921814	46934232	+	protein_coding	12418	5048	89306	1104
Commd10	ENSMUSG00000042705.9	chr18	46958815	47234284	+	protein_coding	275469	108379	1994161	36957
Hspe1-rs1	ENSMUSG00000117621.1	chr18	47112138	47112653	+	protein_coding	515	204	4135	42
Sema6a	ENSMUSG00000019647.16	chr18	47235597	47368870	-	protein_coding	133273	54523	962728	19731
Eno1b	ENSMUSG00000059040.5	chr18	48045334	48048412	+	protein_coding	3078	1038	9263	210
Dtwd2	ENSMUSG00000024505.16	chr18	49696144	49755601	-	protein_coding	59457	22367	406104	6464
Dmxl1	ENSMUSG00000037416.13	chr18	49832669	49965473	+	protein_coding	132804	45739	863273	10762
Tnfaip8	ENSMUSG00000062210.13	chr18	49979426	50107173	+	protein_coding	127747	52985	964317	39291
Hsd17b4	ENSMUSG00000024507.6	chr18	50128200	50196269	+	protein_coding	68069	26742	495671	6912
Fam170a	ENSMUSG00000035420.7	chr18	50278368	50283020	+	protein_coding	4652	2027	35200	411
Pudp	ENSMUSG00000048875.3	chr18	50563876	50601419	-	protein_coding	37543	13770	282177	3480
Prr16	ENSMUSG00000073565.5	chr18	51117732	51420044	+	protein_coding	302312	106958	1943160	42892
Ftmt	ENSMUSG00000024510.6	chr18	52331548	52332996	+	protein_coding	1448	614	12764	143
Srfbp1	ENSMUSG00000024528.8	chr18	52465692	52491931	+	protein_coding	26239	10008	200811	2675
Lox	ENSMUSG00000024529.14	chr18	52516066	52529867	-	protein_coding	13801	5196	96885	1284
Zfp474	ENSMUSG00000046886.6	chr18	52615914	52639830	+	protein_coding	23916	9462	184296	3044
1700034E13Rik	ENSMUSG00000024532.13	chr18	52646208	52663733	+	protein_coding	17525	6698	122815	1785
Gykl1	ENSMUSG00000053624.4	chr18	52693689	52695550	+	protein_coding	1861	777	19360	114
Sncaip	ENSMUSG00000024534.15	chr18	52767708	52915935	+	protein_coding	148227	56096	1050010	20282
Gm50457	ENSMUSG00000118407.1	chr18	52825309	52826283	+	protein_coding	974	408	7470	43
Snx2	ENSMUSG00000034484.8	chr18	53176315	53220865	+	protein_coding	44550	16526	288734	4042
Snx24	ENSMUSG00000024535.16	chr18	53245661	53390920	+	protein_coding	145259	59672	1026447	21171
Ppic	ENSMUSG00000024538.8	chr18	53406331	53418115	-	protein_coding	11784	5024	83424	1473
Prdm6	ENSMUSG00000069378.14	chr18	53463582	53575907	+	protein_coding	112325	42234	726066	17102
Cep120	ENSMUSG00000048799.8	chr18	53681722	53744608	-	protein_coding	62886	25345	458792	6348
Csnk1g3	ENSMUSG00000073563.3	chr18	53862121	53955548	+	protein_coding	93427	32418	578738	8762
Zfp608	ENSMUSG00000052713.9	chr18	54888047	54992555	-	protein_coding	104508	42537	778904	24389
Gramd3	ENSMUSG00000001700.10	chr18	56400336	56503792	+	protein_coding	103456	42281	763467	10520
Aldh7a1	ENSMUSG00000053644.13	chr18	56509686	56572951	-	protein_coding	63265	26655	449431	6824
Phax	ENSMUSG00000008301.11	chr18	56562442	56587712	+	protein_coding	25270	10337	174554	2123
Tex43	ENSMUSG00000032900.15	chr18	56588349	56594782	+	protein_coding	6433	2606	43899	534
Lmnb1	ENSMUSG00000024590.8	chr18	56707812	56753424	+	protein_coding	45612	19180	343130	5964
Marchf3	ENSMUSG00000032656.14	chr18	56761715	56925548	-	protein_coding	163833	67167	1261105	42407
C330018D20Rik	ENSMUSG00000024592.15	chr18	56955832	56975368	-	protein_coding	19536	7473	153943	3042
Megf10	ENSMUSG00000024593.15	chr18	57133089	57297467	+	protein_coding	164378	64080	1200059	21335
Prrc1	ENSMUSG00000024594.9	chr18	57354740	57392956	+	protein_coding	38216	15370	280041	4085
Ctxn3	ENSMUSG00000069372.3	chr18	57468515	57478133	+	protein_coding	9618	3690	68831	1966
Ccdc192	ENSMUSG00000058925.11	chr18	57533779	57731065	+	protein_coding	197286	77819	1330636	40855
Slc12a2	ENSMUSG00000024597.11	chr18	57878677	57946821	+	protein_coding	68144	25288	485368	6832
Fbn2	ENSMUSG00000024598.9	chr18	58008622	58210487	-	protein_coding	201865	80019	1568860	22844
Slc27a6	ENSMUSG00000024600.8	chr18	58556256	58612773	+	protein_coding	56517	21551	424371	5645
Isoc1	ENSMUSG00000024601.9	chr18	58659465	58680368	+	protein_coding	20903	8776	170555	6014
Adamts19	ENSMUSG00000053441.5	chr18	58836666	59054060	+	protein_coding	217394	76182	1471604	19483
Minar2	ENSMUSG00000050875.11	chr18	59062247	59076962	+	protein_coding	14715	5536	110415	1501
Chsy3	ENSMUSG00000058152.8	chr18	59175400	59535999	+	protein_coding	360599	131566	2552661	29818
Gm4951	ENSMUSG00000073555.1	chr18	60212079	60247820	+	protein_coding	35741	13483	243745	2740
Gm4841	ENSMUSG00000068606.6	chr18	60268304	60273272	-	protein_coding	4968	1811	29499	484
F830016B08Rik	ENSMUSG00000090942.1	chr18	60293379	60303016	+	protein_coding	9637	3832	70749	892
Iigp1	ENSMUSG00000054072.12	chr18	60376026	60392634	+	protein_coding	16608	6448	118849	1502
Smim3	ENSMUSG00000038059.7	chr18	60474190	60501987	-	protein_coding	27797	11925	211862	3131
Dctn4	ENSMUSG00000024603.8	chr18	60526184	60558766	+	protein_coding	32582	11771	224784	2385
Rbm22	ENSMUSG00000024604.7	chr18	60560735	60572810	+	protein_coding	12075	5054	93602	1167
Myoz3	ENSMUSG00000049173.8	chr18	60573749	60591788	-	protein_coding	18039	8071	118612	1328
Synpo	ENSMUSG00000043079.17	chr18	60593972	60660142	-	protein_coding	66170	31741	453812	11514
Ndst1	ENSMUSG00000054008.9	chr18	60684493	60748650	-	protein_coding	64157	30854	437369	9177
Rps14	ENSMUSG00000024608.11	chr18	60747097	60778546	+	protein_coding	31449	14603	211908	4344
Cd74	ENSMUSG00000024610.15	chr18	60803847	60812652	+	protein_coding	8805	4207	59308	878
Tcof1	ENSMUSG00000024613.16	chr18	60813754	60848971	-	protein_coding	35217	17109	242038	4874
Arsi	ENSMUSG00000036412.5	chr18	60911779	60918561	+	protein_coding	6782	3258	49624	1180
Camk2a	ENSMUSG00000024617.16	chr18	60925617	60988152	+	protein_coding	62535	29997	436977	10655
Slc6a7	ENSMUSG00000052026.8	chr18	60995379	61014222	-	protein_coding	18843	9355	128722	3663
Cdx1	ENSMUSG00000024619.8	chr18	61018861	61036199	-	protein_coding	17338	8526	121984	2600
Pdgfrb	ENSMUSG00000024620.11	chr18	61045149	61085061	+	protein_coding	39912	19325	271770	4968
Csf1r	ENSMUSG00000024621.16	chr18	61100597	61132149	+	protein_coding	31552	14920	225637	4601
Hmgxb3	ENSMUSG00000024622.8	chr18	61131276	61177050	-	protein_coding	45774	19639	353983	3881
Slc26a2	ENSMUSG00000034320.14	chr18	61192918	61211612	-	protein_coding	18694	7731	150666	2004
Pde6a	ENSMUSG00000024575.16	chr18	61220314	61289924	+	protein_coding	69610	30153	496991	9936
Ppargc1b	ENSMUSG00000033871.14	chr18	61298135	61400431	-	protein_coding	102296	47111	666517	11632
Arhgef37	ENSMUSG00000045094.8	chr18	61491656	61536594	-	protein_coding	44938	19778	293503	5637
Csnk1a1	ENSMUSG00000024576.14	chr18	61555273	61590061	+	protein_coding	34788	12966	232039	2143
Il17b	ENSMUSG00000024578.3	chr18	61684886	61692538	+	protein_coding	7652	3741	52871	1141
Pcyox1l	ENSMUSG00000024579.7	chr18	61696836	61707635	-	protein_coding	10799	4822	72630	1007
Grpel2	ENSMUSG00000024580.8	chr18	61712423	61726325	-	protein_coding	13902	5919	105749	1054
Afap1l1	ENSMUSG00000033032.15	chr18	61730260	61786702	-	protein_coding	56442	25465	397994	8705
Ablim3	ENSMUSG00000032735.15	chr18	61799391	61911824	-	protein_coding	112433	49295	786856	13319
Sh3tc2	ENSMUSG00000045629.8	chr18	61953074	62024402	+	protein_coding	71328	30624	501903	8895
Adrb2	ENSMUSG00000045730.4	chr18	62177815	62179959	-	protein_coding	2144	902	15567	646
Htr4	ENSMUSG00000026322.9	chr18	62324203	62496577	+	protein_coding	172374	67184	1267754	14220
Fbxo38	ENSMUSG00000042211.7	chr18	62504154	62548695	-	protein_coding	44541	17618	345318	3695
Spink10	ENSMUSG00000044176.12	chr18	62548910	62668070	+	protein_coding	119160	43496	781280	8024
Gm36368	ENSMUSG00000110576.2	chr18	62566409	62579152	-	protein_coding	12743	4613	80064	968
Spink7	ENSMUSG00000060201.5	chr18	62592193	62596327	-	protein_coding	4134	1649	34294	119
Spink13	ENSMUSG00000073551.5	chr18	62607534	62741387	-	protein_coding	133853	50966	923728	14648
Apcdd1	ENSMUSG00000071847.13	chr18	62922230	62961179	+	protein_coding	38949	17000	298598	6668
Napg	ENSMUSG00000024581.13	chr18	62977830	62999450	+	protein_coding	21620	8857	159280	1924
Piezo2	ENSMUSG00000041482.17	chr18	63010212	63387183	-	protein_coding	376971	149622	2799900	38295
Txnl1	ENSMUSG00000024583.3	chr18	63661093	63708801	-	protein_coding	47708	17916	314683	3640
Wdr7	ENSMUSG00000040560.10	chr18	63708684	63989776	+	protein_coding	281092	105658	1941717	36427
St8sia3	ENSMUSG00000056812.14	chr18	64254358	64279611	+	protein_coding	25253	10174	183190	3236
Onecut2	ENSMUSG00000045991.19	chr18	64340019	64400987	+	protein_coding	60968	25334	415097	8287
Fech	ENSMUSG00000024588.9	chr18	64452913	64490251	-	protein_coding	37338	15287	263129	4073
Nars	ENSMUSG00000024587.10	chr18	64499646	64516652	-	protein_coding	17006	6950	135903	1532
Atp8b1	ENSMUSG00000039529.9	chr18	64528966	64661267	-	protein_coding	132301	54669	969758	17607
