gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Gna14	ENSMUSG00000024697.4	chr19	16435761	16610820	+	protein_coding	175059	72237	1340163	23797
Vps13a	ENSMUSG00000046230.11	chr19	16615365	16780933	-	protein_coding	165568	58646	1140086	17226
Foxb2	ENSMUSG00000056829.4	chr19	16872318	16873805	-	protein_coding	1487	732	8230	233
Prune2	ENSMUSG00000039126.10	chr19	16956117	17223932	+	protein_coding	267815	107418	2043274	40456
Gcnt1	ENSMUSG00000038843.18	chr19	17326140	17372844	-	protein_coding	46704	19334	359010	9458
Rfk	ENSMUSG00000024712.9	chr19	17394042	17401349	+	protein_coding	7307	3009	57301	709
Pcsk5	ENSMUSG00000024713.16	chr19	17432318	17837632	-	protein_coding	405314	161355	3231770	95912
Ostf1	ENSMUSG00000024725.13	chr19	18516136	18631823	-	protein_coding	115687	47304	880208	19978
Nmrk1	ENSMUSG00000037847.14	chr19	18631949	18652428	+	protein_coding	20479	8476	166442	3899
Carnmt1	ENSMUSG00000024726.10	chr19	18670763	18707200	+	protein_coding	36437	13175	261874	4374
D030056L22Rik	ENSMUSG00000047044.7	chr19	18713192	18718428	+	protein_coding	5236	2100	42355	528
Trpm6	ENSMUSG00000024727.9	chr19	18749982	18892511	+	protein_coding	142529	56141	1057948	15220
Rorb	ENSMUSG00000036192.15	chr19	18930604	19111196	-	protein_coding	180592	67934	1356490	21304
Anxa1	ENSMUSG00000024659.15	chr19	20373427	20390944	-	protein_coding	17517	6188	131244	1478
Aldh1a1	ENSMUSG00000053279.8	chr19	20492714	20643465	+	protein_coding	150751	50584	978176	13559
Aldh1a7	ENSMUSG00000024747.3	chr19	20692952	20727562	-	protein_coding	34610	12837	247174	3189
Tmc1	ENSMUSG00000024749.9	chr19	20783457	20954202	-	protein_coding	170745	63094	1224138	22877
Zfand5	ENSMUSG00000024750.11	chr19	21272277	21286840	+	protein_coding	14563	5261	100374	1208
Gda	ENSMUSG00000058624.13	chr19	21391306	21473445	-	protein_coding	82139	32208	626324	12614
1110059E24Rik	ENSMUSG00000035171.9	chr19	21581201	21652976	-	protein_coding	71775	28784	576915	10895
Abhd17b	ENSMUSG00000047368.4	chr19	21653184	21685637	+	protein_coding	32453	12203	233116	3617
Cemip2	ENSMUSG00000024754.13	chr19	21778341	21858360	+	protein_coding	80019	32743	624738	10313
Trpm3	ENSMUSG00000052387.16	chr19	22139045	22995410	+	protein_coding	856365	325456	6371770	145793
Klf9	ENSMUSG00000033863.2	chr19	23141225	23168134	+	protein_coding	26909	11543	192074	2776
Smc5	ENSMUSG00000024943.9	chr19	23206450	23273897	-	protein_coding	67447	24795	474429	7952
Mamdc2	ENSMUSG00000033207.7	chr19	23302608	23448442	-	protein_coding	145834	59058	1159575	31137
1700028P14Rik	ENSMUSG00000033053.4	chr19	23558752	23652812	-	protein_coding	94060	37544	710445	17418
Ptar1	ENSMUSG00000074925.4	chr19	23687428	23731668	+	protein_coding	44240	17074	348318	5073
Apba1	ENSMUSG00000024897.9	chr19	23758886	23949596	+	protein_coding	190710	80815	1553734	34798
Fam189a2	ENSMUSG00000071604.5	chr19	23972749	24031019	-	protein_coding	58270	25004	462266	10902
Tjp2	ENSMUSG00000024812.11	chr19	24094504	24225030	-	protein_coding	130526	55546	1034777	20499
Fxn	ENSMUSG00000059363.10	chr19	24261452	24280605	-	protein_coding	19153	8364	157844	3058
Pip5k1b	ENSMUSG00000024867.14	chr19	24294793	24555872	-	protein_coding	261079	107169	2000840	40662
Fam122a	ENSMUSG00000074922.1	chr19	24476501	24477356	-	protein_coding	855	386	5672	30
Tmem252	ENSMUSG00000048572.5	chr19	24674007	24682233	+	protein_coding	8226	3514	64375	1162
Pgm5	ENSMUSG00000041731.13	chr19	24683015	24861855	-	protein_coding	178840	71054	1340543	22200
Gm10053	ENSMUSG00000058927.6	chr19	24875685	24876631	+	protein_coding	946	198	1696	5
Foxd4	ENSMUSG00000051490.3	chr19	24899235	24901197	-	protein_coding	1962	940	10585	179
Cbwd1	ENSMUSG00000024878.9	chr19	24919915	24961610	-	protein_coding	41695	14630	284287	4215
Dock8	ENSMUSG00000052085.7	chr19	24999533	25202432	+	protein_coding	202899	84964	1576533	25092
Kank1	ENSMUSG00000032702.16	chr19	25236974	25434496	+	protein_coding	197522	83921	1550488	30409
Dmrt1	ENSMUSG00000024837.15	chr19	25505617	25604329	+	protein_coding	98712	42433	768722	10426
Dmrt3	ENSMUSG00000042372.5	chr19	25610300	25623921	+	protein_coding	13621	5912	91783	1611
Dmrt2	ENSMUSG00000048138.10	chr19	25672410	25678991	+	protein_coding	6581	2819	42595	456
Smarca2	ENSMUSG00000024921.17	chr19	26605049	26778322	+	protein_coding	173273	72379	1332206	22459
Gm815	ENSMUSG00000074913.3	chr19	26885880	26888647	+	protein_coding	2767	1182	17213	324
Vldlr	ENSMUSG00000024924.14	chr19	27216483	27254231	+	protein_coding	37748	15381	301549	4769
Kcnv2	ENSMUSG00000047298.3	chr19	27322587	27337179	+	protein_coding	14592	6118	114272	1697
Pum3	ENSMUSG00000041360.8	chr19	27388697	27429825	-	protein_coding	41128	15601	311408	3950
Rfx3	ENSMUSG00000040929.17	chr19	27761720	28011166	-	protein_coding	249446	89421	1805700	42856
Glis3	ENSMUSG00000052942.13	chr19	28258850	28680077	-	protein_coding	421227	170306	3286598	61507
Slc1a1	ENSMUSG00000024935.11	chr19	28835048	28913960	+	protein_coding	78912	33205	614737	11807
4430402I18Rik	ENSMUSG00000064202.15	chr19	28893041	28967800	-	protein_coding	74759	31354	586458	10089
Plpp6	ENSMUSG00000040105.3	chr19	28963952	28966811	+	protein_coding	2859	1214	19640	337
Cdc37l1	ENSMUSG00000024780.7	chr19	28990351	29026681	+	protein_coding	36330	14182	286967	3841
Ak3	ENSMUSG00000024782.7	chr19	29020832	29047961	-	protein_coding	27129	11573	222741	2958
Rcl1	ENSMUSG00000024785.7	chr19	29101374	29143929	+	protein_coding	42555	18240	351826	5230
Jak2	ENSMUSG00000024789.13	chr19	29251827	29313080	+	protein_coding	61253	22798	458294	6963
Insl6	ENSMUSG00000050957.4	chr19	29321343	29325356	-	protein_coding	4013	1546	28931	515
Rln1	ENSMUSG00000039097.5	chr19	29331169	29334670	-	protein_coding	3501	1391	28657	786
Plgrkt	ENSMUSG00000016495.12	chr19	29348598	29367390	-	protein_coding	18792	7578	145130	2686
Cd274	ENSMUSG00000016496.7	chr19	29367454	29388095	+	protein_coding	20641	8273	167047	3373
Pdcd1lg2	ENSMUSG00000016498.10	chr19	29410918	29471161	+	protein_coding	60243	24821	442035	5649
Ric1	ENSMUSG00000038658.15	chr19	29522281	29606829	+	protein_coding	84548	31658	622829	9003
Ermp1	ENSMUSG00000046324.12	chr19	29608213	29648415	-	protein_coding	40202	16447	324591	4478
Mlana	ENSMUSG00000024806.4	chr19	29697823	29708634	+	protein_coding	10811	4690	88171	1043
9930021J03Rik	ENSMUSG00000046138.15	chr19	29714401	29805989	-	protein_coding	91588	32739	618523	8861
Ranbp6	ENSMUSG00000074909.5	chr19	29808399	29812974	-	protein_coding	4575	1731	39262	383
Il33	ENSMUSG00000024810.16	chr19	29925113	29960718	+	protein_coding	35605	14075	274804	4054
Trpd52l3	ENSMUSG00000024815.5	chr19	30003789	30006018	+	protein_coding	2229	919	19747	260
Uhrf2	ENSMUSG00000024817.13	chr19	30030512	30093722	+	protein_coding	63210	23515	466548	6297
Gldc	ENSMUSG00000024827.10	chr19	30098446	30175429	-	protein_coding	76983	32306	621606	15070
Mbl2	ENSMUSG00000024863.6	chr19	30232941	30239687	+	protein_coding	6746	2683	51331	631
Dkk1	ENSMUSG00000024868.8	chr19	30545862	30549665	-	protein_coding	3803	1586	25566	660
Prkg1	ENSMUSG00000052920.16	chr19	30564488	31765033	-	protein_coding	1200545	442287	8590829	122284
Cstf2t	ENSMUSG00000053536.7	chr19	31082836	31087069	+	protein_coding	4233	1783	31998	392
A1cf	ENSMUSG00000052595.8	chr19	31868763	31948995	+	protein_coding	80232	27741	548849	7215
Asah2	ENSMUSG00000024887.10	chr19	31982596	32108211	-	protein_coding	125615	46941	884342	16145
Sgms1	ENSMUSG00000040451.18	chr19	32122726	32389714	-	protein_coding	266988	108394	2077869	47444
Rpl9-ps6	ENSMUSG00000062456.4	chr19	32465864	32466578	-	protein_coding	714	271	2198	12
Minpp1	ENSMUSG00000024896.9	chr19	32485768	32515364	+	protein_coding	29596	11843	221736	3035
Papss2	ENSMUSG00000024899.7	chr19	32595789	32667187	+	protein_coding	71398	29292	556241	7866
Atad1	ENSMUSG00000013662.6	chr19	32671637	32739786	-	protein_coding	68149	26320	490425	8023
Pten	ENSMUSG00000013663.7	chr19	32757496	32826160	+	protein_coding	68664	24701	472559	6806
Lipo4	ENSMUSG00000079344.11	chr19	33498036	33517780	-	protein_coding	19744	6877	129089	1409
Lipo3	ENSMUSG00000024766.15	chr19	33555159	33761951	-	protein_coding	206792	69408	1116336	13592
Gm8978	ENSMUSG00000086812.2	chr19	33612706	33625252	-	protein_coding	12546	4242	77614	982
Lipo2	ENSMUSG00000087303.3	chr19	33719669	33751359	-	protein_coding	31690	11129	178026	2446
Lipo1	ENSMUSG00000079342.11	chr19	33775497	33787459	-	protein_coding	11962	4035	72791	751
Lipf	ENSMUSG00000024768.5	chr19	33961186	33976810	+	protein_coding	15624	5703	114910	1548
Lipk	ENSMUSG00000024771.7	chr19	34008289	34047835	+	protein_coding	39546	13075	233679	2980
Lipn	ENSMUSG00000024770.14	chr19	34067357	34084918	+	protein_coding	17561	6512	123425	1613
Lipm	ENSMUSG00000056078.6	chr19	34100932	34122687	+	protein_coding	21755	8171	153347	2055
Ankrd22	ENSMUSG00000024774.16	chr19	34121468	34166053	-	protein_coding	44585	12984	230953	3233
Stambpl1	ENSMUSG00000024776.18	chr19	34192228	34240333	+	protein_coding	48105	18988	349281	5822
Acta2	ENSMUSG00000035783.9	chr19	34241089	34255590	-	protein_coding	14501	6084	111577	1583
Fas	ENSMUSG00000024778.13	chr19	34290665	34327772	+	protein_coding	37107	14877	262932	4258
Ch25h	ENSMUSG00000050370.5	chr19	34473777	34475164	-	protein_coding	1387	581	9631	124
Lipa	ENSMUSG00000024781.16	chr19	34492317	34527474	-	protein_coding	35157	14055	286765	6696
Ifit2	ENSMUSG00000045932.12	chr19	34550693	34576419	+	protein_coding	25726	10227	173642	2845
Ifit3	ENSMUSG00000074896.3	chr19	34583530	34588731	+	protein_coding	5201	2130	56667	690
Ifit1bl1	ENSMUSG00000079339.7	chr19	34592890	34601956	-	protein_coding	9066	3603	121820	3519
Ifit3b	ENSMUSG00000062488.9	chr19	34607969	34613401	+	protein_coding	5432	2227	49031	934
Ifit1bl2	ENSMUSG00000067297.5	chr19	34617048	34640743	-	protein_coding	23695	9615	174539	2421
Ifit1	ENSMUSG00000034459.8	chr19	34640870	34650009	+	protein_coding	9139	3813	68377	778
Slc16a12	ENSMUSG00000009378.4	chr19	34668402	34747289	-	protein_coding	78887	30855	590971	9979
Pank1	ENSMUSG00000033610.16	chr19	34806939	34879455	-	protein_coding	72516	28962	550209	11576
Kif20b	ENSMUSG00000024795.11	chr19	34922360	34975745	+	protein_coding	53385	19388	382661	5488
Htr7	ENSMUSG00000024798.15	chr19	35958733	36057507	-	protein_coding	98774	38413	706890	9380
Rpp30	ENSMUSG00000024800.8	chr19	36083715	36104777	+	protein_coding	21062	8383	165948	1920
Ankrd1	ENSMUSG00000024803.9	chr19	36111960	36120099	-	protein_coding	8139	3344	58816	917
Pcgf5	ENSMUSG00000024805.16	chr19	36348308	36460970	+	protein_coding	112662	45226	912924	37898
Hectd2	ENSMUSG00000041180.13	chr19	36554638	36621135	+	protein_coding	66497	24266	489658	8811
Ppp1r3c	ENSMUSG00000067279.3	chr19	36731730	36736653	-	protein_coding	4923	2011	40740	936
Tnks2	ENSMUSG00000024811.11	chr19	36834231	36893477	+	protein_coding	59246	22468	450846	5568
Fgfbp3	ENSMUSG00000047632.11	chr19	36917549	36919615	-	protein_coding	2066	857	10630	224
Btaf1	ENSMUSG00000040565.8	chr19	36926078	37012752	+	protein_coding	86674	32299	629928	8206
Cpeb3	ENSMUSG00000039652.16	chr19	37021290	37208601	-	protein_coding	187311	75566	1424282	23966
Marchf5	ENSMUSG00000023307.14	chr19	37207542	37222151	+	protein_coding	14609	5656	109235	1696
Ide	ENSMUSG00000056999.15	chr19	37268742	37337852	-	protein_coding	69110	27142	534138	9533
Kif11	ENSMUSG00000012443.4	chr19	37376402	37421859	+	protein_coding	45457	17386	329624	6119
Hhex	ENSMUSG00000024986.12	chr19	37434809	37440731	+	protein_coding	5922	2386	35470	683
Exoc6	ENSMUSG00000053799.8	chr19	37520878	37684059	+	protein_coding	163181	62175	1204127	20304
Cyp26c1	ENSMUSG00000062432.4	chr19	37685580	37693398	+	protein_coding	7818	3630	52273	801
Cyp26a1	ENSMUSG00000024987.6	chr19	37697797	37701536	+	protein_coding	3739	1669	22198	247
Myof	ENSMUSG00000048612.16	chr19	37899035	38043577	-	protein_coding	144542	61031	1153661	18747
Cep55	ENSMUSG00000024989.15	chr19	38055010	38074423	+	protein_coding	19413	7551	144013	1992
Ffar4	ENSMUSG00000054200.7	chr19	38097070	38114263	+	protein_coding	17193	7546	128135	1797
Rbp4	ENSMUSG00000024990.13	chr19	38116628	38125281	-	protein_coding	8653	3872	63758	1005
Pde6c	ENSMUSG00000024992.13	chr19	38132780	38183958	+	protein_coding	51178	20987	398734	5928
Fra10ac1	ENSMUSG00000054237.6	chr19	38188480	38224156	-	protein_coding	35676	13315	262937	3833
Lgi1	ENSMUSG00000067242.11	chr19	38264535	38312214	+	protein_coding	47679	18833	340197	5419
Slc35g1	ENSMUSG00000044026.3	chr19	38395979	38405610	+	protein_coding	9631	3977	73416	1546
Plce1	ENSMUSG00000024998.17	chr19	38481108	38785030	+	protein_coding	303922	122169	2250328	30612
Noc3l	ENSMUSG00000024999.7	chr19	38788127	38819237	-	protein_coding	31110	12610	239281	2715
Tbc1d12	ENSMUSG00000048720.8	chr19	38836578	38919923	+	protein_coding	83345	30989	573522	9104
Hells	ENSMUSG00000025001.11	chr19	38930914	38971051	+	protein_coding	40137	14389	280333	3809
Cyp2c55	ENSMUSG00000025002.5	chr19	39007018	39042693	+	protein_coding	35675	14188	255303	3082
Cyp2c65	ENSMUSG00000067231.4	chr19	39061014	39093944	+	protein_coding	32930	12047	213638	2423
Cyp2c66	ENSMUSG00000067229.3	chr19	39113897	39187072	+	protein_coding	73175	23637	376709	4794
Cyp2c29	ENSMUSG00000003053.17	chr19	39269404	39330713	+	protein_coding	61309	22333	409607	5004
Cyp2c38	ENSMUSG00000032808.2	chr19	39389555	39463075	-	protein_coding	73520	24016	382399	5246
Cyp2c39	ENSMUSG00000025003.6	chr19	39510861	39568529	+	protein_coding	57668	19976	354829	4054
Cyp2c67	ENSMUSG00000062624.5	chr19	39608841	39649051	-	protein_coding	40210	14668	252092	2393
Cyp2c68	ENSMUSG00000074882.3	chr19	39688833	39741054	-	protein_coding	52221	17458	277543	3158
Cyp2c40	ENSMUSG00000025004.16	chr19	39767070	39812814	-	protein_coding	45744	16228	260887	2657
Cyp2c69	ENSMUSG00000092008.2	chr19	39842813	39886799	-	protein_coding	43986	15525	270422	3400
Cyp2c37	ENSMUSG00000042248.4	chr19	39992423	40012243	+	protein_coding	19820	7005	134763	1203
Cyp2c54	ENSMUSG00000067225.2	chr19	40037939	40073827	-	protein_coding	35888	13099	230592	2543
Cyp2c50	ENSMUSG00000054827.12	chr19	40089687	40113950	+	protein_coding	24263	9135	165685	1728
Cyp2c70	ENSMUSG00000060613.10	chr19	40153352	40187333	-	protein_coding	33981	12922	232343	2872
Pdlim1	ENSMUSG00000055044.12	chr19	40221172	40271842	-	protein_coding	50670	21271	385993	6060
Sorbs1	ENSMUSG00000025006.18	chr19	40294752	40513779	-	protein_coding	219027	94504	1771093	53416
Aldh18a1	ENSMUSG00000025007.13	chr19	40550256	40588463	-	protein_coding	38207	15905	314930	7749
Tctn3	ENSMUSG00000025008.15	chr19	40596445	40612233	-	protein_coding	15788	6479	130178	2061
Entpd1	ENSMUSG00000048120.16	chr19	40612365	40741602	+	protein_coding	129237	52737	1003297	18848
Cc2d2b	ENSMUSG00000108929.2	chr19	40748752	40827743	+	protein_coding	78991	32293	638997	16047
Ccnj	ENSMUSG00000025010.14	chr19	40831278	40848572	+	protein_coding	17294	7106	138409	2062
Zfp518a	ENSMUSG00000049164.7	chr19	40894704	40917947	+	protein_coding	23243	8228	167438	2099
Blnk	ENSMUSG00000061132.13	chr19	40928926	40994535	-	protein_coding	65609	27411	494631	8144
Dntt	ENSMUSG00000025014.13	chr19	41029274	41059525	+	protein_coding	30251	13260	232572	3976
Opalin	ENSMUSG00000050121.9	chr19	41061709	41077113	-	protein_coding	15404	6444	122477	2192
Tll2	ENSMUSG00000025013.15	chr19	41082752	41206835	-	protein_coding	124083	52954	946642	22047
Tm9sf3	ENSMUSG00000025016.11	chr19	41210843	41263997	-	protein_coding	53154	20301	400201	6676
Pik3ap1	ENSMUSG00000025017.10	chr19	41272376	41385102	-	protein_coding	112726	49353	899935	17908
Lcor	ENSMUSG00000025019.17	chr19	41482636	41586536	+	protein_coding	103900	38965	746917	12329
Slit1	ENSMUSG00000025020.11	chr19	41600256	41743665	-	protein_coding	143409	67738	1127262	33151
Arhgap19	ENSMUSG00000025154.15	chr19	41766587	41802047	-	protein_coding	35460	14823	283072	5352
Frat1	ENSMUSG00000067199.4	chr19	41829969	41832583	+	protein_coding	2614	1214	14485	295
Frat2	ENSMUSG00000047604.3	chr19	41845971	41848132	-	protein_coding	2161	970	9355	196
Rrp12	ENSMUSG00000035049.4	chr19	41862850	41896173	-	protein_coding	33323	15488	264759	3598
Pgam1	ENSMUSG00000011752.7	chr19	41911922	41918660	+	protein_coding	6738	2807	47549	678
Exosc1	ENSMUSG00000034321.14	chr19	41922291	41933423	-	protein_coding	11132	4663	89791	1291
Zdhhc16	ENSMUSG00000025157.8	chr19	41933479	41944104	+	protein_coding	10625	4625	85283	1018
Mms19	ENSMUSG00000025159.8	chr19	41941085	41981157	-	protein_coding	40072	17098	337474	4330
Ubtd1	ENSMUSG00000025171.2	chr19	41981762	42034643	+	protein_coding	52881	24620	435978	13052
Ankrd2	ENSMUSG00000025172.3	chr19	42035999	42045110	+	protein_coding	9111	4217	71874	1517
Hoga1	ENSMUSG00000025176.14	chr19	42045609	42070953	+	protein_coding	25344	11256	200241	3930
4933411K16Rik	ENSMUSG00000090369.3	chr19	42052247	42053627	+	protein_coding	1380	707	13277	259
Morn4	ENSMUSG00000049670.9	chr19	42074938	42086357	-	protein_coding	11419	4814	97320	1296
Pi4k2a	ENSMUSG00000025178.9	chr19	42090469	42122087	+	protein_coding	31618	13507	240738	3299
Avpi1	ENSMUSG00000018821.3	chr19	42123272	42129059	-	protein_coding	5787	2688	47840	1151
Marveld1	ENSMUSG00000044345.9	chr19	42147399	42151703	+	protein_coding	4304	2074	34486	1233
Zfyve27	ENSMUSG00000018820.13	chr19	42163950	42194590	+	protein_coding	30640	14200	247555	4716
Sfrp5	ENSMUSG00000018822.7	chr19	42197970	42202252	-	protein_coding	4282	2112	30384	1146
Golga7b	ENSMUSG00000042532.14	chr19	42247573	42270348	+	protein_coding	22775	10374	168559	4391
Crtac1	ENSMUSG00000042401.8	chr19	42268286	42431785	-	protein_coding	163499	73281	1296297	34514
R3hcc1l	ENSMUSG00000025184.10	chr19	42518758	42592343	+	protein_coding	73585	27803	543341	12107
Loxl4	ENSMUSG00000025185.14	chr19	42593981	42612813	-	protein_coding	18832	9281	156350	3411
Pyroxd2	ENSMUSG00000060224.4	chr19	42725857	42752775	-	protein_coding	26918	12873	230156	12242
Hps1	ENSMUSG00000025188.15	chr19	42755104	42779978	-	protein_coding	24874	11693	200161	4443
Hpse2	ENSMUSG00000074852.4	chr19	42786538	43388355	-	protein_coding	601817	225821	4153930	65989
Cnnm1	ENSMUSG00000025189.9	chr19	43440435	43497210	+	protein_coding	56775	24807	450226	11450
Got1	ENSMUSG00000025190.13	chr19	43499751	43524605	-	protein_coding	24854	10722	196926	2605
Nkx2-3	ENSMUSG00000044220.13	chr19	43612324	43615892	+	protein_coding	3568	1582	22136	425
Slc25a28	ENSMUSG00000040414.8	chr19	43663800	43674881	-	protein_coding	11081	4842	88945	1193
Entpd7	ENSMUSG00000025192.13	chr19	43689671	43733697	+	protein_coding	44026	18711	343005	5700
Cox15	ENSMUSG00000040018.9	chr19	43733253	43753000	-	protein_coding	19747	8257	165666	1875
Cutc	ENSMUSG00000025193.14	chr19	43752995	43768638	+	protein_coding	15643	5939	117332	1933
Abcc2	ENSMUSG00000025194.5	chr19	43782191	43840740	+	protein_coding	58549	24300	440962	5654
Dnmbp	ENSMUSG00000025195.9	chr19	43846820	43940191	-	protein_coding	93371	40752	769178	14382
Cpn1	ENSMUSG00000025196.4	chr19	43956306	43986556	-	protein_coding	30250	13440	242749	3777
Cyp2c23	ENSMUSG00000025197.9	chr19	44005021	44029208	-	protein_coding	24187	10083	179240	2956
Erlin1	ENSMUSG00000025198.16	chr19	44034943	44069785	-	protein_coding	34842	13408	259507	3746
Chuk	ENSMUSG00000025199.16	chr19	44073334	44107480	-	protein_coding	34146	12881	257225	3015
Cwf19l1	ENSMUSG00000025200.7	chr19	44108636	44135876	-	protein_coding	27240	11259	214984	2274
Bloc1s2	ENSMUSG00000057506.5	chr19	44139245	44146446	-	protein_coding	7201	3035	53474	720
Pkd2l1	ENSMUSG00000037578.4	chr19	44147636	44192442	-	protein_coding	44806	16964	284400	2891
Scd3	ENSMUSG00000025202.8	chr19	44203268	44244016	+	protein_coding	40748	14722	272716	5044
Scd2	ENSMUSG00000025203.6	chr19	44293673	44306864	+	protein_coding	13191	5919	94108	1263
Scd4	ENSMUSG00000050195.8	chr19	44333091	44346743	+	protein_coding	13652	6072	104322	2971
Scd1	ENSMUSG00000037071.3	chr19	44394454	44407879	-	protein_coding	13425	5976	100395	1295
Wnt8b	ENSMUSG00000036961.5	chr19	44493471	44514273	+	protein_coding	20802	8909	140758	1627
Sec31b	ENSMUSG00000051984.13	chr19	44516956	44545864	-	protein_coding	28908	13102	222648	3513
Gm20538	ENSMUSG00000091471.1	chr19	44543721	44552831	-	protein_coding	9110	3983	71331	1387
Ndufb8	ENSMUSG00000025204.10	chr19	44548571	44555440	-	protein_coding	6869	3067	52156	803
Hif1an	ENSMUSG00000036450.4	chr19	44562849	44576274	+	protein_coding	13425	6065	105644	1528
Pax2	ENSMUSG00000004231.15	chr19	44756044	44837871	+	protein_coding	81827	37552	577916	9474
Slf2	ENSMUSG00000036097.8	chr19	44931150	44983299	+	protein_coding	52149	20554	403907	5893
Sema4g	ENSMUSG00000025207.16	chr19	44989100	45003397	+	protein_coding	14297	7014	106421	1840
Mrpl43	ENSMUSG00000025208.9	chr19	45004828	45006442	-	protein_coding	1614	693	10835	267
Twnk	ENSMUSG00000025209.5	chr19	45005662	45012762	+	protein_coding	7100	3257	55738	752
Lzts2	ENSMUSG00000035342.14	chr19	45014413	45027111	+	protein_coding	12698	6119	81827	1198
Pdzd7	ENSMUSG00000074818.13	chr19	45026905	45045717	-	protein_coding	18812	9133	141569	3278
Sfxn3	ENSMUSG00000025212.17	chr19	45047502	45056383	+	protein_coding	8881	4285	62104	601
